No.	prop	genetree
34	0.011	(galGal:0.259032,((halLeu:0.138432,(((strCam:0.0555961,(casCas:0.0559088,anoDid:0.0869015):0.00381344):0.0112278,(droNov:0.0602892,(rheAme:0.0112743,rhePen:0.0119142):0.0663786):0.012848):0.00826901,(notPer:0.157571,(eudEle:0.0962785,(cryCin:0.0578757,tinGut:0.0496387):0.029207):0.0537349):0.0516307):0.0194473):0.0362415,(nipNip:0.150995,(aptRow:0.0508279,(aptHaa:0.0376734,aptOwe:0.0379202):0.0134873):0.0553022):0.021709):0.013596);
34	0.00657143	(galGal:0.325152,((halLeu:0.138442,((strCam:0.0531116,(casCas:0.0510045,anoDid:0.0819971):0.0062333):0.011215,((droNov:0.0518842,(rheAme:0.00972461,rhePen:0.0103645):0.0595233):0.00681264,((cryCin:0.0621096,tinGut:0.0538726):0.0502069,(eudEle:0.104036,notPer:0.111594):0.0174765):0.0574224):0.0119431):0.0302237):0.0797836,((nipNip:0.161905,aptRow:0.11704):0.0181882,(aptHaa:0.0779569,aptOwe:0.0782037):0.0576042):0.0361631):0.0361639);
34	0.00628571	(galGal:0.279397,((halLeu:0.145397,(((strCam:0.0571077,(casCas:0.0519941,anoDid:0.0829868):0.00923978):0.0122462,(droNov:0.0600428,(notPer:0.153453,(tinGut:0.106869,(cryCin:0.0895882,eudEle:0.0987841):0.0255177):0.0215932):0.0343857):0.0156244):0.0153755,(rheAme:0.0269231,rhePen:0.027563):0.0814832):0.016776):0.0323789,(nipNip:0.152279,(aptRow:0.0638889,(aptHaa:0.0506701,aptOwe:0.050917):0.0135516):0.043525):0.0235278):0.0308585);
34	0.00585714	(galGal:0.272189,((halLeu:0.143312,(((strCam:0.0568119,(casCas:0.0558018,anoDid:0.0867944):0.00513624):0.00994372,(droNov:0.0634153,(notPer:0.152506,(eudEle:0.118352,(cryCin:0.0662268,tinGut:0.0579898):0.0429294):0.0265963):0.0387048):0.00965364):0.00807886,(rheAme:0.0273563,rhePen:0.0279962):0.0711551):0.0245857):0.0442537,(nipNip:0.155444,(aptRow:0.0702843,(aptHaa:0.0554861,aptOwe:0.055733):0.015131):0.0402947):0.0301522):0.0138605);
34	0.00571429	(galGal:0.281165,((halLeu:0.138642,(((anoDid:0.0887313,(casCas:0.0564104,strCam:0.0522842):0.00132834):0.00572285,(droNov:0.0543622,(notPer:0.156023,(eudEle:0.120346,(cryCin:0.0577081,tinGut:0.0494711):0.0534415):0.0281198):0.0261348):0.0112864):0.022733,(rheAme:0.0197351,rhePen:0.0203749):0.0860102):0.0126823):0.0465712,(aptRow:0.108774,(nipNip:0.145753,(aptHaa:0.0662404,aptOwe:0.0664872):0.0349804):0.00788586):0.0296054):0.0251884);
34	0.00571429	(galGal:0.278378,((halLeu:0.147491,((casCas:0.0640566,strCam:0.0599304):0.0113799,((droNov:0.0559723,(anoDid:0.0721992,(notPer:0.16163,(cryCin:0.126701,(tinGut:0.0917733,eudEle:0.109206):0.0266911):0.0181752):0.0095591):0.0125787):0.00836552,(rheAme:0.0140957,rhePen:0.0147355):0.0676058):0.0132858):0.0322887):0.0397361,(nipNip:0.167741,(aptRow:0.0665898,(aptHaa:0.0432579,aptOwe:0.0435048):0.0236647):0.0562859):0.0175168):0.0203884);
43	0.00957143	(rheAme:0.201027,((galGal:0.182745,(halLeu:0.0620007,nipNip:0.0600316):0.0499813):0.0525895,(((aptHaa:0.0274148,aptOwe:0.0276616):0.0190743,(notPer:0.143939,(tinGut:0.0874036,eudEle:0.104836):0.0315452):0.0392685):0.0250045,(casCas:0.0745545,(rhePen:0.0865014,(strCam:0.0562018,((aptRow:0.0422077,droNov:0.0514637):0.0075818,(cryCin:0.158035,anoDid:0.0757983):0.0120528):0.00346959):0.00598276):0.00824378):0.00367502):0.0465764):0.0566702);
43	0.00942857	(rheAme:0.192273,((galGal:0.18365,(halLeu:0.0688029,nipNip:0.0668338):0.0440845):0.0452808,(((aptHaa:0.0230525,aptOwe:0.0232994):0.02285,(notPer:0.142598,(tinGut:0.0884301,eudEle:0.105863):0.0291776):0.040023):0.0213168,(casCas:0.0701432,(rhePen:0.0855965,((cryCin:0.168624,(aptRow:0.0419048,droNov:0.0511608):0.00642092):0.00577649,(anoDid:0.0883503,strCam:0.0532315):0.00381343):0.00423476):0.00473742):0.00381217):0.0444473):0.0543199);
43	0.00942857	(rheAme:0.219444,((galGal:0.214886,(halLeu:0.0813332,nipNip:0.079364):0.0627897):0.0347161,(((aptHaa:0.025834,aptOwe:0.0260808):0.0176745,(tinGut:0.101818,(eudEle:0.090297,notPer:0.0978548):0.0289538):0.0534187):0.0243114,(casCas:0.0718275,(rhePen:0.0862789,((aptRow:0.0495719,droNov:0.0588278):0.00511283,(cryCin:0.173323,(anoDid:0.0887576,strCam:0.0536388):0.00232903):0.00165956):0.00433473):0.00573927):0.00272834):0.0645176):0.0608194);
43	0.009	((galGal:0.202016,(halLeu:0.0812386,nipNip:0.0792695):0.050015):0.0468885,((rhePen:0.0957568,(((aptHaa:0.0291271,aptOwe:0.029374):0.0162277,(notPer:0.126654,(tinGut:0.0759888,eudEle:0.0934217):0.0256745):0.0554196):0.0129173,(casCas:0.0562688,rheAme:0.0758196):0.00873934):0.010558):0.00437541,((aptRow:0.0573677,(droNov:0.060272,cryCin:0.171314):0.00635166):0.00477308,(anoDid:0.0894437,strCam:0.0543249):0.0107585):0.0107319):0.0584352);
