No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
0	0	-357.20588	-352.83312	-351.39452	4.3727654	-1.4386005	-350.94952	-345.16731	-336.8566
1	1	-470.22317	-457.7442	-459.77116	12.478964	2.0269541	-455.65717	-443.01286	-443.03204
2	2	-444.49487	-442.01169	-442.6264	2.4831779	0.61471293	-442.34664	-434.925	-426.80313
3	3	-363.72992	-361.97235	-363.87657	1.7575723	1.9042166	-355.88194	-350.83889	-350.8194
4	4	-517.56605	-512.46165	-513.31038	5.1044006	0.84873078	-508.63104	-502.63218	-499.29363
5	5	-427.71729	-421.77026	-420.3854	5.947021	-1.3848676	-423.96959	-417.22282	-410.32522
6	6	-473.9005	-459.03266	-453.93034	14.867835	-5.1023224	-456.24494	-453.42405	-439.94367
7	7	-784.24185	-763.51737	-749.28246	20.724479	-14.234904	-771.25319	-745.37116	-726.28125
8	8	-501.50114	-498.96219	-474.17397	2.5389461	-24.788223	-484.13651	-478.18139	-455.97401
9	9	-269.69631	-270.0431	-266.7271	-0.34678892	-3.3159994	-266.89708	-265.99192	-257.78596
10	10	-485.47558	-473.86038	-471.22464	11.615194	-2.6357419	-471.31937	-465.41142	-454.99581
11	11	-406.0459	-404.92049	-404.60663	1.1254086	-0.31386082	-402.24492	-397.01368	-390.63792
12	12	-299.25951	-297.31491	-298.86777	1.9445986	1.5528583	-296.26964	-291.3766	-291.21619
13	13	-411.25933	-411.006	-407.60972	0.25333203	-3.3962869	-406.22652	-404.12991	-389.50723
14	14	-673.17376	-657.91896	-640.21771	15.2548	-17.701252	-659.48216	-639.35481	-619.31012
15	15	-687.25984	-675.09692	-664.07099	12.162915	-11.025929	-670.96484	-652.40423	-640.65103
16	16	-789.22865	-728.77441	-715.89982	60.454236	-12.874593	-774.10114	-707.94791	-701.24442
17	17	-430.57368	-423.93874	-426.1042	6.6349368	2.1654577	-421.41841	-409.84982	-410.03362
18	18	-791.61008	-790.32649	-755.58334	1.2835914	-34.743145	-780.04365	-772.98298	-734.43127
19	19	-523.2366	-522.41091	-521.99654	0.82569749	-0.41436824	-515.04176	-512.94438	-508.84274
20	20	-469.40343	-462.44846	-461.1428	6.9549772	-1.3056561	-460.70962	-449.31926	-438.09469
21	21	-260.13438	-260.51755	-261.08101	-0.38316793	0.56346003	-257.22254	-257.64251	-256.54565
22	22	-405.71932	-402.68155	-403.46086	3.0377746	0.77931452	-403.29361	-396.89538	-393.70178
23	23	-477.45936	-476.82428	-471.90815	0.63508282	-4.9161299	-469.1644	-462.94476	-452.31042
24	24	-635.01454	-617.69224	-606.99207	17.322309	-10.700166	-620.24002	-598.12308	-584.55838
25	25	-456.16695	-453.67435	-454.14625	2.4926015	0.47190149	-448.41049	-441.8797	-436.32487
