No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut.aptFor_0	taeGut.aptFor_1	taeGut.aptFor_2	taeGut.aptFor_3	taeGut.galGal_0	taeGut.galGal_1	taeGut.galGal_2	taeGut.galGal_3	aptHaa.aptOwe_0	aptHaa.aptOwe_1	aptHaa.aptOwe_2	aptHaa.aptOwe_3	aptHaa.aptRow_0	aptHaa.aptRow_1	aptHaa.aptRow_2	aptHaa.aptRow_3	casCas.droNov_0	casCas.droNov_1	casCas.droNov_2	casCas.droNov_3	aptHaa.casCas_0	aptHaa.casCas_1	aptHaa.casCas_2	aptHaa.casCas_3	rheAme.rhePen_0	rheAme.rhePen_1	rheAme.rhePen_2	rheAme.rhePen_3	aptHaa.rheAme_0	aptHaa.rheAme_1	aptHaa.rheAme_2	aptHaa.rheAme_3	cryCin.tinGut_0	cryCin.tinGut_1	cryCin.tinGut_2	cryCin.tinGut_3	eudEle.notPer_0	eudEle.notPer_1	eudEle.notPer_2	eudEle.notPer_3	cryCin.eudEle_0	cryCin.eudEle_1	cryCin.eudEle_2	cryCin.eudEle_3	cryCin.anoDid_0	cryCin.anoDid_1	cryCin.anoDid_2	cryCin.anoDid_3	aptHaa.cryCin_0	aptHaa.cryCin_1	aptHaa.cryCin_2	aptHaa.cryCin_3	aptHaa.strCam_0	aptHaa.strCam_1	aptHaa.strCam_2	aptHaa.strCam_3	taeGut.aptHaa_0	taeGut.aptHaa_1	taeGut.aptHaa_2	taeGut.aptHaa_3
18	5.27987	0.167765	0.287736	0.811468	0	0	0.998667	0.00133333	0	0	0.946667	0.0533333	0	0	0.575333	0.424667	0	0	0	0	1	0	0	0	1	0	0	0.0846667	0.915333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.00133333	0.998667	0	0	0.00333333	0.996667	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.389333	0	0.610667	0	0.952	0	0.048	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.614	0.386	0	0	0	1	0	0	0.700667	0.299333	0	0	0.00333333	0.996667	0	0	0.000666667	0.999333	0	0	0.00333333	0.996667	0	0	0.389333	0.610667	0	0	0.774667	0.225333	0	0	0.952	0.048	0	0	1	0	0
8	6.70081	0.28223	0.583635	0.599845	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0146667	0.985333	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0.002	0.998	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.245333	0.754667	0
0	7.3046	0.307375	0.359902	0.645944	0	0	0.436	0.564	0	0	0.408	0.592	0	0	0.406667	0.593333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0126667	0.987333	0	0	0	1	0	0	0	1	0	0.0126667	0.987333	0	0	0.146667	0.853333	0	0	0.0733333	0.926667	0	0	0.074	0.926	0	0	0.365333	0.01	0.624667	0	0.382	0	0.618	0	0.441333	0.558667	0	0	0.454667	0.545333	0	0	0	0.571333	0.428667	0	0	0.999333	0.000666667	0	0	1	0	0	0.239333	0.760667	0	0	0	1	0	0	0.312	0.688	0	0	0.153333	0.846667	0	0	0.096	0.904	0	0	0.156	0.844	0	0	0.365333	0.634667	0	0	0.379333	0.620667	0	0	0.382	0.618	0	0	0.678667	0.321333	0
14	9.77148	0.173341	0.350482	0.880152	0	0	0	1	0	0	0	1	0	0	0.004	0.996	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.0526667	0.947333	0	0	0.094	0.906	0	0	0.766667	0.233333	0	0	0.9	0.1	0	0	0.977333	0	0.0226667	0	1	0	0	0	0.00266667	0.997333	0	0	0.05	0.95	0	0	0	0.0326667	0.967333	0	0	1	0	0	0	1	0	0	0.848	0.152	0	0	0	1	0	0	0.996667	0.00333333	0	0	0.884667	0.115333	0	0	0.905333	0.0946667	0	0	0.910667	0.0893333	0	0	0.977333	0.0226667	0	0	1	0	0	0	1	0	0	0	1	0	0
19	6.32567	0.110155	0.14201	0.827584	0	0	1	0	0	0	0.997333	0.00266667	0	0	0.999333	0.000666667	0	0	0	0	1	0	0	0	1	0	0.000666667	0	0.999333	0	0.002	0	0.998	0	0.002	0	0.998	0	0	0	1	0	0	0	1	0	0.969333	0.0306667	0	0	0.985333	0.0146667	0	0	0.99	0.01	0	0	0.988	0.012	0	0	0.998667	0.000666667	0.000666667	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0.416	0.584	0	0.000666667	0.999333	0	0	0.002	0.998	0	0	0.726	0.274	0	0	0	1	0	0	0.839333	0.160667	0	0	0.988667	0.0113333	0	0	0.99	0.01	0	0	0.99	0.01	0	0	0.998667	0.00133333	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0
15	8.59196	0.139315	0.131662	0.737105	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0.00266667	0	0.997333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.998667	0.00133333	0	0	0.99	0.01	0	0	0.998667	0.00133333	0	0	0.978667	0.0213333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0.579333	0.420667	0	0.00266667	0.997333	0	0	0	1	0	0	0.470667	0.529333	0	0	0	1	0	0	0.674	0.326	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
9	5.93474	0.179763	0.221869	0.775102	0	0	0.580667	0.419333	0	0	0.384667	0.615333	0	0	0.419333	0.580667	0	0	0	0	1	0	0	0	1	0	0.0146667	0.002	0.983333	0	0	0	1	0	0	0.002	0.998	0	0	0	1	0	0	0	1	0	0.784667	0.215333	0	0	0.652	0.348	0	0	0.806667	0.193333	0	0	0.814667	0.185333	0	0	0.897333	0.0986667	0.004	0	0.894	0.106	0	0	0.583333	0.416667	0	0	0.596667	0.403333	0	0	0	0.396667	0.603333	0	0.0153333	0.984	0.000666667	0	0	1	0	0	0.569333	0.430667	0	0	0	1	0	0	0.722667	0.277333	0	0	0.790667	0.209333	0	0	0.817333	0.182667	0	0	0.819333	0.180667	0	0	0.900667	0.0993333	0	0	0.909333	0.0906667	0	0	0.912667	0.0873333	0	0	0.935333	0.0646667	0
1	2.63376	0.115336	0.506704	0.601859	0	0	0.002	0.998	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.01	0.0206667	0.969333	0	0.006	0.129333	0.864667	0	0.0113333	0	0.988667	0	0	0	1	0	0	0	1	0	0.00133333	0.000666667	0.998	0	0.000666667	0.430667	0.568667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.253333	0.0486667	0.698	0	0.401333	0.118667	0.48	0	0.00266667	0.997333	0	0	0.0113333	0.988667	0	0	0.0106667	0.218	0.771333	0	0.0113333	0.482667	0.506	0	0	0.547333	0.452667	0	0.142667	0.619333	0.238	0	0.00133333	0.992	0.00666667	0	0.235333	0.759333	0.00533333	0	0	1	0	0	0	1	0	0	0	1	0	0	0.253333	0.746667	0	0	0.31	0.69	0	0	0.406667	0.593333	0	0	0.575333	0.424667	0
16	9.29968	0.201668	0.138918	0.734598	0	0	0.844667	0.155333	0	0	0.999333	0.000666667	0	0	0.999333	0.000666667	0	0	0	0	1	0	0	0	1	0	0.006	0.000666667	0.993333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.998	0.002	0	0	1	0	0	0	0.998667	0.00133333	0	0	0.998667	0.00133333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0.608	0.392	0	0.00666667	0.992667	0.000666667	0	0	0.998667	0.00133333	0	0.478	0.522	0	0	0	1	0	0	0.693333	0.306667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
20	5.32669	0.145725	0.17264	0.783664	0	0	0.998667	0.00133333	0	0	0.997333	0.00266667	0	0	0.999333	0.000666667	0	0	0	0	1	0	0	0	1	0	0.00333333	0	0.996667	0	0	0.036	0.964	0	0	0	1	0	0	0	1	0	0	0	1	0	0.795333	0.204667	0	0	0.79	0.21	0	0	0.469333	0.530667	0	0	0.655333	0.344667	0	0	0.810667	0	0.189333	0	0.992	0.00733333	0.000666667	0	1	0	0	0	1	0	0	0	0	0.364	0.636	0	0.00333333	0.996667	0	0	0	1	0	0	0.567333	0.432667	0	0	0	1	0	0	0.726	0.274	0	0	0.796	0.204	0	0	0.674	0.326	0	0	0.796	0.204	0	0	0.810667	0.189333	0	0	0.945333	0.0546667	0	0	0.998	0.002	0	0	1	0	0
