No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut.aptFor_0	taeGut.aptFor_1	taeGut.aptFor_2	taeGut.aptFor_3	taeGut.galGal_0	taeGut.galGal_1	taeGut.galGal_2	taeGut.galGal_3	aptHaa.aptOwe_0	aptHaa.aptOwe_1	aptHaa.aptOwe_2	aptHaa.aptOwe_3	aptHaa.aptRow_0	aptHaa.aptRow_1	aptHaa.aptRow_2	aptHaa.aptRow_3	casCas.droNov_0	casCas.droNov_1	casCas.droNov_2	casCas.droNov_3	aptHaa.casCas_0	aptHaa.casCas_1	aptHaa.casCas_2	aptHaa.casCas_3	rheAme.rhePen_0	rheAme.rhePen_1	rheAme.rhePen_2	rheAme.rhePen_3	aptHaa.rheAme_0	aptHaa.rheAme_1	aptHaa.rheAme_2	aptHaa.rheAme_3	cryCin.tinGut_0	cryCin.tinGut_1	cryCin.tinGut_2	cryCin.tinGut_3	eudEle.notPer_0	eudEle.notPer_1	eudEle.notPer_2	eudEle.notPer_3	cryCin.eudEle_0	cryCin.eudEle_1	cryCin.eudEle_2	cryCin.eudEle_3	cryCin.anoDid_0	cryCin.anoDid_1	cryCin.anoDid_2	cryCin.anoDid_3	aptHaa.cryCin_0	aptHaa.cryCin_1	aptHaa.cryCin_2	aptHaa.cryCin_3	aptHaa.strCam_0	aptHaa.strCam_1	aptHaa.strCam_2	aptHaa.strCam_3	taeGut.aptHaa_0	taeGut.aptHaa_1	taeGut.aptHaa_2	taeGut.aptHaa_3
10	1	0.157276	0.125213	0.481764	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0.00333333	0.996667	0	0	0.00533333	0.994667	0	0	0	1	0	0	1	0	0	0	0.996667	0.00333333	0	0	0	1	0	0	0.0126667	0.987333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.004	0.996	0	0	0.00533333	0.994667	0	0	0.006	0.994	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
2	1	0.0707483	0.0279589	0.508449	0	0	1	0	0	0	0.999333	0.000666667	0	0	0.867333	0.132667	0	0	1	0	0	0	0.993333	0.00666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.995333	0.00466667	0	0	0.981333	0.0186667	0	0	0.932667	0.0673333	0	0	0.964	0.036	0	0	1	0	0	0	0.995333	0.00466667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.996667	0.00333333	0	0	0.973333	0.0266667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
17	1	0.0918864	0.0206494	0.496124	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.992	0.008	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
21	1	0.114986	0.127499	0.506084	0	0	0.00133333	0.998667	0	0	0.000666667	0.999333	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.993333	0.00666667	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0.999333	0.000666667	0	0	1	0	0	0	0.002	0.998	0	0	0.0513333	0.948667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.002	0.998	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0
11	1	0.0209103	0.0225824	0.496491	0	0	1	0	0	0	1	0	0	0	0.996	0.004	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.995333	0.00466667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
3	1	0.131615	0.0441223	0.506406	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.993333	0.00666667	0	0	1	0	0	0	1	0	0	0	0.997333	0.00266667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.991333	0.00866667	0	0	0.991333	0.00866667	0	0	0.964	0.036	0	0	0.275333	0.724667	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.992	0.008	0	0	0.966	0.034	0	0	0.992	0.008	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0
24	1	0.119925	0.028135	0.505088	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.995333	0.00466667	0	0	0.946	0.054	0	0	1	0	0	0	0.998	0.002	0	0	0.846667	0.153333	0	0	0.956	0.044	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
22	1	0.148982	0.0740544	0.5292	0	0	0.123333	0.876667	0	0	0.0513333	0.948667	0	0	0.988	0.012	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.855333	0.144667	0	0	1	0	0	0	1	0	0	0	0.550667	0.449333	0	0	0.987333	0.0126667	0	0	1	0	0	0	0.134	0.866	0	0	0.988	0.012	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
12	1	0.204256	0.0686004	0.517069	0	0	1	0	0	0	0.999333	0.000666667	0	0	0.982667	0.0173333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.998667	0.00133333	0	0	0.98	0.02	0	0	0.0273333	0.972667	0	0	0.0153333	0.984667	0	0	0.00866667	0.991333	0	0	0.0213333	0.978667	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0273333	0.972667	0	0	0.022	0.978	0	0	0.0293333	0.970667	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0
4	1	0.0480111	0.022095	0.494748	0	0	1	0	0	0	0.995333	0.00466667	0	0	1	0	0	0	0.998	0.002	0	0	0.996667	0.00333333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
25	1	0.182476	0.140776	0.505984	0	0	0.0186667	0.981333	0	0	0.0173333	0.982667	0	0	0	1	0	0	0.952667	0.0473333	0	0	0.972	0.028	0	0	0.824	0.176	0	0	0.99	0.01	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0266667	0.973333	0	0	0.01	0.99	0	0	0.002	0.998	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0.0193333	0.980667	0	0	0.0333333	0.966667	0	0	0.99	0.01	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0286667	0.971333	0	0	0.0166667	0.983333	0	0	0.0426667	0.957333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
5	1	0.0575765	0.024598	0.485035	0	0	0.999333	0.000666667	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.864	0.136	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
23	1	0.198737	0.111999	0.493492	0	0	0.108667	0.891333	0	0	0.613333	0.386667	0	0	0.0686667	0.931333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.876667	0.123333	0	0	0.686667	0.313333	0	0	0.690667	0.309333	0	0	0.313333	0.686667	0	0	0.680667	0.319333	0	0	0.998667	0.00133333	0	0	0.613333	0.386667	0	0	0.617333	0.382667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.878	0.122	0	0	0.711333	0.288667	0	0	0.882667	0.117333	0	0	0.896	0.104	0	0	1	0	0	0	1	0	0	0	1	0	0
13	1	0.133938	0.0541874	0.496327	0	0	0.554667	0.445333	0	0	0.290667	0.709333	0	0	0.973333	0.0266667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.996	0.004	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.814667	0.185333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
26	1	0.159137	0.0630158	0.496817	0	0	0.00133333	0.998667	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.983333	0.0166667	0	0	1	0	0	0	0.994	0.006	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.998667	0.00133333	0	0	0.994667	0.00533333	0	0	0.998	0.002	0	0	0.904	0.096	0	0	1	0	0	0	1	0	0	0	0.00133333	0.998667	0	0	0.00533333	0.994667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.998667	0.00133333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
6	1	0.23911	0.097951	0.481371	0	0	0.686	0.314	0	0	0.714	0.286	0	0	0.712	0.288	0	0	0.878667	0.121333	0	0	0.962667	0.0373333	0	0	0.984667	0.0153333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	0.0626667	0.937333	0	0	0.0606667	0.939333	0	0	0.004	0.996	0	0	0.000666667	0.999333	0	0	0.997333	0.00266667	0	0	1	0	0	0	0.868667	0.131333	0	0	0.9	0.1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0626667	0.937333	0	0	0.00533333	0.994667	0	0	0.064	0.936	0	0	0.998	0.002	0	0	1	0	0	0	1	0	0	0	1	0	0
28	1	0.162523	0.088307	0.504484	0	0	0.00133333	0.998667	0	0	0.0153333	0.984667	0	0	0.0226667	0.977333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.974667	0.0253333	0	0	0.976667	0.0233333	0	0	0.986	0.014	0	0	0.705333	0.294667	0	0	0.998	0.002	0	0	1	0	0	0	0.0186667	0.981333	0	0	0.622	0.378	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.986667	0.0133333	0	0	0.987333	0.0126667	0	0	0.99	0.01	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0
27	1	0.108204	0.11792	0.48421	0	0	0.984667	0.0153333	0	0	0.184	0.816	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0.996667	0.00333333	0	0	0.993333	0.00666667	0	0	0.95	0.05	0	0	1	0	0	0	1	0	0	0	0.218	0.782	0	0	0.29	0.71	0	0	0.866	0.134	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	0.984667	0.0153333	0	0	0.995333	0.00466667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.34	0.66	0	0	0.999333	0.000666667	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
29	1	0.0996949	0.131036	0.499643	0	0	0.00133333	0.998667	0	0	0.016	0.984	0	0	0	1	0	0	0.972667	0.0273333	0	0	0.848667	0.151333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0.0166667	0.983333	0	0	0.0333333	0.966667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.00133333	0.998667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
7	1	0.0742675	0.0218217	0.514948	0	0	1	0	0	0	1	0	0	0	0.994	0.006	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
61	1	0.132291	0.0448572	0.502748	0	0	0.991333	0.00866667	0	0	0.398667	0.601333	0	0	0.994667	0.00533333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.992667	0.00733333	0	0	0.920667	0.0793333	0	0	0.959333	0.0406667	0	0	0.961333	0.0386667	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.992667	0.00733333	0	0	0.974667	0.0253333	0	0	0.992667	0.00733333	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0
71	1	0.273266	0.0931652	0.492804	0	0	0.284	0.716	0	0	0.337333	0.662667	0	0	0.04	0.96	0	0	1	0	0	0	0.968	0.032	0	0	0.999333	0.000666667	0	0	0.998667	0.00133333	0	0	0.997333	0.00266667	0	0	1	0	0	0	1	0	0	0	0.344667	0.655333	0	0	0.358	0.642	0	0	0.406667	0.593333	0	0	0.415333	0.584667	0	0	1	0	0	0	0.996	0.004	0	0	0.338667	0.661333	0	0	0.351333	0.648667	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.369333	0.630667	0	0	0.417333	0.582667	0	0	0.419333	0.580667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
30	1	0.174009	0.118703	0.500095	0	0	0.331333	0.668667	0	0	0.608	0.392	0	0	0.054	0.946	0	0	1	0	0	0	0.994	0.006	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.954	0.046	0	0	0.594667	0.405333	0	0	0.108667	0.891333	0	0	1	0	0	0	1	0	0	0	0.961333	0.0386667	0	0	0.963333	0.0366667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.630667	0.369333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
48	1	0.180682	0.0974737	0.511889	0	0	1	0	0	0	0.992667	0.00733333	0	0	0.406667	0.593333	0	0	1	0	0	0	0.998	0.002	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.823333	0.176667	0	0	0.597333	0.402667	0	0	0.157333	0.842667	0	0	0.0246667	0.975333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.836667	0.163333	0	0	0.478	0.522	0	0	0.93	0.07	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
62	1	0.150573	0.0462529	0.526673	0	0	0.627333	0.372667	0	0	0.803333	0.196667	0	0	0.628	0.372	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.978667	0.0213333	0	0	0.986667	0.0133333	0	0	0.830667	0.169333	0	0	0.993333	0.00666667	0	0	1	0	0	0	1	0	0	0	0.804	0.196	0	0	0.850667	0.149333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
