No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
5	0	-399.65875	-401.29763	-402.0422	-1.6388829	0.74456615
5	1	-374.94905	-375.25449	-377.75342	-0.30544253	2.4989296
5	2	-406.23916	-405.21602	-403.64357	1.023136	-1.57245
5	3	-371.43466	-374.19093	-375.4342	-2.7562772	1.2432703
5	4	-317.3339	-318.01928	-317.35628	-0.68538272	-0.66300641
5	5	-436.9289	-436.57888	-435.43096	0.35002128	-1.1479152
5	6	-731.63058	-740.70724	-730.35179	-9.0766544	-10.355447
5	7	-466.60683	-466.04651	-467.31524	0.56032229	1.2687318
5	8	-705.50674	-683.99858	-691.42279	21.508157	7.4242131
5	9	-401.29462	-401.37914	-401.61288	-0.084526481	0.23374103
5	10	-545.3162	-546.40094	-547.26753	-1.0847397	0.86658637
5	11	-340.03692	-340.41126	-336.44406	-0.37433683	-3.9671935
5	12	-281.1007	-283.19015	-285.54922	-2.0894534	2.3590692
5	13	-451.315	-449.29948	-452.7215	2.0155198	3.4220199
5	14	-333.62558	-334.54963	-336.15449	-0.9240473	1.6048619
5	15	-327.59093	-330.27083	-330.2109	-2.6798983	-0.059936233
5	16	-522.70808	-524.62729	-522.46769	-1.9192108	-2.1595974
5	17	-321.1129	-323.71961	-324.56084	-2.6067114	0.84122665
5	18	-446.36737	-445.11624	-446.61498	1.2511271	1.498737
5	19	-340.5457	-338.47193	-343.72034	2.0737702	5.2484109
5	20	-378.18709	-376.18026	-380.38615	2.0068232	4.2058882
5	21	-372.85813	-374.5836	-375.39643	-1.725469	0.81283196
5	22	-505.67715	-493.25521	-499.49674	12.421942	6.2415239
5	23	-392.51705	-392.62679	-389.54331	-0.10973978	-3.0834861
5	24	-509.04377	-509.80561	-508.94213	-0.7618414	-0.86348948
5	25	-433.40358	-434.332	-434.64899	-0.92842311	0.31698879
5	26	-352.36593	-353.75633	-354.40108	-1.3904031	0.64474914
5	27	-419.00657	-417.95657	-423.42424	1.0499984	5.467672
5	28	-395.86455	-396.13793	-398.74527	-0.27338667	2.6073387
5	29	-410.30525	-411.9996	-414.4221	-1.6943467	2.4225058
5	30	-355.70881	-355.05859	-360.96539	0.6502254	5.9068075
5	31	-242.56882	-243.10323	-244.08634	-0.53440879	0.98311155
5	32	-403.0626	-404.99953	-405.95537	-1.9369281	0.95584122
5	33	-373.59427	-371.72528	-377.42594	1.8689851	5.7006617
5	34	-464.024	-461.55018	-462.23058	2.4738206	0.68040281
5	35	-455.19905	-454.24436	-457.26948	0.95468931	3.0251156
5	36	-355.84171	-360.77493	-358.38401	-4.9332149	-2.3909213
5	37	-288.54701	-290.79537	-293.38601	-2.248356	2.5906366
5	38	-458.71399	-460.15022	-448.39786	-1.4362273	-11.752365
5	39	-264.27025	-265.95107	-268.36871	-1.680824	2.4176375
5	40	-221.37824	-222.86512	-225.64497	-1.4868774	2.7798569
