No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
6	0	-397.83471	-399.43969	-402.01768	-1.6049876	2.5779874
6	1	-376.56373	-376.48626	-379.56375	0.077479358	3.0774986
6	2	-399.74497	-400.24962	-400.63298	-0.50464879	0.38335728
6	3	-374.99969	-373.13381	-373.26501	1.8658772	0.13119722
6	4	-317.76798	-319.11443	-318.61937	-1.3464451	-0.49506026
6	5	-435.8106	-434.9351	-435.60959	0.87549732	0.67449139
6	6	-731.64854	-732.1454	-731.89652	-0.4968633	-0.2488829
6	7	-466.83311	-467.52789	-466.32878	-0.69477897	-1.1991029
6	8	-697.50765	-685.57103	-689.85022	11.93662	4.2791856
6	9	-400.97828	-401.80041	-401.49341	-0.82213022	-0.30699285
6	10	-546.13223	-544.5277	-547.00699	1.6045299	2.479295
6	11	-340.32965	-341.00773	-337.21465	-0.67807957	-3.7930841
6	12	-281.406	-284.14227	-286.5744	-2.7362625	2.4321341
6	13	-450.24246	-449.50408	-458.27058	0.73837958	8.7664967
6	14	-333.87426	-335.83039	-333.67991	-1.956129	-2.1504821
6	15	-330.55989	-330.99971	-332.29332	-0.43982534	1.2936133
6	16	-520.85481	-521.00139	-521.39745	-0.14658163	0.39606605
6	17	-322.92509	-325.53035	-326.84265	-2.6052627	1.3122984
6	18	-449.31366	-449.33015	-447.1596	-0.016491978	-2.1705572
6	19	-337.61674	-339.75497	-340.06724	-2.1382271	0.31226911
6	20	-378.54257	-380.26758	-378.58765	-1.7250123	-1.6799357
6	21	-370.3446	-373.11731	-374.75191	-2.772719	1.6345912
6	22	-502.48533	-493.93304	-495.18351	8.5522841	1.2504703
6	23	-423.82401	-420.37064	-414.77158	3.4533768	-5.5990537
6	24	-510.72861	-510.26045	-511.2322	0.46815939	0.97175074
6	25	-435.51601	-435.13582	-436.31116	0.38018905	1.1753393
6	26	-352.09045	-354.45255	-354.06294	-2.3620971	-0.38960523
6	27	-418.63352	-418.06546	-423.35925	0.56806709	5.2937947
6	28	-394.58526	-398.35858	-396.02573	-3.7733223	-2.3328534
6	29	-410.18879	-414.24211	-412.6471	-4.0533196	-1.5950099
6	30	-349.20239	-350.43157	-353.18843	-1.2291763	2.7568622
6	31	-243.05861	-244.88784	-245.39192	-1.8292221	0.50408439
6	32	-401.33775	-400.86678	-401.53013	0.47097073	0.66335246
6	33	-374.14013	-373.00726	-377.24288	1.1328623	4.2356172
6	34	-463.5784	-462.17581	-462.75611	1.4025986	0.58030468
6	35	-455.06115	-455.16473	-455.2258	-0.10358101	0.061076454
6	36	-356.71603	-360.52329	-359.55722	-3.8072606	-0.96607401
6	37	-289.0125	-290.51594	-291.42598	-1.5034376	0.91004082
6	38	-434.18384	-431.83945	-428.34434	2.3443857	-3.4951159
6	39	-262.97216	-266.68817	-269.15224	-3.716014	2.4640675
6	40	-218.54052	-221.67809	-225.59747	-3.1375646	3.9193829
6	41	-311.76015	-313.59978	-314.36911	-1.839629	0.76933164
6	42	-496.19843	-498.73673	-498.05074	-2.5382997	-0.68598617
6	43	-676.88037	-674.58189	-671.16272	2.2984806	-3.4191701
6	44	-292.55614	-294.45456	-295.82624	-1.8984206	1.3716824
6	45	-477.038	-477.89028	-480.66203	-0.85227892	2.7717501
6	46	-329.09139	-330.25811	-331.25916	-1.1667227	1.0010466
6	47	-536.80194	-541.18922	-536.16592	-4.3872792	-5.0233061
6	48	-590.80632	-591.15679	-591.98269	-0.35047207	0.82590081
6	49	-539.90232	-533.73082	-532.46872	6.1714984	-1.2621054
6	50	-403.16481	-396.94343	-398.0008	6.2213772	1.0573686
6	51	-480.50032	-479.88443	-477.5053	0.6158922	-2.3791265
6	52	-366.87489	-368.48073	-368.94577	-1.6058423	0.46504078
6	53	-558.08593	-558.81372	-556.55593	-0.72778668	-2.2577853
6	54	-406.38413	-404.2486	-406.55017	2.1355269	2.3015683
6	55	-488.54538	-488.13339	-491.52013	0.41199272	3.386739
6	56	-453.81063	-448.48272	-449.34968	5.3279132	0.86696381
6	57	-425.07275	-422.37728	-420.58009	2.6954683	-1.79719
6	58	-414.85162	-414.25385	-407.76539	0.59777106	-6.4884561
6	59	-341.06714	-343.15256	-344.54136	-2.085417	1.3887995
6	60	-443.42719	-443.30921	-444.47936	0.11798781	1.1701551
6	61	-368.46712	-366.417	-368.54523	2.0501202	2.1282299
6	62	-316.23481	-316.885	-320.81907	-0.65019041	3.9340664
6	63	-376.15842	-374.44484	-376.09456	1.7135851	1.649722
6	64	-334.13665	-335.67147	-336.42114	-1.5348167	0.74967707
6	65	-300.73593	-303.28738	-304.87908	-2.5514501	1.5917006
6	66	-346.27961	-349.18579	-350.5649	-2.9061774	1.3791121
6	67	-497.38764	-498.89257	-497.83485	-1.504923	-1.0577135
6	68	-194.79672	-196.87134	-199.81506	-2.0746281	2.9437131
6	69	-357.88333	-357.87219	-360.6824	0.011142642	2.8102165
6	70	-288.79936	-292.56074	-291.79103	-3.7613812	-0.76970864
6	71	-369.43428	-370.81066	-370.77363	-1.376381	-0.037029093
6	72	-533.87135	-533.44456	-534.37203	0.42679171	0.92747386
6	73	-355.00432	-353.1376	-355.79486	1.8667158	2.6572575
6	74	-402.75581	-400.01968	-398.75028	2.7361306	-1.2693996
6	75	-572.82533	-568.69839	-572.90377	4.126942	4.2053814
6	76	-492.24375	-491.77716	-492.78518	0.46659347	1.0080259
6	77	-333.66219	-333.90334	-332.86098	-0.24115329	-1.0423603
6	78	-360.35809	-361.69841	-361.79265	-1.3403244	0.094242469
6	79	-542.48647	-539.67944	-535.93545	2.8070276	-3.7439891
6	80	-470.95734	-471.36512	-471.78998	-0.40777767	0.42486367
6	81	-377.39314	-379.636	-379.09725	-2.2428567	-0.53875017
6	82	-367.96971	-378.84048	-374.27657	-10.870765	-4.5639087
6	83	-361.71483	-362.81336	-363.17625	-1.0985345	0.36289107
6	84	-391.3531	-390.64646	-390.8608	0.70663033	0.2143355
