No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
0	0	-582.52884	-571.21175	-579.34428	11.317085	8.1325268
1	1	-390.71867	-393.7997	-392.95283	-3.0810276	-0.84686896
2	2	-627.0329	-626.98728	-627.32316	0.045620335	0.33587138
3	3	-363.19214	-364.35104	-364.09027	-1.1588975	-0.26077242
4	4	-560.98583	-563.93597	-564.41492	-2.9501383	0.47895258
5	5	-553.98974	-553.37802	-552.1407	0.61172073	-1.2373183
6	6	-459.02082	-449.95943	-458.99531	9.0613881	9.035871
7	7	-335.29076	-336.75225	-339.85281	-1.4614939	3.1005626
8	8	-491.64161	-486.45733	-484.24611	5.1842815	-2.2112179
9	9	-460.064	-453.29118	-452.80878	6.7728218	-0.48239823
10	10	-545.13531	-543.74659	-532.10252	1.3887193	-11.644066
11	11	-452.98278	-446.20609	-446.25227	6.7766806	0.046180437
12	12	-380.20189	-381.10866	-378.39388	-0.90677165	-2.7147844
13	13	-370.40432	-368.78505	-367.77574	1.6192644	-1.0093147
14	14	-370.90167	-369.44924	-371.45573	1.4524349	2.0064931
15	15	-644.48431	-644.21376	-642.49256	0.27054376	-1.7212015
16	16	-568.43835	-572.81122	-567.78873	-4.3728614	-5.02249
17	17	-507.51561	-506.53425	-505.39365	0.98136067	-1.1406032
18	18	-623.2376	-620.68229	-618.14302	2.5553104	-2.5392689
19	19	-560.19759	-561.98413	-560.0786	-1.7865374	-1.9055313
20	20	-413.12277	-415.65927	-417.85515	-2.5364956	2.1958877
21	21	-281.51068	-284.17196	-287.29708	-2.6612849	3.1251136
22	22	-573.08699	-565.40196	-566.28781	7.6850279	0.88584847
23	23	-360.44088	-360.06854	-361.01155	0.37233923	0.94300395
24	24	-364.49765	-364.70971	-366.31684	-0.21206318	1.6071256
25	25	-314.19146	-311.91807	-313.7887	2.2733951	1.8706334
26	26	-582.97407	-576.36085	-574.17025	6.6132211	-2.1905975
27	27	-386.82868	-391.91947	-392.83289	-5.0907832	0.91342468
28	28	-630.96551	-631.85113	-635.78501	-0.88562266	3.9338799
29	29	-392.01095	-392.91387	-395.82641	-0.90291656	2.9125411
30	30	-467.92386	-462.00569	-462.98174	5.9181716	0.9760538
31	31	-508.70081	-507.34893	-510.28425	1.3518822	2.9353188
32	32	-663.58938	-665.85989	-661.5508	-2.2705055	-4.3090857
33	33	-756.24959	-754.82589	-757.40366	1.4237001	2.5777704
34	34	-453.78635	-456.0568	-456.53323	-2.2704463	0.47642979
35	35	-810.84929	-806.0521	-815.33477	4.7971861	9.2826658
36	36	-225.05626	-226.23995	-227.35614	-1.1836935	1.1161896
37	37	-418.45032	-417.10211	-418.58528	1.3482113	1.4831716
38	38	-347.08057	-345.98456	-350.04321	1.0960172	4.0586476
39	39	-413.59399	-414.55523	-415.913	-0.96123863	1.3577729
40	40	-473.30625	-474.08035	-473.93323	-0.77410375	-0.14712489
41	41	-538.61027	-537.20018	-540.3889	1.4100819	3.1887115
42	42	-211.39222	-214.98548	-215.97405	-3.593262	0.98857342
43	43	-342.57523	-339.49663	-341.59482	3.0786005	2.0981939
44	44	-733.04276	-720.75041	-720.43178	12.292347	-0.31863329
45	45	-455.75133	-454.06707	-452.16536	1.6842617	-1.9017054
46	46	-523.22087	-526.32351	-524.31618	-3.1026369	-2.0073351
47	47	-433.92161	-436.39305	-433.99946	-2.4714352	-2.3935887
48	48	-604.1611	-605.04089	-607.24995	-0.87978969	2.2090606
49	49	-554.49018	-549.05868	-540.03063	5.4315	-9.0280525
50	50	-366.92212	-370.73384	-372.55217	-3.8117199	1.8183304
51	51	-410.78904	-409.2581	-409.72866	1.530941	0.4705536
52	52	-286.78831	-286.71321	-288.58166	0.075101966	1.8684497
53	53	-628.94399	-627.18266	-625.40052	1.7613355	-1.7821405
54	54	-347.91311	-349.0144	-352.0875	-1.101283	3.073099
55	55	-260.46448	-263.15632	-263.97907	-2.6918462	0.82274851
