No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut-aptFor_0	taeGut-aptFor_1	taeGut-aptFor_2	taeGut-aptFor_3	taeGut-galGal_0	taeGut-galGal_1	taeGut-galGal_2	taeGut-galGal_3	aptHaa-aptOwe_0	aptHaa-aptOwe_1	aptHaa-aptOwe_2	aptHaa-aptOwe_3	aptHaa-aptRow_0	aptHaa-aptRow_1	aptHaa-aptRow_2	aptHaa-aptRow_3	casCas-droNov_0	casCas-droNov_1	casCas-droNov_2	casCas-droNov_3	aptHaa-casCas_0	aptHaa-casCas_1	aptHaa-casCas_2	aptHaa-casCas_3	rheAme-rhePen_0	rheAme-rhePen_1	rheAme-rhePen_2	rheAme-rhePen_3	aptHaa-rheAme_0	aptHaa-rheAme_1	aptHaa-rheAme_2	aptHaa-rheAme_3	cryCin-tinGut_0	cryCin-tinGut_1	cryCin-tinGut_2	cryCin-tinGut_3	eudEle-notPer_0	eudEle-notPer_1	eudEle-notPer_2	eudEle-notPer_3	cryCin-eudEle_0	cryCin-eudEle_1	cryCin-eudEle_2	cryCin-eudEle_3	cryCin-anoDid_0	cryCin-anoDid_1	cryCin-anoDid_2	cryCin-anoDid_3	aptHaa-cryCin_0	aptHaa-cryCin_1	aptHaa-cryCin_2	aptHaa-cryCin_3	aptHaa-strCam_0	aptHaa-strCam_1	aptHaa-strCam_2	aptHaa-strCam_3	taeGut-aptHaa_0	taeGut-aptHaa_1	taeGut-aptHaa_2	taeGut-aptHaa_3
25	5.15645	0.137422	0.613493	0.210217	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.489333	0.510667	0	0	0.529333	0.470667	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0293333	0.970667	0	0	0	0	1	0	0	0.857333	0.142667	0	0	0	1	0	0	0.893333	0.106667	0	0	1	0	0	0.00466667	0.995333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0113333	0.988667	0	0	0.066	0.934	0	0	0.344667	0.655333	0
58	2.53061	0.199481	0.606178	0.112045	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.00133333	0.998667	0	0	0	1	0	0	0	1	0	0	0.952667	0.0473333	0	0	0.948	0.052	0	0	0.999333	0.000666667	0	0	0.795333	0.204667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00866667	0.991333	0	0	0.0106667	0.989333	0	0	0	0.008	0.992	0	0	0.0246667	0.975333	0	0	0	1	0	0	0.181333	0.818667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.002	0.998	0	0	0.284667	0.715333	0
0	3.24714	0.291804	0.629955	0.133768	0	0	0	1	0	0	0.002	0.998	0	0	0.0153333	0.984667	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.000666667	0.95	0.0493333	0	0.000666667	0.952667	0.0466667	0	0	1	0	0	0	1	0	0	0.00133333	0.998667	0	0	0.000666667	0.999333	0	0	0.00266667	0.996667	0.000666667	0	0.0653333	0.934	0.000666667	0	0.006	0.994	0	0	0.166667	0.833333	0	0	0	0	1	0	0	0	1	0	0	0.288	0.712	0	0	0.402	0.598	0	0.002	0.998	0	0	0.012	0.988	0	0	0	1	0	0	0.00133333	0.998667	0	0	0.00133333	0.998667	0	0	0.012	0.988	0	0	0.052	0.948	0	0	0.264667	0.735333	0	0	0.562667	0.437333	0
44	2.74105	0.286917	0.596001	0.106611	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.0193333	0.980667	0	0	0.002	0.856	0.142	0	0.002	0.868667	0.129333	0	0.00133333	0.941333	0.0573333	0	0	0.257333	0.742667	0	0	0	1	0	0	0.954667	0.0453333	0	0	0.954	0.046	0	0.00266667	0.989333	0.008	0	0	1	0	0	0.00533333	0.972	0.0226667	0	0.00333333	0.994667	0.002	0	0.0106667	0.982	0.00733333	0	0.0586667	0.940667	0.000666667	0	0.012	0.988	0	0	0.114	0.886	0	0	0.002	0.944667	0.0533333	0	0.00333333	0.987333	0.00933333	0	0	0.949333	0.0506667	0	0.006	0.989333	0.00466667	0	0	1	0	0	0.0166667	0.983333	0	0	0.00266667	0.997333	0	0	0.00533333	0.994	0.000666667	0	0.00533333	0.994667	0	0	0.0186667	0.981333	0	0	0.0446667	0.955333	0	0	0.180667	0.819333	0	0	0.458667	0.541333	0
26	2.62112	0.263688	0.651719	0.106384	0	0	0.00466667	0.995333	0	0	0.00133333	0.998667	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.000666667	0.949333	0.05	0	0.000666667	0.946667	0.0526667	0	0	1	0	0	0	0.985333	0.0146667	0	0	0.996	0.004	0	0	0.95	0.05	0	0.002	0.981333	0.0166667	0	0.002	0.998	0	0	0.008	0.992	0	0	0.0933333	0.906667	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.074	0.926	0	0.000666667	0.994667	0.00466667	0	0.000666667	0.995333	0.004	0	0	1	0	0	0	0.996667	0.00333333	0	0	1	0	0	0.00266667	0.997333	0	0	0.0193333	0.980667	0	0	0.146	0.854	0	0	0.445333	0.554667	0
59	1.97755	0.25128	0.625328	0.117548	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0.004	0.996	0	0	0	0.125333	0.874667	0	0	0.118	0.882	0	0.000666667	0.0846667	0.914667	0	0.000666667	0.00266667	0.996667	0	0.000666667	0.000666667	0.998667	0	0	0.92	0.08	0	0	0.946	0.054	0	0	1	0	0	0	0.996	0.004	0	0	0.99	0.01	0	0	0.998667	0.00133333	0	0	0.998	0.002	0	0.00266667	0.996667	0.000666667	0	0.00466667	0.995333	0	0	0.0246667	0.975333	0	0	0	0.181333	0.818667	0	0.000666667	0.228667	0.770667	0	0.000666667	0.151333	0.848	0	0.000666667	0.364	0.635333	0	0	0.996	0.004	0	0.002	0.995333	0.00266667	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.00333333	0.996667	0	0	0.00866667	0.991333	0	0	0.0346667	0.965333	0	0	0.338667	0.661333	0
1	2.28278	0.111758	0.632677	0.110393	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.948667	0.0513333	0	0	0.958	0.042	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00266667	0.997333	0	0	0	1	0	0	0.01	0.99	0	0	0	0	1	0	0	0	1	0	0	0.0786667	0.921333	0	0	0.206	0.794	0	0	0.998667	0.00133333	0	0.000666667	0.998667	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.002	0.998	0	0	0.0173333	0.982667	0	0	0.296	0.704	0
45	1.66471	0.167351	0.589793	0.118892	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.128	0.872	0	0	0.134	0.866	0	0	0.0186667	0.981333	0	0	0.00533333	0.994667	0	0	0.000666667	0.999333	0	0	0.929333	0.0706667	0	0	0.924667	0.0753333	0	0	0.996667	0.00333333	0	0	0.886	0.114	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	0.145333	0.854667	0	0	0.158667	0.841333	0	0	0.125333	0.874667	0	0	0.298	0.702	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00333333	0.996667	0	0	0.274	0.726	0
2	0.940843	0.342435	0.576212	0.211423	0	0	0.00266667	0.997333	0	0	0.00266667	0.997333	0	0	0.0553333	0.944667	0	0	0.0166667	0.375333	0.608	0	0.0153333	0.376667	0.608	0	0.028	0.384	0.588	0	0.026	0.382667	0.591333	0	0.0366667	0.361333	0.602	0	0.0153333	0.509333	0.475333	0	0.012	0.516	0.472	0	0.0246667	0.500667	0.474667	0	0.0233333	0.499333	0.477333	0	0.0293333	0.481333	0.489333	0	0.00733333	0.511333	0.481333	0	0.0406667	0.488	0.471333	0	0.0526667	0.606667	0.340667	0	0.00933333	0.990667	0	0	0.0893333	0.910667	0	0	0.0226667	0.393333	0.584	0	0.042	0.387333	0.570667	0	0.0453333	0.372667	0.582	0	0.046	0.418	0.536	0	0.0206667	0.545333	0.434	0	0.0493333	0.542667	0.408	0	0.0386667	0.501333	0.46	0	0.0453333	0.476667	0.478	0	0.046	0.539333	0.414667	0	0.0553333	0.562	0.382667	0	0.064	0.629333	0.306667	0	0.121333	0.686	0.192667	0	0.375333	0.624667	0
60	2.93864	0.166547	0.60557	0.102252	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.956667	0.0433333	0	0	0.968	0.032	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00133333	0.998667	0	0	0.00333333	0.996667	0	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.164667	0.835333	0	0	0.999333	0.000666667	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.00866667	0.991333	0	0	0.301333	0.698667	0
