No.	prop	genetree
61	0.00973333	((galGal:0.183804,(halLeu:0.0703746,nipNip:0.0684055):0.042667):0.0471607,(strCam:0.0576053,((((aptRow:0.0109039,(aptHaa:0.00385905,aptOwe:0.0041059):0.00737771):0.0267945,(casCas:0.0247025,droNov:0.0268896):0.0200648):0.0044485,(anoDid:0.0579215,((cryCin:0.0575648,tinGut:0.0493278):0.0380205,(eudEle:0.0771667,notPer:0.0847245):0.0276145):0.0445728):0.0222869):0.00608838,(rheAme:0.0148925,rhePen:0.0155323):0.0599625):0.00642731):0.0587053);
61	0.0088	((galGal:0.180293,(halLeu:0.074777,nipNip:0.0728078):0.0347529):0.0683525,((((aptRow:0.0090553,(aptHaa:0.00280288,aptOwe:0.00304973):0.00658527):0.0276262,(casCas:0.0293182,droNov:0.0315053):0.0144322):0.0103032,(anoDid:0.0642474,((cryCin:0.055544,tinGut:0.047307):0.0284932,(eudEle:0.0710523,notPer:0.0786101):0.0221808):0.0624467):0.0207988):0.00859697,(strCam:0.0545401,(rheAme:0.0218923,rhePen:0.0225322):0.0563248):0.00398418):0.0754663);
61	0.0084	((galGal:0.179315,(halLeu:0.0800451,nipNip:0.078076):0.0285066):0.0498398,((strCam:0.0530731,((aptRow:0.0139823,(aptHaa:0.0045716,aptOwe:0.00481845):0.0097435):0.0275034,(rheAme:0.0160856,rhePen:0.0167254):0.0520197):0.00864481):0.00161061,((casCas:0.0166419,droNov:0.018829):0.035963,(anoDid:0.0648098,((cryCin:0.0521256,tinGut:0.0438886):0.0509765,(eudEle:0.0876519,notPer:0.0952097):0.0246461):0.0439442):0.0187877):0.00620504):0.0598161);
61	0.00826667	((galGal:0.176074,(halLeu:0.0769487,nipNip:0.0749796):0.0283629):0.0473668,((aptRow:0.00979584,(aptHaa:0.00232549,aptOwe:0.00257234):0.0078032):0.0470373,(strCam:0.0547038,(((casCas:0.0167223,droNov:0.0189094):0.0373126,(anoDid:0.0600317,((cryCin:0.0545182,tinGut:0.0462812):0.045484,(eudEle:0.0757641,notPer:0.0833219):0.033434):0.042266):0.0249958):0.00296177,(rheAme:0.0125506,rhePen:0.0131905):0.0639968):0.00183331):0.00507202):0.0490108);
61	0.00826667	((galGal:0.183902,(halLeu:0.070673,nipNip:0.0687039):0.0424659):0.0345794,(strCam:0.068527,((((aptRow:0.0124466,(aptHaa:0.00313067,aptOwe:0.00337752):0.00964875):0.0280415,(rheAme:0.015686,rhePen:0.0163259):0.0514217):0.00660416,(casCas:0.0222832,droNov:0.0244703):0.0318779):0.00580539,(anoDid:0.0596084,((cryCin:0.0526094,tinGut:0.0443724):0.0530886,(eudEle:0.0786422,notPer:0.0862):0.0362516):0.036147):0.0313507):0.0126867):0.0352996);
35	0.0173333	((galGal:0.17814,(halLeu:0.0729043,nipNip:0.0709352):0.0344726):0.0377898,(((aptRow:0.0312354,(aptHaa:0.00356126,aptOwe:0.00380811):0.028007):0.0155434,(anoDid:0.0612334,((cryCin:0.0562371,tinGut:0.0480001):0.067017,(eudEle:0.0856387,notPer:0.0931965):0.0468113):0.0202159):0.0236069):0.00814367,(strCam:0.0534762,((casCas:0.0225287,droNov:0.0247158):0.0244356,(rheAme:0.00850162,rhePen:0.00914148):0.0580134):0.0106382):0.00438894):0.0434098);
35	0.0170667	((galGal:0.177336,(halLeu:0.0748063,nipNip:0.0728372):0.0317667):0.0375881,((strCam:0.0534583,((aptRow:0.029134,(aptHaa:0.00286394,aptOwe:0.00311079):0.0266029):0.0146305,(anoDid:0.0581635,((cryCin:0.0586857,tinGut:0.0504487):0.0542614,(eudEle:0.088265,notPer:0.0958228):0.033878):0.0274529):0.0236624):0.00675111):0.00354036,((casCas:0.0185307,droNov:0.0207178):0.0353323,(rheAme:0.00993878,rhePen:0.0105786):0.063475):0.00726181):0.0432708);
35	0.0114667	((galGal:0.179608,(halLeu:0.074893,nipNip:0.0729238):0.0339524):0.0312905,(((aptRow:0.0245705,(aptHaa:0.00222917,aptOwe:0.00247602):0.0226742):0.0265139,(strCam:0.052244,((casCas:0.0239978,droNov:0.0261849):0.0237104,(rheAme:0.0109981,rhePen:0.0116379):0.0562609):0.00866201):0.00178306):0.00841435,(anoDid:0.0792174,((cryCin:0.062551,tinGut:0.054314):0.0707798,(eudEle:0.0912669,notPer:0.0988247):0.0512598):0.0281231):0.0183428):0.0338028);
35	0.0110667	((galGal:0.17454,(halLeu:0.0647037,nipNip:0.0627346):0.0390733):0.0512671,(strCam:0.0607311,((((aptRow:0.0316914,(aptHaa:0.00363924,aptOwe:0.00388609):0.028385):0.0133049,(rheAme:0.00999979,rhePen:0.0106396):0.0616162):0.00270466,(anoDid:0.0630947,((cryCin:0.0551828,tinGut:0.0469458):0.0681011,(eudEle:0.0734025,notPer:0.0809603):0.0590773):0.0220473):0.0226678):0.00174567,(casCas:0.0193181,droNov:0.0215052):0.0371974):0.00834175):0.0504213);
35	0.00946667	((galGal:0.182432,(halLeu:0.0701186,nipNip:0.0681495):0.0415503):0.0336601,(((aptRow:0.0300615,(aptHaa:0.00414431,aptOwe:0.00439116):0.02625):0.0177631,((casCas:0.0207546,droNov:0.0229417):0.0290889,(anoDid:0.0594152,((cryCin:0.0553141,tinGut:0.0470771):0.0689547,(eudEle:0.0793978,notPer:0.0869556):0.0540669):0.017383):0.0214209):0.00504993):0.016195,(strCam:0.0523047,(rheAme:0.0102175,rhePen:0.0108573):0.0657641):0.0146576):0.034475);
52	0.0104	(galGal:0.247246,((halLeu:0.069284,nipNip:0.0673149):0.0731885,(strCam:0.0582964,(((aptOwe:0.0104867,(aptHaa:0.00658212,aptRow:0.00624927):0.00365768):0.0292493,(casCas:0.0203196,droNov:0.0225067):0.0259055):0.00829953,((rheAme:0.00945953,rhePen:0.0100994):0.0571974,(anoDid:0.056041,(eudEle:0.142454,(notPer:0.0867877,(cryCin:0.0599049,tinGut:0.0516679):0.0101291):0.0632238):0.00501966):0.0220578):0.00741846):0.00789795):0.0402845):0.0340107);
52	0.00933333	(galGal:0.261802,((halLeu:0.0602935,nipNip:0.0583244):0.0843582,((strCam:0.0538363,(((aptRow:0.00607959,(aptHaa:0.00517417,aptOwe:0.00542102):0.00123827):0.0402227,(rheAme:0.00896724,rhePen:0.0096071):0.0639547):0.00275012,(casCas:0.0160622,droNov:0.0182493):0.0400591):0.00184124):0.00427802,(anoDid:0.0703854,(eudEle:0.148079,(notPer:0.0868861,(cryCin:0.0579133,tinGut:0.0496763):0.0122191):0.0687507):0.0137388):0.0228477):0.0426456):0.046388);
