0	0.221245	0.278755	0.278755	0.221245
1	0.296165	0.203835	0.203835	0.296165
2	0.243553	0.256447	0.256447	0.243553
3	0.164692	0.335308	0.335308	0.164692
4	0.356808	0.143192	0.143192	0.356808
5	0.296817	0.203183	0.203183	0.296817
6	0.150307	0.349693	0.349693	0.150307
7	0.236453	0.263547	0.263547	0.236453
8	0.169975	0.330025	0.330025	0.169975
9	0.208622	0.291378	0.291378	0.208622
10	0.221348	0.278652	0.278652	0.221348
11	0.299892	0.200108	0.200108	0.299892
12	0.153679	0.346321	0.346321	0.153679
13	0.239263	0.260737	0.260737	0.239263
14	0.313803	0.186197	0.186197	0.313803
15	0.294362	0.205638	0.205638	0.294362
16	0.271716	0.228284	0.228284	0.271716
17	0.259324	0.240676	0.240676	0.259324
18	0.255875	0.244125	0.244125	0.255875
19	0.219276	0.280724	0.280724	0.219276
20	0.23116	0.26884	0.26884	0.23116
21	0.174499	0.325501	0.325501	0.174499
22	0.201331	0.298669	0.298669	0.201331
23	0.192915	0.307085	0.307085	0.192915
24	0.243241	0.256759	0.256759	0.243241
25	0.31671	0.18329	0.18329	0.31671
26	0.203266	0.296734	0.296734	0.203266
27	0.223516	0.276484	0.276484	0.223516
28	0.220357	0.279643	0.279643	0.220357
29	0.248922	0.251078	0.251078	0.248922
30	0.201118	0.298882	0.298882	0.201118
31	0.135652	0.364348	0.364348	0.135652
32	0.272624	0.227376	0.227376	0.272624
33	0.193373	0.306627	0.306627	0.193373
34	0.330041	0.169959	0.169959	0.330041
35	0.302823	0.197177	0.197177	0.302823
36	0.274286	0.225714	0.225714	0.274286
37	0.228282	0.271718	0.271718	0.228282
38	0.277631	0.222369	0.222369	0.277631
39	0.110756	0.389244	0.389244	0.110756
40	0.16029	0.33971	0.33971	0.16029
41	0.199938	0.300062	0.300062	0.199938
42	0.319879	0.180121	0.180121	0.319879
43	0.122672	0.377328	0.377328	0.122672
44	0.229646	0.270354	0.270354	0.229646
45	0.290304	0.209696	0.209696	0.290304
46	0.261285	0.238715	0.238715	0.261285
47	0.250201	0.249799	0.249799	0.250201
48	0.25163	0.24837	0.24837	0.25163
49	0.218481	0.281519	0.281519	0.218481
50	0.321219	0.178781	0.178781	0.321219
51	0.231048	0.268952	0.268952	0.231048
52	0.328925	0.171075	0.171075	0.328925
53	0.262148	0.237852	0.237852	0.262148
54	0.150778	0.349222	0.349222	0.150778
55	0.148418	0.351582	0.351582	0.148418
56	0.237783	0.262217	0.262217	0.237783
57	0.219097	0.280903	0.280903	0.219097
58	0.209316	0.290684	0.290684	0.209316
59	0.302645	0.197355	0.197355	0.302645
60	0.339259	0.160741	0.160741	0.339259
61	0.259914	0.240086	0.240086	0.259914
62	0.295684	0.204316	0.204316	0.295684
63	0.197605	0.302395	0.302395	0.197605
64	0.208284	0.291716	0.291716	0.208284
65	0.295485	0.204515	0.204515	0.295485
66	0.237437	0.262563	0.262563	0.237437
67	0.215232	0.284768	0.284768	0.215232
68	0.188841	0.311159	0.311159	0.188841
69	0.153705	0.346295	0.346295	0.153705
70	0.205539	0.294461	0.294461	0.205539
71	0.138218	0.361782	0.361782	0.138218
72	0.262981	0.237019	0.237019	0.262981
73	0.2386	0.2614	0.2614	0.2386
74	0.29623	0.20377	0.20377	0.29623
75	0.193974	0.306026	0.306026	0.193974
76	0.285186	0.214814	0.214814	0.285186
77	0.16093	0.33907	0.33907	0.16093
78	0.246292	0.253708	0.253708	0.246292
79	0.256141	0.243859	0.243859	0.256141
80	0.160739	0.339261	0.339261	0.160739
81	0.29444	0.20556	0.20556	0.29444
82	0.215261	0.284739	0.284739	0.215261
83	0.277417	0.222583	0.222583	0.277417
84	0.291708	0.208292	0.208292	0.291708
85	0.173457	0.326543	0.326543	0.173457
86	0.270848	0.229152	0.229152	0.270848
87	0.236628	0.263372	0.263372	0.236628
88	0.175679	0.324321	0.324321	0.175679
89	0.331413	0.168587	0.168587	0.331413
90	0.185802	0.314198	0.314198	0.185802
91	0.259053	0.240947	0.240947	0.259053
92	0.246697	0.253303	0.253303	0.246697
93	0.245401	0.254599	0.254599	0.245401
94	0.223344	0.276656	0.276656	0.223344
95	0.170669	0.329331	0.329331	0.170669
96	0.250814	0.249186	0.249186	0.250814
97	0.285961	0.214039	0.214039	0.285961
98	0.214241	0.285759	0.285759	0.214241
99	0.281882	0.218118	0.218118	0.281882
