No.	halLeu	nipNip	galGal	aptHaa	aptOwe	aptRow	casCas	droNov	rheAme	rhePen	cryCin	tinGut	eudEle	notPer	anoDid	strCam	taeGut-aptFor	taeGut-galGal	aptHaa-aptOwe	aptHaa-aptRow	casCas-droNov	aptHaa-casCas	rheAme-rhePen	aptHaa-rheAme	cryCin-tinGut	eudEle-notPer	cryCin-eudEle	cryCin-anoDid	aptHaa-cryCin	aptHaa-strCam	taeGut-aptHaa	genetree
0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	(((galGal:0.172404,halLeu:0.101641):0.00317434,nipNip:0.102847):0.0386432,((((aptOwe:0.0150279,(aptRow:0.00942027,aptHaa:0.00975312):0.00502797):0.0345086,strCam:0.0518995):8.78535e-05,((droNov:0.0212512,casCas:0.0190641):0.0364788,(anoDid:0.0629391,((cryCin:0.0550406,tinGut:0.0468036):0.0267143,(eudEle:0.0723314,notPer:0.0798892):0.0186194):0.0634208):0.0235964):0.000570686):0.00431932,(rheAme:0.0142141,rhePen:0.014854):0.0657695):0.0432605);
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	(((strCam:0.0519305,(aptRow:0.0126985,(aptHaa:0.00222035,aptOwe:0.0024672):0.010811):0.0362893):0.000905931,(((rheAme:0.0461976,rhePen:0.0468375):0.0152264,(casCas:0.0373472,droNov:0.0395343):0.0045261):0.0147408,(((eudEle:0.0832693,(tinGut:0.0391223,cryCin:0.0473593):0.0267141):0.00846533,notPer:0.0992924):0.0582082,anoDid:0.0585104):0.0290963):0.000348498):0.0592021,(galGal:0.181038,(nipNip:0.0603868,halLeu:0.0623559):0.0479196):0.0456546);
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	(((((((tinGut:0.0648286,notPer:0.0898193):0.0374292,(cryCin:0.0790507,eudEle:0.0882466):0.031444):0.0259753,anoDid:0.0542335):0.0323823,strCam:0.0514971):0.00213514,((aptRow:0.0122209,(aptHaa:0.00143691,aptOwe:0.00168376):0.0111168):0.0369196,(casCas:0.0122751,droNov:0.0144622):0.0439342):0.00154906):0.00528035,(rheAme:0.00663026,rhePen:0.00727012):0.0759593):0.0406335,((nipNip:0.0572989,halLeu:0.059268):0.0419284,galGal:0.171959):0.0422412);
3	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	(((halLeu:0.0740414,nipNip:0.0720723):0.0305669,galGal:0.175371):0.0314086,(((((((notPer:0.0731753,eudEle:0.0656175):0.0154115,(tinGut:0.0448173,cryCin:0.0530543):0.0187788):0.0728499,anoDid:0.0624465):0.012454,(droNov:0.0164731,casCas:0.014286):0.0296219):0.0126298,(aptRow:0.0148785,(aptHaa:0.00436519,aptOwe:0.00461204):0.0108462):0.0345903):0.00127717,strCam:0.0536887):0.0066355,(rheAme:0.00792155,rhePen:0.00856141):0.0760796):0.0318011);
4	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	(((galGal:0.174336,halLeu:0.103573):0.0240056,nipNip:0.12561):0.0108654,(((notPer:0.0749481,eudEle:0.0673903):0.111065,(rheAme:0.0193642,rhePen:0.0200041):0.0562164):0.00183847,(((droNov:0.0176618,casCas:0.0154747):0.0349854,((anoDid:0.0501848,(tinGut:0.0393551,cryCin:0.0475921):0.0848293):0.0258054,(aptRow:0.0290203,(aptHaa:0.00267767,aptOwe:0.00292452):0.0266755):0.0089085):0.00546243):0.00552951,strCam:0.0518634):0.00187878):0.0408104);
5	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	((galGal:0.189309,(halLeu:0.0610687,nipNip:0.0590996):0.057477):0.0234415,((((aptRow:0.0373576,anoDid:0.0754191):0.00148163,((tinGut:0.0566865,notPer:0.0816772):0.0713817,(cryCin:0.067714,eudEle:0.0769099):0.0685912):0.022832):0.0105265,(((rhePen:0.0596743,rheAme:0.0590345):0.0161128,strCam:0.0514703):0.000132314,(aptHaa:0.00241962,aptOwe:0.00266647):0.0465732):0.00070587):0.00157486,(droNov:0.0175604,casCas:0.0153733):0.0426362):0.0442122);
6	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	(((((casCas:0.0179064,droNov:0.0200935):0.0378039,((cryCin:0.0593315,tinGut:0.0510945):0.0737741,anoDid:0.0508691):0.0358338):0.00168315,((eudEle:0.0684451,notPer:0.0760029):0.109511,((aptHaa:0.00298575,aptOwe:0.0032326):0.0147752,aptRow:0.0174281):0.0310339):0.00186254):0.012127,(strCam:0.0517394,(rheAme:0.00595372,rhePen:0.00659358):0.0694626):0.0136549):0.0317926,((halLeu:0.0645851,nipNip:0.062616):0.0552695,galGal:0.190617):0.0212239);
7	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	0	0	0	(((((aptRow:0.00757792,aptOwe:0.00815762):0.00258073,aptHaa:0.0104915):0.0400497,(rheAme:0.0269077,rhePen:0.0275475):0.0499204):0.00155276,((casCas:0.0194147,droNov:0.0216018):0.0368933,(strCam:0.0515325,(anoDid:0.0562313,((eudEle:0.0737536,(tinGut:0.0453547,cryCin:0.0535917):0.010966):0.0572107,notPer:0.138522):0.0166994):0.03042):0.000649237):0.00252207):0.0374809,((nipNip:0.058269,halLeu:0.0602382):0.0402474,galGal:0.171248):0.0355908);
8	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	(((halLeu:0.0567564,nipNip:0.0547872):0.0402153,galGal:0.167734):0.0398328,(aptRow:0.051245,(((rheAme:0.0175653,rhePen:0.0182052):0.0510275,(casCas:0.0119696,droNov:0.0141567):0.0370725):0.0075758,(((notPer:0.158929,((eudEle:0.0752282,(cryCin:0.0475746,tinGut:0.0393376):0.0184577):0.0674235,anoDid:0.0512193):0.00871948):0.0158423,(aptHaa:0.00163015,aptOwe:0.001877):0.0364222):0.0114714,strCam:0.0521336):0.000358116):0.00169593):0.0387251);
9	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	((((((aptRow:0.011716,(aptHaa:0.00997169,aptOwe:0.0102185):0.0020772):0.0372596,(droNov:0.0190116,casCas:0.0168245):0.03922):0.00143619,strCam:0.0533545):0.00144366,((rheAme:0.03517,rhePen:0.0358098):0.0426423,((notPer:0.156187,anoDid:0.0571969):0.000831428,(eudEle:0.0815587,(cryCin:0.0480551,tinGut:0.0398181):0.0243077):0.067902):0.0312259):0.000662768):0.0378214,(halLeu:0.056017,nipNip:0.0540478):0.0804943):0.0138706,galGal:0.221145);
