No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
0	0	-357.20588	-351.20187	-351.54482	6.0040131	0.34294806	-350.94952	-339.24282	-337.23618
1	1	-470.22317	-458.51735	-459.73007	11.705822	1.2127214	-455.65717	-443.01631	-443.06344
2	2	-444.49487	-442.54431	-442.6666	1.9505586	0.12229429	-442.34664	-433.34134	-427.45488
3	3	-363.72992	-362.78708	-363.67965	0.94284454	0.8925765	-355.88194	-350.77536	-350.81945
4	4	-517.56605	-511.58256	-513.34176	5.9834913	1.7592012	-508.63104	-499.28838	-499.29075
5	5	-427.71729	-422.06923	-420.43258	5.6480519	-1.6366517	-423.96959	-415.68585	-410.3352
6	6	-473.9005	-454.86848	-453.87836	19.032023	-0.99011588	-456.24494	-440.84314	-439.94591
7	7	-784.24185	-765.17229	-749.20449	19.069559	-15.967794	-771.25319	-745.36077	-726.2833
8	8	-501.50114	-489.15633	-474.03592	12.344806	-15.120405	-484.13651	-468.17742	-456.25615
9	9	-269.69631	-266.31727	-266.80774	3.3790338	0.49046291	-266.89708	-258.49097	-257.79239
10	10	-485.47558	-470.38094	-471.23886	15.094634	0.85791691	-471.31937	-458.5546	-454.9926
11	11	-406.0459	-403.37592	-404.52051	2.6699836	1.1445885	-402.24492	-390.58548	-390.71168
12	12	-299.25951	-297.97061	-298.93974	1.2888958	0.96912741	-296.26964	-290.97811	-291.48997
13	13	-411.25933	-408.55114	-407.54917	2.7081915	-1.0019685	-406.22652	-397.98601	-390.02043
14	14	-673.17376	-644.93828	-640.09068	28.235478	-4.8475998	-659.48216	-625.0985	-619.31838
15	15	-687.25984	-666.70686	-664.04056	20.552973	-2.6663004	-670.96484	-643.62899	-640.59895
16	16	-789.22865	-713.69681	-715.99332	75.531837	2.2965068	-774.10114	-701.24487	-701.24003
17	17	-430.57368	-425.2417	-426.42669	5.3319806	1.1849972	-421.41841	-409.92174	-409.95441
