No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
0	0	-294.78033	-295.41136	-295.78295	-0.63103007	0.37159057	-292.12124	-290.0148	-290.07185
1	1	-267.73609	-268.27463	-268.41963	-0.5385473	0.14499301	-264.89816	-262.7853	-260.48249
2	2	-311.1533	-303.14438	-304.6463	8.0089281	1.5019214	-307.14186	-291.94052	-291.93953
3	3	-332.99571	-330.88672	-331.3847	2.1089933	0.49797704	-330.31085	-323.4939	-321.87147
4	4	-253.74256	-254.53533	-254.53482	-0.79276979	-0.00050742453	-250.84665	-249.44538	-247.28727
5	5	-356.22418	-351.42876	-352.59213	4.795423	1.1633742	-353.67259	-342.1233	-342.11152
6	6	-390.86645	-379.32732	-376.89189	11.539125	-2.4354382	-378.03243	-368.37299	-364.16988
7	7	-354.64256	-348.31293	-348.63938	6.3296351	0.32645106	-349.42933	-339.76754	-336.97318
8	8	-315.47739	-311.35672	-312.01436	4.1206747	0.65763961	-311.76073	-299.87001	-299.93739
9	9	-362.27517	-362.66032	-362.79508	-0.38514915	0.1347626	-357.84616	-355.23277	-353.28274
10	10	-314.5509	-312.51683	-313.5635	2.0340735	1.0466659	-310.3943	-303.24772	-303.28236
11	11	-549.95303	-544.11446	-543.50759	5.8385742	-0.60686817	-536.51963	-529.52571	-528.81607
12	12	-344.17946	-337.44842	-338.42049	6.7310418	0.97207325	-334.9496	-329.9585	-329.96829
13	13	-327.80163	-328.2386	-312.73512	-0.43697279	-15.503478	-319.77943	-318.94096	-300.79804
14	14	-392.82429	-392.59582	-390.06575	0.22847111	-2.5300731	-390.41339	-385.40141	-375.58816
15	15	-500.50948	-501.62342	-494.46862	-1.1139376	-7.1548016	-485.83767	-480.5094	-477.05305
16	16	-491.72089	-482.98471	-484.54739	8.7361871	1.5626842	-478.22888	-471.30659	-467.32642
17	17	-292.55193	-289.5401	-290.72602	3.0118311	1.185923	-289.8332	-279.64215	-279.6436
18	18	-263.48011	-261.84224	-262.65278	1.6378663	0.81053551	-260.26192	-255.35645	-255.3143
19	19	-370.86314	-370.70918	-369.72835	0.15396518	-0.98083058	-368.39403	-364.68302	-358.81832
20	20	-448.15462	-447.23939	-449.33896	0.91522838	2.0995632	-444.83599	-439.357	-434.64713
21	21	-538.54506	-537.68213	-537.66384	0.86293847	-0.01828975	-525.38937	-523.64566	-523.42456
22	22	-157.88616	-158.73991	-159.21659	-0.85375479	0.47667125	-154.37247	-154.79013	-154.79153
23	23	-306.79206	-304.03	-304.9537	2.762058	0.92370105	-304.04987	-294.4901	-293.3847
24	24	-305.5987	-304.83713	-305.34537	0.76156335	0.50823485	-298.89304	-291.93349	-290.66839
25	25	-391.26427	-389.48375	-390.57758	1.7805266	1.0938345	-388.06314	-378.74826	-377.85129
26	26	-447.78208	-438.2622	-438.84032	9.5198788	0.5781226	-440.47198	-426.87579	-423.88716
27	27	-335.47489	-335.82848	-336.17008	-0.35358566	0.34159735	-330.47486	-328.4906	-328.26
28	28	-273.30516	-271.53261	-271.75026	1.7725508	0.21765318	-270.22478	-264.75383	-263.17129
29	29	-422.17103	-421.97655	-421.62532	0.19447837	-0.35123448	-418.64155	-414.96138	-410.3718
30	30	-274.898	-275.60173	-275.94613	-0.70372582	0.34439959	-272.04594	-272.46414	-272.44051
