No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
32	32	-668.24245	-634.96162	-634.62838	33.280829	-0.33323991	-653.16992	-622.91131	-622.54734
33	33	-817.60366	-777.62076	-747.89831	39.982897	-29.722458	-806.87657	-761.98492	-731.17186
34	34	-804.44486	-686.34796	-692.37145	118.0969	6.0234868	-786.27531	-674.3618	-674.17979
35	35	-598.72019	-542.89937	-545.29807	55.820827	2.3987004	-585.39135	-534.47437	-530.11456
36	36	-554.4765	-543.97099	-536.50994	10.505512	-7.4610509	-543.27688	-531.77991	-520.50595
37	37	-802.45972	-722.67261	-721.7969	79.787114	-0.87570794	-789.22282	-711.93272	-704.18795
38	38	-699.82329	-634.7646	-629.43515	65.058689	-5.3294515	-686.49279	-621.71721	-611.79817
39	39	-603.93571	-596.08529	-575.0939	7.8504107	-20.99139	-592.65756	-581.42561	-555.82985
40	40	-839.41299	-791.83006	-781.86372	47.582928	-9.9663402	-824.10992	-774.31416	-759.7718
41	41	-775.21502	-743.30863	-735.41581	31.906386	-7.8928209	-761.70301	-726.20645	-718.9138
42	42	-725.47479	-675.48983	-674.90393	49.98496	-0.58590192	-711.31524	-656.6664	-656.73208
43	43	-499.34301	-475.97617	-478.58007	23.366836	2.6038958	-487.13079	-466.86903	-459.60915
44	44	-862.94257	-820.1621	-788.71969	42.780466	-31.442414	-849.13289	-802.05884	-766.20549
45	45	-554.59832	-518.82576	-524.51155	35.772562	5.6857987	-539.5978	-506.63244	-506.47185
46	46	-1400.3275	-1234.5096	-1173.4108	165.8179	-61.098837	-1390.4519	-1218.1413	-1148.4925
47	47	-635.47724	-600.72231	-595.16152	34.754934	-5.5607852	-622.52402	-586.90987	-573.37842
48	48	-1221.5767	-1126.212	-1110.4115	95.364725	-15.800476	-1213.3065	-1110.2754	-1094.2207
49	49	-895.43066	-866.09913	-852.32563	29.331528	-13.773504	-887.31266	-849.66351	-834.009
50	50	-565.92709	-488.95424	-496.74264	76.972848	7.7883955	-552.83252	-481.44222	-481.44451
51	51	-408.79273	-406.13956	-401.19693	2.6531718	-4.9426268	-396.09655	-394.41486	-385.56451
52	52	-597.47807	-567.73807	-569.0594	29.740003	1.3213376	-583.74406	-553.84688	-549.92134
53	53	-643.85086	-563.28478	-568.49629	80.566081	5.2115163	-631.11599	-555.31621	-552.01514
54	54	-722.1667	-683.75401	-684.12928	38.412695	0.37527611	-710.29881	-668.53075	-668.10548
55	55	-791.50295	-730.90184	-732.7745	60.601109	1.872656	-779.06061	-718.46645	-718.02851
56	56	-582.47954	-539.07437	-532.15616	43.405176	-6.9182083	-569.71192	-529.87517	-516.10312
57	57	-561.44439	-542.16143	-545.59172	19.282962	3.4302888	-547.05451	-528.85288	-525.07837
58	58	-773.94385	-697.64085	-697.24954	76.303004	-0.39130668	-761.69199	-684.02288	-679.54291
59	59	-773.32045	-756.12456	-742.37698	17.195887	-13.74758	-765.68519	-743.38092	-723.10552
60	60	-877.11648	-799.06852	-789.7461	78.047962	-9.3224155	-863.44976	-783.34709	-769.8853
61	61	-920.61012	-871.75537	-841.33659	48.854749	-30.418776	-908.77715	-855.34509	-818.05612
62	62	-691.2029	-637.27647	-640.81965	53.926431	3.5431781	-680.19408	-626.46735	-620.558
63	63	-653.94256	-622.89797	-614.21986	31.044597	-8.6781051	-639.57639	-608.52025	-595.16538
64	64	-856.5619	-766.48574	-772.23423	90.076163	5.7484892	-831.8482	-752.21087	-752.23745
65	65	-728.19425	-701.81711	-686.03087	26.377142	-15.786242	-714.17118	-684.77573	-666.47297
66	66	-629.25882	-577.03497	-584.04376	52.223846	7.0087925	-616.90934	-565.70007	-565.72193
67	67	-661.19845	-632.68287	-636.17141	28.515573	3.4885352	-648.8269	-620.05722	-616.77113
68	68	-538.45469	-517.26381	-521.60703	21.190883	4.3432226	-524.41338	-506.28127	-504.18017
69	69	-560.49454	-534.678	-539.6603	25.816542	4.9823023	-548.12417	-523.18052	-519.85867
70	70	-598.60735	-562.47171	-560.85163	36.13564	-1.6200842	-583.98325	-552.48444	-541.30363
71	71	-701.04923	-658.47442	-654.59119	42.574813	-3.8832254	-689.73636	-643.78223	-635.45523
72	72	-1197.6079	-1149.9057	-1130.6282	47.702184	-19.277529	-1192.0106	-1137.672	-1110.3668
73	73	-772.7131	-679.22172	-667.60123	93.491376	-11.620493	-759.64567	-665.59958	-649.02746
74	74	-677.36587	-656.22711	-648.42046	21.138755	-7.8066496	-663.50379	-639.57046	-626.78242
75	75	-722.9383	-684.89928	-681.23577	38.03902	-3.6635058	-707.13762	-667.25747	-659.76347
76	76	-909.16684	-852.09153	-801.56621	57.075305	-50.525325	-896.41859	-834.02877	-781.996
77	77	-688.09514	-653.44175	-646.71058	34.653393	-6.7311712	-679.99708	-640.74137	-628.2288
78	78	-595.90625	-548.64713	-552.73038	47.259118	4.0832483	-581.4427	-539.32963	-533.47736
79	79	-606.21489	-570.5678	-569.55152	35.647092	-1.0162781	-593.86438	-554.63906	-550.8683
80	80	-479.23581	-453.50705	-459.40413	25.728759	5.8970813	-466.18473	-444.64284	-443.67571
81	81	-578.30324	-517.35828	-523.65663	60.944962	6.2983541	-566.28394	-506.49161	-506.49006
82	82	-1121.9166	-1037.7181	-943.97649	84.19852	-93.741628	-1108.4906	-1021.3034	-920.96731
83	83	-788.39557	-726.53308	-706.39518	61.862488	-20.137901	-772.40033	-708.1159	-683.66068
84	84	-702.08228	-646.60822	-652.33293	55.474059	5.7247116	-687.65859	-634.0842	-633.45143
85	85	-557.63468	-547.34208	-548.18848	10.292602	0.84639815	-541.96823	-533.81385	-529.65382
86	86	-797.4828	-742.28336	-710.06509	55.199439	-32.21827	-797.34735	-726.71377	-693.80865
87	87	-547.34964	-493.95407	-497.95694	53.395573	4.0028691	-534.59124	-484.53996	-480.21723
88	88	-673.14226	-600.41898	-605.5269	72.723277	5.1079107	-659.92685	-593.44938	-593.43912
89	89	-669.80274	-648.1573	-645.98032	21.645436	-2.176988	-658.89679	-635.92044	-628.78024
90	90	-592.80064	-565.45591	-561.45274	27.344728	-4.003167	-579.36414	-552.06478	-541.69229
91	91	-792.67001	-722.09165	-723.68895	70.578359	1.5973066	-781.34788	-711.18012	-704.83239
92	92	-589.36274	-566.51968	-541.22703	22.843061	-25.292651	-569.46924	-549.56665	-519.64224
93	93	-855.83219	-797.08612	-768.83835	58.746066	-28.247773	-841.93967	-779.10284	-748.95902
94	94	-652.06546	-590.81157	-585.66064	61.253891	-5.1509339	-638.91123	-580.85576	-567.76421
95	95	-889.25057	-778.91207	-780.84351	110.3385	1.9314373	-877.33454	-766.91804	-761.56402
96	96	-419.10239	-393.06702	-399.34749	26.035368	6.2804695	-406.23204	-384.8043	-384.8079
97	97	-746.84054	-707.50263	-712.03976	39.337915	4.5371314	-735.47914	-694.22641	-691.94637
98	98	-908.34938	-862.3501	-848.77413	45.999277	-13.575975	-899.75956	-847.7525	-836.58973
99	99	-680.02747	-646.48982	-623.51718	33.537648	-22.972644	-665.04238	-632.37736	-605.81947
