No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut.aptFor_0	taeGut.aptFor_1	taeGut.aptFor_2	taeGut.aptFor_3	taeGut.galGal_0	taeGut.galGal_1	taeGut.galGal_2	taeGut.galGal_3	aptHaa.aptOwe_0	aptHaa.aptOwe_1	aptHaa.aptOwe_2	aptHaa.aptOwe_3	aptHaa.aptRow_0	aptHaa.aptRow_1	aptHaa.aptRow_2	aptHaa.aptRow_3	casCas.droNov_0	casCas.droNov_1	casCas.droNov_2	casCas.droNov_3	aptHaa.casCas_0	aptHaa.casCas_1	aptHaa.casCas_2	aptHaa.casCas_3	rheAme.rhePen_0	rheAme.rhePen_1	rheAme.rhePen_2	rheAme.rhePen_3	aptHaa.rheAme_0	aptHaa.rheAme_1	aptHaa.rheAme_2	aptHaa.rheAme_3	cryCin.tinGut_0	cryCin.tinGut_1	cryCin.tinGut_2	cryCin.tinGut_3	eudEle.notPer_0	eudEle.notPer_1	eudEle.notPer_2	eudEle.notPer_3	cryCin.eudEle_0	cryCin.eudEle_1	cryCin.eudEle_2	cryCin.eudEle_3	cryCin.anoDid_0	cryCin.anoDid_1	cryCin.anoDid_2	cryCin.anoDid_3	aptHaa.cryCin_0	aptHaa.cryCin_1	aptHaa.cryCin_2	aptHaa.cryCin_3	aptHaa.strCam_0	aptHaa.strCam_1	aptHaa.strCam_2	aptHaa.strCam_3	taeGut.aptHaa_0	taeGut.aptHaa_1	taeGut.aptHaa_2	taeGut.aptHaa_3
8	1	0.162337	0.0510871	0.527531	0	0	1	0	0	0	1	0	0	0	0.388667	0.611333	0	0	0.994	0.006	0	0	0.998667	0.00133333	0	0	0.996	0.004	0	0	0.998	0.002	0	0	0.998667	0.00133333	0	0	0.906	0.094	0	0	0.994	0.006	0	0	0.934667	0.0653333	0	0	0.959333	0.0406667	0	0	0.980667	0.0193333	0	0	0.890667	0.109333	0	0	0.961333	0.0386667	0	0	0.972	0.028	0	0	1	0	0	0	1	0	0	0	0.998667	0.00133333	0	0	0.998667	0.00133333	0	0	0.998667	0.00133333	0	0	0.998667	0.00133333	0	0	0.994	0.006	0	0	0.998667	0.00133333	0	0	0.964667	0.0353333	0	0	0.980667	0.0193333	0	0	0.981333	0.0186667	0	0	0.989333	0.0106667	0	0	0.998667	0.00133333	0	0	0.998667	0.00133333	0	0	1	0	0
14	1	0.146738	0.0741585	0.511353	0	0	0.314	0.686	0	0	0.992	0.008	0	0	0.084	0.916	0	0	0.992667	0.00733333	0	0	0.987333	0.0126667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.986667	0.0133333	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.993333	0.00666667	0	0	0.988667	0.0113333	0	0	0.995333	0.00466667	0	0	0.992	0.008	0	0	0.992	0.008	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
18	1	0.17627	0.0752121	0.500118	0	0	0.947333	0.0526667	0	0	0.924	0.076	0	0	0.368	0.632	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.952	0.048	0	0	1	0	0	0	0.909333	0.0906667	0	0	0.790667	0.209333	0	0	0.953333	0.0466667	0	0	0.998667	0.00133333	0	0	0.924667	0.0753333	0	0	0.237333	0.762667	0	0	0.948667	0.0513333	0	0	0.953333	0.0466667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.937333	0.0626667	0	0	0.998667	0.00133333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
0	1	0.326792	0.185359	0.500448	0	0	0.0793333	0.920667	0	0	0.0593333	0.940667	0	0	0.0626667	0.937333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.998	0.002	0	0	0.704	0.296	0	0	0.765333	0.234667	0	0	0.008	0.992	0	0	0.034	0.966	0	0	0.0126667	0.987333	0	0	0.0113333	0.988667	0	0	0.0853333	0.914667	0	0	0.370667	0.629333	0	0	0.08	0.92	0	0	0.115333	0.884667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.778667	0.221333	0	0	1	0	0	0	0.034	0.966	0	0	0.014	0.986	0	0	0.0346667	0.965333	0	0	0.130667	0.869333	0	0	1	0	0	0	1	0	0	0	1	0	0
9	1	0.117121	0.0358443	0.505117	0	0	0.904667	0.0953333	0	0	0.874667	0.125333	0	0	0.842	0.158	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.998	0.002	0	0	0.993333	0.00666667	0	0	0.998667	0.00133333	0	0	0.899333	0.100667	0	0	0.868667	0.131333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
1	1	0.0877593	0.0219053	0.518048	0	0	0.998	0.002	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
15	1	0.35221	0.14821	0.495008	0	0	0.038	0.962	0	0	0.0333333	0.966667	0	0	0.0806667	0.919333	0	0	0.996667	0.00333333	0	0	0.998	0.002	0	0	0.988667	0.0113333	0	0	0.999333	0.000666667	0	0	0.991333	0.00866667	0	0	0.953333	0.0466667	0	0	0.984	0.016	0	0	0.032	0.968	0	0	0.02	0.98	0	0	0.0266667	0.973333	0	0	0.0246667	0.975333	0	0	0.111333	0.888667	0	0	0.830667	0.169333	0	0	0.106	0.894	0	0	0.192	0.808	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.984	0.016	0	0	1	0	0	0	0.032	0.968	0	0	0.028	0.972	0	0	0.0326667	0.967333	0	0	0.138	0.862	0	0	1	0	0	0	1	0	0	0	1	0	0
19	1	0.152229	0.113906	0.510943	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0.998667	0.00133333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.767333	0.232667	0	0	0.65	0.35	0	0	0.544667	0.455333	0	0	0.529333	0.470667	0	0	1	0	0	0	0.521333	0.478667	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0.006	0.994	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.771333	0.228667	0	0	1	0	0	0	0.621333	0.378667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
2	1	0.178399	0.0876301	0.51531	0	0	0.942	0.058	0	0	0.986	0.014	0	0	0.701333	0.298667	0	0	0.986667	0.0133333	0	0	0.974	0.026	0	0	1	0	0	0	0.932	0.068	0	0	0.985333	0.0146667	0	0	0.840667	0.159333	0	0	0.812	0.188	0	0	0.646	0.354	0	0	0.667333	0.332667	0	0	0.902	0.098	0	0	0.308667	0.691333	0	0	0.872	0.128	0	0	0.618	0.382	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.994667	0.00533333	0	0	1	0	0	0	0.846	0.154	0	0	1	0	0	0	0.709333	0.290667	0	0	0.902667	0.0973333	0	0	0.903333	0.0966667	0	0	0.917333	0.0826667	0	0	1	0	0	0	1	0	0	0	1	0	0
10	1	0.135803	0.063991	0.50927	0	0	0.999333	0.000666667	0	0	0.972667	0.0273333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.998667	0.00133333	0	0	0.999333	0.000666667	0	0	0.956667	0.0433333	0	0	1	0	0	0	0.720667	0.279333	0	0	0.998667	0.00133333	0	0	0.304	0.696	0	0	0.666	0.334	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
16	1	0.171941	0.0494748	0.504546	0	0	0.926	0.074	0	0	0.93	0.07	0	0	0.494667	0.505333	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.995333	0.00466667	0	0	1	0	0	0	0.997333	0.00266667	0	0	0.862667	0.137333	0	0	0.872667	0.127333	0	0	0.832667	0.167333	0	0	0.987333	0.0126667	0	0	0.930667	0.0693333	0	0	0.931333	0.0686667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.918667	0.0813333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
20	1	0.125956	0.0702242	0.510314	0	0	0.971333	0.0286667	0	0	0.968667	0.0313333	0	0	0.955333	0.0446667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.771333	0.228667	0	0	0.688	0.312	0	0	1	0	0	0	1	0	0	0	0.132	0.868	0	0	0.945333	0.0546667	0	0	0.69	0.31	0	0	0.990667	0.00933333	0	0	0.972	0.028	0	0	0.974	0.026	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.771333	0.228667	0	0	1	0	0	0	1	0	0	0	0.956	0.044	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
11	1	0.126643	0.0395776	0.529764	0	0	1	0	0	0	0.999333	0.000666667	0	0	0.992	0.008	0	0	0.937333	0.0626667	0	0	0.986	0.014	0	0	0.998667	0.00133333	0	0	1	0	0	0	0.999333	0.000666667	0	0	0.734	0.266	0	0	0.692667	0.307333	0	0	1	0	0	0	0.998667	0.00133333	0	0	0.974	0.026	0	0	0.848667	0.151333	0	0	0.991333	0.00866667	0	0	0.926	0.074	0	0	1	0	0	0	1	0	0	0	0.996667	0.00333333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.737333	0.262667	0	0	1	0	0	0	1	0	0	0	0.98	0.02	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
3	1	0.186128	0.103559	0.498934	0	0	1	0	0	0	0.999333	0.000666667	0	0	0.82	0.18	0	0	0.998667	0.00133333	0	0	1	0	0	0	1	0	0	0	0.767333	0.232667	0	0	0.975333	0.0246667	0	0	0.856	0.144	0	0	0.946	0.054	0	0	0.55	0.45	0	0	0.6	0.4	0	0	0.135333	0.864667	0	0	0.210667	0.789333	0	0	0.408667	0.591333	0	0	0.834	0.166	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.998667	0.00133333	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	0.611333	0.388667	0	0	0.625333	0.374667	0	0	0.627333	0.372667	0	0	0.652667	0.347333	0	0	1	0	0	0	1	0	0	0	1	0	0
17	1	0.283425	0.133557	0.515317	0	0	0.786667	0.213333	0	0	0.767333	0.232667	0	0	0.104	0.896	0	0	0.986667	0.0133333	0	0	0.998667	0.00133333	0	0	0.998667	0.00133333	0	0	1	0	0	0	1	0	0	0	0.776667	0.223333	0	0	0.867333	0.132667	0	0	0.252667	0.747333	0	0	0.279333	0.720667	0	0	0.214	0.786	0	0	0.078	0.922	0	0	0.524	0.476	0	0	0.598	0.402	0	0	0.794667	0.205333	0	0	0.807333	0.192667	0	0	0.999333	0.000666667	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	0.871333	0.128667	0	0	1	0	0	0	0.28	0.72	0	0	0.227333	0.772667	0	0	0.283333	0.716667	0	0	0.545333	0.454667	0	0	1	0	0	0	1	0	0	0	1	0	0
21	1	0.25762	0.281828	0.502593	0	0	0.042	0.958	0	0	0.0506667	0.949333	0	0	0.00866667	0.991333	0	0	0.874	0.126	0	0	0.651333	0.348667	0	0	0.786667	0.213333	0	0	0.706	0.294	0	0	0.814	0.186	0	0	0.0853333	0.914667	0	0	0.0726667	0.927333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.008	0.992	0	0	0.470667	0.529333	0	0	0.0586667	0.941333	0	0	0.194	0.806	0	0	0.876667	0.123333	0	0	0.882667	0.117333	0	0	0.886	0.114	0	0	0.886667	0.113333	0	0	0.0966667	0.903333	0	0	0.886667	0.113333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0293333	0.970667	0	0	0.888667	0.111333	0	0	0.907333	0.0926667	0	0	0.939333	0.0606667	0
12	1	0.247166	0.0913105	0.502451	0	0	0.988667	0.0113333	0	0	0.961333	0.0386667	0	0	0.624667	0.375333	0	0	0.991333	0.00866667	0	0	0.892667	0.107333	0	0	1	0	0	0	0.980667	0.0193333	0	0	0.982	0.018	0	0	1	0	0	0	0.966	0.034	0	0	0.334667	0.665333	0	0	0.348	0.652	0	0	0.34	0.66	0	0	0.342667	0.657333	0	0	0.899333	0.100667	0	0	0.506	0.494	0	0	0.999333	0.000666667	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.351333	0.648667	0	0	0.355333	0.644667	0	0	0.366	0.634	0	0	0.903333	0.0966667	0	0	1	0	0	0	1	0	0	0	1	0	0
