No.	prop	genetree
34	0.0335714	(galGal:0.892047,(nipNip:0.242692,((halLeu:0.15666,((aptOwe:0.0581742,(anoDid:0.0727217,(eudEle:0.0963046,notPer:0.103862):0.0678495):0.0229343):0.0181466,(droNov:0.064655,strCam:0.0583417):0.0203421):0.0340849):0.0287509,(((casCas:0.0484691,(aptHaa:0.00774629,aptRow:0.00741344):0.0339868):0.00984804,(cryCin:0.106196,tinGut:0.0979591):0.0653501):0.00930871,(rheAme:0.0568558,rhePen:0.0574956):0.0303208):0.07802):0.0592502):0.576623);
34	0.0182857	(galGal:0.837442,(nipNip:0.24537,(((halLeu:0.145738,aptOwe:0.0994832):0.0200659,((droNov:0.0630066,strCam:0.0566933):0.0154923,(anoDid:0.068944,(eudEle:0.087628,notPer:0.0951858):0.0727484):0.0383604):0.0497265):0.0170898,(rhePen:0.0959809,((aptHaa:0.0102173,aptRow:0.00988449):0.0471741,((casCas:0.0483028,rheAme:0.0678536):0.0103125,(cryCin:0.109913,tinGut:0.101676):0.0619315):0.00551212):0.0116628):0.0673378):0.0644461):0.51934);
34	0.0155714	(galGal:0.801795,(nipNip:0.240628,((halLeu:0.162621,((aptOwe:0.0606785,(anoDid:0.0700096,(eudEle:0.0999681,notPer:0.107526):0.061474):0.0281507):0.0186796,(droNov:0.063455,strCam:0.0571417):0.0245793):0.0370082):0.0272384,((casCas:0.0487425,(aptHaa:0.00807112,aptRow:0.00773827):0.0339354):0.0145517,((rheAme:0.0509429,rhePen:0.0515827):0.0230507,(cryCin:0.0938227,tinGut:0.0855857):0.0738492):0.00885144):0.0867997):0.0527375):0.488436);
34	0.0122857	(galGal:0.923975,(nipNip:0.259738,((halLeu:0.163865,((aptOwe:0.0671923,(droNov:0.0621368,strCam:0.0558236):0.0137317):0.0112828,(anoDid:0.0802109,(eudEle:0.0923226,notPer:0.0998804):0.0793207):0.035746):0.0391356):0.0359003,(casCas:0.0672164,(((aptHaa:0.010481,aptRow:0.0101482):0.0311938,(rheAme:0.0550967,rhePen:0.0557366):0.0128649):0.00755997,(cryCin:0.113053,tinGut:0.104816):0.0561471):0.0112456):0.0927837):0.061942):0.591504);
34	0.0118571	(galGal:0.819455,(nipNip:0.243261,((halLeu:0.151475,aptOwe:0.105221):0.0299715,((rhePen:0.083989,((casCas:0.0469218,(rheAme:0.062737,(aptHaa:0.00990713,aptRow:0.00957428):0.0265431):0.0037356):0.00527939,(cryCin:0.109771,tinGut:0.101534):0.0556589):0.0115972):0.0397583,((droNov:0.0626818,strCam:0.0563686):0.0173656,(anoDid:0.0775024,(eudEle:0.0908934,notPer:0.0984512):0.0780414):0.0313506):0.0256964):0.0381247):0.0637828):0.503462);
51	0.0114286	((halLeu:0.133974,galGal:0.204737):0.427734,((nipNip:0.154927,((droNov:0.0526886,(aptRow:0.0293495,(aptHaa:0.0282265,aptOwe:0.0284734):0.00145577):0.0140832):0.0167387,(rheAme:0.073277,eudEle:0.176151):0.0135139):0.0498905):0.185142,(notPer:0.247535,(rhePen:0.0881538,(strCam:0.0576129,(casCas:0.0523108,(anoDid:0.0600169,(cryCin:0.0655125,tinGut:0.0572755):0.0767408):0.0232865):0.00942837):0.006224):0.0495889):0.18472):0.21967);
51	0.00957143	((halLeu:0.138866,galGal:0.209629):0.512494,((nipNip:0.169531,((droNov:0.0499175,(aptRow:0.0305382,(aptHaa:0.0287645,aptOwe:0.0290113):0.00210655):0.0101234):0.0231697,(rheAme:0.0749151,eudEle:0.177789):0.0155358):0.0608345):0.266877,(notPer:0.265624,(strCam:0.0694747,(rhePen:0.0837127,(casCas:0.0554948,(anoDid:0.0604815,(cryCin:0.0905656,tinGut:0.0823286):0.0521524):0.0260059):0.00802723):0.0100788):0.0620403):0.26297):0.212984);
51	0.00857143	((halLeu:0.14755,galGal:0.218313):0.312091,((nipNip:0.166982,(eudEle:0.195729,(rheAme:0.0749903,(droNov:0.0462876,(aptRow:0.0295853,(aptHaa:0.0271409,aptOwe:0.0273878):0.00277722):0.00744633):0.011339):0.0178643):0.0558819):0.153215,(strCam:0.0849149,(rhePen:0.0872588,(casCas:0.0554844,(anoDid:0.0689287,(notPer:0.119415,(cryCin:0.0721133,tinGut:0.0638763):0.0305476):0.0485043):0.0175483):0.0115838):0.0219729):0.19336):0.137474);
51	0.00671429	((halLeu:0.112686,galGal:0.183449):0.406243,((nipNip:0.149026,(eudEle:0.203739,(aptRow:0.0613379,((aptHaa:0.0321128,aptOwe:0.0323596):0.0157521,(droNov:0.0488145,rheAme:0.0661782):0.00797348):0.0138058):0.0129068):0.0299159):0.186557,(notPer:0.205206,(strCam:0.0609024,(rhePen:0.0784225,(casCas:0.0516112,(anoDid:0.0599099,(cryCin:0.0847419,tinGut:0.0765049):0.0574045):0.0226939):0.0066207):0.00679673):0.0101948):0.222563):0.181377);
51	0.00628571	((halLeu:0.108854,galGal:0.179617):0.151595,((nipNip:0.145034,(rheAme:0.0900084,(eudEle:0.181355,(droNov:0.0487427,(aptRow:0.0290982,(aptHaa:0.0283634,aptOwe:0.0286102):0.00106771):0.0103885):0.0123748):0.0115272):0.0367801):0.0520427,(strCam:0.0775887,(rhePen:0.087083,(casCas:0.0600281,(anoDid:0.074033,(notPer:0.112389,(cryCin:0.0571187,tinGut:0.0488817):0.0385161):0.0606347):0.0169878):0.00686427):0.0148225):0.0775654):0.061403);
13	0.149571	(halLeu:0.258866,(((nipNip:0.122629,galGal:0.19536):0.0683105,(strCam:0.0794306,(((casCas:0.0238321,droNov:0.0260192):0.02898,(eudEle:0.123901,notPer:0.131459):0.0513361):0.0175966,(anoDid:0.0676976,(cryCin:0.0762169,tinGut:0.0679799):0.0737173):0.0337037):0.0131481):0.0695858):0.0397142,((aptRow:0.0207334,(aptHaa:0.0182339,aptOwe:0.0184807):0.00283236):0.0390138,(rheAme:0.0620706,rhePen:0.0627105):0.0242962):0.126041):0.0262441);
13	0.118	(((halLeu:0.227389,(nipNip:0.121339,galGal:0.194071):0.104081):0.0365167,(strCam:0.0977652,(((casCas:0.0242354,droNov:0.0264225):0.028525,(eudEle:0.125184,notPer:0.132742):0.0500011):0.0221654,(anoDid:0.0671997,(cryCin:0.0735357,tinGut:0.0652987):0.0759005):0.0387187):0.0269656):0.122249):0.0594093,((aptRow:0.0186096,(aptHaa:0.0168907,aptOwe:0.0171376):0.00205173):0.0350742,(rheAme:0.0587092,rhePen:0.0593491):0.0215943):0.222797);
13	0.104857	((halLeu:0.313765,((aptRow:0.0209479,(aptHaa:0.0194514,aptOwe:0.0196983):0.00182933):0.036864,(rheAme:0.0603725,rhePen:0.0610123):0.0240591):0.209119):0.0958883,((nipNip:0.13248,galGal:0.205212):0.174619,(strCam:0.0830681,(((casCas:0.0234595,droNov:0.0256466):0.0285959,(eudEle:0.12265,notPer:0.130207):0.0518309):0.0195553,(anoDid:0.0633413,(cryCin:0.0661434,tinGut:0.0579064):0.0794344):0.039262):0.0155836):0.182108):0.100586);
13	0.089	((halLeu:0.23934,((nipNip:0.123004,galGal:0.195736):0.0756624,(strCam:0.0827648,(((casCas:0.023578,droNov:0.0257651):0.027561,(eudEle:0.126985,notPer:0.134543):0.046579):0.0192245,(anoDid:0.0667918,(cryCin:0.0745025,tinGut:0.0662655):0.0745258):0.0345644):0.0165275):0.0739793):0.0387045):0.0301483,((aptRow:0.022743,(aptHaa:0.0204871,aptOwe:0.0207339):0.00258879):0.0409039,(rheAme:0.0630124,rhePen:0.0636522):0.0272542):0.159007);
13	0.0648571	(((halLeu:0.236519,(nipNip:0.116326,galGal:0.189058):0.118223):0.0373829,((aptRow:0.01842,(aptHaa:0.0163398,aptOwe:0.0165866):0.0024131):0.0342537,(rheAme:0.0608344,rhePen:0.0614742):0.018459):0.174394):0.046281,(strCam:0.103411,(((casCas:0.0224691,droNov:0.0246562):0.0283557,(eudEle:0.122209,notPer:0.129766):0.0510411):0.0267163,(anoDid:0.0673102,(cryCin:0.0716672,tinGut:0.0634302):0.0778795):0.0412235):0.0299962):0.17288);
64	0.0628571	((galGal:0.170124,(halLeu:0.0578913,nipNip:0.0559222):0.0414696):0.0406841,((((((aptRow:0.0068799,(aptHaa:0.0016923,aptOwe:0.00193915):0.00552045):0.0252606,(casCas:0.0142838,droNov:0.0164709):0.0249256):0.00275958,(rheAme:0.0103597,rhePen:0.0109996):0.05116):0.0188409,(cryCin:0.137766,notPer:0.15452):0.0362727):0.0135419,(tinGut:0.16515,strCam:0.056032):0.0141936):0.0138501,(eudEle:0.145651,anoDid:0.0542186):0.0649759):0.0120776);
64	0.0421429	((galGal:0.170124,(halLeu:0.0578913,nipNip:0.0559222):0.0414696):0.0406841,((strCam:0.0623306,((((aptRow:0.0068799,(aptHaa:0.0016923,aptOwe:0.00193915):0.00552045):0.0252606,(casCas:0.0142838,droNov:0.0164709):0.0249256):0.00275958,(rheAme:0.0103597,rhePen:0.0109996):0.05116):0.0112613,(notPer:0.15566,(cryCin:0.0959696,tinGut:0.0877326):0.0429367):0.027553):0.0132265):0.019579,(eudEle:0.151877,anoDid:0.0604442):0.0565842):0.0142437);
64	0.04	((galGal:0.170124,(halLeu:0.0578913,nipNip:0.0559222):0.0414696):0.0406841,((strCam:0.0605361,((((aptRow:0.0068799,(aptHaa:0.0016923,aptOwe:0.00193915):0.00552045):0.0252606,(casCas:0.0142838,droNov:0.0164709):0.0249256):0.00275958,(rheAme:0.0103597,rhePen:0.0109996):0.05116):0.00820519,(cryCin:0.136203,(tinGut:0.0985721,notPer:0.123563):0.0293935):0.0272007):0.0144881):0.0220842,(eudEle:0.158359,anoDid:0.0669267):0.0508123):0.0135331);
64	0.04	((galGal:0.170124,(halLeu:0.0578913,nipNip:0.0559222):0.0414696):0.0406841,(((strCam:0.0573066,(((aptRow:0.0068799,(aptHaa:0.0016923,aptOwe:0.00193915):0.00552045):0.0252606,(casCas:0.0142838,droNov:0.0164709):0.0249256):0.00275958,(rheAme:0.0103597,rhePen:0.0109996):0.05116):0.0194638):0.0101925,(notPer:0.146166,(cryCin:0.090298,tinGut:0.082061):0.0391142):0.0554422):0.0195366,(eudEle:0.142696,anoDid:0.0512634):0.0708911):0.00911762);
64	0.0278571	((galGal:0.170124,(halLeu:0.0578913,nipNip:0.0559222):0.0414696):0.0406841,(((((aptRow:0.0068799,(aptHaa:0.0016923,aptOwe:0.00193915):0.00552045):0.0252606,(casCas:0.0142838,droNov:0.0164709):0.0249256):0.00275958,(rheAme:0.0103597,rhePen:0.0109996):0.05116):0.0232556,(strCam:0.0546808,(tinGut:0.119971,(cryCin:0.115718,notPer:0.132472):0.0124898):0.0438285):0.00641756):0.0156723,(eudEle:0.153743,anoDid:0.0623102):0.0495793):0.0193827);
