No.	prop	genetree
34	0.0262857	(galGal:0.688879,(nipNip:0.210921,(halLeu:0.15785,((rhePen:0.0931565,(rheAme:0.0803358,((casCas:0.0425522,(aptRow:0.0284342,(aptHaa:0.0261049,aptOwe:0.0263517):0.00266216):0.00704912):0.00932859,(cryCin:0.0808948,tinGut:0.0726578):0.0842151):0.00890426):0.0121809):0.0256939,((droNov:0.063651,strCam:0.0573377):0.0180726,(anoDid:0.0754604,(eudEle:0.0989422,notPer:0.1065):0.0679505):0.0350688):0.0191232):0.0194247):0.0550397):0.405226);
34	0.0215714	(galGal:0.709371,(nipNip:0.212167,(halLeu:0.156654,((rhePen:0.0873215,((rheAme:0.070662,(casCas:0.0439955,(aptRow:0.0292021,(aptHaa:0.0277247,aptOwe:0.0279716):0.00181026):0.00772452):0.00711565):0.00415588,(cryCin:0.0929692,tinGut:0.0847322):0.075527):0.0118638):0.0266615,((droNov:0.0618937,strCam:0.0555805):0.0187463,(anoDid:0.0846738,(eudEle:0.091909,notPer:0.0994668):0.0841972):0.0247717):0.0153394):0.0230963):0.0574816):0.424472);
34	0.0211429	(galGal:0.769293,(nipNip:0.217165,((halLeu:0.159648,(rhePen:0.103647,((rheAme:0.0755791,(casCas:0.0432332,(aptRow:0.0283327,(aptHaa:0.0267756,aptOwe:0.0270225):0.00188989):0.00783168):0.0127951):0.0109984,(cryCin:0.103403,tinGut:0.0951655):0.0768533):0.0164299):0.0364256):0.00801531,((droNov:0.0628188,strCam:0.0565055):0.0193552,(anoDid:0.0792733,(eudEle:0.0995451,notPer:0.107103):0.0711606):0.0317062):0.0479107):0.0514713):0.479396);
34	0.0184286	(galGal:0.633659,(nipNip:0.184493,(halLeu:0.157418,((rhePen:0.090248,((casCas:0.0439316,(aptRow:0.0281421,(aptHaa:0.0257753,aptOwe:0.0260221):0.00269967):0.0087206):0.0145596,(rheAme:0.0726115,(cryCin:0.0781748,tinGut:0.0699378):0.088115):0.00543053):0.0115661):0.0335412,((droNov:0.062615,strCam:0.0563017):0.0230613,(anoDid:0.0782923,(eudEle:0.109295,notPer:0.116853):0.0604296):0.0361896):0.0201093):0.0140536):0.029044):0.376435);
34	0.0167143	(galGal:0.833872,(nipNip:0.232916,((halLeu:0.15261,((droNov:0.0651795,strCam:0.0588663):0.0143418,(anoDid:0.0803687,(eudEle:0.107296,notPer:0.114854):0.0645051):0.0279582):0.0355103):0.0272997,(rhePen:0.103849,((rheAme:0.0732536,(aptRow:0.0289748,(aptHaa:0.0273177,aptOwe:0.0275645):0.00199001):0.0176592):0.0108948,(casCas:0.0514836,(cryCin:0.0999095,tinGut:0.0916725):0.0648031):0.0131141):0.0190609):0.0564857):0.0549756):0.528224);
51	0.0134286	(galGal:0.275601,(halLeu:0.197782,((nipNip:0.136743,(eudEle:0.187358,(rheAme:0.0698966,(droNov:0.0443488,(aptRow:0.0303885,(aptHaa:0.0283157,aptOwe:0.0285625):0.0024057):0.00470426):0.00818421):0.0145871):0.034014):0.0187969,(notPer:0.20777,(strCam:0.0629132,(rhePen:0.0823398,(casCas:0.054927,(anoDid:0.0609983,(cryCin:0.0607569,tinGut:0.0525199):0.0824779):0.0249213):0.00722217):0.00489025):0.0107483):0.0399562):0.0402722):0.00705674);
51	0.0115714	(galGal:0.269943,(halLeu:0.197288,((nipNip:0.138003,(eudEle:0.189172,(rheAme:0.0737081,(droNov:0.0440873,(aptRow:0.0305255,(aptHaa:0.0296777,aptOwe:0.0299245):0.00118065):0.00430586):0.0122571):0.0125892):0.03346):0.024865,(notPer:0.211888,((casCas:0.0596393,strCam:0.0555131):0.00284233,(rhePen:0.0762535,(anoDid:0.062157,(cryCin:0.0846327,tinGut:0.0763957):0.0597608):0.0248985):0.00641871):0.0194239):0.043166):0.0324511):0.00189233);
51	0.0108571	(galGal:0.268986,(halLeu:0.196402,((nipNip:0.13819,(eudEle:0.186946,(rheAme:0.0712578,(droNov:0.0458114,(aptRow:0.0305771,(aptHaa:0.0300558,aptOwe:0.0303026):0.000854173):0.00597834):0.00808269):0.0128136):0.0358731):0.0201967,(notPer:0.208967,(rhePen:0.0865473,(strCam:0.0579429,(casCas:0.0550059,(anoDid:0.0665921,(cryCin:0.0675159,tinGut:0.0592789):0.0813127):0.0194064):0.00706312):0.00428762):0.0126275):0.0416063):0.0360456):0.00182204);
51	0.00728571	(galGal:0.266263,(halLeu:0.193369,(notPer:0.244406,((nipNip:0.136747,((aptRow:0.0298396,(aptHaa:0.0274006,aptOwe:0.0276474):0.00277189):0.0266504,(eudEle:0.176643,(droNov:0.0482723,rheAme:0.065636):0.00813316):0.00934047):0.0353917):0.0146783,((strCam:0.0614165,(casCas:0.0523951,rhePen:0.0725858):0.0131475):0.0128213,(anoDid:0.07162,(cryCin:0.10959,tinGut:0.101353):0.0442669):0.0377365):0.035265):0.000793997):0.0391801):0.00213172);
51	0.00728571	(galGal:0.265952,(halLeu:0.190391,((nipNip:0.135181,(rheAme:0.0916824,(eudEle:0.182369,(droNov:0.0483995,(aptRow:0.030754,(aptHaa:0.0282996,aptOwe:0.0285464):0.00278727):0.00838953):0.0137314):0.0121878):0.0252534):0.0199909,(notPer:0.20782,((casCas:0.0549386,(cryCin:0.149043,(tinGut:0.127327,anoDid:0.0533271):0.0134792):0.0191249):0.00727666,(rhePen:0.078961,strCam:0.0546442):0.00344488):0.0156217):0.039539):0.0332493):0.00479889);
13	0.129714	(halLeu:0.282245,(((nipNip:0.11872,galGal:0.191452):0.0787799,(strCam:0.0799671,(((casCas:0.0221254,droNov:0.0243125):0.0299184,(eudEle:0.126559,notPer:0.134117):0.0479094):0.0181357,(anoDid:0.0669495,(cryCin:0.0748821,tinGut:0.0666451):0.0743039):0.0342226):0.0139138):0.0756106):0.0470715,((aptRow:0.0194155,(aptHaa:0.0173038,aptOwe:0.0175507):0.0024445):0.0392758,(rheAme:0.0612862,rhePen:0.0619261):0.0240246):0.141015):0.0357041);
13	0.114714	((halLeu:0.220075,((aptRow:0.0189567,(aptHaa:0.0176184,aptOwe:0.0178653):0.00167116):0.0424995,(rheAme:0.0631828,rhePen:0.0638226):0.0248931):0.111784):0.0409164,((nipNip:0.119367,galGal:0.192099):0.0842134,(strCam:0.0799734,(((casCas:0.0239987,droNov:0.0261858):0.0267127,(eudEle:0.127569,notPer:0.135127):0.0455674):0.0200191,(anoDid:0.0662994,(cryCin:0.0689323,tinGut:0.0606953):0.0796036):0.0354237):0.0133691):0.0816847):0.0554413);
13	0.114286	((halLeu:0.243965,((nipNip:0.124125,galGal:0.196857):0.0734751,(strCam:0.0813402,(((casCas:0.0253393,droNov:0.0275264):0.0271526,(eudEle:0.124054,notPer:0.131612):0.0508626):0.0191113,(anoDid:0.0674178,(cryCin:0.0765704,tinGut:0.0683334):0.0730839):0.035178):0.0138632):0.0743376):0.0443954):0.0269341,((aptRow:0.021068,(aptHaa:0.0186177,aptOwe:0.0188645):0.00278314):0.0353446,(rheAme:0.0589083,rhePen:0.0595482):0.0241239):0.167652);
