No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
0	0	-374.06625	-372.71225	-374.07114	1.3540034	1.3588963	-371.66477	-366.61073	-366.60914
1	1	-316.59618	-316.3005	-316.90143	0.29568527	0.6009264	-313.91194	-310.52427	-308.20769
2	2	-483.45422	-483.81497	-475.40696	-0.36075044	-8.4080115	-470.04836	-470.54078	-458.37116
3	3	-464.69378	-460.84508	-461.41405	3.8486991	0.56896649	-462.4732	-453.13923	-447.92262
4	4	-316.93103	-317.15313	-318.02502	-0.22209639	0.87188773	-314.37737	-313.76584	-313.48558
5	5	-542.66147	-530.38479	-532.00875	12.27668	1.6239577	-527.18179	-515.92815	-514.61716
6	6	-865.36022	-840.42097	-788.36638	24.939245	-52.05459	-849.04753	-819.26652	-770.90518
7	7	-330.73402	-329.31875	-328.31244	1.4152707	-1.0063138	-328.21351	-322.66667	-315.91051
8	8	-279.48714	-279.69051	-280.54261	-0.2033709	0.85210067	-275.435	-274.42057	-274.57763
9	9	-260.87852	-261.25777	-262.02454	-0.37925182	0.76677044	-257.85208	-258.27009	-256.16773
10	10	-317.1209	-316.30055	-317.476	0.82034669	1.1754513	-314.43031	-311.45347	-310.67191
11	11	-259.52639	-259.07859	-259.15822	0.44779819	0.079622574	-256.20926	-253.24534	-249.63662
12	12	-261.027	-261.3231	-261.79908	-0.29609504	0.4759812	-257.4207	-257.84076	-255.53634
13	13	-399.7783	-399.61397	-394.84592	0.16433287	-4.7680509	-397.43851	-395.39291	-382.43347
14	14	-245.91153	-245.78866	-247.15247	0.12287231	1.3638093	-242.86168	-240.8856	-240.88853
15	15	-408.09624	-407.9911	-406.72188	0.1051358	-1.2692245	-405.72959	-403.91469	-397.33156
16	16	-294.90431	-295.31388	-296.03883	-0.4095679	0.72494656	-291.35492	-291.77684	-290.68319
17	17	-378.21617	-378.46735	-376.60024	-0.25117635	-1.8671146	-370.90863	-371.08439	-361.78546
18	18	-302.90591	-300.93414	-302.49033	1.9717668	1.5561914	-300.10105	-294.7811	-294.83809
19	19	-274.78994	-274.54903	-275.01714	0.24090511	0.46811279	-270.47574	-267.41079	-262.07223
20	20	-518.40414	-513.32104	-509.81925	5.0830999	-3.5017854	-508.57024	-493.4295	-491.27851
21	21	-459.30214	-456.86989	-457.18373	2.4322482	0.31383922	-453.33216	-447.28425	-444.56636
22	22	-319.55669	-319.57983	-317.08029	-0.023138218	-2.4995427	-316.85754	-314.68373	-307.75885
23	23	-436.90168	-430.66237	-428.47961	6.2393055	-2.1827571	-434.6125	-422.9288	-412.41112
24	24	-461.14735	-454.0389	-456.01323	7.1084573	1.9743329	-457.6323	-445.58891	-446.05561
25	25	-439.87316	-434.14683	-435.25676	5.7263305	1.1099244	-435.73367	-424.47967	-419.83531
26	26	-306.95655	-306.1034	-307.07898	0.85315104	0.97557968	-304.21314	-301.40287	-297.91907
27	27	-435.89086	-433.99753	-426.63174	1.8933284	-7.3657944	-433.55495	-427.87287	-410.66934
28	28	-313.27446	-313.446	-313.84579	-0.17153361	0.39979405	-310.47188	-309.54908	-305.43436
29	29	-425.79323	-421.14445	-422.73609	4.6487757	1.5916377	-417.99966	-409.8014	-409.41191
30	30	-193.11808	-193.3334	-193.74296	-0.21531938	0.40955611	-189.46044	-189.87944	-187.84912
31	31	-470.36142	-470.30259	-470.49046	0.058830397	0.18787577	-468.24149	-466.8343	-463.09595
32	32	-343.66599	-342.60558	-342.91295	1.0604005	0.3073642	-338.09799	-336.45729	-330.66168
33	33	-433.29582	-431.80769	-418.73559	1.4881293	-13.072103	-418.37103	-416.13912	-404.31258
34	34	-267.86687	-265.45174	-266.14095	2.4151336	0.68920667	-264.83314	-260.26616	-256.93116
35	35	-391.32085	-390.61953	-391.48193	0.70131402	0.86240159	-388.78548	-385.07243	-382.34463
36	36	-409.0182	-408.95791	-408.53045	0.06029023	-0.4274638	-406.6252	-404.92762	-398.36591
37	37	-368.86213	-363.68994	-365.1804	5.1721891	1.4904589	-362.53943	-353.71694	-353.00866
38	38	-600.11738	-592.07893	-579.07749	8.0384526	-13.001433	-583.98862	-572.62216	-563.27265
39	39	-344.57209	-343.58328	-344.38217	0.98881227	0.79889266	-340.04299	-335.78864	-333.67057
40	40	-417.0865	-416.697	-414.32925	0.38949955	-2.3677501	-414.65256	-411.65383	-402.0693
41	41	-257.02809	-257.0604	-257.87257	-0.032307222	0.81217718	-253.4774	-253.94168	-253.87878
42	42	-315.75645	-314.39689	-315.61371	1.3595662	1.2168208	-311.54957	-308.11116	-307.73101
43	43	-378.20939	-378.11964	-376.24702	0.089757355	-1.8726158	-375.79856	-373.88996	-365.31634
44	44	-433.80116	-433.89756	-431.72007	-0.096397381	-2.1774946	-429.68255	-430.33674	-422.75367
45	45	-537.52211	-523.9156	-520.49502	13.606511	-3.4205816	-525.37997	-512.60454	-505.32193
46	46	-359.47766	-358.68987	-359.73361	0.78778195	1.0437314	-352.5198	-348.90776	-348.3983
47	47	-229.4329	-229.24387	-230.45948	0.18902821	1.2156069	-225.83222	-224.23663	-219.58447
48	48	-300.03646	-297.49211	-298.60592	2.5443434	1.1138062	-294.28711	-291.98135	-289.69672
49	49	-317.3789	-305.60546	-309.22763	11.773441	3.6221745	-314.63871	-295.33603	-293.71749
50	50	-269.54824	-269.90219	-270.7689	-0.3539469	0.86671279	-266.5635	-266.98203	-266.53952
51	51	-359.52625	-353.36	-355.48279	6.166244	2.1227914	-356.95754	-346.43644	-345.79981
52	52	-416.86907	-414.58955	-414.11907	2.2795194	-0.47047757	-414.52853	-408.30169	-402.94512
53	53	-458.89284	-459.07106	-457.21056	-0.17822106	-1.8605054	-456.08442	-454.96559	-448.37014
54	54	-283.19683	-280.78906	-282.65002	2.4077705	1.8609606	-280.30688	-274.52707	-274.54019
55	55	-465.97437	-459.90636	-460.58287	6.0680049	0.67650647	-459.27513	-454.41415	-449.67727
56	56	-382.86064	-380.50774	-381.30122	2.352891	0.79347986	-380.47132	-374.45048	-371.00072
57	57	-498.96794	-500.32741	-497.0947	-1.3594688	-3.232709	-485.82898	-485.50529	-477.82302
58	58	-612.27358	-611.62783	-610.95617	0.64575524	-0.67166182	-598.27477	-592.7361	-590.74877
59	59	-457.77827	-451.85592	-452.63331	5.9223531	0.77739049	-455.53551	-444.36087	-435.93907
60	60	-620.72455	-618.57756	-616.92428	2.1469872	-1.6532807	-608.97443	-604.96262	-596.24763
61	61	-422.57781	-420.75595	-422.41412	1.8218615	1.6581765	-420.0145	-413.30173	-413.57542
62	62	-371.46245	-369.26318	-370.44351	2.1992716	1.1803317	-369.06451	-361.99271	-356.99119
63	63	-334.32667	-334.39599	-334.63491	-0.06932066	0.23892333	-331.00489	-330.34784	-323.94954
64	64	-358.70019	-356.6014	-357.36999	2.0987852	0.76859003	-356.17669	-350.4861	-346.35178
65	65	-452.37989	-445.93357	-447.22202	6.4463176	1.2884555	-444.18326	-438.02728	-434.96644
66	66	-321.51199	-321.50789	-322.52423	0.0041011786	1.0163363	-317.60566	-315.31813	-315.19834
67	67	-465.94454	-457.13291	-458.70037	8.8116293	1.5674622	-458.60274	-448.66777	-442.61889
68	68	-345.0177	-345.4843	-345.37947	-0.46660658	-0.10482877	-337.32638	-337.70539	-333.58584
69	69	-330.36006	-329.53961	-330.96588	0.82044989	1.42627	-327.71729	-322.4012	-322.41668
70	70	-233.0007	-233.18815	-234.4795	-0.18745132	1.2913463	-229.97717	-228.79832	-228.80094
71	71	-285.97142	-281.58365	-283.26035	4.3877726	1.6767025	-283.09963	-276.46637	-276.23003
72	72	-582.74012	-570.03164	-555.92127	12.708478	-14.110377	-567.58998	-546.60584	-538.76019
