No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
0	0	-305.36322	-306.79594	-309.74604	-1.4327196	2.950101
1	1	-278.08545	-279.25113	-280.43647	-1.1656784	1.1853449
2	2	-294.96293	-293.95126	-296.66413	1.0116659	2.712868
3	3	-337.53475	-333.83586	-337.05074	3.698884	3.2148775
4	4	-266.1413	-268.22815	-269.13823	-2.0868517	0.91007838
5	5	-335.20957	-335.53246	-338.47394	-0.32288465	2.941479
6	6	-358.52949	-353.45679	-357.19204	5.072697	3.7352456
7	7	-333.40781	-330.91813	-332.26113	2.4896776	1.3429941
8	8	-305.31567	-305.00204	-309.59072	0.31363744	4.5886801
9	9	-361.61819	-362.72794	-364.35671	-1.1097531	1.6287662
10	10	-317.84791	-318.61433	-322.76973	-0.76642047	4.1554032
11	11	-518.56018	-519.41186	-519.29217	-0.85168321	-0.11968885
12	12	-348.07198	-347.85419	-346.06607	0.21778798	-1.7881203
13	13	-337.77751	-339.69176	-334.23983	-1.9142539	-5.4519301
14	14	-364.60456	-366.23554	-366.92228	-1.630971	0.68673965
15	15	-460.3852	-460.82453	-459.94831	-0.43933046	-0.87621976
16	16	-445.17661	-443.25753	-444.07136	1.9190776	0.81382092
17	17	-305.81958	-306.49273	-306.63442	-0.6731477	0.14168739
18	18	-265.53723	-267.5355	-271.6331	-1.9982795	4.0975925
19	19	-365.24248	-367.19512	-364.19502	-1.952649	-3.000107
20	20	-432.86232	-431.7297	-432.25765	1.1326215	0.52794726
21	21	-506.77353	-508.19539	-508.99523	-1.4218594	0.79984045
22	22	-183.32864	-185.58953	-189.84676	-2.2608979	4.2572256
23	23	-312.06745	-311.03399	-312.96957	1.0334573	1.9355806
24	24	-309.51505	-308.89191	-312.72197	0.62314669	3.830065
25	25	-378.58142	-377.22343	-377.40723	1.3579857	0.1837943
26	26	-417.96308	-417.54475	-418.12013	0.41833096	0.57538211
27	27	-343.05654	-344.10728	-344.92296	-1.0507344	0.81568405
28	28	-279.34045	-278.52806	-280.66459	0.81239059	2.1365302
29	29	-402.07357	-401.81497	-403.88513	0.25860558	2.0701629
30	30	-286.60372	-288.42749	-290.75392	-1.8237751	2.3264298
31	31	-250.34617	-251.25712	-255.17619	-0.91095444	3.9190699
32	32	-394.57803	-394.93803	-393.10619	-0.3599913	-1.8318345
33	33	-333.16829	-335.12086	-336.36893	-1.9525629	1.2480754
34	34	-231.51087	-233.71695	-237.57794	-2.2060737	3.8609923
35	35	-414.78714	-422.6941	-422.01478	-7.906966	-0.67931876
36	36	-288.46685	-287.66543	-291.23824	0.80141175	3.5728037
37	37	-414.95079	-413.69147	-414.7437	1.2593248	1.052233
38	38	-396.0241	-396.40983	-398.75742	-0.38572924	2.3475898
39	39	-482.09854	-481.22451	-481.85074	0.87402629	0.62622428
40	40	-280.38251	-282.05955	-285.95758	-1.6770384	3.8980299
41	41	-230.83049	-230.53333	-234.99749	0.29716756	4.464163
42	42	-296.48662	-297.39424	-299.96424	-0.90761323	2.5700041
43	43	-533.63346	-530.34181	-532.91378	3.2916505	2.571961
44	44	-428.26247	-430.01347	-432.06324	-1.7510008	2.0497604
45	45	-307.44153	-306.99327	-310.34118	0.44825973	3.3479093
