No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
0	0	-1029.46	-941.00805	-881.20274	88.451925	-59.805315	-1014.3726	-922.11318	-859.93512
1	1	-406.42176	-406.28929	-404.87916	0.13247093	-1.4101357	-404.08635	-402.33214	-394.60373
2	2	-792.44399	-753.75547	-752.69062	38.68852	-1.0648577	-777.69201	-742.0504	-735.37124
3	3	-388.90707	-387.44358	-386.85249	1.4634911	-0.59109179	-378.94325	-375.97347	-370.0225
4	4	-659.00727	-640.93752	-634.18368	18.069742	-6.7538424	-648.09598	-623.43716	-613.05761
5	5	-629.96846	-624.85869	-617.41836	5.1097627	-7.4403323	-616.49743	-608.19411	-598.75181
6	6	-585.58276	-571.04703	-555.50187	14.535733	-15.545154	-569.48389	-549.63368	-532.81158
7	7	-417.81734	-409.37401	-408.16741	8.4433294	-1.2065963	-414.57067	-401.09414	-390.40457
8	8	-586.02119	-573.57461	-557.21621	12.446578	-16.358402	-571.98519	-561.71765	-544.71531
9	9	-680.68974	-640.0171	-640.67726	40.672641	0.6601625	-664.40378	-627.17801	-624.16898
10	10	-876.71026	-826.49462	-797.99321	50.215644	-28.501411	-862.30689	-807.23509	-780.97602
11	11	-512.7096	-493.8968	-473.25149	18.812806	-20.645309	-497.30871	-477.56755	-456.49208
12	12	-458.92523	-441.63704	-442.6427	17.288187	1.0056532	-448.25982	-432.44694	-426.19233
13	13	-469.45364	-469.12965	-458.75512	0.32398098	-10.374533	-457.48031	-456.39958	-440.56399
14	14	-463.79351	-450.04214	-446.08311	13.75137	-3.9590298	-449.04074	-441.38659	-432.72397
15	15	-710.32579	-709.52881	-692.96881	0.79697276	-16.559998	-696.6735	-696.81424	-672.08712
16	16	-1143.6368	-1093.7688	-1040.4147	49.868076	-53.354019	-1131.8743	-1079.5591	-1022.2163
17	17	-609.09274	-602.01096	-589.00714	7.081777	-13.003825	-593.97106	-587.23648	-571.55712
18	18	-966.32866	-858.18919	-855.40804	108.13947	-2.781153	-950.15002	-848.15594	-839.66
19	19	-671.40797	-667.76788	-660.50786	3.6400933	-7.2600152	-658.87444	-649.3198	-643.1811
20	20	-456.68003	-456.52932	-454.58722	0.15071189	-1.9420953	-454.2134	-451.73182	-444.93233
21	21	-276.82801	-277.26693	-278.01712	-0.43892361	0.75019255	-274.04738	-274.06467	-274.08023
22	22	-679.5569	-666.54769	-645.73789	13.009205	-20.809805	-663.60942	-646.20874	-623.34693
23	23	-360.4886	-359.0095	-360.17671	1.4790978	1.1672109	-358.0019	-353.2111	-352.97317
24	24	-397.55541	-396.15798	-395.69766	1.3974327	-0.46032347	-395.00924	-390.07442	-384.32958
25	25	-370.35608	-359.98317	-361.33247	10.372913	1.3493003	-357.9622	-353.95078	-352.57581
26	26	-762.85314	-742.12229	-712.71843	20.730849	-29.403862	-746.04541	-719.33152	-688.35086
27	27	-966.03807	-921.38437	-870.47549	44.653708	-50.908873	-947.9826	-902.48462	-856.63074
28	28	-974.21611	-923.20795	-874.74397	51.00815	-48.463981	-957.02962	-900.76528	-851.80571
29	29	-411.83029	-404.11684	-405.79321	7.7134427	1.6763647	-403.95718	-397.65273	-397.68471
30	30	-586.58518	-569.10633	-554.56852	17.478853	-14.537811	-571.12018	-553.09744	-539.44301
31	31	-569.72726	-561.81737	-558.33138	7.9098971	-3.4859828	-556.15394	-549.25549	-541.0948
32	32	-782.24858	-779.16716	-758.48212	3.0814262	-20.685035	-770.0117	-760.3542	-733.93411
33	33	-993.57275	-978.62004	-948.19083	14.952714	-30.429205	-979.56996	-960.69146	-922.51426
34	34	-518.46196	-518.64284	-508.43146	-0.18087821	-10.211374	-506.14058	-504.73211	-491.26092
35	35	-1292.1656	-1281.401	-1151.1881	10.764631	-130.21293	-1278.6518	-1262.1474	-1131.1869
36	36	-245.62558	-245.12544	-245.99441	0.50014289	0.86896862	-242.17406	-239.51888	-237.55095
37	37	-433.39465	-428.94186	-429.67756	4.4527824	0.73569518	-430.22953	-422.0561	-418.25042
38	38	-506.77061	-485.88643	-486.25201	20.884183	0.36558072	-491.53947	-471.77848	-471.77093
39	39	-558.55539	-547.42231	-539.11303	11.133085	-8.3092785	-542.91281	-528.43036	-518.17364
40	40	-544.09962	-539.45898	-525.39553	4.6406362	-14.063452	-533.69767	-530.47343	-512.99221
41	41	-731.83037	-729.1736	-686.9675	2.6567762	-42.206099	-718.522	-711.53684	-670.51995
42	42	-196.83396	-197.03582	-198.00533	-0.20185958	0.969512	-193.32078	-192.63051	-192.62945
43	43	-376.49695	-367.6127	-368.93421	8.8842433	1.3215091	-373.9807	-360.93082	-360.35971
44	44	-1045.1737	-1022.5017	-977.07437	22.672054	-45.427306	-1033.4699	-1005.7029	-954.66101
45	45	-503.97716	-494.27333	-483.51293	9.7038259	-10.760399	-490.49445	-480.65011	-465.25045
46	46	-554.2442	-554.23995	-552.68045	0.0042513302	-1.5595015	-543.0415	-541.89268	-533.1255
47	47	-503.68367	-492.98476	-491.82137	10.698908	-1.1633909	-487.55451	-475.88412	-468.94904
48	48	-772.76617	-764.0582	-763.39257	8.7079718	-0.66562423	-761.29444	-745.69127	-744.25213
