No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
8	10	-385.27151	-370.93014	-377.88856	14.341374	6.9584209	-372.41882	-365.21675	-365.21648
8	11	-559.76285	-536.6067	-539.89141	23.15615	3.2847096	-545.59277	-529.19893	-524.84592
8	12	-344.33114	-330.5989	-337.8241	13.732241	7.2252042	-331.53829	-325.04328	-325.04193
8	13	-506.09704	-495.65224	-495.26764	10.444796	-0.38460317	-493.82689	-485.93235	-481.33174
8	14	-396.86304	-379.12803	-386.36077	17.735004	7.2327399	-384.31896	-373.74316	-373.74267
8	15	-585.06193	-550.61092	-557.49841	34.451006	6.8874802	-572.64344	-544.12961	-543.24762
8	16	-367.94016	-360.81068	-367.19767	7.129486	6.3869937	-356.92669	-355.90348	-355.90729
8	17	-391.25552	-372.71394	-379.41119	18.541587	6.6972552	-378.36633	-368.21731	-368.17947
8	18	-409.81316	-390.83161	-397.63664	18.981556	6.8050365	-397.62263	-385.71116	-385.71961
8	19	-537.39909	-521.63799	-524.92843	15.761102	3.2904424	-524.43977	-510.26397	-508.26826
8	20	-567.20996	-537.75438	-544.37596	29.455578	6.6215726	-554.27532	-530.09553	-530.09424
8	21	-410.17828	-406.94839	-410.93769	3.2298893	3.9893058	-404.26822	-401.1075	-400.84919
8	22	-428.80977	-404.56005	-411.60122	24.249719	7.0411753	-415.84998	-398.88397	-398.88139
8	23	-451.73106	-437.19776	-443.30952	14.533299	6.1117627	-438.75041	-432.25129	-432.22627
8	24	-460.89966	-448.25208	-454.69102	12.647578	6.4389407	-448.0062	-441.85176	-441.85325
8	25	-424.50032	-420.75954	-422.3139	3.7407816	1.5543647	-412.91672	-412.66506	-408.80089
8	26	-355.97195	-346.34379	-352.90009	9.6281665	6.5563013	-343.88763	-341.90243	-341.24946
8	27	-444.44152	-425.79289	-432.8797	18.648632	7.0868069	-431.99352	-419.92308	-419.9352
8	28	-590.62005	-541.66337	-548.10456	48.95668	6.4411941	-577.90016	-533.49506	-533.51023
8	29	-457.86262	-441.54067	-447.52353	16.321949	5.9828562	-444.01279	-436.0479	-436.0469
8	30	-490.6067	-475.99436	-481.92091	14.612337	5.9265523	-478.72908	-470.34215	-470.34118
8	31	-399.71992	-385.5423	-391.79889	14.17762	6.2565917	-386.98449	-380.79671	-379.93079
8	32	-356.5249	-345.7193	-351.49824	10.805601	5.7789422	-346.3726	-340.58851	-340.59371
8	33	-477.52774	-471.09842	-472.85295	6.4293216	1.7545267	-466.01345	-465.26658	-462.63766
8	34	-457.67879	-435.64506	-442.25328	22.033734	6.6082229	-445.72719	-429.54217	-428.40642
8	35	-400.46393	-375.26218	-382.46415	25.201747	7.2019648	-387.61218	-369.57788	-369.46079
8	36	-451.68355	-443.91799	-449.14031	7.765562	5.2223273	-441.10361	-439.19519	-437.01377
8	37	-498.8979	-481.14333	-487.42856	17.754576	6.2852316	-486.12021	-474.89455	-473.54521
8	38	-403.29667	-390.82101	-396.15299	12.475659	5.3319759	-391.08387	-386.53766	-383.72435
8	39	-334.35121	-323.56544	-330.11687	10.785772	6.5514359	-322.02353	-318.6082	-318.63684
8	40	-497.52921	-490.88413	-495.17073	6.6450811	4.2866013	-484.40969	-484.96502	-484.28297
8	41	-510.64359	-476.59396	-483.595	34.049632	7.0010373	-498.20408	-471.87549	-469.84234
8	42	-377.78246	-377.25828	-377.61621	0.52418289	0.35793031	-374.17666	-370.74577	-365.11504
8	43	-500.92884	-480.59324	-486.40391	20.335596	5.8106629	-489.05475	-474.08398	-474.10609
8	44	-463.49286	-451.85023	-456.82894	11.642633	4.9787121	-451.47405	-443.98642	-443.2055
8	45	-514.22848	-486.26276	-493.12962	27.965729	6.8668682	-501.48893	-479.46432	-479.4659
8	46	-395.52576	-377.47963	-384.76501	18.04613	7.2853764	-382.43053	-371.21859	-371.22006
8	47	-398.0732	-385.0189	-390.78674	13.054306	5.7678407	-387.6104	-380.90848	-378.15405
8	48	-448.77692	-440.51119	-446.50034	8.2657253	5.9891497	-434.47549	-432.78834	-432.84801
8	49	-455.25776	-414.02714	-421.90109	41.230626	7.8739573	-442.14231	-406.99574	-406.99555
8	50	-442.55488	-422.06002	-427.77381	20.494853	5.7137843	-430.63623	-416.41132	-414.05818
8	51	-384.50137	-361.97977	-369.21821	22.521601	7.238438	-372.73418	-356.55539	-356.55779
8	52	-477.34529	-453.03624	-460.01646	24.309051	6.9802205	-464.50057	-448.44012	-448.43921
8	53	-363.82416	-352.28176	-355.24309	11.5424	2.9613252	-352.45722	-346.24557	-340.49919
8	54	-538.98811	-529.25007	-530.21241	9.7380409	0.96234397	-524.75621	-516.3489	-514.5325
8	55	-565.84367	-537.05565	-545.12059	28.788011	8.064931	-553.38878	-529.22764	-529.22695
8	56	-620.2353	-617.1824	-618.07787	3.0529047	0.89546951	-612.17622	-607.83205	-606.35298
8	57	-348.18382	-332.94792	-340.2033	15.235901	7.2553789	-336.32834	-325.72151	-325.72286
8	58	-507.82385	-477.51594	-484.39263	30.307917	6.8766939	-494.9117	-471.19384	-469.89419
8	59	-573.7322	-537.23861	-544.41751	36.493592	7.1789013	-561.22921	-528.0026	-527.95909
8	60	-423.82304	-411.73766	-418.48213	12.085377	6.744474	-412.04909	-404.73949	-404.81096
8	61	-365.52847	-340.93343	-347.95378	24.595038	7.0203482	-352.76557	-337.42637	-337.42765
8	62	-403.32879	-394.24406	-397.43592	9.0847352	3.1918594	-391.08486	-389.2852	-387.13073
8	63	-457.48845	-438.6954	-445.36797	18.793046	6.6725639	-444.57394	-434.41793	-434.41737
8	64	-395.64019	-378.89827	-384.14671	16.741921	5.248438	-383.82571	-371.92156	-371.92631
8	65	-428.42178	-416.05368	-422.38496	12.368095	6.3312777	-416.33297	-408.70637	-408.73885
8	66	-369.12485	-353.70472	-361.15895	15.420129	7.454235	-356.89516	-349.15206	-349.15308
8	67	-447.87907	-439.84625	-440.17278	8.0328274	0.32653425	-436.42062	-434.90208	-426.34502
