No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut-aptFor_0	taeGut-aptFor_1	taeGut-aptFor_2	taeGut-aptFor_3	taeGut-galGal_0	taeGut-galGal_1	taeGut-galGal_2	taeGut-galGal_3	aptHaa-aptOwe_0	aptHaa-aptOwe_1	aptHaa-aptOwe_2	aptHaa-aptOwe_3	aptHaa-aptRow_0	aptHaa-aptRow_1	aptHaa-aptRow_2	aptHaa-aptRow_3	casCas-droNov_0	casCas-droNov_1	casCas-droNov_2	casCas-droNov_3	aptHaa-casCas_0	aptHaa-casCas_1	aptHaa-casCas_2	aptHaa-casCas_3	rheAme-rhePen_0	rheAme-rhePen_1	rheAme-rhePen_2	rheAme-rhePen_3	aptHaa-rheAme_0	aptHaa-rheAme_1	aptHaa-rheAme_2	aptHaa-rheAme_3	cryCin-tinGut_0	cryCin-tinGut_1	cryCin-tinGut_2	cryCin-tinGut_3	eudEle-notPer_0	eudEle-notPer_1	eudEle-notPer_2	eudEle-notPer_3	cryCin-eudEle_0	cryCin-eudEle_1	cryCin-eudEle_2	cryCin-eudEle_3	cryCin-anoDid_0	cryCin-anoDid_1	cryCin-anoDid_2	cryCin-anoDid_3	aptHaa-cryCin_0	aptHaa-cryCin_1	aptHaa-cryCin_2	aptHaa-cryCin_3	aptHaa-strCam_0	aptHaa-strCam_1	aptHaa-strCam_2	aptHaa-strCam_3	taeGut-aptHaa_0	taeGut-aptHaa_1	taeGut-aptHaa_2	taeGut-aptHaa_3
34	1.99147	0.303039	0.565962	0.14351	0	0	0	1	0	0	0	1	0	0	0.001	0.999	0	0	0	0.000142857	0.999857	0	0	0.000142857	0.999857	0	0.000142857	0	0.999857	0	0	0.928143	0.0718571	0	0	0.894714	0.105286	0	0.001	0.358143	0.640857	0	0.000857143	0.294143	0.705	0	0	0.605143	0.394857	0	0	0.933	0.067	0	0	0.995714	0.00428571	0	0	0.997	0.003	0	0	0.993143	0.00685714	0	0.00485714	0.993571	0.00157143	0	0.000142857	0.999857	0	0	0.00671429	0.993286	0	0	0	0.000142857	0.999857	0	0.000142857	0	0.999857	0	0	0.986857	0.0131429	0	0.000142857	0.987	0.0128571	0	0.00185714	0.431571	0.566571	0	0.00257143	0.987143	0.0102857	0	0	0.966714	0.0332857	0	0	1	0	0	0	1	0	0	0	1	0	0	0.003	0.997	0	0	0.0328571	0.967143	0	0	0.177	0.823	0
51	1.95644	0.0964049	0.771676	0.188067	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.567857	0.432143	0	0	0.969857	0.0301429	0	0.0227143	0.0127143	0.964571	0	0.0214286	0.014	0.964571	0	0	0.991714	0.00828571	0	0	0.999143	0.000857143	0	0	0.998571	0.00142857	0	0	0.999429	0.000571429	0	0	0.999857	0.000142857	0	0.0648571	0.463714	0.471429	0	0	1	0	0	0.000285714	0.999714	0	0	0	0	1	0	0	0	1	0	0	0.996571	0.00342857	0	0	0.996571	0.00342857	0	0.0354286	0	0.964571	0	0.0354286	0.961714	0.00285714	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000428571	0.999571	0	0	0.036	0.964	0	0	0.0761429	0.923857	0	0	1	0	0
13	3.52581	0.272295	0.579321	0.158385	0	0	0.029	0.971	0	0	0.012	0.988	0	0	0.075	0.925	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.991	0.009	0	0	0.982429	0.0175714	0	0.000142857	0	0.999857	0	0.000142857	0	0.999857	0	0	1	0	0	0.000142857	0.946571	0.0532857	0	0	0.999714	0.000285714	0	0	1	0	0	0.00514286	0.994857	0	0	0.371571	0.621857	0.00657143	0	0.0597143	0.940286	0	0	0.301	0.699	0	0	0	0	1	0	0	0	1	0	0	0.999857	0.000142857	0	0	0.999857	0.000142857	0	0.000142857	0	0.999857	0	0.000142857	0.999857	0	0	0.000142857	0.999857	0	0	0.000142857	0.999857	0	0	0.000142857	0.999857	0	0	0.0202857	0.979714	0	0	0.202857	0.797143	0	0	0.775857	0.224143	0	0	0.888	0.112	0
0	6.38938	0.315615	0.591657	0.190656	0	0	0.00528571	0.994714	0	0	0.00442857	0.995571	0	0	0.0122857	0.987714	0	0	0	0	1	0	0	0.000142857	0.999857	0	0	0	1	0	0.000285714	0.844857	0.154857	0	0.000285714	0.916286	0.0834286	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0.999857	0.000142857	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000571429	0.999429	0	0	0.00642857	0.993571	0	0	0.0247143	0.975286	0	0	0	0.097	0.903	0	0	0.990286	0.00971429	0	0.000285714	0.999714	0	0	0.000285714	0.999714	0	0	0	0.480857	0.519143	0	0.000285714	0.999714	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000857143	0.999143	0	0	0.00542857	0.994571	0	0	0.284429	0.715571	0
24	3.97164	0.309292	0.623715	0.143519	0	0	0.000142857	0.999857	0	0	0.000428571	0.999571	0	0	0.000857143	0.999143	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.994429	0.00557143	0	0	0.874	0.126	0	0	0	1	0	0	0	1	0	0	0.999857	0.000142857	0	0	0.999714	0.000285714	0	0	0.999143	0.000857143	0	0	1	0	0	0.00128571	0.998	0.000714286	0	0.00342857	0.996571	0	0	0.00157143	0.998429	0	0	0.0434286	0.956571	0	0	0	0	1	0	0	0	1	0	0	0.999571	0.000428571	0	0	0.999571	0.000428571	0	0	0	1	0	0	0.999714	0.000285714	0	0	1	0	0	0	1	0	0	0	1	0	0	0.004	0.996	0	0	0.019	0.981	0	0	0.0942857	0.905714	0	0	0.385286	0.614714	0
58	5.17573	0.307937	0.659015	0.195999	0	0	0.0347143	0.965286	0	0	0.0402857	0.959714	0	0	0.00157143	0.998429	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.417571	0.582429	0	0	0.811857	0.188143	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0.999286	0.000714286	0	0	1	0	0	0	1	0	0	0.000428571	0.999571	0	0	0.0577143	0.942286	0	0	0.0434286	0.956571	0	0	0.0664286	0.933571	0	0	0	0	1	0	0	0	1	0	0	0.996714	0.00328571	0	0	0.997	0.003	0	0	0	1	0	0	0.997857	0.00214286	0	0	1	0	0	0	1	0	0	0.000142857	0.999857	0	0	0.003	0.997	0	0	0.0644286	0.935571	0	0	0.930286	0.0697143	0	0	0.951571	0.0484286	0
64	4.73824	0.270099	0.415291	0.240819	0	0	0.751857	0.248143	0	0	0.698714	0.301286	0	0	0.00257143	0.997429	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.980857	0.0191429	0	0.000142857	0.0412857	0.958571	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0911429	0.908714	0.000142857	0	0.0445714	0.955429	0	0	0.755	0.245	0	0	0.756714	0.243286	0	0	0	0.000285714	0.999714	0	0	0.933286	0.0667143	0	0.000285714	0.999714	0	0	0.00114286	0.998857	0	0	0	0.0398571	0.960143	0	0.00171429	0.998286	0	0	0	1	0	0	0.000142857	0.999857	0	0	0.000285714	0.999714	0	0	0.188286	0.811714	0	0	0.287143	0.712857	0	0	0.594571	0.405429	0	0	0.824286	0.175714	0
43	1.80364	0.300303	0.5098	0.223062	0	0	0	1	0	0	0.000714286	0.999286	0	0	0.000428571	0.999571	0	0	0	0.0258571	0.974143	0	0	0.0224286	0.977571	0	0	0.0395714	0.960429	0	0	0.735286	0.264714	0	0	0.871714	0.128286	0	0	0	1	0	0	0	1	0	0	0.545714	0.454286	0	0	0.450143	0.549857	0	0	0.491857	0.508143	0	0	0.953143	0.0468571	0	0	0.762857	0.237143	0	0.00214286	0.953429	0.0444286	0	0.00142857	0.998571	0	0	0.00957143	0.990429	0	0	0	0.0307143	0.969286	0	0	0.0567143	0.943286	0	0	0.932857	0.0671429	0	0	0.935429	0.0645714	0	0	0	1	0	0	0.947714	0.0522857	0	0	0.676857	0.323143	0	0	0.969143	0.0308571	0	0	1	0	0	0.000285714	0.999714	0	0	0.000571429	0.999429	0	0	0.004	0.996	0	0	0.0611429	0.938857	0
35	2.957	0.245496	0.532117	0.174244	0	0	0.001	0.999	0	0	0.00142857	0.998571	0	0	0.00285714	0.997143	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.914429	0.0855714	0	0	0.567857	0.432143	0	0	0	1	0	0	0	1	0	0	0.920429	0.0795714	0	0	0.999857	0.000142857	0	0	0.688286	0.311714	0	0	1	0	0	0	0.999571	0.000428571	0	0.000142857	0.999286	0.000571429	0	0.00242857	0.997571	0	0	0.011	0.989	0	0	0	0	1	0	0	0	1	0	0	0.986143	0.0138571	0	0	0.987429	0.0125714	0	0	0	1	0	0	0.990429	0.00957143	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000142857	0.999857	0	0	0.000285714	0.999714	0	0	0.00314286	0.996857	0	0	0.0858571	0.914143	0
59	1.32571	0.199678	0.517365	0.157149	0	0	0.00685714	0.993143	0	0	0.00685714	0.993143	0	0	0.00114286	0.998857	0	0	0	0.0505714	0.949429	0	0	0.05	0.95	0	0	0.0435714	0.956429	0	0	0.797429	0.202571	0	0	0.716143	0.283857	0	0	0.0497143	0.950286	0	0	0.0434286	0.956571	0	0	0.666571	0.333429	0	0	0.927714	0.0722857	0	0	0.994	0.006	0	0	0.998	0.002	0	0	0.981857	0.0181429	0	0.000142857	0.978429	0.0214286	0	0.018	0.982	0	0	0.0398571	0.960143	0	0	0	0.0567143	0.943286	0	0	0.0614286	0.938571	0	0	0.850571	0.149429	0	0	0.855286	0.144714	0	0	0.059	0.941	0	0	0.876857	0.123143	0	0	0.965	0.035	0	0	0.999857	0.000142857	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00171429	0.998286	0	0	0.069	0.931	0
