No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut-aptFor_0	taeGut-aptFor_1	taeGut-aptFor_2	taeGut-aptFor_3	taeGut-galGal_0	taeGut-galGal_1	taeGut-galGal_2	taeGut-galGal_3	aptHaa-aptOwe_0	aptHaa-aptOwe_1	aptHaa-aptOwe_2	aptHaa-aptOwe_3	aptHaa-aptRow_0	aptHaa-aptRow_1	aptHaa-aptRow_2	aptHaa-aptRow_3	casCas-droNov_0	casCas-droNov_1	casCas-droNov_2	casCas-droNov_3	aptHaa-casCas_0	aptHaa-casCas_1	aptHaa-casCas_2	aptHaa-casCas_3	rheAme-rhePen_0	rheAme-rhePen_1	rheAme-rhePen_2	rheAme-rhePen_3	aptHaa-rheAme_0	aptHaa-rheAme_1	aptHaa-rheAme_2	aptHaa-rheAme_3	cryCin-tinGut_0	cryCin-tinGut_1	cryCin-tinGut_2	cryCin-tinGut_3	eudEle-notPer_0	eudEle-notPer_1	eudEle-notPer_2	eudEle-notPer_3	cryCin-eudEle_0	cryCin-eudEle_1	cryCin-eudEle_2	cryCin-eudEle_3	cryCin-anoDid_0	cryCin-anoDid_1	cryCin-anoDid_2	cryCin-anoDid_3	aptHaa-cryCin_0	aptHaa-cryCin_1	aptHaa-cryCin_2	aptHaa-cryCin_3	aptHaa-strCam_0	aptHaa-strCam_1	aptHaa-strCam_2	aptHaa-strCam_3	taeGut-aptHaa_0	taeGut-aptHaa_1	taeGut-aptHaa_2	taeGut-aptHaa_3
18	1	0.07858	0.127935	0.494744	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.99	0.01	0	0	0.9945	0.0055	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0.0055	0.9945	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
8	1	0.123296	0.171336	0.527659	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.9765	0.0235	0	0	0.9525	0.0475	0	0	0.794	0.206	0	0	0.7415	0.2585	0	0	0.565	0.435	0	0	0.988	0.012	0	0	0.972	0.028	0	0	0.169	0.831	0	0	0.0325	0.9675	0	0	0	1	0	0	0.0015	0.9985	0	0	1	0	0	0	0.9995	0.0005	0	0	0	1	0	0	0.0075	0.9925	0	0	0.989	0.011	0	0	0.991	0.009	0	0	0.94	0.06	0	0	0.995	0.005	0	0	1	0	0	0	1	0	0	0	0.1695	0.8305	0	0	0.0115	0.9885	0	0	0.173	0.827	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
14	1	0.195135	0.146995	0.499774	0	0	0.0055	0.9945	0	0	0	1	0	0	0.0005	0.9995	0	0	0.948	0.052	0	0	0.8185	0.1815	0	0	0.9905	0.0095	0	0	0.9995	0.0005	0	0	1	0	0	0	0.9885	0.0115	0	0	0.7955	0.2045	0	0	0	1	0	0	0.0005	0.9995	0	0	0.0195	0.9805	0	0	0.0025	0.9975	0	0	0.999	0.001	0	0	1	0	0	0	0.0105	0.9895	0	0	0.029	0.971	0	0	0.994	0.006	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0015	0.9985	0	0	0.0195	0.9805	0	0	0.0215	0.9785	0	0	0.999	0.001	0	0	1	0	0	0	1	0	0	0	1	0	0
0	1	0.164332	0.137178	0.513739	0	0	0	1	0	0	0.0005	0.9995	0	0	0.0005	0.9995	0	0	0.844	0.156	0	0	0.9975	0.0025	0	0	0.953	0.047	0	0	1	0	0	0	0.999	0.001	0	0	0.8185	0.1815	0	0	0.998	0.002	0	0	0.0225	0.9775	0	0	0.052	0.948	0	0	0.387	0.613	0	0	0.365	0.635	0	0	0.995	0.005	0	0	1	0	0	0	0.002	0.998	0	0	0.0985	0.9015	0	0	0.9985	0.0015	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0675	0.9325	0	0	0.4035	0.5965	0	0	0.4125	0.5875	0	0	0.995	0.005	0	0	1	0	0	0	1	0	0	0	1	0	0
19	1	0.27492	0.103545	0.496277	0	0	0.141	0.859	0	0	0.0615	0.9385	0	0	0.076	0.924	0	0	0.959	0.041	0	0	0.961	0.039	0	0	0.998	0.002	0	0	1	0	0	0	0.9995	0.0005	0	0	0.987	0.013	0	0	0.972	0.028	0	0	0.423	0.577	0	0	0.368	0.632	0	0	0.5615	0.4385	0	0	0.5045	0.4955	0	0	0.992	0.008	0	0	0.998	0.002	0	0	0.1585	0.8415	0	0	0.1755	0.8245	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.464	0.536	0	0	0.5685	0.4315	0	0	0.571	0.429	0	0	0.992	0.008	0	0	1	0	0	0	1	0	0	0	1	0	0
15	1	0.186481	0.168584	0.499821	0	0	0	1	0	0	0.0005	0.9995	0	0	0.002	0.998	0	0	0.803	0.197	0	0	0.9875	0.0125	0	0	0.953	0.047	0	0	0.979	0.021	0	0	0.999	0.001	0	0	0.8445	0.1555	0	0	0.984	0.016	0	0	0.0135	0.9865	0	0	0.0215	0.9785	0	0	0.001	0.999	0	0	0.0145	0.9855	0	0	0.9935	0.0065	0	0	0.602	0.398	0	0	0.001	0.999	0	0	0.031	0.969	0	0	0.996	0.004	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.998	0.002	0	0	1	0	0	0	0.0225	0.9775	0	0	0.016	0.984	0	0	0.0235	0.9765	0	0	0.9935	0.0065	0	0	1	0	0	0	1	0	0	0	1	0	0
9	1	0.160094	0.139834	0.497363	0	0	0.002	0.998	0	0	0.0005	0.9995	0	0	0	1	0	0	0.812	0.188	0	0	0.8775	0.1225	0	0	0.9905	0.0095	0	0	0.999	0.001	0	0	0.998	0.002	0	0	1	0	0	0	0.9995	0.0005	0	0	0.001	0.999	0	0	0.001	0.999	0	0	0.0015	0.9985	0	0	0.0035	0.9965	0	0	0.929	0.071	0	0	1	0	0	0	0.0025	0.9975	0	0	0.0465	0.9535	0	0	0.968	0.032	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.003	0.997	0	0	0.006	0.994	0	0	0.0475	0.9525	0	0	0.9305	0.0695	0	0	1	0	0	0	1	0	0	0	1	0	0
1	1	0.130685	0.174036	0.494075	0	0	0.0005	0.9995	0	0	0.001	0.999	0	0	0	1	0	0	0.811	0.189	0	0	0.7875	0.2125	0	0	0.9765	0.0235	0	0	0.9995	0.0005	0	0	0.9175	0.0825	0	0	0.945	0.055	0	0	0.743	0.257	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.202	0.798	0	0	0.991	0.009	0	0	0.0015	0.9985	0	0	0.013	0.987	0	0	0.9975	0.0025	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.952	0.048	0	0	1	0	0	0	0	1	0	0	0.0005	0.9995	0	0	0.0005	0.9995	0	0	0.2485	0.7515	0	0	1	0	0	0	1	0	0	0	1	0	0
20	1	0.21092	0.443216	0.50335	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.157	0.843	0	0	0.163	0.837	0	0	0.22	0.78	0	0	0.167	0.833	0	0	0.209	0.791	0	0	0.081	0.919	0	0	0.104	0.896	0	0	0.001	0.999	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.2125	0.7875	0	0	0.4295	0.5705	0	0	0	1	0	0	0.0055	0.9945	0	0	0.2215	0.7785	0	0	0.24	0.76	0	0	0.243	0.757	0	0	0.2505	0.7495	0	0	0.1095	0.8905	0	0	0.256	0.744	0	0	0.004	0.996	0	0	0.006	0.994	0	0	0.077	0.923	0	0	0.2155	0.7845	0	0	0.286	0.714	0	0	0.432	0.568	0	0	0.5825	0.4175	0
16	1	0.176723	0.141012	0.478044	0	0	0	1	0	0	0.0005	0.9995	0	0	0	1	0	0	0.762	0.238	0	0	0.861	0.139	0	0	0.7675	0.2325	0	0	1	0	0	0	0.9285	0.0715	0	0	1	0	0	0	1	0	0	0	0.26	0.74	0	0	0.0805	0.9195	0	0	0.2	0.8	0	0	0.2575	0.7425	0	0	1	0	0	0	0.9985	0.0015	0	0	0.003	0.997	0	0	0.0135	0.9865	0	0	0.8875	0.1125	0	0	0.944	0.056	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.2605	0.7395	0	0	0.2625	0.7375	0	0	0.286	0.714	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
