No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
0	0	-1213.7393	-1179.5075	-1091.1209	34.231815	-88.38659	-1200.1961	-1160.5776	-1069.0291
1	1	-369.58612	-364.89555	-357.59861	4.6905732	-7.2969397	-359.42511	-356.2267	-343.5751
2	2	-1558.5323	-1472.7733	-1388.6016	85.759027	-84.171694	-1545.0629	-1457.2329	-1370.47
3	3	-467.86012	-458.93527	-452.34264	8.9248427	-6.5926331	-459.3828	-450.97209	-435.78915
4	4	-409.01329	-406.54413	-403.67234	2.4691603	-2.8717921	-405.83816	-399.90434	-391.0081
5	5	-889.935	-853.17429	-807.3832	36.760718	-45.791086	-876.68857	-833.10889	-786.3966
6	6	-757.84389	-748.03306	-732.83411	9.8108332	-15.198946	-745.45188	-730.33817	-711.73878
7	7	-1128.9023	-1042.296	-963.01114	86.606327	-79.284851	-1114.1671	-1021.7182	-944.3708
8	8	-487.83155	-480.62826	-473.36116	7.2032832	-7.2671028	-474.67495	-467.37763	-453.06866
9	9	-668.22066	-666.02932	-647.25282	2.1913453	-18.776493	-654.63957	-651.27149	-627.15776
10	10	-348.33887	-348.65126	-343.39763	-0.31239215	-5.2536341	-341.57995	-341.97754	-332.80957
11	11	-486.4414	-458.58279	-452.71663	27.85861	-5.8661582	-468.16131	-443.6116	-435.66795
12	12	-416.84871	-416.74513	-411.48041	0.10357593	-5.2647176	-414.41505	-412.30388	-399.84202
13	13	-552.059	-540.71172	-542.60974	11.347281	1.8980203	-538.70868	-526.81564	-525.68963
14	14	-551.7866	-551.41129	-546.82801	0.37531736	-4.5832738	-541.84396	-537.77865	-525.12633
15	15	-1073.8151	-1031.7552	-1009.4711	42.05986	-22.284183	-1058.9418	-1015.2543	-990.3571
16	16	-290.49503	-289.85884	-290.21066	0.63619814	0.35182422	-287.7523	-283.66798	-278.73876
17	17	-487.63082	-486.04059	-487.12321	1.5902369	1.0826237	-476.7984	-472.29072	-472.41664
