No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
0	0	-1213.7393	-1189.1808	-1090.1364	24.558529	-99.044395	-1200.1961	-1180.4016	-1069.0292
1	1	-369.58612	-354.60412	-357.6005	14.981999	2.9963766	-359.42511	-345.2511	-343.46654
2	2	-1558.5323	-1463.2458	-1388.6067	95.28653	-74.639025	-1545.0629	-1445.0394	-1370.4651
3	3	-467.86012	-460.89096	-452.34533	6.9691567	-8.5456258	-459.3828	-448.287	-435.71839
4	4	-409.01329	-401.82613	-403.7872	7.1871611	1.9610689	-405.83816	-393.72038	-391.5899
5	5	-889.935	-825.01518	-807.31662	64.919824	-17.698556	-876.68857	-804.32679	-786.40134
6	6	-757.84389	-732.95856	-732.8633	24.885335	-0.095259999	-745.45188	-711.73846	-711.75096
7	7	-1128.9023	-1088.5207	-962.94574	40.381664	-125.57492	-1114.1671	-1070.236	-944.3563
8	8	-487.83155	-480.96948	-473.29967	6.8620679	-7.6698061	-474.67495	-464.51594	-453.05104
9	9	-668.22066	-666.51715	-647.35811	1.7035137	-19.15904	-654.63957	-648.58034	-627.15736
10	10	-348.33887	-348.31833	-343.51708	0.020535065	-4.8012502	-341.57995	-340.67796	-332.75331
11	11	-486.4414	-475.88425	-452.95766	10.557146	-22.926596	-468.16131	-455.25607	-435.69182
12	12	-416.84871	-408.53053	-411.37245	8.3181792	2.8419214	-414.41505	-399.8425	-399.8769
13	13	-552.059	-541.61472	-542.50402	10.444272	0.88929917	-538.70868	-529.22829	-525.63625
14	14	-551.7866	-551.41789	-547.06474	0.36871529	-4.3531483	-541.84396	-536.59255	-525.14444
15	15	-1073.8151	-1030.3285	-1009.3329	43.486583	-20.995642	-1058.9418	-1011.4079	-990.53798
16	16	-290.49503	-288.85722	-289.69909	1.6378172	0.84187718	-287.7523	-280.88686	-278.63878
17	17	-487.63082	-487.24251	-487.2873	0.38831278	0.044786207	-476.7984	-475.42947	-472.44228
18	18	-586.88651	-562.62604	-559.0756	24.260466	-3.5504421	-570.35945	-545.76905	-540.90614
19	19	-826.82221	-794.42676	-767.54084	32.39545	-26.885919	-813.78125	-776.61383	-750.08658
20	20	-390.63488	-379.61518	-382.27162	11.019705	2.6564429	-383.3257	-365.99287	-363.94231
21	21	-425.3097	-415.52262	-410.98922	9.7870804	-4.5333972	-411.90768	-404.96343	-398.57049
22	22	-372.4455	-371.7457	-372.75331	0.69979999	1.0076069	-365.69622	-362.44492	-356.8808
23	23	-1056.8898	-1019.9555	-977.36913	36.934328	-42.586378	-1042.182	-1003.8835	-954.8793
24	24	-404.78304	-403.02542	-402.22593	1.7576121	-0.79949922	-401.54427	-396.03402	-389.96868
25	25	-345.15303	-336.28928	-338.16688	8.8637566	1.8776085	-337.52677	-329.16423	-327.48784
26	26	-700.82547	-676.58902	-669.97422	24.236445	-6.614806	-682.55557	-657.06721	-648.66169
27	27	-417.77526	-414.38405	-414.2092	3.3912105	-0.17484567	-407.01736	-406.15278	-397.97965
28	28	-829.98933	-794.27274	-774.12328	35.716591	-20.149457	-813.86218	-772.64362	-751.36435
29	29	-718.3115	-713.16371	-650.31263	5.1477829	-62.851088	-704.01774	-692.91789	-631.5866
30	30	-354.45325	-346.75565	-345.068	7.6976	-1.6876478	-340.12247	-332.15955	-329.26555
31	31	-453.0386	-448.26347	-439.72203	4.7751259	-8.5414414	-445.51672	-440.64164	-423.68779
32	32	-327.13611	-321.02765	-322.06633	6.1084618	1.0386759	-324.48722	-313.4182	-308.8177
33	33	-553.98077	-553.93187	-537.28105	0.0488948	-16.650821	-538.75938	-537.78743	-518.96355
34	34	-410.37519	-406.17773	-391.13387	4.1974658	-15.043861	-397.31373	-387.14725	-375.02972
35	35	-867.58778	-808.79237	-781.99955	58.795412	-26.792818	-850.91106	-786.83408	-759.29269
36	36	-429.39328	-427.01366	-428.93633	2.3796249	1.9226712	-419.04225	-415.8862	-415.8796
37	37	-651.16033	-639.04402	-618.80619	12.116312	-20.237834	-638.8262	-618.69372	-595.29155
38	38	-416.20226	-410.10067	-408.24002	6.1015881	-1.8606505	-408.01284	-398.49753	-395.24203
39	39	-440.75246	-435.54747	-436.36796	5.2049981	0.82049357	-431.26298	-422.20874	-415.46512
40	40	-744.6342	-736.8	-719.35387	7.8341952	-17.44613	-730.15002	-715.48611	-695.24106
41	41	-485.83439	-467.55623	-465.60453	18.27816	-1.9517045	-470.06944	-461.63624	-451.98292
42	42	-549.43574	-541.32175	-541.22041	8.1139869	-0.10134802	-535.86587	-531.67385	-523.47989
43	43	-1177.5223	-1120.857	-1057.2752	56.665299	-63.581775	-1164.401	-1106.2258	-1040.9985
