No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
0	0	-522.26139	-525.0778	-525.51354	-2.8164154	0.43574015
1	1	-636.79553	-642.37701	-631.75454	-5.5814795	-10.622469
2	2	-435.1259	-433.13254	-433.87442	1.9933579	0.74187688
3	3	-464.7394	-463.41362	-464.33822	1.3257883	0.92460326
4	4	-353.46838	-361.28272	-358.7963	-7.8143338	-2.4864119
5	5	-624.82889	-614.1646	-607.71902	10.664295	-6.4455759
6	6	-608.56077	-603.20623	-613.50547	5.3545368	10.29924
7	7	-372.0563	-374.02182	-374.81563	-1.9655168	0.7938172
8	8	-521.37491	-519.29649	-515.06092	2.078414	-4.2355771
9	9	-620.83561	-616.58719	-619.7423	4.2484135	3.1551007
10	10	-420.39444	-415.18383	-412.84945	5.2106046	-2.3343819
11	11	-582.86052	-581.07105	-578.42658	1.7894682	-2.6444775
12	12	-515.98828	-513.11177	-516.40948	2.8765076	3.2977053
13	13	-492.86654	-484.70157	-487.67985	8.164972	2.9782796
14	14	-607.67206	-604.70806	-607.03613	2.9639986	2.3280743
15	15	-542.14105	-540.92669	-538.66329	1.2143622	-2.2633971
16	16	-383.88334	-388.60118	-386.30793	-4.7178413	-2.2932543
17	17	-409.91709	-405.13849	-407.53702	4.7786	2.3985241
18	18	-355.07385	-354.84871	-356.46585	0.22514255	1.6171439
19	19	-429.13005	-426.96765	-426.55695	2.1623949	-0.4107036
20	20	-499.49128	-501.45689	-499.98623	-1.9656104	-1.4706528
21	21	-316.89086	-319.06652	-320.45304	-2.1756625	1.3865234
22	22	-394.92242	-395.52002	-396.26642	-0.59759434	0.74640559
23	23	-553.55355	-551.5052	-555.40516	2.0483584	3.8999683
24	24	-374.32858	-371.95925	-371.10105	2.3693313	-0.85819701
25	25	-672.1449	-674.79652	-670.5877	-2.6516271	-4.2088216
26	26	-538.07026	-537.57144	-538.25042	0.49881962	0.67897974
27	27	-660.54802	-662.57049	-659.27498	-2.0224668	-3.2955091
28	28	-533.21362	-536.64977	-535.25098	-3.4361444	-1.3987867
29	29	-350.24414	-349.98737	-351.03772	0.25676803	1.0503434
30	30	-534.89363	-537.52323	-534.20743	-2.6295998	-3.315798
31	31	-491.04616	-492.4589	-488.11849	-1.4127378	-4.3404141
32	32	-369.33961	-367.83828	-370.20066	1.5013277	2.362384
33	33	-341.1173	-340.86691	-345.12149	0.25039759	4.254585
34	34	-508.8052	-505.61101	-505.49165	3.1941817	-0.11936035
35	35	-562.36146	-559.61722	-560.22521	2.7442422	0.60798918
36	36	-569.97252	-566.94143	-564.40223	3.0310918	-2.5391996
37	37	-799.06506	-793.6743	-807.89525	5.3907632	14.220947
38	38	-271.20729	-274.1263	-277.27135	-2.9190109	3.1450498
39	39	-728.63786	-727.67241	-723.57837	0.96545707	-4.0940345
40	40	-718.93506	-712.57758	-714.8091	6.3574828	2.2315175
41	41	-444.84167	-443.16612	-449.26791	1.6755489	6.1017899
42	42	-262.99635	-266.1115	-270.48134	-3.1151545	4.3698377
43	43	-387.41402	-381.57719	-384.31175	5.8368279	2.7345587
44	44	-447.58167	-449.37734	-452.81442	-1.7956697	3.4370783
45	45	-584.61391	-578.11267	-573.56712	6.5012415	-4.5455512
46	46	-389.61711	-392.93071	-394.6884	-3.3136006	1.7576963
47	47	-420.53694	-419.48293	-414.97912	1.0540138	-4.5038044
48	48	-490.56528	-495.05582	-488.39901	-4.49054	-6.6568072
49	49	-404.0246	-405.86966	-407.6831	-1.8450622	1.8134334
50	50	-458.95031	-457.66147	-458.39189	1.2888378	0.7304244
51	51	-354.06228	-354.6915	-356.8657	-0.6292166	2.1742081
52	52	-397.13901	-397.20479	-399.2621	-0.065775396	2.0573099
53	53	-682.85506	-679.97754	-681.73778	2.8775181	1.760235
54	54	-642.5388	-644.27389	-645.39176	-1.7350934	1.1178687
55	55	-440.1707	-441.50088	-438.40884	-1.3301865	-3.0920397
56	56	-573.34562	-572.29111	-572.94927	1.0545184	0.65816544
57	57	-375.89121	-376.07892	-377.53089	-0.18770158	1.4519717
58	58	-392.12239	-390.99036	-391.36071	1.1320326	0.37034814
59	59	-392.88674	-394.36045	-396.49346	-1.473708	2.1330061
60	60	-420.97171	-422.06596	-417.00416	-1.0942433	-5.0617958
61	61	-493.25058	-493.19078	-493.4204	0.05979777	0.22962108
62	62	-355.75101	-353.62779	-353.77375	2.1232219	0.14596714
63	63	-425.44098	-422.50771	-426.12947	2.9332703	3.6217654
64	64	-385.04949	-387.24828	-388.84053	-2.1987926	1.5922436
65	65	-429.3666	-434.04245	-426.74022	-4.6758512	-7.3022276
66	66	-456.61835	-454.96688	-453.8459	1.6514629	-1.1209869
67	67	-464.92001	-462.37031	-461.38967	2.5497066	-0.98063302
68	68	-402.20701	-403.4341	-405.77875	-1.2270903	2.344653
69	69	-353.76369	-353.14982	-351.86611	0.61386412	-1.2837081
70	70	-443.49382	-447.14994	-448.56983	-3.6561232	1.4198827
