No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut-aptFor_0	taeGut-aptFor_1	taeGut-aptFor_2	taeGut-aptFor_3	taeGut-galGal_0	taeGut-galGal_1	taeGut-galGal_2	taeGut-galGal_3	aptHaa-aptOwe_0	aptHaa-aptOwe_1	aptHaa-aptOwe_2	aptHaa-aptOwe_3	aptHaa-aptRow_0	aptHaa-aptRow_1	aptHaa-aptRow_2	aptHaa-aptRow_3	casCas-droNov_0	casCas-droNov_1	casCas-droNov_2	casCas-droNov_3	aptHaa-casCas_0	aptHaa-casCas_1	aptHaa-casCas_2	aptHaa-casCas_3	rheAme-rhePen_0	rheAme-rhePen_1	rheAme-rhePen_2	rheAme-rhePen_3	aptHaa-rheAme_0	aptHaa-rheAme_1	aptHaa-rheAme_2	aptHaa-rheAme_3	cryCin-tinGut_0	cryCin-tinGut_1	cryCin-tinGut_2	cryCin-tinGut_3	eudEle-notPer_0	eudEle-notPer_1	eudEle-notPer_2	eudEle-notPer_3	cryCin-eudEle_0	cryCin-eudEle_1	cryCin-eudEle_2	cryCin-eudEle_3	cryCin-anoDid_0	cryCin-anoDid_1	cryCin-anoDid_2	cryCin-anoDid_3	aptHaa-cryCin_0	aptHaa-cryCin_1	aptHaa-cryCin_2	aptHaa-cryCin_3	aptHaa-strCam_0	aptHaa-strCam_1	aptHaa-strCam_2	aptHaa-strCam_3	taeGut-aptHaa_0	taeGut-aptHaa_1	taeGut-aptHaa_2	taeGut-aptHaa_3
67	1.50758	0.130481	0.557468	0.785016	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.000133333	0.999867	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.000533333	0.999467	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.222933	0.777067	0	0.0012	0	0.9988	0	0.000266667	0.999733	0	0	0.00253333	0.997467	0	0	0	0	1	0	0	0.000266667	0.999733	0	0	0.0008	0.9992	0	0	0.0322667	0.967733	0	0.000133333	0.000666667	0.9992	0	0.000133333	0.1668	0.833067	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000133333	0.999867	0	0	0.0012	0.9988	0	0	0.139333	0.860667	0
48	2.62831	0.143651	0.538169	0.823382	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0012	0.9988	0	0	0.000133333	0.999867	0	0	0.0044	0.9956	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0.000133333	0.999867	0	0	0.002	0.998	0	0	0	0.0024	0.9976	0	0	0.00666667	0.993333	0	0	0	1	0	0	0.0281333	0.971867	0	0	0	1	0	0	0.149333	0.850667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0948	0.9052	0
30	1.57023	0.174203	0.667826	0.807483	0	0	0	1	0	0	0	1	0	0	0.0004	0.9996	0	0	0.00733333	0.00306667	0.9896	0	0.00773333	0.002	0.990267	0	0.0072	0.00493333	0.987867	0	0.00853333	0.00253333	0.988933	0	0.00893333	0.002	0.989067	0	0.0104	0.00253333	0.987067	0	0.00946667	0.00346667	0.987067	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0028	0.0669333	0.930267	0	0.131067	0.00106667	0.867867	0	0.000266667	0.999733	0	0	0.0557333	0.944267	0	0	0.00946667	0.00226667	0.988267	0	0.0114667	0.0016	0.986933	0	0.0108	0.00333333	0.985867	0	0.012	0.0273333	0.960667	0	0.0129333	0	0.987067	0	0.0129333	0.150133	0.836933	0	0	1	0	0	0.000133333	0.999867	0	0	0.000133333	0.999867	0	0	0.00373333	0.996267	0	0	0.0289333	0.971067	0	0	0.131333	0.868667	0	0	0.646267	0.353733	0
25	1.42516	0.154373	0.555995	0.803584	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000133333	0.000933333	0.998933	0	0.000133333	0	0.999867	0	0.000133333	0.00386667	0.996	0	0	0.00706667	0.992933	0	0	0.00106667	0.998933	0	0.000133333	0	0.999867	0	0.000133333	0	0.999867	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000133333	0.0129333	0.986933	0	0.00226667	0	0.997733	0	0	1	0	0	0.00346667	0.996533	0	0	0.000133333	0.0016	0.998267	0	0.000133333	0.0129333	0.986933	0	0.000133333	0.0477333	0.952133	0	0.000133333	0.0950667	0.9048	0	0.000133333	0	0.999867	0	0.000133333	0.227467	0.7724	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000133333	0.999867	0	0	0.000133333	0.999867	0	0	0.00226667	0.997733	0	0	0.142133	0.857867	0
64	1.94745	0.229676	0.562751	0.818925	0	0	0	1	0	0	0.000133333	0.999867	0	0	0.0004	0.9996	0	0	0	0.000266667	0.999733	0	0	0.0004	0.9996	0	0	0	1	0	0	0.0028	0.9972	0	0	0.000266667	0.999733	0	0	0.000133333	0.999867	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0.000133333	0	0.999867	0	0.0004	0.9996	0	0	0.00866667	0.991333	0	0	0	0.000533333	0.999467	0	0	0.000933333	0.999067	0	0	0.0056	0.9944	0	0	0.0338667	0.966133	0	0	0.000266667	0.999733	0	0	0.167733	0.832267	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000133333	0.999867	0	0	0.165867	0.834133	0
35	2.7198	0.131267	0.550117	0.827848	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.000133333	0.999867	0	0	0	1	0	0	1	0	0	0.0008	0.9992	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00813333	0.991867	0	0	0	1	0	0	0.113067	0.886933	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.124933	0.875067	0
52	3.5091	0.181107	0.687396	0.810476	0	0	0.0008	0.9992	0	0	0.000266667	0.999733	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0.00333333	0.996667	0	0	0.0464	0.9536	0	0	0	0	1	0	0	0	1	0	0	0.0669333	0.933067	0	0	0.0930667	0.906933	0	0	0	1	0	0	0.2032	0.7968	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.545067	0.454933	0
58	1.62303	0.166136	0.602851	0.819386	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0068	0.0024	0.9908	0	0.00746667	0.0016	0.990933	0	0.00786667	0.00173333	0.9904	0	0.00746667	0.00146667	0.991067	0	0.00413333	0.0056	0.990267	0	0.00733333	0.00386667	0.9888	0	0.00666667	0.0048	0.988533	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00186667	0.0088	0.989333	0	0.0296	0	0.9704	0	0.000266667	0.999733	0	0	0.0257333	0.974267	0	0	0.0088	0.0008	0.9904	0	0.0096	0	0.9904	0	0.00893333	0.0008	0.990267	0	0.0096	0.0224	0.968	0	0.0112	0.000266667	0.988533	0	0.0114667	0.126533	0.862	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00346667	0.996533	0	0	0.0162667	0.983733	0	0	0.0296	0.9704	0	0	0.3324	0.6676	0
40	1.20798	0.298803	0.56807	0.682767	0	0	0.000666667	0.999333	0	0	0.000133333	0.999867	0	0	0.000666667	0.999333	0	0	0.0125333	0.0268	0.960667	0	0.0116	0.0305333	0.957867	0	0.0157333	0.0378667	0.9464	0	0.0122667	0.0122667	0.975467	0	0.0052	0.124267	0.870533	0	0.018	0.0234667	0.958533	0	0.0138667	0.0582667	0.927867	0	0.000133333	0.999867	0	0	0	1	0	0	0.000133333	0.999867	0	0	0.0008	0.9992	0	0	0.0188	0.0681333	0.913067	0	0.0444	0.4964	0.4592	0	0.0028	0.9972	0	0	0.0245333	0.975467	0	0	0.0193333	0.0333333	0.947333	0	0.0308	0.0289333	0.940267	0	0.0142667	0.136933	0.8488	0	0.0330667	0.1516	0.815333	0	0.0248	0.0644	0.9108	0	0.0374667	0.289733	0.6728	0	0.000133333	0.999867	0	0	0.0008	0.9992	0	0	0.0012	0.9988	0	0	0.0216	0.9784	0	0	0.0449333	0.955067	0	0	0.0912	0.9088	0	0	0.286667	0.713333	0
7	1.10999	0.10924	0.546669	0.77562	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0012	0.00146667	0.997333	0	0.00106667	0.0016	0.997333	0	0.0016	0.000533333	0.997867	0	0.000533333	0.00413333	0.995333	0	0.0012	0	0.9988	0	0.0008	0.00933333	0.989867	0	0.00106667	0.0185333	0.9804	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0004	0.234533	0.765067	0	0.00493333	0.000133333	0.994933	0	0.000133333	0.999867	0	0	0.000933333	0.999067	0	0	0.0016	0.00146667	0.996933	0	0.00173333	0.00173333	0.996533	0	0.0012	0.00506667	0.993733	0	0.00186667	0.0354667	0.962667	0	0.00106667	0.0524	0.946533	0	0.002	0.1876	0.8104	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0004	0.9996	0	0	0.00266667	0.997333	0	0	0.00493333	0.995067	0	0	0.13	0.87	0
