No.	prop	genetree
64	0.0178667	((galGal:0.184015,(halLeu:0.0730306,nipNip:0.0710615):0.0402216):0.030743,(strCam:0.0675582,((aptRow:0.00976023,(aptHaa:0.00245742,aptOwe:0.00270427):0.00763565):0.0411666,(((casCas:0.0223368,droNov:0.0245239):0.0245828,(rheAme:0.01095,rhePen:0.0115899):0.0555204):0.00707544,(anoDid:0.0719019,(eudEle:0.141701,(notPer:0.106889,(cryCin:0.0555632,tinGut:0.0473262):0.0345716):0.0423699):0.0216336):0.0130858):0.00400062):0.0136887):0.0325454);
64	0.0158667	((galGal:0.184538,(halLeu:0.0700678,nipNip:0.0680987):0.0437073):0.029399,((((aptRow:0.00945927,(aptHaa:0.00247812,aptOwe:0.00272497):0.00731401):0.0356205,(anoDid:0.0695649,(eudEle:0.131996,(notPer:0.0956899,(cryCin:0.0546653,tinGut:0.0464283):0.024271):0.0438636):0.0290016):0.0135763):0.00486848,(casCas:0.0236314,droNov:0.0258185):0.0333857):0.00596827,(strCam:0.0528383,(rheAme:0.0146452,rhePen:0.015285):0.0618701):0.0060209):0.0404232);
64	0.0149333	((galGal:0.187608,(halLeu:0.0713421,nipNip:0.0693729):0.045503):0.0283828,(strCam:0.0632556,(((anoDid:0.0795283,(aptRow:0.00953891,(aptHaa:0.00231185,aptOwe:0.0025587):0.00755992):0.0319279):0.0046815,(eudEle:0.146155,(notPer:0.102702,(cryCin:0.0542467,tinGut:0.0460097):0.0317021):0.0510104):0.0294871):0.00617881,((casCas:0.0208459,droNov:0.023033):0.0298307,(rheAme:0.00935983,rhePen:0.00999969):0.0608675):0.0087194):0.00798578):0.0380806);
64	0.0133333	((galGal:0.184902,(halLeu:0.0770161,nipNip:0.0750469):0.0371234):0.0268527,((strCam:0.0550339,(((aptRow:0.00952033,(aptHaa:0.00255119,aptOwe:0.00279804):0.007302):0.0321725,(anoDid:0.0647473,(eudEle:0.138217,(notPer:0.090335,(cryCin:0.0558561,tinGut:0.0476191):0.0177252):0.0554402):0.0179623):0.015007):0.00652778,(casCas:0.0234582,droNov:0.0256453):0.0318313):0.00387059):0.00834044,(rheAme:0.012589,rhePen:0.0132289):0.0744623):0.0337262);
64	0.0122667	((galGal:0.180322,(halLeu:0.0633881,nipNip:0.061419):0.0461713):0.0289877,(strCam:0.0639696,((anoDid:0.0819133,(aptRow:0.0133877,(aptHaa:0.00236487,aptOwe:0.00261172):0.0113557):0.0304641):0.00641353,(((casCas:0.0186133,droNov:0.0208004):0.0271963,(rheAme:0.00955208,rhePen:0.0101919):0.0558084):0.00508114,(eudEle:0.149851,(notPer:0.102808,(cryCin:0.0545323,tinGut:0.0462953):0.0315222):0.0546004):0.0234651):0.0064434):0.0107615):0.0306859);
52	0.0441333	(strCam:0.160641,((galGal:0.174465,(halLeu:0.0783662,nipNip:0.0763971):0.0253362):0.044337,((anoDid:0.08391,(aptRow:0.0225054,(aptHaa:0.00265228,aptOwe:0.00289913):0.020186):0.0233431):0.00843794,(((casCas:0.0371521,droNov:0.0393392):0.0114725,(notPer:0.120746,(eudEle:0.0895722,(cryCin:0.0548649,tinGut:0.0466279):0.0255114):0.0236161):0.0578612):0.00755709,(rheAme:0.0230208,rhePen:0.0236607):0.0527116):0.00517366):0.0469186):0.0564936);
52	0.0381333	(strCam:0.156144,((galGal:0.175953,(halLeu:0.0750494,nipNip:0.0730802):0.030141):0.0427432,((anoDid:0.0852873,(aptRow:0.0242697,(aptHaa:0.00305844,aptOwe:0.00330529):0.0215441):0.0229561):0.00669912,(((casCas:0.0352427,droNov:0.0374298):0.0136418,((cryCin:0.0581262,tinGut:0.0498892):0.0287123,(eudEle:0.0751647,notPer:0.0827225):0.0208697):0.0752751):0.00811698,(rheAme:0.0195093,rhePen:0.0201492):0.0570429):0.00399233):0.0471742):0.0521019);
52	0.0282667	((galGal:0.175617,(halLeu:0.0763982,nipNip:0.0744291):0.0284563):0.0448662,(((anoDid:0.0828487,(aptRow:0.0231538,(aptHaa:0.00609592,aptOwe:0.00634277):0.0173907):0.0216334):0.00867228,((casCas:0.037452,droNov:0.0396391):0.0142312,((cryCin:0.0605143,tinGut:0.0522773):0.0334411,(eudEle:0.0771549,notPer:0.0847127):0.0259964):0.070957):0.00884508):0.00784431,(strCam:0.0539421,(rheAme:0.0237486,rhePen:0.0243884):0.0538704):0.0103044):0.0415825);
52	0.0222667	((galGal:0.177325,(halLeu:0.075814,nipNip:0.0738448):0.0307483):0.0501516,(strCam:0.0719264,((anoDid:0.0844,(aptRow:0.0237727,(aptHaa:0.00413826,aptOwe:0.00438511):0.0199673):0.0225658):0.00761979,(((casCas:0.0343058,droNov:0.0364929):0.0147605,(notPer:0.132899,(eudEle:0.0847208,(cryCin:0.0557692,tinGut:0.0475322):0.0197557):0.04062):0.0461506):0.00723569,(rheAme:0.0229734,rhePen:0.0236133):0.0528794):0.00472514):0.0150254):0.0408958);
52	0.0218667	((galGal:0.181152,(halLeu:0.0865363,nipNip:0.0845671):0.0238532):0.0440775,(((aptRow:0.0223845,(aptHaa:0.00294337,aptOwe:0.00319022):0.019774):0.0285749,(((casCas:0.0358904,droNov:0.0380775):0.0123665,((cryCin:0.0588114,tinGut:0.0505744):0.0418318,(eudEle:0.0787965,notPer:0.0863543):0.0310426):0.0608428):0.00704846,(rheAme:0.0230102,rhePen:0.0236501):0.0518458):0.00272296):0.0101173,(anoDid:0.0894893,strCam:0.0543705):0.00964884):0.0465559);
