No.	halLeu	nipNip	galGal	aptHaa	aptOwe	aptRow	casCas	droNov	rheAme	rhePen	cryCin	tinGut	eudEle	notPer	anoDid	strCam	taeGut-aptFor	taeGut-galGal	aptHaa-aptOwe	aptHaa-aptRow	casCas-droNov	aptHaa-casCas	rheAme-rhePen	aptHaa-rheAme	cryCin-tinGut	eudEle-notPer	cryCin-eudEle	cryCin-anoDid	aptHaa-cryCin	aptHaa-strCam	taeGut-aptHaa	genetree
0	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	(((nipNip:0.056772,halLeu:0.0587412):0.042967,galGal:0.172471):0.0785212,((strCam:0.0524426,((((cryCin:0.061331,tinGut:0.053094):0.00622545,(eudEle:0.0659607,notPer:0.0735185):0.0107916):0.0640213,anoDid:0.0493412):0.025626,((casCas:0.0226925,droNov:0.0248796):0.0189763,((aptOwe:0.00419379,aptHaa:0.00394694):0.000834484,aptRow:0.00444857):0.0301513):0.0023058):0.0125942):0.00180447,(rheAme:0.0105413,rhePen:0.0111811):0.0673828):0.0820906);
1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	((galGal:0.178147,(nipNip:0.0519454,halLeu:0.0539146):0.0534695):0.0414445,(((rheAme:0.0176423,rhePen:0.0182822):0.0582628,(((droNov:0.0217943,casCas:0.0196072):0.0362971,(anoDid:0.0493142,(((eudEle:0.0682863,notPer:0.0758441):0.00552472,tinGut:0.0563781):0.0449486,cryCin:0.109564):0.021987):0.0375828):5.44213e-05,(aptRow:0.0200764,(aptHaa:0.0033081,aptOwe:0.00355495):0.0171011):0.0288135):0.000395596):0.00205134,strCam:0.0542795):0.0506574);
2	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	(((aptHaa:0.0298012,(aptRow:0.0131403,aptOwe:0.01372):0.0163281):0.0198926,(((((rheAme:0.0422708,rhePen:0.0429106):0.0205691,droNov:0.0454762):0.00836981,(((cryCin:0.0566566,tinGut:0.0484196):0.0263109,(eudEle:0.0701545,notPer:0.0777123):0.0220089):0.0608836,anoDid:0.0616145):0.021037):0.00389735,casCas:0.0555563):2.12549e-05,strCam:0.0514513):0.000852309):0.0428847,(galGal:0.174953,(halLeu:0.0681726,nipNip:0.0662035):0.0360175):0.0348899);
3	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	(((strCam:0.0530903,(rheAme:0.0752604,((anoDid:0.0532842,((eudEle:0.0692944,notPer:0.0768522):0.0442415,(tinGut:0.0397064,cryCin:0.0479434):0.0563966):0.0311806):0.0236505,(casCas:0.0125445,droNov:0.0147316):0.0333976):0.00976759):0.00150685):0.00331163,(rhePen:0.0763223,((aptRow:0.00551792,aptOwe:0.00609762):0.00325617,aptHaa:0.00910695):0.0402887):0.00439645):0.0462704,((halLeu:0.0838548,nipNip:0.0818856):0.0122126,galGal:0.16683):0.0504966);
4	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	((galGal:0.167067,(halLeu:0.0567425,nipNip:0.0547734):0.0395617):0.0430065,((anoDid:0.0746661,(aptRow:0.0107666,(aptHaa:0.00193314,aptOwe:0.00217999):0.00916633):0.025838):0.0193747,((((notPer:0.0752817,eudEle:0.0677239):0.0180809,(cryCin:0.0531794,tinGut:0.0449424):0.0234295):0.0921805,(casCas:0.0367381,droNov:0.0389252):0.0188222):0.000760696,(strCam:0.0516168,(rheAme:0.00811483,rhePen:0.00875469):0.0671789):0.000577977):0.00672723):0.036497);
5	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	(((halLeu:0.0653833,nipNip:0.0634141):0.047265,galGal:0.183411):0.0240749,((((cryCin:0.0547381,tinGut:0.0465011):0.114089,(rheAme:0.014694,rhePen:0.0153339):0.0604553):0.000686178,strCam:0.0521585):0.00504173,((aptRow:0.0170135,(aptHaa:0.00433566,aptOwe:0.00458251):0.0130107):0.0337625,((casCas:0.0116624,droNov:0.0138495):0.0440464,((eudEle:0.0746878,notPer:0.0822456):0.0727532,anoDid:0.0560086):0.0306928):0.00213611):0.0034815):0.0356313);
6	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	(((strCam:0.0524221,((aptRow:0.0116321,(aptHaa:0.00270051,aptOwe:0.00294736):0.00926448):0.0369097,(casCas:0.0144671,droNov:0.0166542):0.0411436):0.000937576):0.00514011,((anoDid:0.0528419,((cryCin:0.0631811,tinGut:0.0549441):0.00414584,(notPer:0.0830392,eudEle:0.0754814):0.00104135):0.0677515):0.0266648,(rheAme:0.0202943,rhePen:0.0209342):0.0477706):0.0131743):0.0347432,(galGal:0.167754,(halLeu:0.0552897,nipNip:0.0533206):0.0417016):0.0392059);
7	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	((galGal:0.18523,(nipNip:0.0632301,halLeu:0.0651993):0.0492682):0.0231359,((((rheAme:0.0334379,rhePen:0.0340778):0.0290498,(((aptOwe:0.00196677,aptHaa:0.00171992):0.00288869,aptRow:0.00427576):0.0278655,(droNov:0.0273813,casCas:0.0251942):0.014016):0.00372687):0.0143798,strCam:0.0531906):0.00160991,(anoDid:0.0594771,((cryCin:0.0491002,tinGut:0.0408632):0.0295144,(eudEle:0.0716336,notPer:0.0791914):0.0161769):0.063099):0.0304422):0.0389112);
8	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	((galGal:0.192916,(halLeu:0.0569796,nipNip:0.0550104):0.0651738):0.0253629,((((tinGut:0.0645607,(eudEle:0.067354,notPer:0.0749118):0.0146396):0.0855697,(casCas:0.0123512,droNov:0.0145383):0.0327871):0.0105516,((rheAme:0.0120492,rhePen:0.0126891):0.0630437,((aptRow:0.00451387,aptOwe:0.00509357):0.0126199,aptHaa:0.0174666):0.0313396):0.000147649):0.000281243,(strCam:0.0517872,(cryCin:0.133868,anoDid:0.0516315):0.0352745):5.76729e-05):0.0517797);
9	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	1	1	1	1	1	0	(((nipNip:0.057146,halLeu:0.0591152):0.036572,galGal:0.16645):0.050557,((((tinGut:0.0445081,cryCin:0.0527451):0.027846,(eudEle:0.0684111,notPer:0.0759689):0.0213759):0.0902748,((droNov:0.0254932,casCas:0.0233061):0.0329276,((aptOwe:0.00336295,aptHaa:0.0031161):0.0053211,aptRow:0.00810435):0.0410605):0.00140309):0.00584409,((rheAme:0.0256147,rhePen:0.0262546):0.0498581,(strCam:0.0516149,anoDid:0.0867337):0.000181025):0.00755882):0.0429977);
