No.	halLeu	nipNip	galGal	aptHaa	aptOwe	aptRow	casCas	droNov	rheAme	rhePen	cryCin	tinGut	eudEle	notPer	anoDid	strCam	taeGut-aptFor	taeGut-galGal	aptHaa-aptOwe	aptHaa-aptRow	casCas-droNov	aptHaa-casCas	rheAme-rhePen	aptHaa-rheAme	cryCin-tinGut	eudEle-notPer	cryCin-eudEle	cryCin-anoDid	aptHaa-cryCin	aptHaa-strCam	taeGut-aptHaa	genetree
0	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	((halLeu:0.114782,(nipNip:0.101594,galGal:0.174325):0.011219):0.0252633,((((aptHaa:0.00503256,aptOwe:0.00527941):0.046136,(cryCin:0.144646,eudEle:0.153842):0.0264873):0.00281874,(((casCas:0.0211602,droNov:0.0233473):0.0355362,rhePen:0.076887):0.000655279,(strCam:0.0530849,(rheAme:0.0635457,anoDid:0.0749876):0.0132161):0.000140622):0.00337167):0.00292153,(aptRow:0.048572,(tinGut:0.130227,notPer:0.155218):0.0304057):0.00800406):0.0366346);
1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	(((((aptRow:0.0514323,(aptHaa:0.0150927,aptOwe:0.0153395):0.0366725):0.00469391,((rheAme:0.0192267,rhePen:0.0198666):0.0627754,(eudEle:0.179369,strCam:0.0528175):0.00550767):0.000743715):0.00317304,(anoDid:0.0687651,((cryCin:0.0534143,tinGut:0.0451773):0.0839353,notPer:0.154103):0.0136521):0.0285956):0.00827456,(droNov:0.02789,casCas:0.0257029):0.0489397):0.0256368,((halLeu:0.0980634,nipNip:0.0960943):0.00481822,galGal:0.173644):0.0371634);
2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	((galGal:0.187283,(halLeu:0.0783956,nipNip:0.0764264):0.038125):0.0235244,(((aptRow:0.049929,(casCas:0.0290695,droNov:0.0312566):0.0279283):0.000478696,anoDid:0.0884691):0.034992,(rheAme:0.0972931,(((eudEle:0.150787,((cryCin:0.0631507,tinGut:0.0549137):0.00273356,notPer:0.082638):0.0757065):0.0281271,((aptHaa:0.0304902,aptOwe:0.030737):0.0183843,strCam:0.0514843):0.000878219):0.00274627,rhePen:0.0794256):0.0185074):0.0147262):0.00781095);
3	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	(((halLeu:0.0838851,nipNip:0.0819159):0.0297819,galGal:0.18443):0.026378,((strCam:0.0572773,(aptOwe:0.0501196,(aptHaa:0.0142121,aptRow:0.0138792):0.0356607):0.00479468):0.00452973,((rheAme:0.0298658,rhePen:0.0305056):0.0478087,((anoDid:0.0498092,(notPer:0.0803125,eudEle:0.0727547):0.0684869):0.038452,(((cryCin:0.0542959,tinGut:0.0460589):0.115386,casCas:0.0564523):0.000429453,droNov:0.0590689):0.000386855):0.000855074):0.00780953):0.0343463);
4	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	((galGal:0.20951,((((notPer:0.186584,(((aptRow:0.020582,aptOwe:0.0211617):0.0162825,aptHaa:0.0371974):0.0120416,rhePen:0.0761656):0.000625878):9.67009e-05,cryCin:0.169927):0.00404101,((anoDid:0.0814156,rheAme:0.0699738):0.0080253,((casCas:0.0207006,droNov:0.0228877):0.0353885,strCam:0.051963):0.00235916):0.00229024):0.00771101,(tinGut:0.0593502,eudEle:0.0767831):0.114091):0.0305326):0.00129733,(halLeu:0.0669073,nipNip:0.0649382):0.0731377);
5	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	0	0	0	1	1	1	1	0	0	0	((nipNip:0.133198,halLeu:0.135167):0.00487828,((((strCam:0.0514403,(((cryCin:0.0818146,eudEle:0.0910105):0.0522348,tinGut:0.125812):0.0126696,notPer:0.163473):0.0220766):6.15848e-05,aptRow:0.0485592):0.0243335,(((aptOwe:0.0360309,casCas:0.0425201):0.00138659,anoDid:0.0748993):0.0172087,((rheAme:0.0494033,rhePen:0.0500431):0.0265598,(aptHaa:0.0493979,droNov:0.058321):0.000278417):0.00470301):0.0188463):0.019547,galGal:0.210037):0.000770945);
6	0	0	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	(nipNip:0.138076,((halLeu:0.121228,galGal:0.191991):0.0153014,((((rheAme:0.0355385,rhePen:0.0361784):0.0398581,strCam:0.0517197):0.00269024,(casCas:0.0241625,droNov:0.0263496):0.0343735):0.00713985,((cryCin:0.137159,(anoDid:0.0511497,(notPer:0.115569,eudEle:0.108011):0.0345706):0.00377332):0.0411084,((aptRow:0.0149792,(aptHaa:0.0037017,aptOwe:0.00394855):0.0116104):0.0308154,tinGut:0.157856):0.0121753):0.000637161):0.0310883):0.00351522);
7	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	(galGal:0.210808,(((rheAme:0.032718,rhePen:0.0333579):0.0529746,(casCas:0.0617755,((aptRow:0.0291329,(aptHaa:0.00323012,aptOwe:0.00347697):0.0262356):0.021947,(strCam:0.052069,(anoDid:0.0778584,(droNov:0.04723,((eudEle:0.106733,cryCin:0.097537):0.0509799,(tinGut:0.0588471,notPer:0.0838378):0.0814328):0.0097551):0.00182286):0.00932943):0.00195354):0.00362672):0.00436638):0.0308594,(halLeu:0.0841927,nipNip:0.0822235):0.0525741):0.00327825);
8	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	((((nipNip:0.0674337,halLeu:0.0694029):0.0462661,galGal:0.186432):0.0205098,((rhePen:0.0666972,((casCas:0.0220998,droNov:0.0242869):0.024398,notPer:0.176481):8.81422e-06):0.0191135,(((aptHaa:0.0036848,aptOwe:0.00393165):0.0452325,rheAme:0.0752041):0.0021297,(strCam:0.0532322,((anoDid:0.0527671,(tinGut:0.0845558,eudEle:0.101989):0.0422108):0.00379062,cryCin:0.138794):0.0317933):0.000424628):0.00783703):0.0307931):0.0108993,aptRow:0.100244);
9	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	(((((casCas:0.0556006,(cryCin:0.0786783,tinGut:0.0704413):0.0901514):0.00359826,((strCam:0.0520949,rhePen:0.0764118):0.000928386,rheAme:0.0767003):0.00204933):0.00374618,(((droNov:0.0469915,((notPer:0.0807853,eudEle:0.0732275):0.0685078,anoDid:0.0503029):0.0254941):0.0113118,(aptRow:0.0225007,aptOwe:0.0230804):0.0265465):0.00180356,aptHaa:0.0511837):0.00502533):0.034213,(galGal:0.195579,halLeu:0.124816):0.0121072):0.00312151,nipNip:0.138076);
