No.	prop	genetree
0	0.0133333	((halLeu:0.106661,(nipNip:0.100269,galGal:0.173001):0.00442345):0.0333838,((rhePen:0.0834167,((aptHaa:0.00218048,aptOwe:0.00242733):0.0489216,(cryCin:0.133645,eudEle:0.142841):0.0374221):0.00538802):0.00859783,(strCam:0.0609802,(((aptRow:0.0444272,(casCas:0.0193009,droNov:0.021488):0.0321952):0.00476769,(tinGut:0.111011,notPer:0.136002):0.0502445):0.00111264,(rheAme:0.0663052,anoDid:0.0777471):0.010622):0.00772993):0.00671757):0.0284556);
0	0.0113333	((halLeu:0.109792,(nipNip:0.103522,galGal:0.176254):0.0043009):0.0302525,(((rhePen:0.076227,(cryCin:0.161115,(eudEle:0.168657,(aptHaa:0.00503256,aptOwe:0.00527941):0.0344633):0.00165391):0.00815056):0.0041242,(strCam:0.0519678,(aptRow:0.0479794,(casCas:0.0211602,droNov:0.0233473):0.033888):0.00104575):0.00406651):0.00348437,((rheAme:0.0664639,anoDid:0.0779057):0.0133851,(tinGut:0.0673152,notPer:0.0923059):0.0979751):0.00334663):0.0366346);
0	0.0113333	((halLeu:0.120586,(nipNip:0.100037,galGal:0.172769):0.0185798):0.0194593,(((aptHaa:0.0071995,aptOwe:0.00744635):0.0452398,(eudEle:0.179458,(rhePen:0.0758452,cryCin:0.168884):0.00137885):0.00214193):0.00713508,(strCam:0.0574268,((aptRow:0.0477393,(anoDid:0.0770096,(rheAme:0.0622011,(casCas:0.0311639,droNov:0.033351):0.0114865):0.00336667):0.00879114):0.00226134,(tinGut:0.0714936,notPer:0.0964843):0.090568):0.00448347):0.00475744):0.0339691);
58	0.0193333	((galGal:0.174343,(halLeu:0.0651015,nipNip:0.0631323):0.0384787):0.0364648,((aptRow:0.055309,(aptOwe:0.0473847,(aptHaa:0.0434208,(rheAme:0.020998,rhePen:0.0216379):0.0487096):0.00371706):0.00850397):0.00447611,(strCam:0.0599452,((casCas:0.0205038,droNov:0.0226909):0.0386662,(anoDid:0.0611408,(eudEle:0.132508,(notPer:0.120076,(cryCin:0.051115,tinGut:0.042878):0.0522075):0.0199901):0.0200648):0.0290218):0.00490144):0.00278252):0.0334255);
58	0.0166667	((galGal:0.171027,(halLeu:0.0609027,nipNip:0.0589335):0.0393611):0.0397813,(((aptOwe:0.0473847,(aptHaa:0.041159,(rheAme:0.0230899,rhePen:0.0237298):0.0443559):0.00597887):0.00514071,((casCas:0.0182254,droNov:0.0204125):0.0351762,((anoDid:0.0643814,(cryCin:0.051115,tinGut:0.042878):0.0955029):0.0077806,(eudEle:0.118544,notPer:0.126102):0.0450503):0.0122323):0.00561296):0.00618797,(aptRow:0.0564543,strCam:0.059397):0.0016794):0.0350769);
58	0.0146667	(galGal:0.210808,((halLeu:0.105182,nipNip:0.103213):0.0322403,(((aptRow:0.0503367,(droNov:0.0590381,(aptHaa:0.0471379,aptOwe:0.0473847):0.00297716):0.000554524):0.00676903,(strCam:0.0515724,(casCas:0.0544655,(eudEle:0.165095,(anoDid:0.0706882,(notPer:0.118912,(cryCin:0.0550868,tinGut:0.0468498):0.0470713):0.0507666):0.00297414):0.0117958):0.00123308):0.008476):0.0122827,(rheAme:0.0201496,rhePen:0.0207894):0.0758586):0.0211998):0.00262234);
58	0.0146667	(galGal:0.210808,((halLeu:0.098597,nipNip:0.0966278):0.0392179,(droNov:0.0718044,((strCam:0.0600288,(anoDid:0.0880397,(aptOwe:0.0473847,(aptHaa:0.037244,(rheAme:0.020998,rhePen:0.0216379):0.0425328):0.00989386):0.0031732):0.00710793):0.00330314,(aptRow:0.053923,(casCas:0.0439859,(eudEle:0.152332,(notPer:0.120076,(cryCin:0.0508947,tinGut:0.0426577):0.0524278):0.0398133):0.0140792):0.017006):0.00646629):0.00215919):0.028432):0.00223018);
58	0.014	((galGal:0.198271,(halLeu:0.0796346,nipNip:0.0776655):0.0478735):0.0125369,((aptRow:0.0568229,((aptOwe:0.0473847,(aptHaa:0.0381429,(rheAme:0.020998,rhePen:0.0216379):0.0434317):0.00899493):0.00556668,(eudEle:0.16914,anoDid:0.0777079):0.0127253):0.00445121):0.00572558,(strCam:0.0588084,(droNov:0.0608107,(casCas:0.0439859,(notPer:0.120076,(cryCin:0.0522715,tinGut:0.0440345):0.051051):0.0538925):0.0146378):0.00431097):0.00668275):0.0306622);
58	0.014	((halLeu:0.071056,nipNip:0.0690868):0.068989,(galGal:0.208842,((aptHaa:0.050259,((aptOwe:0.0251697,aptRow:0.02459):0.0154783,(rheAme:0.0184803,rhePen:0.0191201):0.0482077):0.00985786):0.00888272,(((casCas:0.0239231,droNov:0.0261102):0.022288,(eudEle:0.150094,anoDid:0.0586618):0.0185419):0.0128813,(strCam:0.0529021,(notPer:0.12801,(cryCin:0.0518957,tinGut:0.0436587):0.0593602):0.0590015):0.00206407):0.00678532):0.0324358):0.00196593);
58	0.014	(galGal:0.210808,((halLeu:0.105182,nipNip:0.103213):0.0327533,((((aptHaa:0.0471379,aptOwe:0.0473847):0.00347573,(droNov:0.0578835,(strCam:0.051532,(anoDid:0.0526143,(notPer:0.134831,(cryCin:0.048851,tinGut:0.040614):0.0692258):0.016774):0.0340365):3.82548e-05):0.00165316):0.0017165,(aptRow:0.0485021,(casCas:0.0465092,eudEle:0.168934):0.00906174):0.00349516):0.0105512,(rheAme:0.0201496,rhePen:0.0207894):0.0690186):0.0285528):0.00210936);
