No.	prop	genetree
34	0.018	((galGal:0.191754,(halLeu:0.104353,nipNip:0.102383):0.0166388):0.0190537,((((tinGut:0.162747,(aptRow:0.0068799,(aptHaa:0.00227336,aptOwe:0.00252021):0.00493939):0.0438061):0.000945154,(rheAme:0.0181829,rhePen:0.0188227):0.060068):0.000229544,(strCam:0.0531242,(casCas:0.0346491,droNov:0.0368362):0.0226014):0.00167916):0.0053614,(anoDid:0.0528116,(cryCin:0.0863982,(eudEle:0.0701233,notPer:0.0776811):0.0254708):0.0486499):0.042472):0.0359885);
64	0.00866667	((halLeu:0.0880644,nipNip:0.0860953):0.151024,(galGal:0.245999,((aptOwe:0.064133,(strCam:0.058346,(((aptHaa:0.00994127,aptRow:0.00960842):0.0294455,(casCas:0.0251528,droNov:0.0273399):0.02097):0.00668661,(rheAme:0.0436784,rhePen:0.0443182):0.0286818):0.00966286):0.00814995):0.0175039,((anoDid:0.0796357,(cryCin:0.0552373,tinGut:0.0470003):0.106635):0.00793281,(eudEle:0.113787,notPer:0.121344):0.0652142):0.0315501):0.0473451):0.0638521);
64	0.0072	((halLeu:0.0898529,nipNip:0.0878837):0.0834039,(galGal:0.219457,((strCam:0.0637012,(((aptOwe:0.0277361,(aptHaa:0.0145352,aptRow:0.0142023):0.0129541):0.00801283,(casCas:0.0280427,droNov:0.0302298):0.0141954):0.00688582,(rheAme:0.0468497,rhePen:0.0474896):0.021825):0.0187035):0.012093,(anoDid:0.0763529,((cryCin:0.0577406,tinGut:0.0495036):0.0872381,(eudEle:0.115671,notPer:0.123229):0.0385038):0.0136108):0.03456):0.0290086):0.0245623);
64	0.0064	((halLeu:0.0884104,nipNip:0.0864412):0.223262,(galGal:0.219392,((strCam:0.0558439,(((aptOwe:0.0284269,(aptHaa:0.0129339,aptRow:0.012601):0.0152462):0.00981592,(casCas:0.0292237,droNov:0.0314108):0.0155083):0.00799344,(rheAme:0.0539294,rhePen:0.0545693):0.0183468):0.00724459):0.00736612,((cryCin:0.0552913,tinGut:0.0470543):0.115795,(anoDid:0.06525,(eudEle:0.126016,notPer:0.133573):0.0306669):0.0236):0.00947875):0.0415278):0.163042);
64	0.0056	((halLeu:0.0788101,nipNip:0.0768409):0.194378,(galGal:0.243068,((aptOwe:0.0550317,(strCam:0.0542964,(((aptHaa:0.0124477,aptRow:0.0121149):0.0238469,(casCas:0.023623,droNov:0.0258101):0.0194076):0.00368027,(rheAme:0.0454045,rhePen:0.0460444):0.0208571):0.0117118):0.00309823):0.0227555,((eudEle:0.169266,(cryCin:0.0613,tinGut:0.053063):0.0987703):0.0148475,(notPer:0.165823,anoDid:0.0668332):0.0258481):0.0225877):0.0482635):0.100882);
64	0.0056	((halLeu:0.0639971,nipNip:0.062028):0.169413,(galGal:0.239241,(((((aptHaa:0.013082,aptRow:0.0127492):0.0268238,(rheAme:0.0457415,rhePen:0.0463813):0.0204512):0.00886858,(casCas:0.0237697,droNov:0.0259568):0.0317408):0.0192383,((anoDid:0.0634468,(cryCin:0.0632233,tinGut:0.0549863):0.08246):0.0226794,(eudEle:0.106736,notPer:0.114294):0.0708221):0.0196152):0.012121,(aptOwe:0.0517904,strCam:0.0541534):0.0285902):0.0418429):0.064932);
13	0.018	((galGal:0.175655,(halLeu:0.0598535,nipNip:0.0578843):0.045039):0.0351526,((aptHaa:0.0532254,(droNov:0.0599842,((rheAme:0.0709165,rhePen:0.0715564):0.00485653,(anoDid:0.0632116,(cryCin:0.0837294,(eudEle:0.08157,notPer:0.0891278):0.0113553):0.0617187):0.0240033):0.00157481):0.00216428):0.0125864,((aptOwe:0.0136388,aptRow:0.0130591):0.037956,(casCas:0.0566674,(tinGut:0.161545,strCam:0.052427):0.00011421):0.00141661):0.0144637):0.0277317);
13	0.0173333	((galGal:0.19623,(halLeu:0.0825006,nipNip:0.0805315):0.0429669):0.0145775,(((aptHaa:0.0279587,(aptOwe:0.00950784,aptRow:0.00892814):0.0186977):0.0243914,((rhePen:0.0757131,(rheAme:0.0650203,tinGut:0.150462):0.010053):0.00197874,(anoDid:0.0770639,(eudEle:0.123428,(cryCin:0.0971827,notPer:0.113936):0.0170495):0.0450682):0.01143):0.00158485):0.00441195,(strCam:0.057282,(casCas:0.0341242,droNov:0.0363113):0.027284):0.00208989):0.0367815);
13	0.0146667	((galGal:0.183363,(halLeu:0.0998375,nipNip:0.0978683):0.0127624):0.0274451,(((strCam:0.0534414,(aptHaa:0.0279587,(aptOwe:0.00950784,aptRow:0.00892814):0.0186977):0.0228729):0.00417111,((casCas:0.0341242,droNov:0.0363113):0.0217908,(anoDid:0.0498122,(notPer:0.100483,(cryCin:0.0698137,eudEle:0.0790096):0.0139157):0.0483193):0.0370953):0.0058238):0.00490099,(rheAme:0.0821837,(rhePen:0.0769343,tinGut:0.161736):0.00588923):0.00400684):0.0336398);
13	0.0133333	((galGal:0.171942,(halLeu:0.0627834,nipNip:0.0608143):0.0383954):0.0388662,(((strCam:0.0524198,(rhePen:0.0762716,(casCas:0.0475831,(aptHaa:0.0203999,(aptOwe:0.0076304,aptRow:0.0070507):0.0130164):0.0204471):0.00849791):0.00046501):0.00197675,(droNov:0.0556013,rheAme:0.072965):0.00510857):0.000721599,(tinGut:0.162746,(anoDid:0.061675,(notPer:0.100483,(cryCin:0.0743054,eudEle:0.0835013):0.00942401):0.0601821):0.0270716):0.0014903):0.0410351);
13	0.0133333	((galGal:0.177601,(halLeu:0.0741913,nipNip:0.0722222):0.0326467):0.0332069,((strCam:0.0542405,(tinGut:0.162896,(rhePen:0.0762716,(casCas:0.0558637,((aptHaa:0.0203999,(aptOwe:0.00577612,aptRow:0.00519642):0.0148707):0.0218635,(anoDid:0.0529679,(eudEle:0.0929253,(cryCin:0.0694089,notPer:0.0861626):0.0143205):0.051475):0.0270242):0.00686433):0.000217253):0.00182266):0.000463073):0.000877626,(droNov:0.0556013,rheAme:0.072965):0.00583017):0.0410351);
13	0.0133333	((galGal:0.177601,(halLeu:0.0911383,nipNip:0.0891691):0.0156998):0.0332069,((strCam:0.0542245,(rhePen:0.0784701,((aptHaa:0.0203999,(aptOwe:0.00577612,aptRow:0.00519642):0.0148707):0.0309585,(tinGut:0.14391,(anoDid:0.0529679,(eudEle:0.0929253,(cryCin:0.0713707,notPer:0.0881244):0.0123586):0.051475):0.0169427):0.0191764):0.000185085):7.11503e-05):0.000893712,(rheAme:0.072965,(casCas:0.03464,droNov:0.0368271):0.0187742):0.00583017):0.0410351);
0	0.024	((galGal:0.180994,(halLeu:0.0966233,nipNip:0.0946542):0.013608):0.0298137,(((strCam:0.0531277,((aptHaa:0.00436643,aptOwe:0.00461328):0.0422043,(cryCin:0.143317,eudEle:0.152512):0.0232192):0.00394715):0.00250363,((rhePen:0.0765579,(aptRow:0.0448684,(casCas:0.0265241,droNov:0.0287112):0.0254131):0.00443004):0.00207357,(rheAme:0.0712043,anoDid:0.0826462):0.00678732):0.00131663):0.00133707,(tinGut:0.0919006,notPer:0.116891):0.0741861):0.0391849);
0	0.0186667	((nipNip:0.130973,(halLeu:0.11471,galGal:0.185473):0.0182326):0.00710257,((((strCam:0.0524819,((aptHaa:0.00436643,aptOwe:0.00461328):0.0359747,(cryCin:0.153119,eudEle:0.162315):0.00718753):0.0095309):0.000939953,(rheAme:0.0760173,anoDid:0.0874591):0.00108149):0.00106712,((aptRow:0.0467735,droNov:0.0560295):0.00306783,(casCas:0.0418553,rhePen:0.062046):0.0150549):0.00170489):0.00247943,(tinGut:0.077385,notPer:0.102376):0.0887017):0.0391849);
0	0.0166667	((galGal:0.191713,(halLeu:0.108583,nipNip:0.106614):0.0123678):0.0190945,((((strCam:0.0523424,((aptHaa:0.00436643,aptOwe:0.00461328):0.0359747,(cryCin:0.148833,eudEle:0.158029):0.011473):0.00939141):0.00111583,(rheAme:0.0527428,rhePen:0.0533826):0.0243924):0.00266959,(casCas:0.0568671,(droNov:0.0524578,anoDid:0.0812634):0.00659636):0.00338688):0.00342133,(aptRow:0.0412294,(tinGut:0.077385,notPer:0.102376):0.0759053):0.0153771):0.0366042);
0	0.0153333	((galGal:0.173914,(halLeu:0.0879284,nipNip:0.0859592):0.0152229):0.0368937,((((cryCin:0.170232,(rhePen:0.0746821,(aptHaa:0.00436643,aptOwe:0.00461328):0.043389):0.00251196):0.00257651,(strCam:0.0536476,(casCas:0.0265241,droNov:0.0287112):0.0312496):0.00180616):0.0275706,(rheAme:0.0712043,anoDid:0.0826462):0.035497):0.00654496,(aptRow:0.0536201,(eudEle:0.180836,(tinGut:0.0919006,notPer:0.116891):0.0715025):0.00227789):0.0330065):0.00658404);
0	0.0146667	((galGal:0.191713,(halLeu:0.108583,nipNip:0.106614):0.0123678):0.0190945,(((((aptHaa:0.00436643,aptOwe:0.00461328):0.0359747,(cryCin:0.15792,eudEle:0.167116):0.00238602):0.0104709,(rheAme:0.0295564,rhePen:0.0301963):0.0475423):0.00270598,(casCas:0.0568671,(strCam:0.051755,(droNov:0.0505789,anoDid:0.0793844):0.00748945):0.000985877):0.00338688):0.0135862,(aptRow:0.0412294,(tinGut:0.077385,notPer:0.102376):0.0759053):0.025542):0.0264393);
0	0.0146667	((nipNip:0.117062,(halLeu:0.111684,galGal:0.182447):0.00734693):0.0210142,(anoDid:0.0946679,(((strCam:0.0532152,((aptHaa:0.00436643,aptOwe:0.00461328):0.0353478,(cryCin:0.146354,eudEle:0.15555):0.0133255):0.0108911):0.000276618,(rheAme:0.0617597,rhePen:0.0623995):0.0154091):0.00397528,((aptRow:0.0497982,casCas:0.0568671):0.00157295,(droNov:0.0517048,(tinGut:0.077385,notPer:0.102376):0.0771248):0.00892233):0.00315321):0.00208205):0.0366042);
58	0.0233333	((galGal:0.183369,(halLeu:0.0750543,nipNip:0.0730852):0.0375521):0.0274386,((strCam:0.074897,(aptHaa:0.0207218,aptOwe:0.0209686):0.0515654):0.000651697,(((aptRow:0.0384631,droNov:0.0477191):0.0103687,(rheAme:0.0197034,rhePen:0.0203433):0.0557481):0.0199214,(casCas:0.0554267,(anoDid:0.0598306,(eudEle:0.101039,(notPer:0.0926472,(cryCin:0.0480598,tinGut:0.0398228):0.0278337):0.0159499):0.0502236):0.0265887):0.0203954):0.00385279):0.0206046);
58	0.0193333	((galGal:0.19997,(halLeu:0.0697107,nipNip:0.0677415):0.0594964):0.0108379,((aptRow:0.0453795,(aptHaa:0.0207218,aptOwe:0.0209686):0.0249906):0.0149073,(((casCas:0.0308746,droNov:0.0330617):0.0132858,(rheAme:0.0197034,rhePen:0.0203433):0.0440078):0.0164521,(strCam:0.0514414,(anoDid:0.0813637,(eudEle:0.101039,(notPer:0.0926472,(cryCin:0.0480598,tinGut:0.0398228):0.0278337):0.0159499):0.0717568):0.00519641):0.00504494):0.00674313):0.0329239);
58	0.0186667	((galGal:0.199343,(halLeu:0.0693053,nipNip:0.0673362):0.059275):0.0114647,(((aptHaa:0.0337541,aptOwe:0.034001):0.00787358,(rheAme:0.00764994,rhePen:0.0082898):0.0602646):0.0128736,(((strCam:0.0528786,(aptRow:0.0491635,(notPer:0.172925,(cryCin:0.121168,tinGut:0.112931):0.035004):0.0132898):0.000772492):0.000243225,(eudEle:0.171535,anoDid:0.0801025):0.00813813):0.00159711,(casCas:0.0157334,droNov:0.0179205):0.0431118):0.00239216):0.0390422);
58	0.018	((galGal:0.203743,(halLeu:0.0608951,nipNip:0.058926):0.0720849):0.00706501,((aptHaa:0.0207218,aptOwe:0.0209686):0.0522171,(aptRow:0.0603187,(((casCas:0.0450648,anoDid:0.0760574):0.000639392,(droNov:0.0463475,(rheAme:0.0197034,rhePen:0.0203433):0.0440078):0.00154372):0.0149083,(strCam:0.051735,(eudEle:0.101039,(notPer:0.0926472,(cryCin:0.0480598,tinGut:0.0398228):0.0278337):0.0159499):0.0772469):0.00475125):0.0067751):0.0122873):0.0206046);
58	0.0153333	((galGal:0.183055,(halLeu:0.0663476,nipNip:0.0643785):0.0459447):0.0277527,(casCas:0.0716822,((aptRow:0.05221,((aptHaa:0.0207218,aptOwe:0.0209686):0.0285381,(notPer:0.122754,(cryCin:0.0599444,tinGut:0.0517074):0.0460559):0.0632248):0.00328291):0.00156571,((droNov:0.0592625,strCam:0.0529492):0.00111348,((rheAme:0.00764994,rhePen:0.0082898):0.0589469,(eudEle:0.163788,anoDid:0.0723557):0.00568296):0.0111428):0.00265566):0.0108377):0.0285973);
51	0.0346667	((galGal:0.192547,(halLeu:0.0574867,nipNip:0.0555176):0.0642971):0.0182611,((strCam:0.0520487,(aptHaa:0.0446572,((aptOwe:0.0261088,aptRow:0.0255291):0.0136631,((casCas:0.0341224,droNov:0.0363095):0.0109393,(rheAme:0.0265019,rhePen:0.0271417):0.0381106):0.00119942):0.00513213):0.00478167):0.0204431,(anoDid:0.0873042,(eudEle:0.135258,(notPer:0.0951945,(cryCin:0.0573558,tinGut:0.0491188):0.021085):0.0476216):0.0434783):0.0203064):0.0236615);
51	0.028	((galGal:0.188591,(halLeu:0.0686204,nipNip:0.0666512):0.0492082):0.0222165,((aptHaa:0.0661007,(strCam:0.0614303,(aptOwe:0.0524485,((aptRow:0.0491353,(casCas:0.0386496,droNov:0.0408367):0.0175546):0.000998108,(rheAme:0.0314433,rhePen:0.0320831):0.0453098):0.00173534):0.00661883):0.00728028):0.0110684,(anoDid:0.0872482,(eudEle:0.163267,(cryCin:0.0995207,(tinGut:0.0905705,notPer:0.115561):0.000713282):0.0545501):0.0154139):0.0276495):0.0163744);
51	0.0253333	((galGal:0.18643,(halLeu:0.0711352,nipNip:0.069166):0.0445317):0.0243782,(aptHaa:0.0678601,(strCam:0.0660052,((casCas:0.0566911,((droNov:0.0454004,(aptOwe:0.028288,aptRow:0.0277083):0.00843616):0.00878825,(rheAme:0.0310381,rhePen:0.031678):0.0405142):0.00468952):0.0090065,(anoDid:0.0649876,(eudEle:0.11317,(notPer:0.101591,(cryCin:0.0617177,tinGut:0.0534807):0.0231197):0.0191367):0.04325):0.0317026):0.00443381):0.00446472):0.0256834);
51	0.0226667	((galGal:0.186547,(halLeu:0.0588107,nipNip:0.0568416):0.0569737):0.0242606,(((aptHaa:0.0509257,(casCas:0.0256383,droNov:0.0278254):0.0320234):0.00066678,(aptRow:0.0407978,(anoDid:0.0659898,(eudEle:0.144017,(notPer:0.0920674,(cryCin:0.0521581,tinGut:0.0439211):0.0231556):0.0595073):0.0134053):0.0128695):0.0104618):0.0185608,(strCam:0.0660201,(aptOwe:0.0422363,(rheAme:0.016979,rhePen:0.0176188):0.0512973):0.0214208):0.006743):0.0233903);
51	0.0226667	((galGal:0.203009,(halLeu:0.0588107,nipNip:0.0568416):0.0734358):0.00779846,((strCam:0.0563091,(aptHaa:0.0518866,(anoDid:0.0580255,(eudEle:0.118934,(notPer:0.0929664,(cryCin:0.0507786,tinGut:0.0425416):0.0254341):0.0335254):0.0305238):0.0315898):0.00181258):0.0221138,((aptOwe:0.0355731,(casCas:0.027565,droNov:0.0297521):0.0144973):0.0139457,(aptRow:0.0369569,(rheAme:0.0211422,rhePen:0.0217821):0.0424344):0.0119822):0.0265411):0.0177304);
43	0.0213333	((galGal:0.190733,(halLeu:0.0572944,nipNip:0.0553253):0.0626761):0.0200745,((strCam:0.0603186,(aptRow:0.0548535,(aptHaa:0.00364706,aptOwe:0.00389391):0.0515393):0.00252237):0.0011493,(((casCas:0.0375857,droNov:0.0397728):0.0170326,(rheAme:0.0296089,rhePen:0.0302487):0.0445602):0.00431043,((anoDid:0.0511682,(cryCin:0.0913828,tinGut:0.0831458):0.0420219):0.00797336,(eudEle:0.0766787,notPer:0.0842365):0.0738952):0.0307798):0.00666534):0.0346854);
43	0.0153333	((galGal:0.169624,(halLeu:0.0697309,nipNip:0.0677618):0.0291299):0.0411842,((((aptHaa:0.00364706,aptOwe:0.00389391):0.0449155,(aptRow:0.0428386,casCas:0.0499074):0.00539108):0.00371673,(droNov:0.0582319,(anoDid:0.0725287,(eudEle:0.0862511,notPer:0.0938089):0.07771):0.0145087):0.00297051):0.00144123,((rheAme:0.0296089,rhePen:0.0302487):0.049087,(strCam:0.0514998,(cryCin:0.0829995,tinGut:0.0747625):0.0858557):0.00351913):0.00131135):0.039823);
43	0.012	((galGal:0.169624,(halLeu:0.0558963,nipNip:0.0539271):0.0429646):0.0411842,((strCam:0.0533989,(anoDid:0.0870731,(notPer:0.17502,(aptRow:0.0348619,(aptHaa:0.00364706,aptOwe:0.00389391):0.0315477):0.0031062):0.0110435):0.00144459):0.00108346,(((casCas:0.0531675,droNov:0.0553546):0.00199603,(rheAme:0.0296089,rhePen:0.0302487):0.0451054):0.00117932,(eudEle:0.168114,(cryCin:0.0829995,tinGut:0.0747625):0.0759187):0.0106538):0.00226571):0.0416709);
43	0.012	((galGal:0.193884,(halLeu:0.0558963,nipNip:0.0539271):0.0672248):0.0169239,((strCam:0.0533989,(anoDid:0.0870731,(notPer:0.175035,(aptRow:0.0348619,(aptHaa:0.00364706,aptOwe:0.00389391):0.0315477):0.00312158):0.0110281):0.00144459):0.00108346,((droNov:0.0524605,(casCas:0.047074,(eudEle:0.168114,(cryCin:0.0829995,tinGut:0.0747625):0.0759187):0.00138496):0.00319936):0.00656245,(rheAme:0.0296089,rhePen:0.0302487):0.0467777):0.00177273):0.0416709);
43	0.012	((galGal:0.170593,(halLeu:0.07068,nipNip:0.0687109):0.0291504):0.0402146,(droNov:0.0696948,((aptRow:0.0546387,(((casCas:0.0462584,(aptHaa:0.00364706,aptOwe:0.00389391):0.0358753):0.000964031,(rheAme:0.0296089,rhePen:0.0302487):0.0371643):0.0136409,(eudEle:0.178287,(anoDid:0.074351,(cryCin:0.0690477,tinGut:0.0608107):0.0875397):0.0125034):0.0050016):0.000844247):3.59264e-05,(notPer:0.19087,strCam:0.056761):0.000856301):0.00576425):0.0327718);
43	0.012	((galGal:0.193564,(halLeu:0.0880958,nipNip:0.0861266):0.034705):0.0172442,((((aptHaa:0.00364706,aptOwe:0.00389391):0.0441998,(anoDid:0.0684584,(cryCin:0.0530946,tinGut:0.0448576):0.0976004):0.0171171):0.00288063,((rheAme:0.0296089,rhePen:0.0302487):0.0461272,(eudEle:0.0676246,notPer:0.0751824):0.110986):0.00127817):0.000378689,(strCam:0.0514142,(droNov:0.0541086,(aptRow:0.0344842,casCas:0.0415531):0.0103684):0.00361886):0.00230184):0.0424373);
14	0.0273333	((galGal:0.168892,(halLeu:0.0863571,nipNip:0.0843879):0.0117725):0.0419154,(((strCam:0.0523716,(aptHaa:0.0394774,(eudEle:0.126301,(tinGut:0.0741845,notPer:0.0991752):0.0346838):0.0423372):0.0102844):0.00465688,(((aptOwe:0.0173677,aptRow:0.016788):0.0325356,(cryCin:0.155886,anoDid:0.0736491):0.013736):0.00236995,(casCas:0.0143847,droNov:0.0165718):0.0443777):0.00239225):0.0319015,(rheAme:0.0115748,rhePen:0.0122147):0.101032):0.00722339);
14	0.0246667	((galGal:0.198274,(halLeu:0.0854668,nipNip:0.0834976):0.0420443):0.0125339,((((aptHaa:0.0490071,cryCin:0.168972):0.00353229,(anoDid:0.0893119,(eudEle:0.146674,(tinGut:0.10641,notPer:0.131401):0.0228306):0.0340704):0.000956153):0.00201344,((strCam:0.0521545,(aptOwe:0.0151542,aptRow:0.0145745):0.0346373):0.00405961,(casCas:0.0143847,droNov:0.0165718):0.0459557):0.00094853):0.0153775,(rheAme:0.0115748,rhePen:0.0122147):0.0846424):0.0236131);
14	0.0246667	((galGal:0.183656,(halLeu:0.101842,nipNip:0.0998733):0.0110508):0.0271518,((aptHaa:0.0544186,(((strCam:0.0517127,(aptOwe:0.0173677,aptRow:0.016788):0.031982):0.000815362,((casCas:0.0143847,droNov:0.0165718):0.0374269,(cryCin:0.155886,anoDid:0.0736491):0.00915509):0.00484267):0.00066427,(eudEle:0.126301,(tinGut:0.0564012,notPer:0.0813919):0.0524672):0.0534422):0.00383616):0.00690673,(rheAme:0.0115748,rhePen:0.0122147):0.0760374):0.0322181);
14	0.02	((galGal:0.172786,(halLeu:0.0547241,nipNip:0.052755):0.0472992):0.0380217,(((aptHaa:0.0522358,(eudEle:0.141591,(tinGut:0.0627464,notPer:0.0877371):0.0614119):0.0398057):0.00644186,(strCam:0.056187,((aptOwe:0.00764782,aptRow:0.00706812):0.0328041,(casCas:0.0143847,droNov:0.0165718):0.0325564):0.0133721):0.00510049):0.0107346,((rheAme:0.0115748,rhePen:0.0122147):0.0679346,(cryCin:0.15059,anoDid:0.0683534):0.0225978):0.0161897):0.0241312);
14	0.0166667	((halLeu:0.0661822,nipNip:0.064213):0.0738628,(galGal:0.208504,(((aptHaa:0.0523992,((casCas:0.0143847,droNov:0.0165718):0.0432058,(anoDid:0.0629404,(eudEle:0.141591,(tinGut:0.0948312,notPer:0.119822):0.0293271):0.0127817):0.0256427):0.00154476):0.00089329,(cryCin:0.172812,(strCam:0.0547314,(aptOwe:0.012692,aptRow:0.0121123):0.0396764):0.000724992):0.000445909):0.00310797,(rheAme:0.0180151,rhePen:0.0186549):0.0646722):0.0348391):0.00230389);
35	0.02	((halLeu:0.139223,(aptOwe:0.0683265,(((droNov:0.0582145,(tinGut:0.153261,(casCas:0.0419215,(aptHaa:0.00953446,aptRow:0.00920161):0.0256511):0.0063469):0.00775896):0.00173904,(cryCin:0.159182,(anoDid:0.0699973,(eudEle:0.0875522,notPer:0.09511):0.0738775):0.00694853):0.0118132):0.00749013,(strCam:0.0571844,(rheAme:0.0488003,rhePen:0.0494401):0.0320611):0.00394599):0.00955913):0.0246417):0.000822071,(nipNip:0.100681,galGal:0.173413):0.0373953);
35	0.018	((halLeu:0.13947,((aptOwe:0.0574227,((droNov:0.0582145,(tinGut:0.153261,(casCas:0.0419215,(aptHaa:0.0137468,aptRow:0.013414):0.0214387):0.0063469):0.00775896):0.00152165,(cryCin:0.155388,(anoDid:0.0699973,(eudEle:0.0875522,notPer:0.09511):0.0738775):0.00315424):0.0153901):0.00636286):0.0148041,(strCam:0.0547854,(rheAme:0.051099,rhePen:0.0517389):0.0273633):0.0198044):0.0209887):0.000574774,(nipNip:0.100681,galGal:0.173413):0.0373953);
