No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
0	0	-712.71118	-710.80303	-710.21771	1.908154	-0.58531297	-701.63392	-693.15257	-688.88918
1	1	-424.94406	-424.88473	-422.93236	0.05932996	-1.9523729	-416.58794	-414.2382	-408.78001
2	2	-361.37248	-357.5766	-358.28159	3.7958729	0.70498656	-352.2006	-348.50711	-347.9084
3	3	-276.82246	-276.99509	-277.45903	-0.17262835	0.46394569	-271.25927	-271.53858	-269.24725
4	4	-425.81575	-417.13254	-419.16859	8.683207	2.0360505	-416.50025	-405.74637	-405.93208
5	5	-357.72903	-356.6657	-357.57491	1.0633269	0.90920155	-355.2012	-350.53682	-347.48776
6	6	-233.48567	-234.04457	-234.60727	-0.55889912	0.56269966	-230.39532	-229.42679	-225.78555
7	7	-404.66474	-405.17788	-400.56442	-0.51313223	-4.6134539	-402.14979	-402.61067	-385.73136
8	8	-285.94866	-285.69271	-286.29562	0.25595845	0.60291827	-281.25305	-280.70956	-280.05088
9	9	-404.47439	-403.17071	-396.92516	1.3036761	-6.2455503	-398.15063	-394.02299	-380.84607
10	10	-259.34469	-259.87709	-254.48287	-0.53239881	-5.3942251	-256.25442	-256.67342	-244.39397
11	11	-263.61583	-263.9835	-264.63603	-0.36766584	0.65253515	-260.63728	-260.57069	-259.02307
12	12	-386.00291	-381.57115	-381.68329	4.4317627	0.11214343	-382.53798	-373.24702	-367.94253
13	13	-412.33797	-412.84384	-411.86623	-0.50587543	-0.97761511	-404.98621	-403.53592	-396.46733
14	14	-472.00413	-467.31069	-468.18242	4.6934463	0.87173844	-457.33293	-453.11688	-451.86403
15	15	-380.34515	-379.94511	-371.88887	0.40003842	-8.0562401	-373.16217	-374.06775	-358.15645
16	16	-414.96961	-408.63494	-409.64848	6.3346768	1.0135392	-406.7706	-402.62177	-401.64915
17	17	-341.46761	-341.51309	-342.19562	-0.045482515	0.68252613	-337.02727	-335.78596	-334.81115
18	18	-448.35048	-444.49265	-446.23202	3.8578206	1.7393622	-446.18873	-436.47717	-435.58149
19	19	-252.17478	-252.53757	-253.21354	-0.36278989	0.67597361	-248.99895	-249.17987	-249.18869
20	20	-268.16397	-268.30728	-268.99639	-0.14331132	0.68911254	-265.15523	-263.83858	-262.51806
21	21	-306.90759	-305.81058	-308.1293	1.0970034	2.3187146	-304.31392	-299.39632	-292.48585
22	22	-411.4036	-409.62285	-389.54465	1.7807481	-20.078197	-395.19507	-394.42416	-373.72263
23	23	-520.53592	-515.19613	-516.63539	5.3397901	1.4392558	-517.46943	-507.13413	-503.16611
24	24	-251.11786	-245.63436	-246.79177	5.4834933	1.1574038	-247.83773	-238.17996	-236.14474
25	25	-453.90471	-442.75515	-443.46154	11.149558	0.70639	-443.7828	-435.21807	-433.00576
26	26	-356.61804	-354.69825	-355.80483	1.91979	1.1065787	-353.89757	-347.837	-345.41176
27	27	-202.91249	-203.98263	-203.77525	-1.0701347	-0.20737798	-199.42831	-198.73547	-197.93161
28	28	-342.96456	-339.42691	-340.75697	3.5376434	1.3300573	-340.30548	-333.57774	-331.62967
29	29	-537.01483	-537.19126	-537.48633	-0.17643644	0.29506392	-520.32468	-520.82761	-520.75946
30	30	-430.14535	-430.12485	-429.70953	0.020502927	-0.41531104	-422.88037	-418.64909	-414.50628
31	31	-659.89201	-652.62617	-649.6916	7.2658401	-2.9345688	-646.46265	-638.41783	-630.19133
32	32	-502.69363	-498.16826	-489.39469	4.5253703	-8.7735735	-490.81613	-485.22808	-473.85582
33	33	-491.60847	-482.26664	-484.45594	9.3418304	2.1892945	-483.49319	-470.88346	-469.41041
34	34	-306.47995	-306.79235	-306.44753	-0.31240663	-0.34482475	-301.52361	-301.43937	-297.34524
35	35	-286.92534	-286.83761	-284.93718	0.08773715	-1.9004237	-283.94737	-282.27403	-276.10302
36	36	-439.68402	-435.68679	-429.69917	3.9972269	-5.9876206	-429.78662	-422.36203	-411.10529
37	37	-297.9264	-296.87695	-295.05463	1.0494465	-1.822324	-293.45917	-287.0166	-278.07621
38	38	-398.46205	-398.89059	-396.21623	-0.42854119	-2.6743632	-396.1523	-396.57087	-380.99468
39	39	-236.721	-236.92746	-237.46232	-0.20645916	0.53486032	-233.31721	-232.96221	-232.97029
40	40	-358.94572	-356.31939	-357.09274	2.6263333	0.77334955	-356.37455	-348.93356	-346.41859
41	41	-319.10516	-317.31135	-318.66776	1.7938139	1.3564086	-312.32499	-309.59589	-309.24906
42	42	-313.21731	-311.96519	-313.30939	1.2521163	1.3441925	-310.57194	-305.44855	-305.14931
43	43	-403.33351	-402.68602	-402.67398	0.64749135	-0.0120355	-401.09625	-398.7354	-392.46189
44	44	-461.61591	-450.4199	-444.73193	11.196005	-5.6879734	-452.11449	-442.77528	-432.19761
45	45	-413.64388	-411.22081	-410.82303	2.4230777	-0.39778032	-407.80534	-400.31429	-392.97063
46	46	-268.32643	-268.85385	-268.94309	-0.52741645	0.089243489	-263.94378	-264.36496	-260.01629
47	47	-273.64643	-273.47476	-274.14533	0.17166279	0.67057069	-267.69896	-267.90791	-267.62556
48	48	-314.08763	-314.41799	-314.38019	-0.33035643	-0.037801906	-311.45711	-310.83873	-305.28137
49	49	-283.325	-283.80594	-283.09758	-0.48093457	-0.70835648	-280.36396	-280.78168	-273.97023
50	50	-308.72694	-307.78497	-308.79585	0.94197515	1.0108799	-303.49893	-299.7178	-298.19984
51	51	-381.88966	-381.77475	-382.47233	0.11490578	0.6975745	-379.4962	-376.85266	-375.6623
52	52	-432.9811	-432.5547	-432.13454	0.42640253	-0.42015319	-429.69571	-426.09717	-417.44665
53	53	-362.45511	-362.86597	-358.42215	-0.41086516	-4.4438215	-359.0512	-358.57036	-345.3027
54	54	-462.0082	-461.64277	-458.7548	0.36542374	-2.8879796	-447.50198	-445.18057	-442.74041
55	55	-287.74277	-287.91102	-283.79588	-0.16824573	-4.1151358	-284.80297	-283.53487	-271.15923
56	56	-366.16838	-366.47867	-365.70907	-0.31029008	-0.76959433	-362.79698	-361.77728	-354.98783
57	57	-195.28793	-195.59336	-196.70637	-0.30543148	1.1130086	-191.77378	-192.1918	-192.19235
58	58	-454.16152	-453.33198	-447.52681	0.82953842	-5.8051756	-445.70106	-439.14011	-433.56641
59	59	-309.81602	-309.34465	-309.20622	0.47136987	-0.13842795	-307.23461	-303.71795	-295.70814
60	60	-514.64392	-513.9997	-513.6123	0.64421896	-0.38739696	-499.71614	-495.46549	-495.11656
61	61	-269.99424	-270.34819	-270.09011	-0.35394628	-0.25808044	-267.13309	-267.55403	-263.46204
62	62	-486.02683	-486.21179	-485.48255	-0.18496313	-0.72924056	-478.14438	-476.20704	-470.37593
63	63	-387.03913	-386.62942	-386.46461	0.40970481	-0.16481792	-384.55865	-380.49596	-375.37267
64	64	-488.29425	-486.6097	-487.81723	1.6845498	1.207529	-486.16404	-478.60693	-468.05327
65	65	-431.32345	-430.44772	-431.34411	0.87572696	0.89638959	-425.52316	-423.09762	-422.25442
66	66	-399.13575	-393.49648	-394.7825	5.6392748	1.2860238	-389.98671	-386.70984	-385.67541
67	67	-343.24799	-343.49998	-342.05429	-0.25199578	-1.4456875	-336.8571	-337.27522	-330.16128
68	68	-398.43921	-392.98021	-394.94421	5.4589997	1.9639999	-391.13937	-383.03232	-380.59516
69	69	-473.45958	-473.12649	-470.23193	0.33308737	-2.8945602	-464.51539	-459.91352	-451.7704
70	70	-467.7676	-467.56659	-456.77913	0.20100788	-10.787457	-455.32642	-450.07179	-437.46662
71	71	-425.77258	-424.21399	-422.39174	1.5585821	-1.822255	-422.84754	-417.30082	-412.04955
72	72	-324.80715	-324.42341	-325.30936	0.38373922	0.88595442	-321.49782	-318.71962	-317.26824
73	73	-411.90423	-412.09001	-411.86998	-0.18578127	-0.22002861	-409.59295	-408.46385	-398.79255
74	74	-418.8538	-418.1039	-418.04223	0.7499042	-0.06166968	-416.56775	-411.94418	-407.52028
75	75	-257.51498	-257.55343	-257.10012	-0.038451408	-0.45330895	-253.96183	-251.52767	-247.21763
76	76	-605.69649	-601.2311	-600.60432	4.4653872	-0.62677999	-590.01105	-578.8715	-578.8717
77	77	-335.81242	-335.58802	-335.96881	0.22439862	0.38079013	-332.57335	-329.35856	-326.36212
78	78	-207.70526	-208.56598	-209.78993	-0.86072762	1.2239449	-204.57745	-204.99565	-204.99528
79	79	-327.2265	-327.18318	-327.86136	0.043316569	0.67817466	-324.5011	-323.03154	-321.98752
80	80	-247.16651	-247.63669	-248.4477	-0.47018169	0.81100415	-244.03628	-244.45504	-244.45409
81	81	-483.40945	-473.96535	-471.25385	9.4440983	-2.7114969	-472.11548	-468.39801	-457.39907
82	82	-581.75442	-566.51487	-568.57756	15.239551	2.062691	-567.12517	-553.19873	-547.86723
83	83	-357.93915	-357.94563	-358.54454	-0.0064797465	0.59890746	-351.17275	-349.17258	-347.79049
84	84	-235.01012	-235.81303	-236.34985	-0.80290914	0.53682112	-231.97195	-232.39096	-232.39025
85	85	-472.08036	-471.16536	-471.97029	0.91499481	0.80493089	-464.11494	-460.73208	-453.27762
86	86	-205.28114	-205.7094	-206.23452	-0.42825625	0.52511941	-201.86246	-202.2818	-202.28011
87	87	-290.0087	-289.7884	-290.80328	0.22029588	1.0148791	-287.26896	-284.88295	-284.88663
88	88	-340.31859	-329.5209	-331.57667	10.797691	2.0557659	-329.22727	-321.21715	-321.21672
89	89	-432.51061	-423.78426	-424.96019	8.7263544	1.1759305	-425.07057	-417.70022	-416.79907
90	90	-382.74652	-382.66406	-383.35196	0.082461224	0.68789976	-373.7083	-373.09201	-372.28438
91	91	-669.69117	-631.71108	-629.8992	37.980091	-1.811879	-654.64059	-614.60279	-611.94568
92	92	-464.2176	-462.50539	-462.66677	1.7122108	0.16138162	-459.29842	-456.49485	-452.83283
93	93	-463.46914	-463.0356	-457.0707	0.43353483	-5.9649036	-448.89369	-449.48887	-442.36704
94	94	-487.84995	-482.1798	-483.15657	5.6701494	0.97676176	-485.68027	-475.24282	-471.41197
95	95	-307.85699	-306.69542	-306.28347	1.1615675	-0.41195495	-305.20382	-300.24591	-294.71899
96	96	-379.18055	-379.40265	-380.18526	-0.22210242	0.78260568	-376.76703	-376.0071	-375.58542
97	97	-265.80251	-264.56906	-266.30966	1.2334461	1.7405921	-262.66853	-259.11831	-259.11813
98	98	-400.84373	-400.8948	-395.7581	-0.05106415	-5.1366968	-398.47453	-396.78671	-382.66178
99	99	-231.10468	-231.79149	-230.34274	-0.68681705	-1.448748	-227.90063	-226.25842	-221.35969
100	100	-270.79514	-271.4017	-271.75947	-0.60655536	0.35777259	-267.89454	-268.31613	-266.24035
101	101	-403.31126	-400.5551	-401.72161	2.7561592	1.1665103	-399.78941	-391.90479	-390.48598
102	102	-562.48472	-561.97552	-559.36519	0.50920156	-2.6103306	-551.18072	-550.76965	-543.04702
103	103	-257.56551	-257.91848	-258.47349	-0.35296587	0.55501741	-254.60162	-254.6913	-251.84121
104	104	-360.59879	-360.18151	-361.05053	0.4172786	0.86901863	-357.94498	-354.47371	-353.81141
105	105	-343.04848	-342.02928	-339.44899	1.0192025	-2.5802855	-340.51742	-337.23098	-326.98274
106	106	-238.18405	-236.80934	-237.97278	1.3747148	1.1634473	-235.01173	-229.58408	-229.58398
107	107	-373.58021	-372.26867	-366.52572	1.3115394	-5.7429533	-370.60993	-366.09912	-353.57659
108	108	-396.05681	-391.51321	-391.07812	4.5435967	-0.43509655	-387.29664	-382.36475	-375.64551
109	109	-371.41943	-371.918	-364.93197	-0.49856825	-6.9860283	-369.042	-369.28659	-358.00521
110	110	-294.93285	-295.35052	-294.80124	-0.41766971	-0.54928926	-292.10315	-292.52135	-285.88906
111	111	-329.35229	-327.79469	-328.97184	1.557594	1.1771536	-320.80266	-320.09992	-317.18982
112	112	-279.66834	-280.02726	-280.53663	-0.35892133	0.5093669	-275.52185	-275.96014	-275.44189
113	113	-260.48544	-261.03943	-261.541	-0.55398701	0.50157101	-257.67238	-258.08978	-255.06966
114	114	-344.43338	-342.8591	-344.34819	1.5742862	1.4890925	-339.18586	-333.22303	-331.99129
115	115	-327.44367	-327.39805	-328.12843	0.045615776	0.73037387	-323.57414	-321.90219	-320.51652
116	116	-344.94519	-340.82259	-342.61015	4.1225999	1.787561	-339.97618	-331.71369	-331.73903
117	117	-430.58457	-430.20178	-430.77883	0.38278246	0.57704415	-424.50924	-421.94118	-420.54271
118	118	-309.07664	-308.88864	-309.66447	0.18799132	0.77582558	-304.99933	-301.83033	-301.78542
119	119	-414.02933	-414.44192	-414.43948	-0.41258601	-0.0024327578	-408.78527	-409.68872	-406.77013
120	120	-288.61929	-288.67749	-289.06802	-0.058201825	0.39053189	-285.70178	-283.23774	-280.19989
121	121	-257.65413	-258.27802	-258.60198	-0.62388893	0.32396485	-253.0646	-253.48194	-253.4828
122	122	-270.82021	-268.53247	-269.51994	2.2877463	0.98747007	-264.82694	-260.47672	-260.99171
123	123	-286.34108	-284.75282	-285.91504	1.5882546	1.1622172	-282.42371	-278.14074	-278.15232
124	124	-475.57736	-468.48072	-465.1373	7.0966317	-3.3434278	-469.38644	-460.70854	-451.3608
125	125	-380.77488	-380.82654	-381.59795	-0.0516605	0.77140891	-376.16336	-376.31104	-376.37022
126	126	-355.04696	-354.99444	-354.00797	0.052520768	-0.98646731	-351.25703	-351.09931	-343.66505
127	127	-293.44284	-293.48639	-294.32499	-0.043550206	0.83859227	-290.71797	-289.15077	-289.14987
128	128	-321.25551	-321.63744	-322.20927	-0.38193531	0.57182459	-318.52056	-317.85077	-316.70298
129	129	-266.58763	-265.60171	-267.08646	0.98591573	1.4847529	-263.79969	-258.91981	-259.01444
130	130	-487.49765	-487.44515	-486.83027	0.052503898	-0.61487968	-483.23191	-480.59835	-471.35753
131	131	-337.86414	-327.57028	-329.46653	10.293864	1.8962475	-333.35071	-320.2889	-320.29147
132	132	-406.92177	-405.15596	-407.58939	1.76581	2.4334308	-395.79319	-392.31621	-392.50083
133	133	-280.8406	-280.96871	-281.84489	-0.12810102	0.87618079	-277.81768	-276.37874	-276.0253
134	134	-523.45817	-519.3562	-513.54492	4.1019759	-5.8112724	-506.78211	-500.84708	-497.40626
135	135	-398.75617	-397.43699	-390.7727	1.3191778	-6.6642971	-391.08748	-387.69171	-374.83153
136	136	-196.73303	-196.59502	-197.50236	0.1380026	0.90733859	-193.54353	-191.08617	-191.08846
137	137	-257.64266	-254.95982	-255.09438	2.6828382	0.134561	-254.70042	-248.21227	-243.37872
138	138	-266.88351	-266.88545	-264.76752	-0.0019390422	-2.1179244	-263.94082	-261.98701	-253.2994
139	139	-299.87557	-299.83185	-300.67407	0.043720338	0.84221843	-297.19248	-295.56191	-295.50415
140	140	-360.69405	-356.00132	-358.05323	4.6927295	2.051902	-357.41154	-348.12789	-348.1223
141	141	-358.76335	-355.74895	-356.74552	3.0144028	0.99656948	-356.23929	-348.89285	-344.89382
142	142	-529.4532	-529.55853	-516.26044	-0.10533048	-13.298094	-516.12856	-514.35612	-501.76886
143	143	-298.23216	-298.14496	-298.96359	0.087201356	0.81863095	-295.47322	-293.96142	-293.96351
144	144	-340.08358	-340.16711	-340.73245	-0.083532499	0.56534431	-337.53011	-336.24982	-333.32047
145	145	-368.69859	-369.16676	-369.18484	-0.46816422	0.018081021	-359.6985	-360.12812	-360.11321
146	146	-462.09066	-461.92054	-460.68967	0.17011739	-1.2308666	-454.55674	-451.87862	-445.37348
147	147	-334.5558	-334.59555	-335.59513	-0.039750366	0.99957581	-331.71241	-330.30016	-330.18354
148	148	-300.10891	-299.56789	-300.09149	0.54102134	0.52359947	-294.47484	-294.89943	-293.10233
149	149	-290.63452	-290.7823	-289.34082	-0.14777763	-1.4414779	-287.87816	-286.32592	-278.87441
150	150	-308.20793	-308.72574	-306.53945	-0.51781344	-2.1862894	-305.66645	-306.08669	-298.20128
151	151	-277.01833	-275.99436	-277.15895	1.0239696	1.1645885	-274.19677	-270.36232	-269.51957
152	152	-334.89986	-335.18274	-330.25859	-0.28287874	-4.9241533	-327.11714	-327.81597	-319.5256
153	153	-355.79106	-349.29898	-350.91037	6.4920783	1.6113822	-349.95538	-341.60911	-340.26916
154	154	-386.16007	-382.72824	-382.69123	3.4318321	-0.037004556	-383.75847	-377.60187	-372.38373
155	155	-340.45766	-341.00446	-340.96046	-0.54679559	-0.043992292	-338.02811	-338.4463	-334.27818
156	156	-311.29031	-309.30851	-311.04916	1.9818074	1.7406503	-308.60261	-303.12684	-299.77844
157	157	-307.30909	-305.91253	-306.69131	1.3965623	0.77878572	-304.68806	-300.61215	-297.34949
158	158	-349.62896	-348.78844	-349.71591	0.84051486	0.92747214	-347.13157	-342.55447	-341.00263
159	159	-315.22704	-310.09185	-311.31129	5.1351975	1.2194473	-308.71903	-304.3657	-303.24489
160	160	-270.90646	-271.43785	-271.85458	-0.53139128	0.41672456	-267.66055	-267.29881	-266.00788
161	161	-373.26567	-372.57021	-373.34416	0.69546089	0.77395188	-366.89083	-363.4084	-363.2954
162	162	-340.87948	-339.87258	-340.73119	1.0068978	0.85861115	-338.26695	-334.57195	-333.3066
163	163	-391.69851	-391.95797	-390.18793	-0.25945952	-1.7700394	-389.36547	-388.45802	-374.07854
164	164	-238.84757	-239.43484	-239.8664	-0.58727664	0.43155327	-235.97481	-234.89357	-234.90454
165	165	-443.01168	-439.01824	-435.18768	3.9934437	-3.8305572	-433.59358	-431.9533	-416.24639
166	166	-359.60481	-354.86977	-356.02281	4.7350393	1.1530422	-355.30284	-350.13787	-348.49548
167	167	-409.46305	-408.51684	-409.30056	0.94621002	0.78372058	-406.05804	-401.47533	-400.52197
168	168	-607.523	-601.85075	-600.59332	5.6722541	-1.2574257	-594.67081	-590.40035	-584.04237
169	169	-236.63412	-236.60286	-237.32637	0.031256616	0.72350793	-233.64212	-231.73087	-231.76948
170	170	-537.78123	-537.19089	-534.37107	0.59034133	-2.8198142	-521.33604	-517.57107	-513.45143
