No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
0	0	-848.74847	-820.55945	-806.16881	28.189021	-14.390635	-834.32199	-801.07291	-783.47298
1	1	-405.10615	-403.12743	-401.88555	1.9787224	-1.2418811	-402.69968	-395.52106	-390.04042
2	2	-541.24467	-533.37327	-534.49181	7.8714008	1.1185381	-532.13636	-515.98215	-512.20766
3	3	-384.09594	-369.80805	-371.68026	14.287887	1.872207	-370.37864	-350.9375	-350.94587
4	4	-368.30676	-366.66937	-367.20753	1.6373868	0.53815967	-365.79514	-359.47943	-357.69315
5	5	-535.38064	-526.03622	-527.00979	9.3444125	0.97356595	-525.39953	-511.12508	-509.20688
6	6	-460.7104	-436.97891	-431.29672	23.731489	-5.6821904	-445.86559	-426.38341	-416.67344
7	7	-723.04404	-697.69008	-697.66049	25.353961	-0.029592373	-708.64877	-676.82209	-676.83911
8	8	-599.46011	-594.15306	-588.37129	5.3070493	-5.7817759	-586.55292	-572.05692	-566.29832
9	9	-334.05061	-314.66383	-316.76583	19.386777	2.1019982	-321.33917	-302.72853	-302.72928
10	10	-653.26459	-616.10932	-601.67304	37.155272	-14.436283	-637.18775	-596.04347	-582.34404
11	11	-413.95738	-414.11594	-411.44723	-0.15856344	-2.6687154	-411.71276	-408.83826	-395.6866
12	12	-536.58452	-531.31645	-531.4382	5.2680771	0.12175782	-525.69385	-515.31906	-510.06977
13	13	-311.74286	-311.0723	-311.46627	0.67056472	0.39397206	-308.78613	-305.00714	-302.22503
14	14	-359.32454	-359.42859	-359.9589	-0.10404718	0.53031384	-356.84619	-352.86199	-352.66933
15	15	-652.42004	-635.16462	-634.96481	17.255419	-0.19981276	-638.26053	-614.01838	-613.98826
16	16	-343.40035	-341.72833	-340.8729	1.6720213	-0.85542369	-340.7828	-332.5457	-327.73829
17	17	-1040.8652	-905.84721	-907.34737	135.01798	1.5001579	-1024.8223	-892.60612	-892.60492
18	18	-615.33392	-602.59751	-599.87522	12.736408	-2.7222831	-601.70858	-584.95359	-578.13718
19	19	-235.07063	-235.70128	-236.09153	-0.63065434	0.39025319	-231.93933	-229.70812	-229.70973
20	20	-451.83807	-443.64763	-444.48046	8.1904392	0.83282194	-443.04016	-435.29918	-435.69715
21	21	-350.33214	-346.59994	-346.94852	3.7321985	0.34857985	-346.275	-339.02296	-337.92798
22	22	-554.23742	-543.85044	-547.58946	10.386976	3.7390114	-541.89568	-527.93356	-525.08333
23	23	-405.40058	-406.06172	-403.292	-0.66113807	-2.7697181	-396.72017	-397.16366	-388.93869
24	24	-668.85024	-647.87338	-647.60419	20.976855	-0.26918865	-651.31729	-624.40914	-624.44465
25	25	-623.92597	-598.01356	-600.20437	25.912408	2.1908135	-611.05893	-579.77245	-579.78127
26	26	-307.46027	-294.34435	-296.08635	13.115928	1.7420027	-293.23369	-284.97214	-285.09247
27	27	-828.24705	-811.59154	-778.13122	16.655515	-33.460317	-815.76982	-791.01394	-755.14184
28	28	-317.2694	-316.76047	-317.36629	0.50892936	0.60582694	-314.49045	-309.80095	-309.08345
29	29	-443.44277	-428.80958	-429.98134	14.633188	1.1717594	-430.55956	-415.39601	-415.4069
30	30	-494.51196	-479.76176	-475.31124	14.750194	-4.4505232	-485.13359	-467.98215	-459.00172
31	31	-605.06983	-557.65213	-559.04082	47.417708	1.3886961	-589.11239	-543.09121	-543.08384
32	32	-361.22411	-360.40342	-360.71758	0.82069437	0.31416685	-354.73583	-349.20005	-347.97035
33	33	-253.07153	-252.77187	-253.13903	0.29965221	0.36715883	-243.74054	-244.15807	-244.15893
34	34	-600.36743	-594.07454	-577.49613	6.29289	-16.578403	-583.92141	-570.40851	-557.57243
35	35	-342.9621	-337.62708	-338.64964	5.3350197	1.0225648	-340.43823	-330.96986	-330.48605
