No.	prop	genetree
2444	0.00155	(anoCar:0.298684,(((((((balReg:0.0640738,(falPer:0.0695704,(melUnd:0.0996005,(ficAlb:0.143616,(corBra:0.076205,(taeGut:0.0615449,pseHum:0.0498405):0.048962):0.0258374):0.0438696):0.0110265):0.0188478):0.00795933,(halLeu:0.0670542,(colLiv:0.103704,mesUni:0.0942807):0.00608486):0.00422837):0.00421975,(aptFor:0.01446,pygAde:0.0166229):0.0510342):0.00400169,(cucCan:0.114431,(((picPub:0.159136,lepDis:0.0617917):0.0146853,(fulGla:0.038399,nipNip:0.0464955):0.00753253):0.0080355,(chaVoc:0.0681554,(calAnn:0.10856,chaPel:0.0918566):0.028782):0.000748333):0.00334823):0.0121231):0.0799286,((anaPla:0.106165,(galGal:0.0828557,melGal:0.0875519):0.0672961):0.0630666,((strCam:0.0612236,(((aptRow:0.0200587,(aptHaa:0.00261163,aptOwe:0.00285848):0.0177799):0.0163553,(rheAme:0.0272559,rhePen:0.0278958):0.0357778):0.00463407,(anoDid:0.0649128,((cryCin:0.0878759,notPer:0.10463):0.0316278,(tinGut:0.0793889,eudEle:0.0968218):0.0318777):0.0276457):0.0141968):0.0172328):0.017089,(casCas:0.0222629,droNov:0.02445):0.0601759):0.0202513):0.0169771):0.161051,((allMis:0.0172771,allSin:0.0160673):0.0211339,(croPor:0.0255478,gavGan:0.0221588):0.0192076):0.146912):0.159593,(chrPic:0.0626173,cheMyd:0.0654532):0.192989):0.156159);
2444	0.00135	(anoCar:0.272867,(((((casCas:0.0994176,(((calAnn:0.138086,(melUnd:0.0992621,(pseHum:0.124615,(corBra:0.0472045,(taeGut:0.0489172,ficAlb:0.0561892):0.0325891):0.0548127):0.0435565):0.0309179):0.014424,(colLiv:0.113578,(cucCan:0.109777,(nipNip:0.053163,(falPer:0.0765046,lepDis:0.0718894):0.00372253):0.00759483):0.0081169):0.00760858):0.0130914,(balReg:0.0899615,((picPub:0.165013,halLeu:0.0471887):0.0363747,(mesUni:0.109842,((fulGla:0.0340002,(aptFor:0.0206769,pygAde:0.0228398):0.0133808):0.0278365,(chaVoc:0.0685723,chaPel:0.121055):0.00820107):0.00462853):0.00703248):0.00564755):0.00233299):0.0476392):0.00342507,((strCam:0.0660168,((notPer:0.17539,(aptOwe:0.0181888,(aptHaa:0.00601024,aptRow:0.00567739):0.0119317):0.0207293):0.00218519,(anoDid:0.0589134,(eudEle:0.0945387,(cryCin:0.0576639,tinGut:0.0494269):0.0276789):0.0558071):0.0196717):0.0225506):0.013978,(droNov:0.0448703,(rheAme:0.0313572,rhePen:0.031997):0.0308768):0.0414378):0.0187216):0.0127845,(anaPla:0.0937513,(galGal:0.0516156,melGal:0.0563118):0.0861223):0.0884177):0.163883,((allMis:0.0152339,allSin:0.0140241):0.0149464,(croPor:0.0211568,gavGan:0.0177678):0.0153679):0.153935):0.0878578,(chrPic:0.0570145,cheMyd:0.0598504):0.125648):0.203285);
2444	0.00125	(anoCar:0.384851,((((((mesUni:0.114129,(((colLiv:0.11389,((falPer:0.0750412,((taeGut:0.0613152,pseHum:0.0496108):0.061795,(ficAlb:0.105251,corBra:0.063677):0.0251314):0.0736009):0.016673,(balReg:0.0609891,(melUnd:0.124342,chaVoc:0.0630612):0.00204836):0.0063807):0.00453577):0.00375581,(cucCan:0.103798,(calAnn:0.106518,chaPel:0.0898142):0.0242879):0.018163):0.00180864,(lepDis:0.075618,(fulGla:0.042891,(nipNip:0.0477252,(aptFor:0.0271952,pygAde:0.0293581):0.012491):0.00326237):0.00218155):0.0215813):0.00409784):0.00350505,(picPub:0.165666,halLeu:0.0478421):0.0364803):0.049563,(anaPla:0.101328,(galGal:0.0605922,melGal:0.0652884):0.0847226):0.0593335):0.0146476,(((((aptHaa:0.012981,(aptOwe:0.00957116,aptRow:0.00899146):0.0036567):0.0210505,(casCas:0.0208015,droNov:0.0229886):0.019966):0.00232537,(rheAme:0.0311745,rhePen:0.0318144):0.0314691):0.00593405,(anoDid:0.0593481,(eudEle:0.10345,(cryCin:0.0604354,tinGut:0.0521984):0.0338184):0.0473308):0.0206714):0.0358287,(notPer:0.199396,strCam:0.0652868):0.0154426):0.0239119):0.179232,((allMis:0.0157586,allSin:0.0145488):0.0413804,(croPor:0.0213561,gavGan:0.0179671):0.0421272):0.135466):0.0687351,(chrPic:0.0496129,cheMyd:0.0524488):0.122417):0.325902);
2444	0.0012	(anoCar:0.337931,(((((((((balReg:0.0596407,(melUnd:0.101337,(pseHum:0.11577,(corBra:0.0527441,(taeGut:0.0497503,ficAlb:0.0570223):0.0372957):0.0404281):0.054476):0.023705):0.0165416,(picPub:0.165584,halLeu:0.0477596):0.0276722):0.0130844,(((aptFor:0.0219395,pygAde:0.0241024):0.0353476,(colLiv:0.10265,mesUni:0.0932267):0.0073798):0.00491431,(calAnn:0.131939,cucCan:0.104931):0.0143286):0.0163067):0.00440312,((chaVoc:0.0624885,(falPer:0.0799221,nipNip:0.052858):0.00279026):0.0277015,(chaPel:0.132704,(lepDis:0.0753304,fulGla:0.0447849):0.0204988):0.00996945):0.00760044):0.0295032,(anaPla:0.103565,(galGal:0.0637867,melGal:0.0684829):0.0837651):0.0456335):0.0307118,(strCam:0.068977,((aptRow:0.0217902,(aptHaa:0.00261779,aptOwe:0.00286464):0.0195053):0.0116812,(casCas:0.0187207,droNov:0.0209078):0.0218196):0.0325629):0.0402656):0.0158142,((rheAme:0.0178858,rhePen:0.0185256):0.0532635,(notPer:0.160648,(anoDid:0.0534283,(eudEle:0.109716,(cryCin:0.0543239,tinGut:0.0460869):0.0461965):0.0351445):0.00822941):0.0209333):0.0775846):0.153841,((allMis:0.0170296,allSin:0.0158198):0.0169212,(croPor:0.0268253,gavGan:0.0234363):0.0134698):0.153678):0.1146,(chrPic:0.0763281,cheMyd:0.079164):0.136591):0.238093);
2444	0.00115	(anoCar:0.342431,(((((((colLiv:0.112402,(((taeGut:0.0493198,ficAlb:0.0565918):0.0821357,(pseHum:0.0997528,corBra:0.0771553):0.0199983):0.0755846,(falPer:0.0817428,(fulGla:0.0345604,(aptFor:0.0254352,pygAde:0.0275981):0.00918288):0.0120218):0.00362727):0.00939196):0.00552421,(calAnn:0.11588,chaPel:0.0991762):0.0333693):0.0125015,(mesUni:0.114125,(cucCan:0.115824,((balReg:0.0613127,(chaVoc:0.0643668,(melUnd:0.116808,(picPub:0.165398,halLeu:0.0475734):0.00308277):0.00883962):0.0010664):0.000506402,(lepDis:0.0758388,nipNip:0.0533899):0.00570953):0.007706):0.0120393):0.00687895):0.0667478,(((aptRow:0.0192646,(aptHaa:0.00289021,aptOwe:0.00313706):0.0167073):0.0437625,(anoDid:0.0914675,strCam:0.0563487):0.00962109):0.00986917,(eudEle:0.102507,(notPer:0.0868077,(cryCin:0.0558689,tinGut:0.0476319):0.0141851):0.0232569):0.0998834):0.0347099):0.0118718,((melGal:0.153161,(galGal:0.139756,anaPla:0.0957696):0.00870907):0.0635459,((casCas:0.0301411,droNov:0.0323282):0.0129579,(rheAme:0.0382326,rhePen:0.0388725):0.0244171):0.0583838):0.0250642):0.160144,((allMis:0.0146109,allSin:0.0134011):0.0328551,(croPor:0.0257975,gavGan:0.0224085):0.0280127):0.14383):0.075085,(chrPic:0.0588459,cheMyd:0.0616818):0.118225):0.278441);
2444	0.00115	(anoCar:0.284483,(((((((pseHum:0.128469,(corBra:0.059574,(taeGut:0.0489745,ficAlb:0.0562465):0.0449014):0.0462977):0.0837068,(mesUni:0.10649,((melUnd:0.117203,halLeu:0.0510511):0.0123693,((falPer:0.0830257,(balReg:0.0547004,chaVoc:0.0588209):0.00398086):0.0016595,(nipNip:0.0482645,(aptFor:0.0198321,pygAde:0.021995):0.0203934):0.00935659):0.00383008):0.0097587):0.00393647):0.00806377,(chaPel:0.137361,((cucCan:0.116762,(fulGla:0.0446206,(picPub:0.158331,lepDis:0.0609866):0.0141795):0.0150258):0.00884278,(calAnn:0.146729,colLiv:0.115406):0.00588344):0.00145155):0.0051728):0.0709332,((rheAme:0.0143148,rhePen:0.0149547):0.0551363,(anoDid:0.0588696,(notPer:0.100648,(eudEle:0.0796203,(cryCin:0.0540297,tinGut:0.0457927):0.0163947):0.01347):0.0572116):0.0220234):0.0664466):0.0331066,((anaPla:0.102479,(galGal:0.0672542,melGal:0.0719504):0.0792117):0.0747251,(strCam:0.0739685,((aptRow:0.0231132,(aptHaa:0.00250029,aptOwe:0.00274714):0.0209458):0.00964419,(casCas:0.0230031,droNov:0.0251902):0.0168231):0.0382684):0.0325681):0.0387908):0.142136,((allMis:0.0154948,allSin:0.014285):0.0372259,(croPor:0.0255211,gavGan:0.0221321):0.0335441):0.143475):0.117984,(chrPic:0.0408602,cheMyd:0.0436961):0.184009):0.172694);
2444	0.00115	(anoCar:0.380303,(((((((((chaVoc:0.0628578,(nipNip:0.0533141,((taeGut:0.0621371,pseHum:0.0504327):0.085979,(ficAlb:0.0968747,corBra:0.0553009):0.0585133):0.0539321):0.00270352):0.00464755,(falPer:0.0763466,lepDis:0.0717314):0.0113826):0.0149496,(calAnn:0.137713,((melUnd:0.124148,balReg:0.0587466):0.00255319,(picPub:0.16548,halLeu:0.0476563):0.012893):0.00310542):0.0139292):0.00991561,(mesUni:0.108396,(colLiv:0.108105,(chaPel:0.121684,(cucCan:0.109966,(fulGla:0.0347005,(aptFor:0.0198997,pygAde:0.0220626):0.0148583):0.0181498):0.00141374):0.00104112):0.00971425):0.0124143):0.025986,(anaPla:0.0949864,(galGal:0.0456291,melGal:0.0503253):0.0933438):0.0452754):0.0261728,((aptHaa:0.00280795,aptOwe:0.0030548):0.0658283,(strCam:0.0593352,(rheAme:0.0237055,rhePen:0.0243454):0.0593066):0.0119109):0.0245205):0.0128752,((aptRow:0.0438199,(anoDid:0.0575428,(eudEle:0.0912409,(cryCin:0.055377,tinGut:0.04714):0.026668):0.0577343):0.0243386):0.0166356,(notPer:0.180479,(casCas:0.0289087,droNov:0.0310958):0.0215877):0.0170279):0.0452437):0.172024,((allMis:0.0137323,allSin:0.0125225):0.04459,(croPor:0.0254399,gavGan:0.0220509):0.0392267):0.131075):0.0642845,(chrPic:0.0678165,cheMyd:0.0706524):0.0965553):0.329012);
2444	0.00115	(anoCar:0.323727,(((anaPla:0.192008,(((colLiv:0.142217,(((((ficAlb:0.127576,(pseHum:0.0798717,(taeGut:0.0716962,corBra:0.0373944):0.0198798):0.0287275):0.0816033,(nipNip:0.0479224,(aptFor:0.0232121,pygAde:0.025375):0.0166714):0.00525048):0.00787502,(melUnd:0.124528,chaVoc:0.0632479):0.00464019):0.000328328,(falPer:0.0775371,picPub:0.170266):0.0109032):0.0274193,(((lepDis:0.084239,calAnn:0.137817):0.0023229,(balReg:0.0644686,chaPel:0.121072):0.00236406):0.022377,(mesUni:0.112061,(cucCan:0.110077,(halLeu:0.0549696,fulGla:0.0449039):0.0080577):0.0157226):0.00970921):0.00230557):0.00871813):0.0293387,(galGal:0.0548026,melGal:0.0594988):0.144782):0.00927558,(anoDid:0.111794,(strCam:0.0643406,(((aptRow:0.0202863,(aptHaa:0.0027963,aptOwe:0.00304315):0.0178228):0.0153219,(rheAme:0.0203206,rhePen:0.0209605):0.0419072):0.00995964,((casCas:0.023621,droNov:0.0258081):0.025639,(notPer:0.120703,(cryCin:0.0825999,(tinGut:0.0606683,eudEle:0.0781012):0.0136946):0.0213497):0.0585396):0.00337656):0.0158302):0.0123348):0.0175301):0.0271342):0.151817,((allMis:0.0150786,allSin:0.0138688):0.0210656,(croPor:0.0216301,gavGan:0.0182411):0.0208584):0.145744):0.0576739,(chrPic:0.0305338,cheMyd:0.0333697):0.119718):0.286556);
2444	0.00115	(anoCar:0.347519,(((((mesUni:0.118877,((colLiv:0.112307,(((taeGut:0.0634519,pseHum:0.0517475):0.147032,(calAnn:0.106276,chaPel:0.0895726):0.0315005):0.00352573,((picPub:0.165313,halLeu:0.0474885):0.0168111,(balReg:0.0644512,(cucCan:0.109834,(fulGla:0.0411515,(nipNip:0.0464624,(aptFor:0.0186319,pygAde:0.0207948):0.0197916):0.00278566):0.0115671):0.000916298):0.000598963):0.00294503):0.00232809):0.00645091,(falPer:0.0898228,((melUnd:0.097536,(ficAlb:0.0841423,corBra:0.0425684):0.101279):0.0301213,(lepDis:0.0788082,chaVoc:0.0631994):0.00317736):0.00322208):0.0112958):0.00954164):0.0622702,((((aptRow:0.0209625,(aptHaa:0.00337036,aptOwe:0.00361721):0.017925):0.0154644,(rheAme:0.011985,rhePen:0.0126249):0.0510615):0.00672423,(notPer:0.17094,(anoDid:0.0574574,(cryCin:0.0515345,tinGut:0.0432975):0.0881594):0.014492):0.0092632):0.0320997,((casCas:0.0625102,strCam:0.058384):0.00648073,(droNov:0.0477651,eudEle:0.168003):0.023413):0.0133288):0.0257502):0.0170588,(anaPla:0.0929746,(galGal:0.0773835,melGal:0.0820797):0.0595776):0.098696):0.163305,((allMis:0.0198648,allSin:0.018655):0.0292586,(croPor:0.0238561,gavGan:0.0204671):0.0316116):0.143915):0.107565,(chrPic:0.0594872,cheMyd:0.0623231):0.151806):0.249307);
