No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
0	0	-439.03127	-436.42328	-436.99798	2.6079854	0.57469472	-436.78618	-430.42773	-429.8167
1	1	-337.19457	-333.98729	-335.08524	3.2072801	1.0979495	-332.65778	-322.8792	-322.87959
2	2	-413.24121	-412.425	-412.5593	0.81621127	0.13429672	-406.56437	-402.24569	-400.34691
3	3	-364.1772	-364.53224	-364.9848	-0.35504591	0.45255835	-359.66412	-357.85477	-357.36336
4	4	-388.49426	-381.92461	-381.28101	6.5696492	-0.64360587	-377.74282	-374.01345	-368.33178
5	5	-364.33751	-364.88641	-365.31433	-0.5489014	0.42791833	-358.65632	-356.47795	-356.45687
6	6	-190.60687	-190.6687	-191.06733	-0.061830433	0.3986334	-186.57488	-185.82053	-185.81738
7	7	-569.22525	-543.66106	-545.64283	25.564188	1.9817692	-555.20795	-525.83489	-525.7707
8	8	-617.18679	-615.94346	-608.88385	1.2433278	-7.0596048	-601.2357	-593.98125	-585.75713
9	9	-350.37296	-346.49334	-347.09895	3.8796206	0.60560531	-347.7763	-338.82176	-338.32079
10	10	-340.60483	-338.66878	-339.4545	1.936046	0.78572109	-335.77187	-329.0016	-328.23363
11	11	-313.68151	-308.27747	-309.0118	5.4040405	0.73432969	-309.90455	-302.40015	-302.40448
12	12	-396.75482	-393.22181	-388.72189	3.5330046	-4.4999282	-391.4605	-381.06906	-372.16003
13	13	-411.7059	-404.27221	-402.32022	7.4336995	-1.9519859	-403.77493	-393.08864	-387.16029
14	14	-568.8822	-564.74924	-559.81412	4.132965	-4.9351168	-552.73195	-543.8665	-537.68717
15	15	-265.79635	-266.80819	-266.86529	-1.0118405	0.057102992	-258.22997	-256.76851	-256.76149
16	16	-391.25767	-386.86527	-386.93637	4.3924008	0.071095797	-385.49126	-377.35185	-367.45992
17	17	-362.06783	-356.6932	-358.16742	5.3746248	1.4742165	-359.44653	-347.41657	-347.41673
18	18	-290.52242	-290.93698	-291.39087	-0.41455499	0.45389264	-286.06296	-282.90204	-282.86719
19	19	-300.41721	-300.09909	-298.92907	0.31811876	-1.1700224	-297.76824	-293.17013	-282.96753
20	20	-422.21275	-421.34941	-422.04059	0.8633323	0.69117533	-419.94583	-412.65401	-407.7263
21	21	-353.96573	-352.61525	-353.46033	1.3504746	0.84507693	-351.45907	-344.08605	-344.11346
22	22	-408.3503	-398.69215	-399.76593	9.658143	1.0737782	-400.03014	-389.91039	-389.89191
23	23	-506.37543	-505.49763	-498.86988	0.87780312	-6.627755	-491.19476	-486.45364	-477.83279
24	24	-446.55876	-443.1038	-440.06348	3.4549655	-3.0403149	-441.67336	-430.21458	-420.39051
25	25	-442.82852	-433.01768	-432.82825	9.8108419	-0.18943074	-427.07672	-410.0796	-410.11087
26	26	-311.98935	-312.47836	-312.87016	-0.4890074	0.39180339	-309.36278	-307.38556	-307.37047
27	27	-295.86958	-296.73206	-296.90824	-0.86247889	0.17617312	-293.15054	-293.25316	-293.1983
28	28	-243.78312	-244.39266	-244.55925	-0.60954627	0.16659071	-240.67143	-238.76564	-238.8654
29	29	-350.89225	-350.25109	-350.81864	0.64116264	0.56755907	-348.04486	-342.45029	-341.07076
30	30	-308.39334	-308.83203	-307.86019	-0.43868837	-0.97184705	-304.68186	-304.66651	-299.70719
31	31	-381.66234	-381.68596	-382.10247	-0.023616366	0.4165138	-379.2433	-375.66476	-375.36919
