No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
8	0	-1029.46	-934.35919	-881.16057	95.100784	-53.198625	-1014.3726	-912.62435	-859.93384
8	1	-406.42176	-403.99968	-404.8795	2.4220779	0.87981365	-404.08635	-397.80827	-394.52158
8	2	-792.44399	-751.0879	-752.58642	41.356089	1.4985198	-777.69201	-735.82823	-735.49852
8	3	-388.90707	-384.32096	-386.67539	4.5861112	2.3544287	-378.94325	-370.03276	-370.03819
8	4	-659.00727	-655.22716	-633.99599	3.7801095	-21.231169	-648.09598	-634.94608	-613.05767
8	5	-629.96846	-619.42127	-617.51423	10.547185	-1.9070441	-616.49743	-599.83324	-598.77208
8	6	-585.58276	-563.52285	-555.56478	22.059913	-7.9580719	-569.48389	-541.4265	-532.80215
8	7	-417.81734	-407.07547	-407.84091	10.741864	0.7654419	-414.57067	-397.74738	-390.51169
8	8	-586.02119	-561.47009	-557.17421	24.551099	-4.2958771	-571.98519	-550.56354	-544.60696
8	9	-680.68974	-666.394	-640.72576	14.295738	-25.668244	-664.40378	-648.12829	-624.16449
8	10	-876.71026	-857.52507	-798.02108	19.185191	-59.503994	-862.30689	-840.60141	-780.8748
8	11	-512.7096	-487.35487	-473.36985	25.354732	-13.985021	-497.30871	-472.0572	-456.43752
8	12	-458.92523	-451.78267	-442.38719	7.1425606	-9.3954846	-448.25982	-440.11479	-426.29541
8	13	-469.45364	-459.03477	-458.74298	10.418867	-0.29178632	-457.48031	-446.13596	-440.48196
8	14	-463.79351	-449.00239	-446.31036	14.791124	-2.6920287	-449.04074	-438.50826	-432.59257
8	15	-710.32579	-706.66503	-692.36674	3.6607541	-14.298293	-696.6735	-689.7657	-672.0896
8	16	-1143.6368	-1093.6163	-1040.6526	50.020558	-52.963655	-1131.8743	-1079.5568	-1022.2355
8	17	-609.09274	-593.12506	-588.70922	15.967681	-4.4158364	-593.97106	-576.42676	-571.62691
8	18	-966.32866	-852.35413	-855.37839	113.97453	3.024254	-950.15002	-839.66062	-839.6617
8	19	-671.40797	-670.70904	-661.28565	0.69893303	-9.4233895	-658.87444	-658.5728	-643.03003
8	20	-456.68003	-452.87539	-454.58789	3.8046388	1.712504	-454.2134	-445.85059	-441.19582
8	21	-276.82801	-277.29086	-277.98881	-0.46285866	0.69794517	-274.04738	-274.46563	-274.0638
8	22	-679.5569	-649.08439	-645.75991	30.472505	-3.3244797	-663.60942	-625.26235	-623.35806
8	23	-360.4886	-359.46702	-360.4316	1.0215787	0.96458321	-358.0019	-354.93897	-353.00937
8	24	-397.55541	-394.84808	-396.17771	2.7073347	1.3296328	-395.00924	-387.85373	-384.78919
8	25	-370.35608	-359.57718	-361.13564	10.7789	1.5584574	-357.9622	-352.38608	-352.58425
8	26	-762.85314	-732.25867	-712.73591	30.594469	-19.522753	-746.04541	-708.71822	-688.33391
8	27	-966.03807	-908.77861	-870.55157	57.259465	-38.227037	-947.9826	-892.54876	-856.64412
8	28	-974.21611	-908.36339	-874.53789	65.852715	-33.825503	-957.02962	-885.39321	-851.80905
8	29	-411.83029	-403.98997	-405.89468	7.8403185	1.9047164	-403.95718	-397.62377	-397.61855
8	30	-586.58518	-574.94344	-554.64722	11.641739	-20.296224	-571.12018	-553.65247	-539.4437
8	31	-569.72726	-561.55074	-558.97183	8.1765199	-2.5789099	-556.15394	-548.72121	-541.28779
8	32	-782.24858	-773.63569	-757.71184	8.6128877	-15.923854	-770.0117	-752.95821	-733.94315
8	33	-993.57275	-950.60387	-948.07149	42.96888	-2.5323773	-979.56996	-929.68031	-922.51875
8	34	-518.46196	-516.7024	-509.93823	1.7595567	-6.7641774	-506.14058	-497.20121	-491.32273
8	35	-1292.1656	-1227.5001	-1135.9187	64.665529	-91.581443	-1278.6518	-1208.3772	-1116.0105
8	36	-245.62558	-244.40973	-245.89837	1.2158592	1.4886489	-242.17406	-238.33082	-237.64746
8	37	-433.39465	-431.68052	-429.83768	1.7141259	-1.8428427	-430.22953	-425.34219	-418.167
8	38	-506.77061	-484.1817	-486.48526	22.588913	2.3035634	-491.53947	-471.78804	-471.77272
8	39	-558.55539	-557.56615	-539.26122	0.98924601	-18.304928	-542.91281	-540.0163	-518.16189
8	40	-544.09962	-523.81891	-525.49842	20.280709	1.679509	-533.69767	-517.5899	-512.99645
8	41	-731.83037	-729.26724	-687.11603	2.5631376	-42.151203	-718.522	-714.58597	-670.65004
8	42	-196.83396	-197.84707	-197.76752	-1.0131141	-0.079555734	-193.32078	-193.74239	-192.63345
8	43	-376.49695	-367.91353	-369.05151	8.5834205	1.1379869	-373.9807	-362.85961	-360.35545
8	44	-1045.1737	-1027.0008	-977.65784	18.172955	-49.342931	-1033.4699	-1010.0876	-954.62144
8	45	-503.97716	-496.03485	-483.53552	7.9423042	-12.499332	-490.49445	-476.79847	-465.24278
8	46	-554.2442	-552.61829	-553.06664	1.6259162	0.44835864	-543.0415	-537.63165	-533.13293
8	47	-503.68367	-494.45285	-491.35719	9.2308185	-3.0956642	-487.55451	-486.44786	-468.95654
