No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
8	0	-611.00208	-600.24034	-588.79452	10.761746	-11.445817
8	1	-389.81646	-391.23137	-394.51344	-1.4149118	3.2820694
8	2	-631.31716	-621.54101	-630.68998	9.7761429	9.1489668
8	3	-365.22201	-363.69945	-367.26138	1.522555	3.5619304
8	4	-560.73338	-562.49703	-565.03183	-1.7636524	2.5347959
8	5	-542.33606	-545.37328	-543.33169	-3.0372177	-2.0415859
8	6	-459.61928	-458.43525	-453.80306	1.1840359	-4.6321894
8	7	-337.73925	-336.56472	-337.96845	1.1745311	1.4037293
8	8	-480.12855	-472.72994	-477.9562	7.3986101	5.2262527
8	9	-487.59228	-480.21953	-479.25406	7.3727549	-0.96546505
8	10	-585.03248	-571.87967	-561.6477	13.152809	-10.231972
8	11	-428.24866	-428.23722	-428.31701	0.011441836	0.079788752
8	12	-383.52481	-381.42604	-382.25052	2.0987769	0.82448676
8	13	-374.65847	-372.57788	-369.93417	2.0805906	-2.6437041
8	14	-377.24253	-378.44403	-375.79443	-1.2014962	-2.6496032
8	15	-647.74347	-646.13821	-650.44315	1.6052596	4.3049419
8	16	-569.71011	-585.53799	-575.07005	-15.82788	-10.467939
8	17	-508.09445	-506.50868	-506.98203	1.585776	0.47335691
8	18	-625.71	-620.19145	-623.63289	5.518552	3.4414434
8	19	-561.49428	-558.65451	-556.87817	2.8397689	-1.7763386
8	20	-414.23671	-413.07141	-418.71603	1.1653004	5.6446191
8	21	-279.0918	-280.90163	-282.72304	-1.8098371	1.8214039
8	22	-568.34256	-560.61105	-558.60991	7.7315045	-2.0011412
8	23	-353.35235	-355.25659	-354.71796	-1.9042488	-0.53863292
8	24	-361.98423	-361.445	-364.99592	0.53923356	3.5509193
8	25	-313.68087	-310.64527	-311.73653	3.0355984	1.0912641
8	26	-581.29266	-582.99467	-571.58563	-1.7020082	-11.409043
8	27	-382.07238	-391.56026	-391.1124	-9.4878851	-0.44786203
8	28	-596.6348	-595.52968	-592.88562	1.1051133	-2.6440675
8	29	-394.67309	-391.76681	-395.77307	2.9062872	4.006261
8	30	-464.439	-463.96609	-457.37788	0.4729043	-6.5882167
8	31	-508.90582	-506.48833	-509.39498	2.417488	2.9066452
8	32	-654.82987	-655.54624	-653.8577	-0.71637173	-1.688543
8	33	-748.02504	-747.92662	-747.64508	0.098419568	-0.28153975
8	34	-458.5455	-457.97807	-456.07378	0.56743322	-1.9042908
8	35	-818.93273	-812.5631	-811.11944	6.3696277	-1.4436604
8	36	-224.46851	-226.65255	-229.35387	-2.1840416	2.7013155
8	37	-424.32602	-421.8655	-421.11607	2.4605108	-0.74943618
8	38	-343.33735	-339.1809	-342.45393	4.1564429	3.2730304
8	39	-418.51288	-423.19226	-417.03848	-4.6793826	-6.1537838
8	40	-473.22629	-471.45409	-471.45479	1.7721971	0.00070399504
8	41	-594.79451	-605.84767	-577.82431	-11.053161	-28.023358
8	42	-211.35926	-213.75849	-215.68658	-2.3992246	1.9280971
8	43	-324.75473	-329.15124	-330.09709	-4.3965064	0.94585043
8	44	-732.75296	-723.62754	-723.82325	9.1254259	0.19571707
8	45	-448.38432	-450.77527	-451.68032	-2.3909553	0.90504662
8	46	-520.19745	-518.81538	-520.17777	1.3820724	1.3623904
8	47	-444.90184	-445.80273	-443.94771	-0.90088325	-1.8550178
8	48	-609.13329	-610.98131	-613.20777	-1.8480245	2.226459
8	49	-491.00439	-491.27247	-494.0643	-0.26808195	2.7918343
8	50	-370.93381	-367.65325	-371.7392	3.2805543	4.0859472
8	51	-412.5401	-410.88969	-414.17624	1.6504134	3.2865517
8	52	-296.29244	-294.00958	-296.02652	2.2828664	2.0169446
8	53	-636.81659	-636.67434	-627.63541	0.14224598	-9.0389318
8	54	-352.00699	-350.74794	-353.42191	1.2590548	2.673975
8	55	-258.34971	-258.58347	-261.79966	-0.23375785	3.2161892
8	56	-516.46715	-524.57336	-516.61472	-8.1062091	-7.9586372
8	57	-402.26737	-399.19169	-400.94341	3.0756829	1.7517201
8	58	-525.32569	-523.89133	-523.56221	1.4343602	-0.32912265
8	59	-303.32521	-301.27962	-304.46721	2.0455893	3.1875932
8	60	-376.69432	-374.40696	-378.75964	2.2873549	4.3526747
8	61	-374.92249	-375.41431	-375.34837	-0.49182914	-0.065942092
8	62	-259.63398	-259.62028	-262.51639	0.013699988	2.8961127
8	63	-402.74961	-397.06612	-400.68507	5.6834968	3.6189515
8	64	-329.1055	-330.31082	-332.49945	-1.2053204	2.1886323
8	65	-550.65507	-547.51915	-545.81265	3.1359187	-1.7064982
8	66	-347.94752	-350.45554	-349.95401	-2.5080131	-0.5015293
8	67	-387.98362	-386.87439	-387.04034	1.1092394	0.16595814
8	68	-304.21514	-303.34333	-309.14108	0.87180635	5.7977471
8	69	-471.21357	-469.47137	-472.02013	1.7422042	2.548758
8	70	-351.91973	-352.79573	-354.73689	-0.87599458	1.9411666
8	71	-549.6428	-547.42309	-550.68313	2.2197097	3.2600332
8	72	-422.3306	-417.58324	-420.0249	4.747363	2.4416598
8	73	-553.53639	-555.07314	-554.29165	-1.5367557	-0.78149663
8	74	-607.28661	-600.11962	-605.94847	7.1669849	5.8288468
8	75	-598.42488	-596.34733	-594.38988	2.0775577	-1.9574472
8	76	-564.82155	-565.59949	-561.13093	-0.77793965	-4.4685626
8	77	-564.48962	-559.14761	-561.10913	5.3420134	1.9615238
8	78	-449.17793	-442.63624	-442.62124	6.54169	-0.015008758
8	79	-505.92654	-508.26398	-504.33793	-2.3374437	-3.9260468
8	80	-317.61473	-318.69578	-320.71859	-1.0810489	2.0228097
8	81	-417.09262	-416.93609	-417.27888	0.15652949	0.34279125
8	82	-671.67399	-671.34291	-639.85156	0.33107329	-31.491355
8	83	-586.96428	-585.55695	-583.72806	1.4073311	-1.8288899
8	84	-676.6742	-673.85191	-685.50149	2.8222911	11.649584
8	85	-363.69462	-363.88879	-363.70613	-0.19417193	-0.18265813
8	86	-526.77146	-525.72301	-526.60886	1.0484504	0.88585293
8	87	-354.22602	-349.98321	-354.58878	4.2428075	4.6055628
8	88	-458.1293	-460.51896	-462.84726	-2.3896623	2.3282968
8	89	-464.78092	-463.46819	-471.30937	1.3127285	7.8411735
8	90	-479.24728	-482.23438	-482.95822	-2.9871044	0.72383629
8	91	-504.97527	-501.98839	-505.69481	2.9868835	3.7064201
8	92	-567.45074	-570.10794	-570.54779	-2.6571964	0.43985796
8	93	-635.26701	-635.7024	-631.64525	-0.43539174	-4.0571501
8	94	-482.29825	-480.69937	-484.27442	1.5988737	3.5750519
8	95	-632.36092	-629.26775	-622.61089	3.0931691	-6.6568604
8	96	-636.80531	-637.97929	-634.6803	-1.1739707	-3.2989852
8	97	-454.32331	-454.93378	-459.61599	-0.61047324	4.6822085
8	98	-723.29394	-722.89992	-721.05233	0.39402479	-1.8475886
8	99	-574.34988	-572.32655	-566.93334	2.0233319	-5.3932087
8	100	-533.52527	-531.1159	-531.18627	2.4093701	0.070377435
8	101	-507.37387	-507.59437	-504.48225	-0.22050111	-3.1121171
8	102	-438.90087	-438.40143	-441.39585	0.49943991	2.9944204
8	103	-676.4091	-661.88628	-658.55321	14.522825	-3.3330649
8	104	-708.98722	-693.36402	-691.08103	15.623199	-2.2829831
8	105	-265.92197	-265.59808	-270.01004	0.32388899	4.4119576
8	106	-418.24711	-418.36895	-418.58969	-0.12183479	0.22074117
8	107	-300.13696	-300.5129	-301.70493	-0.37593811	1.1920295
8	108	-450.3633	-447.09408	-443.70478	3.269222	-3.3893001
8	109	-605.7007	-591.02842	-588.95313	14.672284	-2.0752825
8	110	-421.30619	-419.65094	-416.22076	1.6552479	-3.4301826
8	111	-437.35619	-441.61564	-440.57229	-4.2594435	-1.0433439
8	112	-252.40625	-248.81931	-255.41684	3.5869381	6.59753
8	113	-258.61085	-256.89792	-265.76656	1.7129276	8.8686335
8	114	-347.92873	-343.61052	-347.12254	4.3182167	3.5120257
8	115	-640.4082	-638.72061	-637.99362	1.687596	-0.72698617
8	116	-529.59875	-529.04564	-529.31288	0.5531097	0.26723255
8	117	-505.84836	-504.27667	-502.55522	1.5716848	-1.72145
8	118	-490.77773	-488.40119	-488.97721	2.3765324	0.57601504
8	119	-832.98199	-836.21467	-811.66582	-3.2326776	-24.548847
8	120	-502.52	-500.34369	-503.73048	2.1763152	3.3867949
8	121	-401.05224	-404.17837	-400.23481	-3.1261269	-3.9435637
8	122	-491.23519	-488.49565	-490.67966	2.7395403	2.1840144
8	123	-327.14101	-326.96924	-328.87648	0.17176701	1.9072427
8	124	-443.14332	-442.95611	-442.16269	0.18720626	-0.7934245
8	125	-567.95724	-562.4326	-557.76289	5.5246395	-4.669706
8	126	-417.75186	-417.17669	-419.1123	0.57517408	1.935613
8	127	-469.52625	-466.99922	-465.23025	2.5270329	-1.7689696
8	128	-501.11851	-499.009	-503.93695	2.1095098	4.9279439
8	129	-402.33692	-405.47593	-406.50007	-3.139008	1.0241375
8	130	-531.16574	-526.88069	-529.42648	4.2850495	2.5457893
8	131	-342.07235	-337.27814	-334.88554	4.7942093	-2.3925997
8	132	-399.25176	-400.97506	-402.2127	-1.7233007	1.2376457
8	133	-497.35519	-495.00649	-492.37839	2.3487015	-2.6280979
8	134	-609.78281	-610.84197	-599.76262	-1.0591575	-11.079346
8	135	-571.20574	-572.50926	-571.9642	-1.3035237	-0.545063
8	136	-331.95137	-331.76117	-333.09079	0.19020217	1.3296271
8	137	-347.82916	-348.76719	-351.39217	-0.93802335	2.6249859
8	138	-528.17247	-527.37316	-527.23394	0.79930971	-0.13922077
8	139	-447.26396	-450.64819	-451.7365	-3.3842356	1.0883044
8	140	-488.96288	-486.73844	-487.92129	2.2244359	1.1828543
8	141	-694.02167	-691.58186	-686.6848	2.4398092	-4.8970611
8	142	-413.70949	-418.95324	-420.16857	-5.2437469	1.2153247
8	143	-541.46083	-539.68698	-535.38306	1.7738542	-4.30392
8	144	-648.71729	-640.28018	-642.3552	8.4371029	2.0750182
8	145	-610.33963	-607.81466	-602.19179	2.5249668	-5.6228674
8	146	-461.11912	-456.66735	-458.13475	4.4517678	1.4674026
8	147	-724.40644	-724.08822	-718.1428	0.31822037	-5.9454209
8	148	-599.90768	-591.66116	-609.491	8.2465167	17.829838
8	149	-658.63242	-655.55834	-664.33851	3.0740853	8.7801691
8	150	-480.60792	-481.79685	-485.35773	-1.1889309	3.560879
8	151	-455.19629	-457.9066	-455.56567	-2.7103083	-2.3409318
8	152	-477.383	-473.86827	-477.00257	3.5147269	3.1343015
8	153	-548.55802	-551.37516	-551.5083	-2.8171391	0.13313949
8	154	-373.13826	-373.37853	-374.42251	-0.24026534	1.0439895
8	155	-509.0009	-513.69125	-508.73482	-4.690344	-4.9564219
8	156	-404.497	-400.72423	-399.41373	3.7727697	-1.3104983
8	157	-589.90897	-591.3316	-588.04856	-1.4226347	-3.2830372
8	158	-461.4613	-462.10658	-460.72468	-0.64527647	-1.3819023
8	159	-511.21678	-506.48825	-504.94764	4.7285334	-1.5406144
8	160	-260.99244	-259.79225	-263.41867	1.2001886	3.6264184
8	161	-435.99515	-447.04809	-448.82751	-11.05294	1.7794189
8	162	-566.23758	-565.58047	-568.94623	0.65711322	3.365755
8	163	-679.94314	-679.17611	-672.08371	0.76703084	-7.0923983
8	164	-290.2681	-290.86567	-290.94555	-0.59756695	0.079878495
8	165	-507.30963	-510.36633	-505.85353	-3.0567049	-4.5127998
8	166	-466.66789	-465.67589	-465.80243	0.99200121	0.12653878
8	167	-715.51022	-712.08717	-705.56782	3.4230539	-6.5193431
8	168	-343.91107	-344.91202	-347.84531	-1.0009541	2.9332908
8	169	-482.70567	-476.59862	-476.51727	6.1070581	-0.08134528
8	170	-575.37895	-575.10977	-570.47127	0.26917993	-4.638505
8	171	-405.54931	-408.21091	-412.49908	-2.6615986	4.2881748
8	172	-798.24062	-780.85492	-797.30568	17.385698	16.450763
8	173	-420.12001	-421.58752	-428.02464	-1.4675092	6.4371147
8	174	-628.20481	-631.55062	-626.65336	-3.3458085	-4.8972547
8	175	-688.10037	-692.17582	-683.27569	-4.0754466	-8.9001242
8	176	-391.10427	-393.28036	-393.05235	-2.176086	-0.22801517
8	177	-478.41442	-478.08359	-481.32528	0.33082944	3.2416954
8	178	-376.15964	-376.90832	-376.43868	-0.74867747	-0.46963495
8	179	-525.29133	-526.76658	-522.4819	-1.4752475	-4.284676
8	180	-549.03429	-547.37514	-535.40277	1.659145	-11.972375
8	181	-486.20219	-481.80811	-481.78225	4.3940793	-0.025860666
8	182	-354.72525	-354.4367	-354.71815	0.28855126	0.28144968
8	183	-566.41083	-563.69809	-568.80202	2.7127448	5.1039332
8	184	-419.71238	-417.43015	-420.07669	2.2822338	2.6465447
8	185	-407.31075	-405.80492	-409.25059	1.5058308	3.4456709
8	186	-387.25082	-390.25532	-386.99255	-3.0044966	-3.2627666
8	187	-533.21731	-529.02535	-528.61229	4.1919655	-0.41305743
8	188	-263.14406	-264.60619	-267.99022	-1.4621288	3.3840323
8	189	-593.84035	-587.89146	-580.26057	5.9488849	-7.6308915
8	190	-333.06928	-336.41916	-338.96865	-3.3498731	2.5494915
8	191	-648.83551	-650.24461	-644.17678	-1.4091035	-6.0678347
8	192	-417.41093	-418.5002	-416.74238	-1.0892631	-1.7578158
8	193	-424.75381	-426.44673	-428.22737	-1.692923	1.780641
8	194	-575.25167	-573.13783	-573.75174	2.1138416	0.61390729
8	195	-391.75464	-393.58802	-392.74814	-1.8333801	-0.83988185
8	196	-742.11929	-744.42736	-737.11201	-2.3080745	-7.3153555
