No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
0	0	-305.07429	-308.20413	-308.99536	-3.129838	0.79122504
1	1	-278.33521	-279.95908	-280.53962	-1.6238628	0.58054367
2	2	-294.82605	-295.97006	-297.26707	-1.1440079	1.2970095
3	3	-328.78608	-331.19127	-332.21513	-2.4051874	1.0238597
4	4	-266.39032	-267.63103	-270.74425	-1.2407103	3.113223
5	5	-338.8069	-338.83279	-338.43252	-0.02589128	-0.40027631
6	6	-365.9681	-361.47058	-361.2058	4.4975162	-0.26477808
7	7	-335.9672	-335.75512	-337.7447	0.21207631	1.9895787
8	8	-305.63025	-306.70589	-308.73551	-1.0756369	2.0296275
9	9	-361.48116	-363.4916	-364.85778	-2.0104433	1.3661772
10	10	-318.18752	-319.35054	-320.86831	-1.1630286	1.5177681
11	11	-519.32178	-519.80398	-519.66302	-0.48220232	-0.14096847
12	12	-349.83657	-348.55694	-349.50574	1.2796325	0.94880168
13	13	-337.84745	-340.86476	-334.34195	-3.0173084	-6.5228057
14	14	-365.70334	-368.48397	-368.57677	-2.7806321	0.092799317
15	15	-460.20038	-461.5441	-460.15183	-1.3437164	-1.3922702
16	16	-445.90256	-446.45183	-448.26291	-0.54927124	1.8110819
17	17	-304.31965	-304.20396	-305.66142	0.11569373	1.4574575
18	18	-267.30721	-268.584	-271.75999	-1.2767879	3.1759925
19	19	-360.37647	-365.92664	-365.41299	-5.5501748	-0.51365579
20	20	-436.39171	-436.7517	-438.74599	-0.3599862	1.9942966
21	21	-509.20021	-508.72896	-508.90744	0.47124908	0.17847086
22	22	-184.22884	-186.81338	-190.81753	-2.5845473	4.0041515
23	23	-311.94011	-312.31925	-313.89909	-0.37913836	1.5798341
24	24	-310.47719	-311.12858	-312.4594	-0.65138631	1.3308203
25	25	-372.28403	-374.1448	-375.31803	-1.8607699	1.1732253
26	26	-423.93284	-420.87398	-420.96843	3.058861	0.094458229
27	27	-342.8256	-344.95815	-344.77374	-2.132547	-0.18441181
28	28	-281.24509	-281.25307	-282.19799	-0.007980895	0.94492092
29	29	-401.52745	-401.65209	-401.75364	-0.12464287	0.10155065
30	30	-288.71564	-291.12758	-290.75875	-2.4119437	-0.36883377
31	31	-250.64274	-252.98071	-255.56952	-2.3379704	2.5888115
32	32	-399.16378	-400.78272	-397.80265	-1.6189466	-2.9800697
33	33	-332.39824	-335.14212	-335.21562	-2.7438829	0.073497548
34	34	-232.45698	-234.66728	-237.27371	-2.2103072	2.6064269
35	35	-419.70737	-420.55423	-418.9187	-0.84685952	-1.6355293
36	36	-280.25945	-281.71702	-283.26628	-1.4575625	1.5492654
37	37	-419.68269	-416.80014	-419.31382	2.8825484	2.5136845
