No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut-aptFor_0	taeGut-aptFor_1	taeGut-aptFor_2	taeGut-aptFor_3	taeGut-galGal_0	taeGut-galGal_1	taeGut-galGal_2	taeGut-galGal_3	aptHaa-aptOwe_0	aptHaa-aptOwe_1	aptHaa-aptOwe_2	aptHaa-aptOwe_3	aptHaa-aptRow_0	aptHaa-aptRow_1	aptHaa-aptRow_2	aptHaa-aptRow_3	casCas-droNov_0	casCas-droNov_1	casCas-droNov_2	casCas-droNov_3	aptHaa-casCas_0	aptHaa-casCas_1	aptHaa-casCas_2	aptHaa-casCas_3	rheAme-rhePen_0	rheAme-rhePen_1	rheAme-rhePen_2	rheAme-rhePen_3	aptHaa-rheAme_0	aptHaa-rheAme_1	aptHaa-rheAme_2	aptHaa-rheAme_3	cryCin-tinGut_0	cryCin-tinGut_1	cryCin-tinGut_2	cryCin-tinGut_3	eudEle-notPer_0	eudEle-notPer_1	eudEle-notPer_2	eudEle-notPer_3	cryCin-eudEle_0	cryCin-eudEle_1	cryCin-eudEle_2	cryCin-eudEle_3	cryCin-anoDid_0	cryCin-anoDid_1	cryCin-anoDid_2	cryCin-anoDid_3	aptHaa-cryCin_0	aptHaa-cryCin_1	aptHaa-cryCin_2	aptHaa-cryCin_3	aptHaa-strCam_0	aptHaa-strCam_1	aptHaa-strCam_2	aptHaa-strCam_3	taeGut-aptHaa_0	taeGut-aptHaa_1	taeGut-aptHaa_2	taeGut-aptHaa_3
50	1.98965	0.188531	0.219812	0.084724	0	0	0.000714286	0.999286	0	0	0	1	0	0	0	1	0	0	0.642857	0.293571	0.0635714	0	0.859286	0.00357143	0.137143	0	0.935	0.0107143	0.0542857	0	0.941429	0.0585714	0	0	0.944286	0.0557143	0	0	0.894286	0.0514286	0.0542857	0	0.935714	0.01	0.0542857	0	0.00214286	0.997857	0	0	0.000714286	0.999286	0	0	0.0507143	0.949286	0	0	0.0171429	0.982857	0	0	1	0	0	0	1	0	0	0	0.000714286	0.999286	0	0	0.01	0.99	0	0	0.862857	0.0828571	0.0542857	0	0.945714	0	0.0542857	0	0.945714	0.0542857	0	0	0.945714	0.0542857	0	0	0.945714	0	0.0542857	0	0.945714	0.0542857	0	0	0.00714286	0.992857	0	0	0.06	0.94	0	0	0.0778571	0.922143	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
0	2.11565	0.150608	0.231502	0.101905	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.512857	0.431429	0.0557143	0	0.662143	0.005	0.332857	0	0.901429	0.0985714	0	0	1	0	0	0	0.997143	0.00285714	0	0	0.683571	0.316429	0	0	0.997143	0.00214286	0.000714286	0	0.0121429	0.987857	0	0	0.0128571	0.987143	0	0	0.200714	0.799286	0	0	0.185	0.815	0	0	0.991429	0.00857143	0	0	1	0	0	0	0	1	0	0	0.121429	0.878571	0	0	0.664286	0.335714	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.999286	0.000714286	0	0	1	0	0	0	0.0307143	0.969286	0	0	0.23	0.77	0	0	0.252143	0.747857	0	0	0.991429	0.00857143	0	0	1	0	0	0	1	0	0	0	1	0	0
51	1.96036	0.0986156	0.219615	0.0731926	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.953571	0.0442857	0.00214286	0	0.967857	0.0314286	0.000714286	0	0.99	0.01	0	0	1	0	0	0	0.986429	0.0135714	0	0	0.990714	0.00928571	0	0	0.686429	0.313571	0	0	0.000714286	0.999286	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0.000714286	0.999286	0	0	0.00714286	0.992857	0	0	0.997857	0.00214286	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.00142857	0.998571	0	0	0.00142857	0.998571	0	0	0.00571429	0.994286	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
1	2.18402	0.193238	0.790362	0.20376	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0535714	0.0278571	0.918571	0	0.0642857	0.0171429	0.918571	0	0.08	0.00285714	0.917143	0	0.0821429	0.917857	0	0	0.0742857	0.925714	0	0	0.0728571	0.0207143	0.906429	0	0.0621429	0.749286	0.188571	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0257143	0.974286	0	0	0.0971429	0.902857	0	0	0	1	0	0	0.00357143	0.996429	0	0	0.0807143	0.000714286	0.918571	0	0.0807143	0.0421429	0.877143	0	0.0821429	0.917857	0	0	0.0821429	0.917857	0	0	0.0742857	0.887143	0.0385714	0	0.0828571	0.917143	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0364286	0.963571	0	0	0.0864286	0.913571	0	0	0.103571	0.896429	0	0	0.457857	0.542143	0
52	3.44578	0.321096	0.4587	0.208352	0	0	0.00142857	0.998571	0	0	0.000714286	0.999286	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0.00142857	0.998571	0	0	0.00428571	0.995714	0	0	0.000714286	0.999286	0	0	0.000714286	0.999286	0	0	1	0	0	0	1	0	0	0	0.00357143	0.996429	0	0	0.151429	0.848571	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0.00928571	0.990714	0	0	0.00714286	0.992857	0	0	0.045	0.955	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
2	7.84895	0.178665	0.384542	0.349736	0	0	0.000714286	0.999286	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.975714	0.0242857	0	0	1	0	0	0	0.000714286	0.999286	0	0	0.01	0.99	0	0	0	0.0692857	0.930714	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.005	0.995	0	0	0.977143	0.0228571	0	0	1	0	0	0	1	0	0	0	1	0	0
53	2.45987	0.313946	0.663234	0.191737	0	0	0.00142857	0.998571	0	0	0.000714286	0.999286	0	0	0	1	0	0	0.107857	0.0307143	0.861429	0	0.121429	0.0171429	0.861429	0	0.136429	0.00214286	0.861429	0	0.138571	0.861429	0	0	0.138571	0.861429	0	0	0.124286	0.015	0.860714	0	0.130714	0.00857143	0.860714	0	0.0185714	0.981429	0	0	0.00357143	0.996429	0	0	0	1	0	0	0	1	0	0	0.0514286	0.948571	0	0	0.301429	0.698571	0	0	0.00285714	0.997143	0	0	0.0278571	0.972143	0	0	0.137857	0.000714286	0.861429	0	0.138571	0	0.861429	0	0.138571	0.861429	0	0	0.138571	0.861429	0	0	0.139286	0	0.860714	0	0.139286	0.860714	0	0	0.0185714	0.981429	0	0	0	1	0	0	0.0192857	0.980714	0	0	0.0792857	0.920714	0	0	0.157143	0.842857	0	0	0.315714	0.684286	0	0	0.565	0.435	0
3	4.48552	0.147203	0.364292	0.285891	0	0	0.000714286	0.999286	0	0	0.00142857	0.998571	0	0	0	1	0	0	0.101429	0	0.898571	0	0.0778571	0.686429	0.235714	0	0.819286	0.103571	0.0771429	0	0.912143	0.0878571	0	0	0.707857	0.292143	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.999286	0.000714286	0	0	1	0	0	0	0.00142857	0.998571	0	0	0.00857143	0.991429	0	0	0.101429	0.821429	0.0771429	0	0.922857	0	0.0771429	0	0.922857	0.0771429	0	0	0.922857	0.0771429	0	0	0	1	0	0	0.94	0.06	0	0	0.000714286	0.999286	0	0	0	1	0	0	0.00142857	0.998571	0	0	0.999286	0.000714286	0	0	1	0	0	0	1	0	0	0	1	0	0
54	4.96926	0.231866	0.383177	0.345377	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00142857	0	0.998571	0	0.00142857	0	0.998571	0	0.00142857	0.000714286	0.997857	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0.015	0.985	0	0	0.00142857	0	0.998571	0	0.00142857	0.998571	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0.000714286	0.999286	0	0	0	1	0	0	0.00142857	0.998571	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
4	1.93559	0.109298	0.256649	0.0723072	0	0	0.00214286	0.997857	0	0	0	1	0	0	0	1	0	0	0.494286	0.486429	0.0192857	0	0.509286	0.471429	0.0192857	0	0.936429	0.0635714	0	0	0.983571	0.0164286	0	0	1	0	0	0	0.787857	0.212143	0	0	0.964286	0.0357143	0	0	0	1	0	0	0.000714286	0.999286	0	0	0.000714286	0.999286	0	0	0.00142857	0.998571	0	0	1	0	0	0	1	0	0	0	0.00214286	0.997857	0	0	0.00571429	0.994286	0	0	0.673571	0.326429	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.00214286	0.997857	0	0	0.00857143	0.991429	0	0	0.0721429	0.927857	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
