No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
0	0	-412.92836	-412.36316	-413.14872	0.56519677	0.7855561	-398.53737	-398.97057	-396.48909
1	1	-297.48501	-295.77076	-295.47759	1.7142487	-0.29317033	-290.03765	-287.69967	-281.25643
2	2	-338.17821	-333.92899	-329.78795	4.2492175	-4.1410361	-330.23782	-326.63489	-318.04532
3	3	-460.30389	-441.75947	-436.64373	18.544426	-5.1157376	-445.9453	-427.49675	-418.2313
4	4	-343.08309	-343.36433	-344.14228	-0.28123475	0.77795557	-339.44888	-340.95089	-340.48029
5	5	-236.32747	-236.08714	-236.67658	0.24032914	0.58943653	-233.16054	-231.07156	-227.57734
6	6	-489.51807	-474.462	-476.70713	15.056069	2.2451296	-475.47948	-463.54018	-461.95324
7	7	-517.88336	-515.42149	-484.68634	2.4618774	-30.735147	-502.13522	-496.87047	-468.90746
8	8	-505.78494	-503.19513	-498.66312	2.5898096	-4.5320118	-498.01291	-490.54339	-483.91771
9	9	-542.81872	-534.22287	-536.14712	8.5958477	1.9242436	-529.29524	-526.52224	-523.75609
10	10	-564.40616	-562.44583	-536.14391	1.9603325	-26.301915	-549.97495	-543.22089	-518.25982
11	11	-429.25382	-414.74417	-417.13971	14.509647	2.3955383	-422.25721	-406.51082	-404.84962
12	12	-805.71529	-788.87514	-773.5692	16.840152	-15.305932	-793.53612	-767.61484	-748.6754
13	13	-555.16301	-546.39861	-540.36088	8.7644043	-6.037729	-539.74182	-532.33477	-518.86314
14	14	-488.33754	-488.68475	-489.19288	-0.34720327	0.50813551	-480.83964	-479.57616	-470.66521
15	15	-277.95858	-277.36139	-277.90761	0.59718311	0.54621678	-275.14122	-271.95404	-269.09483
16	16	-278.20533	-276.13822	-277.98598	2.067118	1.8477657	-275.26602	-268.5152	-268.39065
17	17	-316.84852	-316.04369	-317.22895	0.8048316	1.1852664	-314.1686	-310.29369	-310.30099
18	18	-422.87838	-422.64037	-416.57785	0.23800999	-6.0625146	-415.71709	-415.41668	-397.39769
19	19	-744.93033	-745.11841	-722.47058	-0.18807928	-22.647835	-729.49339	-727.58174	-700.51013
20	20	-337.94837	-337.86552	-338.30116	0.082845259	0.43563596	-330.68405	-327.84094	-327.79918
21	21	-479.251	-474.44464	-470.93402	4.8063574	-3.5106289	-472.72982	-464.51778	-456.86986
22	22	-264.34559	-262.47069	-264.30448	1.8748991	1.8337909	-261.37481	-256.01369	-255.98028
23	23	-386.73919	-383.35197	-378.8578	3.3872229	-4.4941656	-378.00645	-377.60529	-366.41795
24	24	-605.59667	-583.96491	-583.99455	21.631761	0.029637287	-587.90547	-562.53261	-562.57584
25	25	-373.88597	-373.70313	-373.46884	0.18283409	-0.23429596	-371.38858	-369.08146	-364.79523
26	26	-632.94207	-610.19321	-610.71343	22.748863	0.52021779	-616.81825	-595.42797	-593.68999
27	27	-406.07191	-401.43946	-402.86752	4.6324488	1.4280646	-402.40996	-389.8488	-385.69055
28	28	-1046.8059	-1032.2423	-974.10542	14.563569	-58.136907	-1033.9422	-1009.2873	-948.56082
29	29	-304.7111	-304.31782	-305.44432	0.39327818	1.1265072	-301.88653	-299.00136	-299.01171
30	30	-400.61977	-400.8041	-400.29819	-0.18433367	-0.50591452	-392.41916	-391.83394	-385.40938
31	31	-405.76598	-402.84867	-403.15065	2.9173158	0.30198327	-403.36802	-395.03975	-386.27795
32	32	-475.84364	-460.72941	-462.30561	15.114233	1.5762066	-465.68096	-454.60582	-454.63463
33	33	-442.4516	-437.12232	-438.29104	5.329287	1.1687263	-440.28352	-430.20264	-425.96732
34	34	-340.40075	-336.80693	-338.22846	3.5938172	1.4215331	-332.64037	-328.5039	-327.89213
35	35	-460.98173	-457.34659	-458.48769	3.6351424	1.1410957	-450.65578	-449.7877	-445.67391
36	36	-275.00557	-275.18242	-275.62825	-0.17684957	0.44582331	-272.24732	-271.06678	-267.71098
37	37	-434.95436	-431.6171	-431.12213	3.3372669	-0.49496341	-427.36929	-421.83743	-415.3181
38	38	-532.77211	-522.15347	-524.4809	10.618633	2.3274311	-525.5774	-514.97498	-514.22482
39	39	-574.5573	-553.13492	-552.69507	21.422378	-0.43985056	-559.50818	-539.55639	-529.24048
40	40	-402.83408	-402.23654	-403.22452	0.59754085	0.98797665	-399.39461	-397.31011	-397.08929
41	41	-308.96799	-309.04556	-309.73607	-0.077568967	0.69051368	-301.34181	-300.16677	-296.72536
42	42	-478.50589	-475.20515	-476.16617	3.3007408	0.96101598	-473.89655	-465.72511	-460.35185
43	43	-531.59502	-531.58842	-522.70612	0.0065944183	-8.8823079	-520.4046	-512.69209	-504.10218
44	44	-564.21833	-552.59781	-553.1324	11.620518	0.53459272	-544.97394	-533.7185	-531.89476
45	45	-416.31796	-410.15022	-411.35309	6.1677395	1.2028738	-409.1256	-401.13628	-396.11026
46	46	-623.28932	-618.41137	-613.51702	4.8779431	-4.8943569	-608.75959	-599.34496	-591.86243
47	47	-460.95028	-453.76481	-453.58428	7.1854682	-0.18052638	-449.78536	-444.45282	-438.42518
48	48	-457.30099	-457.1739	-458.1578	0.12708972	0.98389483	-447.89048	-446.28621	-440.61759
49	49	-246.85672	-246.9998	-247.61248	-0.14307799	0.61268021	-243.62632	-242.51807	-241.64971
50	50	-560.76885	-555.49333	-548.49568	5.2755125	-6.9976535	-545.0233	-537.61421	-526.84012
51	51	-273.89834	-271.33299	-272.8792	2.5653546	1.5462153	-270.93511	-265.00781	-264.37334
