No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2
0	0	-522.78882	-526.07602	-523.08827	-3.2871983	-2.9877508
1	1	-647.72974	-645.02364	-635.21617	2.7060971	-9.807468
2	2	-437.20063	-435.79303	-433.9362	1.4076073	-1.8568242
3	3	-465.38653	-464.95158	-465.44245	0.43494876	0.49086999
4	4	-359.01886	-357.80322	-357.62782	1.2156381	-0.17540592
5	5	-612.06668	-607.40161	-600.49538	4.6650696	-6.9062282
6	6	-606.63879	-604.94668	-603.39621	1.6921096	-1.5504675
7	7	-372.40069	-372.67225	-375.21322	-0.27155885	2.5409743
8	8	-488.06005	-491.12656	-491.19948	-3.0665104	0.072922762
9	9	-654.93809	-649.75219	-642.90105	5.1859039	-6.8511399
10	10	-423.0755	-415.48142	-415.65796	7.5940828	0.1765419
11	11	-581.85787	-577.39172	-580.33379	4.4661505	2.9420673
12	12	-515.49694	-513.68098	-512.61	1.8159557	-1.0709849
13	13	-492.60983	-487.3232	-488.5751	5.2866269	1.2519005
14	14	-609.33949	-608.8952	-604.76805	0.44428968	-4.127146
15	15	-547.34771	-541.16436	-544.45139	6.1833541	3.2870341
16	16	-387.25995	-386.4466	-386.29638	0.81335622	-0.15021813
17	17	-407.10108	-406.56593	-406.4389	0.53515034	-0.12702977
18	18	-360.109	-362.10367	-362.65634	-1.9946663	0.55267633
19	19	-430.8319	-430.22043	-430.19854	0.61146045	-0.021897057
20	20	-498.72959	-500.23342	-499.90469	-1.5038277	-0.32872897
21	21	-317.83312	-317.80649	-319.02516	0.02662976	1.218669
22	22	-394.83855	-395.06083	-395.60169	-0.22228512	0.54085721
23	23	-558.81394	-555.88303	-553.83825	2.9309104	-2.0447837
24	24	-375.15452	-374.39117	-372.00643	0.76335582	-2.3847336
25	25	-675.14759	-686.38378	-672.08172	-11.236196	-14.302061
26	26	-536.92528	-537.85275	-538.38609	-0.92746705	0.53334462
27	27	-660.38657	-659.96176	-656.79884	0.4248146	-3.1629161
28	28	-547.88659	-548.33014	-548.4538	-0.44355614	0.12365284
29	29	-343.58181	-343.05515	-345.90061	0.52666474	2.8454629
30	30	-548.37587	-549.9054	-544.85487	-1.5295226	-5.0505226
31	31	-491.83764	-489.61281	-486.97634	2.2248361	-2.6364728
32	32	-368.23145	-369.23052	-371.42229	-0.99906428	2.191774
33	33	-342.51459	-340.67734	-345.42697	1.8372501	4.7496367
34	34	-481.43327	-481.55357	-481.17025	-0.1203025	-0.38331816
35	35	-560.75972	-559.95566	-563.59844	0.80406461	3.6427869
36	36	-553.53033	-551.55571	-550.76375	1.97462	-0.79195516
37	37	-850.07599	-834.22198	-815.60124	15.854015	-18.620737
38	38	-273.44246	-273.32464	-278.33888	0.11781922	5.0142339
39	39	-727.81942	-728.87859	-725.39287	-1.0591648	-3.4857195
40	40	-715.43862	-709.25821	-715.23738	6.1804145	5.9791669
41	41	-451.70517	-441.3704	-443.7646	10.334778	2.3942015
42	42	-262.81977	-267.12379	-270.83129	-4.304019	3.7075024
43	43	-385.57507	-384.73361	-382.74634	0.84146214	-1.9872612
44	44	-448.68359	-448.53092	-452.72478	0.15267074	4.1938587
45	45	-556.05476	-552.91009	-554.06913	3.1446738	1.1590423
46	46	-393.62423	-392.25866	-393.30881	1.3655744	1.0501517
47	47	-420.63418	-420.78884	-417.26079	-0.1546602	-3.5280536
48	48	-488.72867	-486.26318	-488.00502	2.4654903	1.7418418
49	49	-404.13201	-403.46649	-407.24838	0.66552026	3.7818898
50	50	-457.34641	-455.6819	-459.18031	1.6645079	3.4984075
51	51	-354.52193	-350.64619	-357.02092	3.8757392	6.3747278
52	52	-397.14744	-398.47002	-399.02356	-1.3225836	0.55354485
53	53	-683.33288	-684.53179	-679.49262	-1.1989067	-5.0391688
54	54	-641.57625	-644.28634	-644.52624	-2.7100883	0.23990242
55	55	-445.40998	-440.51325	-434.99319	4.896724	-5.5200616
56	56	-572.31458	-571.40777	-571.42447	0.90680547	0.016696857
57	57	-375.4262	-378.7612	-374.78173	-3.335007	-3.9794767
58	58	-388.13012	-390.48324	-393.43518	-2.3531175	2.9519452
59	59	-392.18574	-391.01404	-396.48461	1.1717002	5.4705688
60	60	-414.04687	-424.95738	-417.90329	-10.910509	-7.0540918
61	61	-493.22384	-492.32566	-490.47445	0.89817676	-1.8512154
62	62	-354.09319	-356.02223	-354.43596	-1.9290349	-1.5862652
63	63	-429.43931	-427.93539	-428.35005	1.5039204	0.41466454
64	64	-385.53523	-385.48411	-388.84732	0.051123345	3.3632141
65	65	-428.60222	-430.51076	-428.67165	-1.9085395	-1.8391101
66	66	-450.95417	-449.03358	-452.11817	1.920588	3.0845949
67	67	-441.28147	-445.10581	-449.72699	-3.8243359	4.6211812
68	68	-402.8015	-403.45766	-404.99061	-0.65615933	1.5329559
69	69	-353.30863	-351.46832	-354.48598	1.8403089	3.0176659
70	70	-443.52098	-443.81313	-444.71875	-0.29215066	0.90561418
71	71	-340.73128	-339.95792	-341.21376	0.77336366	1.2558397
72	72	-327.05104	-327.2505	-329.90167	-0.1994583	2.6511621
73	73	-663.07515	-655.38075	-653.56869	7.6944006	-1.8120577
74	74	-391.19457	-391.53725	-394.22964	-0.34268107	2.6923934
75	75	-768.58418	-788.52936	-767.69999	-19.945176	-20.829373
76	76	-405.21351	-405.92995	-407.73973	-0.71644912	1.8097768
77	77	-424.22321	-415.13315	-416.33527	9.0900623	1.2021221
78	78	-295.58168	-295.81406	-297.93228	-0.23238136	2.1182145
79	79	-296.93466	-301.6126	-299.61368	-4.6779435	-1.9989264
80	80	-346.60226	-346.5621	-349.27344	0.04016712	2.7113434
81	81	-545.20085	-546.67014	-544.38391	-1.4692907	-2.2862274
82	82	-652.70478	-651.05593	-657.44936	1.6488488	6.3934286
83	83	-542.07468	-545.39321	-550.36441	-3.3185324	4.971192
84	84	-616.72583	-612.30671	-606.99441	4.4191207	-5.3122958
85	85	-642.30605	-640.99532	-636.02523	1.3107291	-4.9700895
86	86	-475.36925	-474.13923	-477.4824	1.2300209	3.3431752
87	87	-642.43164	-638.62719	-635.50425	3.8044479	-3.1229404
88	88	-447.42272	-445.32103	-448.20996	2.1016947	2.888936
89	89	-455.79453	-454.45816	-451.87038	1.336366	-2.5877835
90	90	-295.38098	-294.41898	-296.33806	0.96200041	1.9190884
91	91	-389.22423	-388.70518	-382.74071	0.51904988	-5.9644677
92	92	-609.6494	-603.08397	-596.72016	6.5654322	-6.363808
93	93	-446.42006	-444.34762	-439.74602	2.0724443	-4.6015998
94	94	-528.18925	-524.41126	-528.50339	3.7779925	4.0921248
95	95	-325.29293	-325.53769	-327.82466	-0.24475948	2.2869695
96	96	-531.09486	-530.5816	-533.56117	0.51326232	2.9795679
97	97	-387.17755	-372.8622	-376.3935	14.315344	3.5312988
98	98	-428.44563	-425.54789	-420.31797	2.8977414	-5.229924
99	99	-512.44284	-512.26492	-511.72017	0.1779208	-0.5447497
100	100	-436.56819	-437.68192	-431.35106	-1.1137255	-6.3308598
101	101	-616.23351	-611.1318	-602.61309	5.101713	-8.5187119
102	102	-365.05029	-368.10012	-373.52264	-3.0498323	5.4225198
103	103	-712.20065	-703.75003	-672.34113	8.4506168	-31.408899
104	104	-362.15081	-362.18382	-362.99573	-0.033013393	0.81190456
105	105	-531.14521	-530.21284	-531.73158	0.93236906	1.5187418
106	106	-498.4844	-492.9586	-492.40037	5.525803	-0.55822375
107	107	-436.52676	-437.04874	-437.55412	-0.52197814	0.50538065
108	108	-382.55837	-382.64327	-379.68833	-0.084905509	-2.9549459
109	109	-813.10993	-811.83739	-813.32207	1.2725355	1.4846848
110	110	-420.51406	-422.32062	-422.7415	-1.8065615	0.42088491
111	111	-706.75728	-708.78264	-694.52982	-2.0253614	-14.252813
112	112	-438.75319	-441.90166	-435.82815	-3.1484692	-6.0735077
113	113	-294.0659	-295.67566	-298.57134	-1.6097609	2.8956772
114	114	-371.2265	-369.10686	-368.70409	2.1196348	-0.40277436
115	115	-402.15873	-403.98212	-402.33921	-1.8233836	-1.6429108
116	116	-408.62802	-411.24056	-407.34646	-2.6125393	-3.8940974
117	117	-288.64134	-290.88148	-287.98029	-2.2401362	-2.9011837
118	118	-438.04457	-438.61444	-435.23947	-0.56986366	-3.3749666
119	119	-416.98672	-415.85432	-414.45297	1.1323932	-1.4013579
120	120	-314.97855	-315.81696	-320.26178	-0.83840905	4.4448228
