No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut-aptFor_0	taeGut-aptFor_1	taeGut-aptFor_2	taeGut-aptFor_3	taeGut-galGal_0	taeGut-galGal_1	taeGut-galGal_2	taeGut-galGal_3	aptHaa-aptOwe_0	aptHaa-aptOwe_1	aptHaa-aptOwe_2	aptHaa-aptOwe_3	aptHaa-aptRow_0	aptHaa-aptRow_1	aptHaa-aptRow_2	aptHaa-aptRow_3	casCas-droNov_0	casCas-droNov_1	casCas-droNov_2	casCas-droNov_3	aptHaa-casCas_0	aptHaa-casCas_1	aptHaa-casCas_2	aptHaa-casCas_3	rheAme-rhePen_0	rheAme-rhePen_1	rheAme-rhePen_2	rheAme-rhePen_3	aptHaa-rheAme_0	aptHaa-rheAme_1	aptHaa-rheAme_2	aptHaa-rheAme_3	cryCin-tinGut_0	cryCin-tinGut_1	cryCin-tinGut_2	cryCin-tinGut_3	eudEle-notPer_0	eudEle-notPer_1	eudEle-notPer_2	eudEle-notPer_3	cryCin-eudEle_0	cryCin-eudEle_1	cryCin-eudEle_2	cryCin-eudEle_3	cryCin-anoDid_0	cryCin-anoDid_1	cryCin-anoDid_2	cryCin-anoDid_3	aptHaa-cryCin_0	aptHaa-cryCin_1	aptHaa-cryCin_2	aptHaa-cryCin_3	aptHaa-strCam_0	aptHaa-strCam_1	aptHaa-strCam_2	aptHaa-strCam_3	taeGut-aptHaa_0	taeGut-aptHaa_1	taeGut-aptHaa_2	taeGut-aptHaa_3
18	2.40102	0.183183	0.590042	0.634805	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0045	0.9955	0	0	0.006	0.994	0	0	0.0115	0.9885	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0005	0.9995	0	0	0.0005	0.9995	0	0	0.003	0.997	0	0	0	0.007	0.993	0	0	0.0145	0.9855	0	0	0.272	0.728	0	0	0.425	0.575	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0045	0.9955	0	0	0.2495	0.7505	0
8	3.68259	0.274043	0.563375	0.58515	0	0	0.0935	0.9065	0	0	0.0845	0.9155	0	0	0.0475	0.9525	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.005	0.995	0	0	0.0035	0.9965	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.001	0.999	0	0	0.2515	0.7485	0	0	0.2145	0.7855	0	0	0.3495	0.6505	0	0	0	0	1	0	0	0.981	0.019	0	0	0.014	0.986	0	0	0.9835	0.0165	0	0.0065	0.9935	0	0	0.0255	0.9745	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.003	0.997	0	0	0.058	0.942	0	0	0.4005	0.5995	0	0	0.692	0.308	0
14	1.90357	0.114203	0.602646	0.698687	0	0	0.0005	0.9995	0	0	0.001	0.999	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.001	0.999	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0165	0.9835	0	0	0.0195	0.9805	0	0	0	0	1	0	0	0.009	0.991	0	0	0	1	0	0	0.2125	0.7875	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0025	0.9975	0	0	0.273	0.727	0
0	3.84804	0.289595	0.614582	0.592082	0	0	0.0005	0.9995	0	0	0.002	0.998	0	0	0.004	0.996	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.0005	0.9995	0	0	0.001	0.999	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.032	0.968	0	0	0.011	0.989	0	0	0.114	0.886	0	0	0	0	1	0	0	0	1	0	0	0.7745	0.2255	0	0	0.844	0.156	0	0.001	0.999	0	0	0.0075	0.9925	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.002	0.998	0	0	0.02	0.98	0	0	0.1515	0.8485	0	0	0.426	0.574	0
19	2.38163	0.0958812	0.622145	0.689218	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.0005	0.9995	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0005	0.9995	0	0	0	1	0	0	0.01	0.99	0	0	0	0.0005	0.9995	0	0	0.001	0.999	0	0	0.0195	0.9805	0	0	0.2265	0.7735	0	0.0005	0.9995	0	0	0.0005	0.9995	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0005	0.9995	0	0	0.0005	0.9995	0	0	0.0075	0.9925	0	0	0.272	0.728	0
9	4.05031	0.122042	0.61482	0.684413	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.003	0.997	0	0	0	1	0	0	0.032	0.968	0	0	0	0.0005	0.9995	0	0	0.0035	0.9965	0	0	0.0025	0.9975	0	0	0.151	0.849	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0035	0.9965	0	0	0.031	0.969	0	0	0.2975	0.7025	0
15	2.46529	0.426657	0.429951	0.581783	0	0	0.2275	0.7725	0	0	0.077	0.923	0	0	0.284	0.716	0	0	0.013	0.0055	0.9815	0	0.015	0.002	0.983	0	0.016	0.013	0.971	0	0.193	0.1165	0.6905	0	0.1795	0.338	0.4825	0	0.2945	0.7055	0	0	0.2535	0.7465	0	0	0.218	0.782	0	0	0.1635	0.8365	0	0	0.1845	0.8155	0	0	0.1725	0.8275	0	0	0.204	0.796	0	0	0.0415	0.9585	0	0	0.2795	0.7205	0	0	0.4175	0.5825	0	0	0.0155	0.005	0.9795	0	0.016	0.764	0.22	0	0.2	0.647	0.153	0	0.315	0.5875	0.0975	0	0.3725	0.6275	0	0	0.3825	0.6175	0	0	0.219	0.781	0	0	0.2045	0.7955	0	0	0.223	0.777	0	0	0.244	0.756	0	0	0.3885	0.6115	0	0	0.447	0.553	0	0	0.661	0.339	0
1	2.37467	0.111981	0.601815	0.663197	0	0	0.0005	0.9995	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.001	0.999	0	0	0.0005	0.9995	0	0	0.007	0.993	0	0	0	0	1	0	0	0	1	0	0	0.061	0.939	0	0	0.288	0.712	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.001	0.999	0	0	0.0085	0.9915	0	0	0.275	0.725	0
20	2.2804	0.164705	0.624987	0.68534	0	0	0.0005	0.9995	0	0	0.001	0.999	0	0	0.001	0.999	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0025	0.9975	0	0	0.0025	0.9975	0	0	0.1025	0.8975	0	0	0	0	1	0	0	0	1	0	0	0.025	0.975	0	0	0.2495	0.7505	0	0	1	0	0	0.001	0.999	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.001	0.999	0	0	0.0085	0.9915	0	0	0.1005	0.8995	0	0	0.398	0.602	0
10	3.39828	0.375295	0.629247	0.617121	0	0	0.0025	0.9975	0	0	0.001	0.999	0	0	0.001	0.999	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.0055	0.9945	0	0	0.0035	0.9965	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.002	0.998	0	0	0.0075	0.9925	0	0	0.0035	0.9965	0	0	0.0745	0.9255	0	0	0	0	1	0	0	0.613	0.387	0	0	0	1	0	0	0.709	0.291	0	0.008	0.992	0	0	0.015	0.985	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0075	0.9925	0	0	0.0245	0.9755	0	0	0.0915	0.9085	0	0	0.378	0.622	0
16	1.66462	0.126628	0.586447	0.503689	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0015	0.046	0.9525	0	0.001	0.0435	0.9555	0	0.002	0.3755	0.6225	0	0.001	0	0.999	0	0.001	0.232	0.767	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.002	0.998	0	0	0.081	0.919	0	0	0	1	0	0	0.005	0.995	0	0	0.0025	0.0595	0.938	0	0.0025	0.5245	0.473	0	0.001	0.4575	0.5415	0	0.003	0.666	0.331	0	0	1	0	0	0.0045	0.9955	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.006	0.994	0	0	0.015	0.985	0	0	0.0875	0.9125	0	0	0.317	0.683	0
2	1.27502	0.35061	0.585238	0.565927	0	0	0.0025	0.9975	0	0	0.002	0.998	0	0	0.0055	0.9945	0	0	0.0165	0.183	0.8005	0	0.0155	0.1925	0.792	0	0.023	0.2085	0.7685	0	0.018	0.2275	0.7545	0	0.0185	0.2245	0.757	0	0.0065	0.9935	0	0	0.0045	0.9955	0	0	0.005	0.995	0	0	0.006	0.994	0	0	0.0065	0.9935	0	0	0.001	0.999	0	0	0.032	0.968	0	0	0.065	0.935	0	0	0.0045	0.9955	0	0	0.0455	0.9545	0	0	0.025	0.2165	0.7585	0	0.0395	0.2255	0.735	0	0.0425	0.2195	0.738	0	0.045	0.3005	0.6545	0	0.008	0.992	0	0	0.0455	0.9545	0	0	0.011	0.989	0	0	0.014	0.986	0	0	0.015	0.985	0	0	0.0395	0.9605	0	0	0.0575	0.9425	0	0	0.1055	0.8945	0	0	0.369	0.631	0
