No.	prop	genetree
84	0.00875	(anoCar:0.273429,(((((((((melUnd:0.0971599,(corBra:0.0753085,(pseHum:0.0679992,(taeGut:0.0541091,ficAlb:0.0613811):0.0255945):0.0299068):0.0681629):0.040974,(falPer:0.0933851,chaPel:0.125644):0.00369226):0.00870421,(colLiv:0.119187,(fulGla:0.0597966,cucCan:0.116912):0.00659036):0.00423396):0.00335734,(balReg:0.0723261,mesUni:0.104887):0.0124684):0.0100472,((calAnn:0.143519,(halLeu:0.0478883,(picPub:0.159175,lepDis:0.0618306):0.00653741):0.0215726):0.0165601,(chaVoc:0.0785455,(nipNip:0.0448844,(aptFor:0.0152102,pygAde:0.0173731):0.0216352):0.026821):0.0123466):0.00807011):0.00668979,(anaPla:0.11874,(galGal:0.0907025,melGal:0.0953987):0.0720243):0.0088169):0.0521778,(strCam:0.0934613,(((aptRow:0.00437094,(aptHaa:0.00282039,aptOwe:0.00306724):0.0018834):0.0279671,(casCas:0.0124151,droNov:0.0146022):0.0269919):0.0486675,((rheAme:0.00834488,rhePen:0.00898474):0.0752001,(anoDid:0.0563008,(notPer:0.0875152,(eudEle:0.0753094,(cryCin:0.0560784,tinGut:0.0478414):0.0100351):0.004648):0.0677758):0.038686):0.0240802):0.00951308):0.0156057):0.156014,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534354,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
84	0.008	(anoCar:0.273429,((((((((chaPel:0.132073,((lepDis:0.0830735,(melUnd:0.0936411,((taeGut:0.0803572,corBra:0.0460554):0.000767833,(ficAlb:0.0673452,pseHum:0.0483689):0.0210518):0.0931294):0.0351042):0.00386212,(falPer:0.0790676,halLeu:0.0539727):0.0124831):0.00826335):0.000270348,(chaVoc:0.0667234,(nipNip:0.0463958,(aptFor:0.0132561,pygAde:0.015419):0.0251008):0.0134874):0.0131372):0.0113262,((picPub:0.185848,calAnn:0.142082):0.017627,(balReg:0.0703907,mesUni:0.102951):0.0160106):0.000664908):0.0027336,(cucCan:0.126383,(fulGla:0.0577944,colLiv:0.110595):0.0114728):0.00971642):0.0300413,(anaPla:0.132492,(galGal:0.0523625,melGal:0.0570587):0.124116):0.0133745):0.0338681,(strCam:0.104291,(((aptRow:0.00454819,(aptHaa:0.00183489,aptOwe:0.00208174):0.00304615):0.0328597,(casCas:0.0119059,droNov:0.014093):0.0325709):0.0412146,((rheAme:0.00707977,rhePen:0.00771963):0.0909557,(anoDid:0.0686726,(notPer:0.0875152,(eudEle:0.0743115,(cryCin:0.0593038,tinGut:0.0510668):0.00581174):0.00564598):0.0801476):0.0408047):0.00720662):0.0227255):0.0047764):0.156014,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534354,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
84	0.00775	(anoCar:0.273429,(((((((((chaVoc:0.0615263,(lepDis:0.0739282,(picPub:0.167123,(melUnd:0.0971599,(pseHum:0.097906,(taeGut:0.0919507,(ficAlb:0.0967215,corBra:0.0551477):0.00250113):0.0176597):0.0681629):0.0182907):0.00414938):0.0032068):0.0143915,(falPer:0.088616,chaPel:0.120875):0.00752574):0.00667441,(balReg:0.0723261,mesUni:0.104887):0.00614561):0.00801541,((halLeu:0.0633436,calAnn:0.137402):0.00208565,(nipNip:0.0448844,(aptFor:0.0132561,pygAde:0.015419):0.0235893):0.0185758):0.0203073):0.00794748,(cucCan:0.123502,(fulGla:0.0617349,colLiv:0.114535):0.00465209):0.0172314):0.00563594,(anaPla:0.0902622,(galGal:0.0907025,melGal:0.0953987):0.0435462):0.0358342):0.0536387,(strCam:0.0952238,(((aptRow:0.00437094,(aptHaa:0.00349302,aptOwe:0.00373987):0.00121078):0.030474,(casCas:0.0124151,droNov:0.0146022):0.0294987):0.0343731,((rheAme:0.00834488,rhePen:0.00898474):0.0752001,(anoDid:0.0511708,((cryCin:0.0561808,tinGut:0.0479438):0.0145807,(eudEle:0.0722538,notPer:0.0798116):0.00770361):0.0626457):0.0438161):0.0122927):0.0230631):0.0138432):0.156014,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534354,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
84	0.00725	(anoCar:0.273429,((((((chaPel:0.144533,(calAnn:0.15134,(falPer:0.0856714,(melUnd:0.0940574,(pseHum:0.0694207,(corBra:0.042148,(taeGut:0.0632287,ficAlb:0.0705007):0.0132212):0.00467521):0.0935457):0.0326706):0.0167053):0.00989737):0.0141952,(nipNip:0.0837944,(((((picPub:0.162598,lepDis:0.0652533):0.0265067,(aptFor:0.0132561,pygAde:0.015419):0.048016):0.008129,(colLiv:0.110595,(fulGla:0.0547655,cucCan:0.111881):0.00302882):0.0115492):0.00277388,(halLeu:0.056823,chaVoc:0.061694):0.0253601):0.000572869,(balReg:0.0719282,mesUni:0.104489):0.0115784):0.00300752):0.0156108):0.0177163,(anaPla:0.104329,(galGal:0.0809363,melGal:0.0856325):0.0673788):0.0415383):0.0338681,(strCam:0.10406,(((aptOwe:0.00512789,(aptHaa:0.00463793,aptRow:0.00430508):0.000243104):0.0435183,(casCas:0.0142164,droNov:0.0164035):0.040919):0.0366075,((rheAme:0.00707977,rhePen:0.00771963):0.0902744,(anoDid:0.0686726,(notPer:0.0875152,(eudEle:0.0767216,(cryCin:0.052824,tinGut:0.044587):0.0147018):0.0032358):0.0801476):0.0401234):0.0139395):0.0164437):0.00500659):0.156014,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
84	0.0065	(anoCar:0.273429,(((((chaPel:0.158728,((calAnn:0.15134,(falPer:0.0856714,(melUnd:0.094124,(pseHum:0.0694207,(corBra:0.0447238,(taeGut:0.0632287,ficAlb:0.0705007):0.015797):0.0020994):0.0936123):0.032604):0.0167053):0.0170241,(((chaVoc:0.0717934,(picPub:0.162598,lepDis:0.0652533):0.0221488):0.0199228,(halLeu:0.0542533,nipNip:0.0522841):0.0325919):0.00380628,(((aptFor:0.0132561,pygAde:0.015419):0.0565362,(balReg:0.0719282,mesUni:0.104489):0.00862277):0.0101997,(colLiv:0.110595,(fulGla:0.0547655,cucCan:0.111881):0.00302882):0.0221401):0.00065133):0.00365434):0.00706849):0.0177163,(anaPla:0.0947204,(galGal:0.0809363,melGal:0.0856325):0.0577706):0.0511465):0.0338681,(strCam:0.104913,(((aptRow:0.00454819,(aptHaa:0.00359391,aptOwe:0.00384076):0.00128713):0.0441947,(casCas:0.0142164,droNov:0.0164035):0.0415954):0.0359311,((rheAme:0.00707977,rhePen:0.00771963):0.089858,(anoDid:0.0735735,(notPer:0.0875152,(eudEle:0.0767216,(cryCin:0.052824,tinGut:0.044587):0.0147018):0.0032358):0.0850485):0.0348061):0.0143558):0.0172961):0.00415424):0.156014,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
84	0.0065	(anoCar:0.273429,(((((anaPla:0.13382,(chaPel:0.158728,((calAnn:0.15134,(falPer:0.0856714,(melUnd:0.0981343,(pseHum:0.0813988,(corBra:0.0384673,(taeGut:0.0600411,ficAlb:0.0673131):0.012728):0.020334):0.0856445):0.0285937):0.0167053):0.0170241,(((picPub:0.184747,chaVoc:0.0717934):0.0199228,(lepDis:0.0901111,(halLeu:0.0632987,nipNip:0.0613295):0.00633273):0.0172138):0.00380628,(((aptFor:0.0132561,pygAde:0.015419):0.0565362,(balReg:0.0719282,mesUni:0.104489):0.00862277):0.0101997,(colLiv:0.110595,(fulGla:0.0547715,cucCan:0.111887):0.0030229):0.0221401):0.00065133):0.00365434):0.00706849):0.00566915):0.0120471,(galGal:0.0809363,melGal:0.0856325):0.108917):0.0338681,(strCam:0.103655,(((aptRow:0.00454819,(aptHaa:0.00359391,aptOwe:0.00384076):0.00128713):0.0470809,(casCas:0.0142164,droNov:0.0164035):0.0444816):0.0371627,((rheAme:0.00707977,rhePen:0.00771963):0.089858,(anoDid:0.0779891,(notPer:0.0875152,(eudEle:0.0776338,(cryCin:0.0484078,tinGut:0.0401708):0.0200301):0.00232363):0.0894641):0.0303905):0.0184736):0.0119201):0.00541238):0.156014,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
84	0.0065	(anoCar:0.273429,(((((((chaPel:0.132344,(((picPub:0.180418,(melUnd:0.0936411,((taeGut:0.0804364,corBra:0.0461346):0.000688607,(ficAlb:0.0673452,pseHum:0.0483689):0.0210518):0.0931294):0.0351042):0.00386212,(halLeu:0.0539727,(falPer:0.0786241,lepDis:0.0740089):0.000443512):0.0124831):0.00237167,(chaVoc:0.0667234,(nipNip:0.0463958,(aptFor:0.0132561,pygAde:0.015419):0.0251008):0.0134874):0.00697515):0.00616203):0.0102705,(cucCan:0.118311,(fulGla:0.0577944,colLiv:0.110595):0.00340113):0.0139989):0.00378923,(calAnn:0.159709,(balReg:0.0703907,mesUni:0.102951):0.0160106):0.00339851):0.0300413,(anaPla:0.128537,(galGal:0.0523625,melGal:0.0570587):0.120161):0.01733):0.0338681,(strCam:0.104291,(((aptRow:0.00454819,(aptHaa:0.00304554,aptOwe:0.00329239):0.0018355):0.0328597,(casCas:0.0119059,droNov:0.014093):0.0325709):0.0412146,((rheAme:0.00707977,rhePen:0.00771963):0.0909557,(anoDid:0.0686726,(notPer:0.0875152,(eudEle:0.0743115,(cryCin:0.0530149,tinGut:0.0447779):0.0121006):0.00564598):0.0801476):0.0408047):0.00720662):0.0227255):0.0047764):0.156014,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
84	0.0065	(anoCar:0.273429,(((((anaPla:0.131786,((((melUnd:0.0981343,(pseHum:0.0813988,(taeGut:0.0845313,(ficAlb:0.0772425,corBra:0.0356686):0.0145608):0.0085718):0.0856445):0.036089,(chaVoc:0.063062,((picPub:0.171587,halLeu:0.0537626):0.0018046,(nipNip:0.0448844,(aptFor:0.0132561,pygAde:0.015419):0.0235893):0.0087137):0.00262382):0.00988076):0.0209706,(falPer:0.088616,chaPel:0.120875):0.0255213):0.00773831,(((lepDis:0.0880882,calAnn:0.141666):0.0163057,(balReg:0.0723261,mesUni:0.104887):0.0123386):0.012305,(fulGla:0.0769537,(cucCan:0.132261,colLiv:0.127946):0.00180823):0.00919979):0.000561483):0.00822858):0.00154633,(galGal:0.0907025,melGal:0.0953987):0.0866159):0.0464031,(strCam:0.0902206,(((aptRow:0.00454819,(aptHaa:0.00374482,aptOwe:0.00399167):0.00113622):0.0302967,(casCas:0.0142164,droNov:0.0164035):0.0276974):0.0372267,((rheAme:0.00707977,rhePen:0.00771963):0.0764652,(anoDid:0.0513425,(notPer:0.0875152,(eudEle:0.0753252,(cryCin:0.0538176,tinGut:0.0455806):0.0123117):0.00463225):0.0628175):0.0436443):0.0151462):0.0152063):0.0188464):0.156014,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
84	0.0065	(anoCar:0.273429,(((strCam:0.109067,((anaPla:0.135077,((((lepDis:0.0926962,(melUnd:0.099225,(taeGut:0.125504,(corBra:0.0734146,(ficAlb:0.0819785,pseHum:0.0630021):0.03301):0.0177871):0.0543347):0.0391429):0.0136404,((falPer:0.0983487,chaVoc:0.0781247):0.00841043,((cucCan:0.117654,(fulGla:0.0586917,colLiv:0.111492):0.0018464):0.00835212,(balReg:0.0679778,mesUni:0.100539):0.0117287):0.0027082):0.00419264):0.00469842,(halLeu:0.0762118,(picPub:0.192114,((nipNip:0.0538947,(aptFor:0.0132561,pygAde:0.015419):0.0325997):0.0088575,(calAnn:0.121362,chaPel:0.104658):0.0174175):0.00956859):0.00192185):0.0143434):0.0118897,(galGal:0.0958061,melGal:0.100502):0.0774017):0.00585615):0.043507,(((aptRow:0.00454819,(aptHaa:0.00436337,aptOwe:0.00461022):0.000517663):0.0457854,(casCas:0.0124631,droNov:0.0146502):0.0449394):0.0387175,((rheAme:0.0126246,rhePen:0.0132644):0.0896122,(anoDid:0.0612807,(notPer:0.104408,(eudEle:0.0883487,(cryCin:0.064439,tinGut:0.056202):0.0147138):0.00850194):0.0558625):0.0523979):0.0134341):0.0159226):0.00115059):0.156014,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
84	0.0065	(anoCar:0.273429,((((((calAnn:0.159005,((((halLeu:0.0514971,(melUnd:0.0981343,(taeGut:0.103244,(corBra:0.0537617,(ficAlb:0.080924,pseHum:0.0619477):0.0144116):0.0151805):0.0755035):0.0195143):0.0116772,(picPub:0.175936,chaVoc:0.0629825):0.00506276):0.00795956,(lepDis:0.0846986,(nipNip:0.0448844,(aptFor:0.0132561,pygAde:0.015419):0.0235893):0.0173654):0.00691493):0.0133667,(balReg:0.0723261,mesUni:0.104887):0.0129249):0.000446728):0.0118334,((falPer:0.088616,chaPel:0.120875):0.0282358,(fulGla:0.0754044,(cucCan:0.12131,colLiv:0.116995):0.0112099):0.00628673):0.00502385):0.0202157,(anaPla:0.0909822,(galGal:0.0907025,melGal:0.0953987):0.0442662):0.0527905):0.0359624,(((aptRow:0.00437094,(aptHaa:0.00241244,aptOwe:0.00265929):0.00229135):0.030474,(casCas:0.0126522,droNov:0.0148393):0.0292616):0.0493363,(strCam:0.0743531,((rheAme:0.00707977,rhePen:0.00771963):0.0764652,(anoDid:0.0523741,(notPer:0.0875152,(eudEle:0.0767057,(cryCin:0.0626887,tinGut:0.0544517):0.00482101):0.00325179):0.063849):0.0426128):0.0144851):0.0127708):0.0219431):0.156014,((allMis:0.0103949,allSin:0.00918513):0.027568,(croPor:0.0190457,gavGan:0.0156567):0.0252616):0.13585):0.0534353,(chrPic:0.037206,cheMyd:0.0400419):0.100732):0.248572);
