No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
0	0	-374.06625	-374.47686	-374.2851	-0.410613	-0.19175767	-371.66477	-372.08242	-366.61165
1	1	-316.59618	-315.92147	-316.84074	0.67471151	0.91926926	-313.91194	-309.26035	-307.87627
2	2	-483.45422	-478.18588	-475.18938	5.2683389	-2.9964938	-470.04836	-464.33739	-458.4577
3	3	-464.69378	-464.16758	-461.26066	0.52620162	-2.9069196	-462.4732	-460.04496	-447.98204
4	4	-316.93103	-317.26056	-317.99794	-0.32952186	0.73738804	-314.37737	-313.45759	-313.49395
5	5	-542.66147	-530.17597	-531.99319	12.485504	1.8172182	-527.18179	-514.66347	-514.67235
6	6	-865.36022	-803.14747	-788.37615	62.212744	-14.771321	-849.04753	-783.29688	-770.89148
7	7	-330.73402	-328.35581	-328.52779	2.378205	0.17197486	-328.21351	-321.08865	-315.89318
8	8	-279.48714	-280.06518	-280.40708	-0.57804144	0.34190389	-275.435	-274.46781	-274.5977
9	9	-260.87852	-261.30184	-261.85452	-0.42331796	0.55268462	-257.85208	-258.2698	-256.16264
10	10	-317.1209	-317.6609	-317.42634	-0.54000162	-0.23455876	-314.43031	-314.84952	-310.7073
11	11	-259.52639	-258.26988	-259.04961	1.256516	0.77973536	-256.20926	-251.2721	-249.53133
12	12	-261.027	-261.12397	-261.77522	-0.096972637	0.65124569	-257.4207	-257.03416	-256.80449
13	13	-399.7783	-400.1004	-394.90304	-0.32210451	-5.1973622	-397.43851	-396.93239	-382.41457
14	14	-245.91153	-245.96041	-246.87177	-0.048883744	0.91135417	-242.86168	-240.88751	-240.88662
15	15	-408.09624	-407.45737	-406.73951	0.63887336	-0.71785742	-405.72959	-403.27047	-397.1917
16	16	-294.90431	-295.31602	-295.97539	-0.41170644	0.65937058	-291.35492	-291.44806	-291.41896
17	17	-378.21617	-375.749	-376.58354	2.4671758	0.83454082	-370.90863	-365.01299	-361.79659
18	18	-302.90591	-301.36854	-302.49039	1.537368	1.1218499	-300.10105	-296.23722	-294.78576
19	19	-274.78994	-274.8818	-274.86302	-0.091866427	-0.018777537	-270.47574	-269.30035	-262.15167
20	20	-518.40414	-514.18466	-511.3312	4.2194767	-2.8534589	-508.57024	-501.91146	-491.27556
21	21	-459.30214	-458.28693	-457.13722	1.0152074	-1.1497195	-453.33216	-452.47649	-444.57047
22	22	-319.55669	-315.93935	-317.06252	3.617342	1.1231697	-316.85754	-309.18032	-307.76774
23	23	-436.90168	-434.65147	-428.59035	2.2502082	-6.0611183	-434.6125	-429.05485	-412.22442
