No.	prop	genetree
51	0.0371429	(((galGal:0.186911,(halLeu:0.0672131,nipNip:0.0652439):0.0489352):0.0215208,(casCas:0.0536192,(rheAme:0.0668792,(cryCin:0.109343,notPer:0.126097):0.0512142):0.00629074):0.0442844):0.00237588,(strCam:0.0642404,((aptRow:0.0492482,((aptHaa:0.00698036,aptOwe:0.00722721):0.0387549,(droNov:0.0463198,rhePen:0.0643234):0.0083386):0.0038458):0.00364808,(tinGut:0.133937,(eudEle:0.143317,anoDid:0.0518844):0.00805273):0.0310206):0.00840136):0.0319129);
51	0.0314286	(((galGal:0.186318,(halLeu:0.0807724,nipNip:0.0788033):0.0347832):0.0225802,(cryCin:0.169825,(casCas:0.055246,(rheAme:0.0647941,notPer:0.175226):0.0100027):0.00135012):0.0417742):0.00190912,(strCam:0.0642404,((aptRow:0.0492425,(rhePen:0.0760653,(droNov:0.0549406,(aptHaa:0.0062587,aptOwe:0.00650555):0.0397588):0.0031212):0.000436635):0.00356827,(tinGut:0.151118,(eudEle:0.147028,anoDid:0.0555955):0.0215233):0.0137534):0.00848695):0.0319129);
51	0.0257143	(((galGal:0.180739,(halLeu:0.0658251,nipNip:0.063856):0.0441514):0.0271224,(casCas:0.0559825,(rheAme:0.0712078,(cryCin:0.118687,notPer:0.13544):0.0461993):0.00432554):0.0413509):0.00294606,(strCam:0.0642404,(((rhePen:0.0760945,(aptHaa:0.00699575,aptOwe:0.0072426):0.0421721):0.00487697,(aptRow:0.0507608,droNov:0.0600168):0.00295116):0.00272794,(anoDid:0.063241,(tinGut:0.0919241,eudEle:0.109357):0.0453164):0.0312604):0.00485775):0.0319129);
51	0.0221429	(((galGal:0.199508,(halLeu:0.0674723,nipNip:0.0655032):0.0612733):0.0098398,(strCam:0.068837,(((aptHaa:0.00644571,aptOwe:0.00669256):0.0438487,(droNov:0.0508671,(aptRow:0.0372982,rhePen:0.0645577):0.00431298):0.00835038):0.00575272,(anoDid:0.0560771,(tinGut:0.118303,eudEle:0.135736):0.0117736):0.0376987):0.01018):0.0258567):0.0014596,(casCas:0.0559825,(rheAme:0.0753645,(cryCin:0.129177,notPer:0.145931):0.0398656):0.000168773):0.044297);
51	0.0185714	((galGal:0.177372,(halLeu:0.0863115,nipNip:0.0843424):0.0202981):0.0334354,((strCam:0.0642404,(((rhePen:0.0671067,(aptHaa:0.00389985,aptOwe:0.0041467):0.0362802):0.0103018,(aptRow:0.036211,droNov:0.0454669):0.013938):0.0048407,(anoDid:0.0505674,(tinGut:0.107239,eudEle:0.124672):0.0173283):0.0424837):0.00630802):0.0252137,(rheAme:0.0755333,(casCas:0.0554566,(cryCin:0.136776,notPer:0.153529):0.03191):0.000525898):0.0375977):0.00669924);
51	0.0185714	(((galGal:0.185841,(halLeu:0.0757063,nipNip:0.0737371):0.0393721):0.0248911,(casCas:0.0559825,(rheAme:0.0672812,(cryCin:0.152291,notPer:0.169045):0.00866822):0.00825205):0.0442214):7.55622e-05,(strCam:0.0642404,(((aptHaa:0.00389985,aptOwe:0.0041467):0.045268,(droNov:0.0562655,(aptRow:0.0451075,rhePen:0.072367):0.00190209):0.00182545):0.00603851,(anoDid:0.0505674,(tinGut:0.107239,eudEle:0.124672):0.0173283):0.0423676):0.00642416):0.0319129);
58	0.0314286	((nipNip:0.122154,(halLeu:0.100543,galGal:0.171306):0.0235801):0.0159221,((((strCam:0.0537088,(aptRow:0.0205874,(aptHaa:0.00584424,aptOwe:0.00609109):0.015076):0.0301788):0.00254738,(droNov:0.0582738,(eudEle:0.142173,(cryCin:0.0488133,tinGut:0.0405763):0.0841634):0.0363391):0.00429573):0.0112234,(casCas:0.0703843,(notPer:0.187579,anoDid:0.0885888):0.0127881):0.00122148):0.0114685,(rheAme:0.0375609,rhePen:0.0382007):0.0650641):0.0172053);
58	0.0121429	((nipNip:0.122032,(halLeu:0.1142,galGal:0.184963):0.00980118):0.0160441,(((strCam:0.0618091,(casCas:0.0437108,(aptRow:0.0205874,(aptHaa:0.00330441,aptOwe:0.00355126):0.0176158):0.0160546):0.0222245):0.00730951,(rheAme:0.0375609,rhePen:0.0382007):0.0552347):0.00239454,(anoDid:0.0944333,((droNov:0.0534615,notPer:0.181257):0.00584004,(eudEle:0.0770658,(cryCin:0.0488133,tinGut:0.0405763):0.0190567):0.102474):0.00632629):0.0121986):0.0246402);
58	0.0107143	((galGal:0.178395,(halLeu:0.0981447,nipNip:0.0961756):0.00948745):0.0324128,((((aptRow:0.0205874,(aptHaa:0.0107372,aptOwe:0.0109841):0.010183):0.035062,((strCam:0.0540291,(cryCin:0.0488133,tinGut:0.0405763):0.122571):0.00104819,(eudEle:0.0846749,notPer:0.0922327):0.0969536):0.00351474):0.00356714,(casCas:0.0593089,(droNov:0.0474778,anoDid:0.0762833):0.0140182):0.00697649):0.00908789,(rheAme:0.0375609,rhePen:0.0382007):0.0573632):0.0249062);
58	0.0107143	((nipNip:0.119546,(halLeu:0.106414,galGal:0.177176):0.0151015):0.0185298,(((aptRow:0.0262767,(aptHaa:0.00355267,aptOwe:0.00379952):0.0230569):0.0255146,(anoDid:0.0772684,(rheAme:0.0643331,eudEle:0.167207):0.00149343):0.0125844):0.00590285,(rhePen:0.0825805,(strCam:0.0566582,(notPer:0.189846,((casCas:0.0301861,droNov:0.0323732):0.018583,(cryCin:0.0488133,tinGut:0.0405763):0.113185):0.0110936):0.000921631):0.00160547):0.00237319):0.0355164);
