0	0.237718	0.262282	0.262282	0.237718
1	0.273653	0.226347	0.226347	0.273653
2	0.233183	0.266817	0.266817	0.233183
3	0.140345	0.359655	0.359655	0.140345
4	0.286288	0.213712	0.213712	0.286288
5	0.324466	0.175534	0.175534	0.324466
6	0.217217	0.282783	0.282783	0.217217
7	0.340008	0.159992	0.159992	0.340008
8	0.313258	0.186742	0.186742	0.313258
9	0.187683	0.312317	0.312317	0.187683
10	0.225292	0.274708	0.274708	0.225292
11	0.222526	0.277474	0.277474	0.222526
12	0.206008	0.293992	0.293992	0.206008
13	0.332821	0.167179	0.167179	0.332821
14	0.132128	0.367872	0.367872	0.132128
15	0.241044	0.258956	0.258956	0.241044
16	0.304245	0.195755	0.195755	0.304245
17	0.241596	0.258404	0.258404	0.241596
18	0.193509	0.306491	0.306491	0.193509
19	0.252243	0.247757	0.247757	0.252243
20	0.195452	0.304548	0.304548	0.195452
21	0.203147	0.296853	0.296853	0.203147
22	0.277744	0.222256	0.222256	0.277744
23	0.236126	0.263874	0.263874	0.236126
24	0.258006	0.241994	0.241994	0.258006
25	0.168327	0.331673	0.331673	0.168327
26	0.319171	0.180829	0.180829	0.319171
27	0.29232	0.20768	0.20768	0.29232
28	0.220346	0.279654	0.279654	0.220346
29	0.299756	0.200244	0.200244	0.299756
30	0.210924	0.289076	0.289076	0.210924
31	0.268962	0.231038	0.231038	0.268962
32	0.241889	0.258111	0.258111	0.241889
33	0.26025	0.23975	0.23975	0.26025
34	0.318941	0.181059	0.181059	0.318941
35	0.104795	0.395205	0.395205	0.104795
36	0.333349	0.166651	0.166651	0.333349
37	0.226114	0.273886	0.273886	0.226114
38	0.262422	0.237578	0.237578	0.262422
39	0.127578	0.372422	0.372422	0.127578
40	0.271111	0.228889	0.228889	0.271111
41	0.224414	0.275586	0.275586	0.224414
42	0.286228	0.213772	0.213772	0.286228
43	0.19598	0.30402	0.30402	0.19598
44	0.318906	0.181094	0.181094	0.318906
45	0.397	0.103	0.103	0.397
46	0.282536	0.217464	0.217464	0.282536
47	0.264431	0.235569	0.235569	0.264431
48	0.212303	0.287697	0.287697	0.212303
49	0.258096	0.241904	0.241904	0.258096
50	0.272431	0.227569	0.227569	0.272431
51	0.255819	0.244181	0.244181	0.255819
52	0.173613	0.326387	0.326387	0.173613
53	0.227205	0.272795	0.272795	0.227205
54	0.313177	0.186823	0.186823	0.313177
55	0.332823	0.167177	0.167177	0.332823
56	0.183111	0.316889	0.316889	0.183111
57	0.18913	0.31087	0.31087	0.18913
58	0.181358	0.318642	0.318642	0.181358
59	0.296831	0.203169	0.203169	0.296831
60	0.247071	0.252929	0.252929	0.247071
61	0.157108	0.342892	0.342892	0.157108
62	0.226769	0.273231	0.273231	0.226769
63	0.355983	0.144017	0.144017	0.355983
64	0.218114	0.281886	0.281886	0.218114
65	0.206819	0.293181	0.293181	0.206819
66	0.291108	0.208892	0.208892	0.291108
67	0.226794	0.273206	0.273206	0.226794
68	0.296912	0.203088	0.203088	0.296912
69	0.217876	0.282124	0.282124	0.217876
70	0.261821	0.238179	0.238179	0.261821
71	0.16013	0.33987	0.33987	0.16013
72	0.321752	0.178248	0.178248	0.321752
73	0.266125	0.233875	0.233875	0.266125
74	0.26401	0.23599	0.23599	0.26401
75	0.200297	0.299703	0.299703	0.200297
76	0.276759	0.223241	0.223241	0.276759
77	0.276255	0.223745	0.223745	0.276255
78	0.21587	0.28413	0.28413	0.21587
79	0.276277	0.223723	0.223723	0.276277
80	0.203521	0.296479	0.296479	0.203521
81	0.228816	0.271184	0.271184	0.228816
82	0.334142	0.165858	0.165858	0.334142
83	0.222843	0.277157	0.277157	0.222843
84	0.221593	0.278407	0.278407	0.221593
85	0.33258	0.16742	0.16742	0.33258
86	0.209331	0.290669	0.290669	0.209331
87	0.301824	0.198176	0.198176	0.301824
88	0.203995	0.296005	0.296005	0.203995
89	0.200199	0.299801	0.299801	0.200199
90	0.288011	0.211989	0.211989	0.288011
91	0.169636	0.330364	0.330364	0.169636
92	0.274114	0.225886	0.225886	0.274114
93	0.230228	0.269772	0.269772	0.230228
94	0.148468	0.351532	0.351532	0.148468
95	0.261656	0.238344	0.238344	0.261656
96	0.278574	0.221426	0.221426	0.278574
97	0.282564	0.217436	0.217436	0.282564
98	0.174188	0.325812	0.325812	0.174188
99	0.263061	0.236939	0.236939	0.263061
