No.	halLeu	nipNip	galGal	aptHaa	aptOwe	aptRow	casCas	droNov	rheAme	rhePen	cryCin	tinGut	eudEle	notPer	anoDid	strCam	taeGut-aptFor	taeGut-galGal	aptHaa-aptOwe	aptHaa-aptRow	casCas-droNov	aptHaa-casCas	rheAme-rhePen	aptHaa-rheAme	cryCin-tinGut	eudEle-notPer	cryCin-eudEle	cryCin-anoDid	aptHaa-cryCin	aptHaa-strCam	taeGut-aptHaa	genetree
0	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	(((aptRow:0.0498599,droNov:0.0591159):0.0394473,nipNip:0.134172):0.00390342,(galGal:0.209272,((strCam:0.0614533,((cryCin:0.141844,(tinGut:0.131855,(eudEle:0.0720098,notPer:0.0795676):0.0772781):0.00175164):0.030708,((anoDid:0.0881965,((aptHaa:0.00911727,aptOwe:0.00936412):0.0298565,casCas:0.0457097):0.0114942):0.00106547,(rheAme:0.0103597,rhePen:0.0109996):0.0674605):0.00105323):0.00625683):0.0308896,halLeu:0.136235):0.00227506):0.00153536);
1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	0	1	0	1	0	0	0	1	1	1	1	0	0	0	((galGal:0.183707,nipNip:0.110975):0.0271005,(halLeu:0.138883,(rheAme:0.115312,((rhePen:0.0844683,(casCas:0.0374955,droNov:0.0396826):0.0267822):0.00129055,((aptRow:0.0485764,tinGut:0.160637):0.00515656,(((strCam:0.0514946,(aptHaa:0.0254116,aptOwe:0.0256585):0.0234731):3.92313e-05,(eudEle:0.0724329,notPer:0.0799907):0.105652):0.000930437,(anoDid:0.0712581,cryCin:0.153495):0.0163249):0.00421137):0.00476642):0.0301933):0.00335556):0.00116239);
2	1	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	((galGal:0.177408,(halLeu:0.102504,nipNip:0.100535):0.00414089):0.0334003,((aptHaa:0.0516199,strCam:0.0542298):0.0134188,((((((droNov:0.0452884,casCas:0.0431013):0.012943,(anoDid:0.0695415,eudEle:0.160974):0.0174954):0.000237854,(tinGut:0.113388,cryCin:0.121625):0.0478862):0.00139338,notPer:0.187658):0.00290839,(rhePen:0.0710903,(rheAme:0.0629484,aptRow:0.0363287):0.00750209):0.0096843):0.0046739,aptOwe:0.0587687):0.00651688):0.0285047);
3	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	((halLeu:0.0584837,nipNip:0.0565146):0.0815613,(((((anoDid:0.0884855,(droNov:0.0577025,strCam:0.0513893):0.00197748):0.00432019,(((notPer:0.087774,(tinGut:0.0567867,eudEle:0.0742196):0.00599664):0.0979096,casCas:0.0557008):0.00512909,(aptRow:0.0155073,aptOwe:0.016087):0.0382538):0.00098318):0.00792794,cryCin:0.18297):0.0156009,((rheAme:0.0103597,rhePen:0.0109996):0.0876631,aptHaa:0.071736):0.00686992):0.0110492,galGal:0.206919):0.00388837);
4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	(rheAme:0.314221,((strCam:0.0810494,((((aptRow:0.0484721,aptHaa:0.048805):1.35773e-05,(notPer:0.18551,rhePen:0.0757176):2.76392e-05):0.00308589,((droNov:0.0288971,casCas:0.02671):0.0290656,(anoDid:0.0647371,(tinGut:0.129212,cryCin:0.137449):0.00952449):0.0220311):0.00286489):0.0146748,(aptOwe:0.051761,eudEle:0.180675):0.0150651):0.0118604):0.0147106,(galGal:0.191171,(nipNip:0.09612,halLeu:0.0980891):0.0223187):0.0192439):0.194784);
5	1	0	1	0	0	0	1	1	0	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	((galGal:0.198932,(nipNip:0.0912671,halLeu:0.0932362):0.0349331):0.0118757,(((droNov:0.061579,strCam:0.0552658):0.00373663,rheAme:0.0826793):0.0265559,((cryCin:0.14189,tinGut:0.133653):0.0490734,(rhePen:0.0912029,(((aptRow:0.0221946,aptOwe:0.0227743):0.00351858,aptHaa:0.026046):0.0284074,(casCas:0.059118,(anoDid:0.0816566,(eudEle:0.112808,notPer:0.120366):0.0602812):0.008454):0.00207148):0.00982282):0.00672168):0.0119505):0.010595);
6	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0	((((droNov:0.0646859,(rheAme:0.0767467,(notPer:0.140291,eudEle:0.132733):0.0468882):0.00530286):0.0305998,(((((casCas:0.0564528,(anoDid:0.0633448,tinGut:0.137344):0.0241007):0.000236249,strCam:0.0525629):0.00182739,(aptHaa:0.00751343,aptOwe:0.00776028):0.044267):0.000856763,(aptRow:0.0394808,cryCin:0.159779):0.0128235):0.00519762,rhePen:0.0847615):0.0285277):0.00378452,halLeu:0.136649):0.00339636,(galGal:0.192741,nipNip:0.120009):0.0180672);
7	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	0	0	0	1	1	1	1	0	0	0	((((droNov:0.02297,casCas:0.0207829):0.0389294,(aptOwe:0.0497516,anoDid:0.0872334):0.00347155):0.00237928,strCam:0.0579654):0.0772592,(((notPer:0.194813,(eudEle:0.180198,((aptRow:0.0169159,aptHaa:0.0172488):0.0324917,((tinGut:0.0537654,cryCin:0.0620024):0.0958193,(rheAme:0.057468,rhePen:0.0581078):0.00667545):0.0118839):0.00129693):0.00705675):0.0405144,nipNip:0.143141):0.0184415,(galGal:0.19748,halLeu:0.126717):0.0368344):0.0155646);
8	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	((((((eudEle:0.0874374,notPer:0.0949952):0.0908348,strCam:0.051721):0.000597444,(rhePen:0.0687338,casCas:0.0485432):0.00790141):0.000647936,aptOwe:0.0506034):0.0394803,nipNip:0.134369):0.00370672,((halLeu:0.12108,galGal:0.191843):0.0158539,(((aptRow:0.0453421,aptHaa:0.0456749):0.00352717,(cryCin:0.0703403,tinGut:0.0621033):0.0988269):0.0121547,((anoDid:0.0904573,rheAme:0.0790155):0.00588673,droNov:0.0675385):0.0027414):0.0290753):0.00311143);
9	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	((nipNip:0.134489,(((rheAme:0.054786,rhePen:0.0554259):0.025281,(strCam:0.0529058,((((aptRow:0.0154998,aptHaa:0.0158326):0.0233715,(cryCin:0.0767921,notPer:0.0935458):0.0823771):0.00982371,casCas:0.0557638):0.000878631,(anoDid:0.0618479,(eudEle:0.0909785,tinGut:0.0735456):0.0623018):0.0257872):0.00038953):0.00348423):0.00524761,aptOwe:0.0592747):0.0309291):0.00358658,(halLeu:0.136525,(galGal:0.20691,droNov:0.0985692):0.000377375):0.00352005);
