No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut-aptFor_0	taeGut-aptFor_1	taeGut-aptFor_2	taeGut-aptFor_3	taeGut-galGal_0	taeGut-galGal_1	taeGut-galGal_2	taeGut-galGal_3	aptHaa-aptOwe_0	aptHaa-aptOwe_1	aptHaa-aptOwe_2	aptHaa-aptOwe_3	aptHaa-aptRow_0	aptHaa-aptRow_1	aptHaa-aptRow_2	aptHaa-aptRow_3	casCas-droNov_0	casCas-droNov_1	casCas-droNov_2	casCas-droNov_3	aptHaa-casCas_0	aptHaa-casCas_1	aptHaa-casCas_2	aptHaa-casCas_3	rheAme-rhePen_0	rheAme-rhePen_1	rheAme-rhePen_2	rheAme-rhePen_3	aptHaa-rheAme_0	aptHaa-rheAme_1	aptHaa-rheAme_2	aptHaa-rheAme_3	cryCin-tinGut_0	cryCin-tinGut_1	cryCin-tinGut_2	cryCin-tinGut_3	eudEle-notPer_0	eudEle-notPer_1	eudEle-notPer_2	eudEle-notPer_3	cryCin-eudEle_0	cryCin-eudEle_1	cryCin-eudEle_2	cryCin-eudEle_3	cryCin-anoDid_0	cryCin-anoDid_1	cryCin-anoDid_2	cryCin-anoDid_3	aptHaa-cryCin_0	aptHaa-cryCin_1	aptHaa-cryCin_2	aptHaa-cryCin_3	aptHaa-strCam_0	aptHaa-strCam_1	aptHaa-strCam_2	aptHaa-strCam_3	taeGut-aptHaa_0	taeGut-aptHaa_1	taeGut-aptHaa_2	taeGut-aptHaa_3
51	2.28282	0.221215	0.663175	0.796394	0	0	0	1	0	0	0.000142857	0.999857	0	0	0.000142857	0.999857	0	0	0	0	1	0	0	0	1	0	0	0.000142857	0.999857	0	0	1	0	0	0	1	0	0	0.000142857	0.000285714	0.999571	0	0.000428571	0	0.999571	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000571429	0.999429	0	0	0.0758571	0.924143	0	0	0.000714286	0.999286	0	0	0.0154286	0.984571	0	0	0	0.000285714	0.999714	0	0	0.00428571	0.995714	0	0	1	0	0	0	1	0	0	0.000428571	0	0.999571	0	0.000428571	0.999571	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00971429	0.990286	0	0	0.162429	0.837571	0	0	0.989	0.011	0	0	0.994286	0.00571429	0
58	2.81892	0.142087	0.472911	0.797607	0	0	0.217143	0.782857	0	0	0.996857	0.00314286	0	0	0.00585714	0.994143	0	0	0	0	1	0	0	0	1	0	0	0.000428571	0.999571	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000142857	0.999857	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0.000428571	0.999571	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000571429	0.999429	0	0	0.0132857	0.986714	0	0	1	0	0
24	2.16772	0.218554	0.601428	0.793343	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0.000285714	0.999714	0	0	0.000285714	0.999714	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000285714	0.999714	0	0	0.000857143	0.999143	0	0	0.0238571	0.976143	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0.000285714	0	0.999714	0	0.000285714	0.999714	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000714286	0.999286	0	0	0.00857143	0.991429	0	0	0.290857	0.709143	0
0	2.30916	0.25268	0.786085	0.795074	0	0	0.000428571	0.999571	0	0	0.000857143	0.999143	0	0	0.000142857	0.999857	0	0	0	0	1	0	0	0	1	0	0	0.000428571	0.999571	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00142857	0.998571	0	0	0.00242857	0.997571	0	0	0.0504286	0.949571	0	0	0	0.000142857	0.999857	0	0	0.00428571	0.995714	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00128571	0.998714	0	0	0.0305714	0.969429	0	0	0.999857	0.000142857	0
43	2.47279	0.266713	0.569087	0.794551	0	0	0.00442857	0.995571	0	0	0.00771429	0.992286	0	0	0.000571429	0.999429	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0.000142857	0.000142857	0.999714	0	0.000285714	0	0.999714	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000714286	0.999286	0	0	0.466286	0.533714	0	0	0.0262857	0.973714	0	0	0.151714	0.848286	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0.000285714	0	0.999714	0	0.000285714	0.999714	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00271429	0.997286	0	0	0.0815714	0.918429	0	0	0.74	0.26	0	0	0.825286	0.174714	0
64	2.5937	0.262043	0.395074	0.774475	0	0	0.837	0.163	0	0	0.132714	0.867286	0	0	0.671857	0.328143	0	0	0	0.00257143	0.997429	0	0	0.002	0.998	0	0	0.0428571	0.957143	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00257143	0.997429	0	0	0.379857	0.620143	0	0	0.896714	0.103286	0	0	0.988857	0.0111429	0	0	0	0.00714286	0.992857	0	0	0.127286	0.872714	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0178571	0.982143	0	0	0.366571	0.633429	0	0	0.990857	0.00914286	0	0	0.998714	0.00128571	0
34	2.29104	0.238794	0.581205	0.790614	0	0	0	1	0	0	0.000428571	0.999571	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00885714	0.991143	0	0	0.00157143	0.998429	0	0	0.00957143	0.990429	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000428571	0.999571	0	0	0.0124286	0.987571	0	0	0.0394286	0.960571	0	0	0.231143	0.768857	0
13	1.87612	0.104638	0.674749	0.795318	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000571429	0.00228571	0.997143	0	0.000714286	0.00185714	0.997429	0	0.001	0.00114286	0.997857	0	0.000142857	0.999857	0	0	0.000142857	0.999857	0	0	0.00128571	0.00142857	0.997286	0	0.00214286	0.000571429	0.997286	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00542857	0.994571	0	0	0	1	0	0	0.01	0.99	0	0	0.000857143	0.00514286	0.994	0	0.00128571	0.0295714	0.969143	0	0.000285714	0.999714	0	0	0.002	0.998	0	0	0.00271429	0	0.997286	0	0.00271429	0.997286	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0377143	0.962286	0	0	0.626	0.374	0	0	0.803429	0.196571	0
44	2.23076	0.11555	0.513466	0.751442	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0207143	0.979286	0	0	0.0437143	0.956286	0	0	0.00214286	0.997857	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0817143	0.918286	0	0	0.268714	0.731286	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0234286	0.976571	0
59	1.71332	0.179553	0.606	0.790655	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.000428571	0.999571	0	0	0.000285714	0.999714	0	0	0.001	0.999	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00371429	0.996286	0	0	0	0.000714286	0.999286	0	0	0.025	0.975	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000428571	0.999571	0	0	0.283857	0.716143	0
