No.	prop	genetree
51	0.0207143	((galGal:0.18396,(halLeu:0.0934882,nipNip:0.091519):0.0197088):0.0268481,((strCam:0.0616489,((aptHaa:0.00962278,aptOwe:0.00986963):0.0437149,((aptRow:0.0495365,(anoDid:0.0526424,(tinGut:0.0839714,eudEle:0.101404):0.0426705):0.0349555):0.000323145,(droNov:0.0539075,rhePen:0.071911):0.0052081):0.00314519):0.00570142):0.027303,(casCas:0.0586786,(cryCin:0.165515,(rheAme:0.0704374,notPer:0.180869):0.00139914):0.00639284):0.0343995):0.00720145);
51	0.0192857	(halLeu:0.140045,((nipNip:0.111814,galGal:0.184545):0.0238397,((strCam:0.0616489,((droNov:0.0615358,(aptRow:0.0497837,(rhePen:0.0710731,(aptHaa:0.0200313,aptOwe:0.0202782):0.0241151):0.00597011):0.00249617):0.00228332,(tinGut:0.156375,(eudEle:0.149586,anoDid:0.0581532):0.0242224):0.0102491):0.00414304):0.0298487,(cryCin:0.182039,(notPer:0.187087,(casCas:0.0554389,rheAme:0.0749897):0.00166558):0.0117058):0.0268134):0.00223312):0.00242263);
51	0.0185714	(galGal:0.210808,(((halLeu:0.0628339,nipNip:0.0608647):0.0735752,((casCas:0.0667062,notPer:0.196689):0.00672029,(rheAme:0.0699327,cryCin:0.163611):0.0230446):0.0232171):0.00298352,(strCam:0.0616489,(((aptRow:0.0415148,(aptHaa:0.0173922,aptOwe:0.017639):0.0244555):0.00213757,(droNov:0.0471592,rhePen:0.0651627):0.00574914):0.00620145,(tinGut:0.148943,(eudEle:0.147965,anoDid:0.056533):0.0184104):0.0129719):0.00885241):0.033852):0.000652381);
51	0.0178571	((galGal:0.187066,(halLeu:0.0881277,nipNip:0.0861585):0.0281753):0.023742,((strCam:0.0665005,((aptHaa:0.0180902,aptOwe:0.0183371):0.0380209,(aptRow:0.0519859,(rhePen:0.0705518,(droNov:0.0516696,(anoDid:0.0635298,(tinGut:0.136608,eudEle:0.154041):0.000921388):0.0169453):0.000878654):0.00869353):0.00379239):0.00777956):0.0249971,((casCas:0.0594366,rheAme:0.0789873):0.00468075,(cryCin:0.169526,notPer:0.18628):0.00782063):0.0315064):0.00465575);
51	0.0157143	((nipNip:0.122227,(halLeu:0.101542,galGal:0.172304):0.0226549):0.0158484,(((strCam:0.0556075,(aptHaa:0.02681,aptOwe:0.0270569):0.0261876):0.00604145,((droNov:0.0596191,(aptRow:0.0490531,rhePen:0.0763126):0.00130998):0.0030959,(tinGut:0.157487,(eudEle:0.153637,anoDid:0.0622046):0.021283):0.00803292):0.00524722):0.0298487,(rheAme:0.0883611,(cryCin:0.180467,(casCas:0.0602384,notPer:0.190221):0.00699993):0.00157203):0.0268134):0.00465575);
0	0.0292857	(((halLeu:0.119237,galGal:0.19):0.0169348,(strCam:0.0649863,(((casCas:0.0527129,(aptHaa:0.0108342,aptOwe:0.011081):0.0351427):0.00311491,(rheAme:0.00565398,rhePen:0.00629384):0.0697246):0.00203088,(anoDid:0.0853988,((cryCin:0.129465,tinGut:0.121228):0.0297466,(eudEle:0.127047,notPer:0.134604):0.0413613):0.00842325):0.00345245):0.0112538):0.0272943):0.00387272,(nipNip:0.134422,(aptRow:0.0554801,droNov:0.0647361):0.0340767):0.00365383);
0	0.0264286	(((halLeu:0.127451,galGal:0.198213):0.00853291,(strCam:0.0599519,((((aptHaa:0.00948919,aptOwe:0.00973604):0.0394016,((cryCin:0.124022,tinGut:0.115785):0.0240756,(eudEle:0.139232,notPer:0.14679):0.0180617):0.0207581):0.000600281,(rheAme:0.0103597,rhePen:0.0109996):0.0654182):0.00444763,(casCas:0.0559,anoDid:0.0868927):0.00477471):0.00340337):0.0321399):0.00406145,(nipNip:0.135211,(aptRow:0.0555906,droNov:0.0648466):0.0347555):0.00286446);
0	0.0257143	(((halLeu:0.1331,galGal:0.203862):0.00403501,(strCam:0.0640914,(((aptHaa:0.00948919,aptOwe:0.00973604):0.0390022,((cryCin:0.0627492,tinGut:0.0545122):0.0964629,(eudEle:0.144146,notPer:0.151704):0.0242621):0.00924448):0.00402678,(anoDid:0.088585,(casCas:0.0556735,(rheAme:0.00722255,rhePen:0.00786241):0.0680017):0.00191888):0.00166185):0.0089634):0.0291515):0.00291042,(nipNip:0.134859,(aptRow:0.0421625,droNov:0.0514184):0.0478316):0.00321654);
0	0.0242857	(((halLeu:0.116887,galGal:0.187649):0.0198311,(strCam:0.0685336,((((aptHaa:0.00948919,aptOwe:0.00973604):0.039546,(rheAme:0.0064844,rhePen:0.00712426):0.0688376):0.00214231,(casCas:0.0480823,anoDid:0.0790749):0.00983122):0.0015624,((cryCin:0.110909,tinGut:0.102672):0.0463419,(eudEle:0.143392,notPer:0.15095):0.0230545):0.0154543):0.0131839):0.0242925):0.00332728,(nipNip:0.13439,(aptRow:0.0573557,droNov:0.0666117):0.032169):0.00368594);
0	0.0242857	(((halLeu:0.11578,galGal:0.186543):0.0202033,(strCam:0.0599519,(((anoDid:0.0846261,(aptHaa:0.00948919,aptOwe:0.00973604):0.0374083):0.00222029,(casCas:0.0488861,((cryCin:0.124022,tinGut:0.115785):0.0240756,(eudEle:0.118322,notPer:0.12588):0.0389717):0.0140173):0.00696768):0.000355554,(rheAme:0.0103597,rhePen:0.0109996):0.0654004):0.00786879):0.0321399):0.00406145,(nipNip:0.135837,(aptRow:0.0407409,droNov:0.0499968):0.0502311):0.00223863);
