No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut.aptFor_0	taeGut.aptFor_1	taeGut.aptFor_2	taeGut.aptFor_3	taeGut.galGal_0	taeGut.galGal_1	taeGut.galGal_2	taeGut.galGal_3	aptHaa.aptOwe_0	aptHaa.aptOwe_1	aptHaa.aptOwe_2	aptHaa.aptOwe_3	aptHaa.aptRow_0	aptHaa.aptRow_1	aptHaa.aptRow_2	aptHaa.aptRow_3	casCas.droNov_0	casCas.droNov_1	casCas.droNov_2	casCas.droNov_3	aptHaa.casCas_0	aptHaa.casCas_1	aptHaa.casCas_2	aptHaa.casCas_3	rheAme.rhePen_0	rheAme.rhePen_1	rheAme.rhePen_2	rheAme.rhePen_3	aptHaa.rheAme_0	aptHaa.rheAme_1	aptHaa.rheAme_2	aptHaa.rheAme_3	cryCin.tinGut_0	cryCin.tinGut_1	cryCin.tinGut_2	cryCin.tinGut_3	eudEle.notPer_0	eudEle.notPer_1	eudEle.notPer_2	eudEle.notPer_3	cryCin.eudEle_0	cryCin.eudEle_1	cryCin.eudEle_2	cryCin.eudEle_3	cryCin.anoDid_0	cryCin.anoDid_1	cryCin.anoDid_2	cryCin.anoDid_3	aptHaa.cryCin_0	aptHaa.cryCin_1	aptHaa.cryCin_2	aptHaa.cryCin_3	aptHaa.strCam_0	aptHaa.strCam_1	aptHaa.strCam_2	aptHaa.strCam_3	taeGut.aptHaa_0	taeGut.aptHaa_1	taeGut.aptHaa_2	taeGut.aptHaa_3
20	8.43942	0.102972	0.622969	0.191628	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.996	0.004	0	0	0.994667	0.00533333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.002	0.998	0	0	0	0.024	0.976	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.00333333	0.996667	0	0	0.306	0.694	0
2	6.59084	0.243403	0.597024	0.218738	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.97	0.03	0	0	0.748667	0.251333	0	0	1	0	0	0.000666667	0.999333	0	0	0.00466667	0.995333	0	0	0.006	0.994	0	0	0.0153333	0.984667	0	0	0.0273333	0.972667	0	0	0.00133333	0.998667	0	0	0.006	0.994	0	0	0	0.442	0.558	0	0	0.995333	0.00466667	0	0	1	0	0	0.00466667	0.995333	0	0	0	1	0	0	0.0106667	0.989333	0	0	0.00333333	0.996667	0	0	0.00733333	0.992667	0	0	0.0133333	0.986667	0	0	0.0173333	0.982667	0	0	0.02	0.98	0	0	0.0346667	0.965333	0	0	0.330667	0.669333	0
17	3.09319	0.167157	0.615728	0.139346	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00133333	0.998667	0	0	0	1	0	0	0.952	0.048	0	0	0.786667	0.213333	0	0	0.995333	0.00466667	0	0	0.573333	0.426667	0	0	1	0	0	0	1	0	0	0	0.982	0.018	0	0.000666667	0.999333	0	0	0	1	0	0	0.006	0.994	0	0	0	0	1	0	0	0	1	0	0	0.002	0.998	0	0	0.184667	0.815333	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.01	0.99	0	0	0.304667	0.695333	0
11	4.63456	0.24805	0.649932	0.213673	0	0	0.0173333	0.982667	0	0	0.0253333	0.974667	0	0	0.000666667	0.999333	0	0	0	0	1	0	0	0.006	0.994	0	0	0	1	0	0	0	1	0	0	0	1	0	0.00133333	0.96	0.0386667	0	0.00333333	0.956	0.0406667	0	0.004	0.995333	0.000666667	0	0.002	0.998	0	0	0.004	0.996	0	0	0.00333333	0.996667	0	0	0.024	0.975333	0.000666667	0	0.01	0.99	0	0	0.032	0.968	0	0	0.148667	0.851333	0	0	0	0.355333	0.644667	0	0	1	0	0	0	0.996667	0.00333333	0	0.00666667	0.993333	0	0	0.00333333	0.996667	0	0	0.0226667	0.977333	0	0	0.00466667	0.995333	0	0	0.00466667	0.995333	0	0	0.00466667	0.995333	0	0	0.026	0.974	0	0	0.0706667	0.929333	0	0	0.287333	0.712667	0	0	0.592	0.408	0
21	3.85787	0.144883	0.453617	0.648112	0	0	0.0646667	0.935333	0	0	0.00933333	0.990667	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.285333	0.714667	0	0	0	1	0	0	0.00533333	0.994667	0	0	0	1	0	0	0.148667	0.851333	0	0.653333	0.000666667	0.346	0	0.573333	0.335333	0.0913333	0	0.00466667	0.995333	0	0	0.258667	0.741333	0	0	0.198667	0.801333	0	0	0.178667	0.821333	0	0	0.0646667	0.935333	0	0	0.154	0.846	0	0	0	0	1	0	0	1	0	0	0	0.996	0.004	0	0.524667	0.475333	0	0	0	1	0	0	0.751333	0.248667	0	0	0.653333	0.318	0.0286667	0	0.512667	0.487333	0	0	0.662	0.338	0	0	0.998	0.002	0	0	0.998	0.002	0	0	0.998667	0.00133333	0	0	1	0	0
3	4.32686	0.281088	0.614014	0.210124	0	0	0.00866667	0.991333	0	0	0.0146667	0.985333	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.00333333	0.996667	0	0	0.008	0.992	0	0	0	1	0	0	0.946	0.054	0	0	0.82	0.18	0	0	0.998	0.002	0	0	1	0	0	0	0.971333	0.0286667	0	0	1	0	0	0.00133333	0.998	0.000666667	0	0.00666667	0.993333	0	0	0.0146667	0.985333	0	0	0.02	0.98	0	0	0	0.302667	0.697333	0	0	0.998667	0.00133333	0	0	0.993333	0.00666667	0	0.000666667	0.998667	0.000666667	0	0	1	0	0	0.00266667	0.997333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00133333	0.998667	0	0	0.00866667	0.991333	0	0	0.02	0.98	0	0	0.323333	0.676667	0
12	5.96987	0.151266	0.341786	0.605813	0	0	0.451333	0.548667	0	0	0.0393333	0.960667	0	0	0.00133333	0.998667	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.00666667	0.012	0.981333	0	0.00666667	0.286	0.707333	0	0.122667	0.877333	0	0	0.06	0.94	0	0	0.844667	0.155333	0	0	0.84	0.16	0	0	0.814667	0.185333	0	0	0.566667	0.433333	0	0	0.472	0.528	0	0	0.880667	0.119333	0	0	0	0	1	0	0	0.998667	0.00133333	0	0	0.278	0.722	0	0.176	0.823333	0.000666667	0	0.00666667	0.993333	0	0	0.576667	0.423333	0	0	0.551333	0.448667	0	0	0.847333	0.152667	0	0	0.848	0.152	0	0	0.863333	0.136667	0	0	0.9	0.1	0	0	0.988	0.012	0	0	0.998667	0.00133333	0
24	4.54477	0.205366	0.378466	0.273804	0	0	0.0513333	0.948667	0	0	0.204	0.796	0	0	0.826667	0.173333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.024	0	0.976	0	0.024	0	0.976	0	0.0626667	0.872667	0.0646667	0	0.0653333	0.888	0.0466667	0	0.02	0.98	0	0	0.267333	0.723333	0.00933333	0	0.052	0.948	0	0	0.285333	0.712667	0.002	0	0.620667	0.363333	0.016	0	0.542667	0.457333	0	0	0.993333	0.00666667	0	0	1	0	0	0	0	0.142	0.858	0	0	0.990667	0.00933333	0	0.024	0.000666667	0.975333	0	0.0246667	0.968	0.00733333	0	0.100667	0.899333	0	0	0.311333	0.688667	0	0	0.274	0.726	0	0	0.287333	0.712667	0	0	0.292667	0.707333	0	0	0.627333	0.372667	0	0	0.709333	0.290667	0	0	0.998	0.002	0	0	1	0	0
22	5.99848	0.270954	0.581247	0.121412	0	0	0.256	0.744	0	0	0.0406667	0.959333	0	0	0.044	0.956	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.778	0.222	0	0	0.988667	0.0113333	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.00266667	0.997333	0	0	0.102	0.898	0	0	0.612	0.388	0	0	0.994	0.006	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0.00133333	0.998667	0	0	0.0106667	0.989333	0	0	0.136667	0.863333	0	0	0.998	0.002	0	0	1	0	0
4	4.66291	0.136718	0.625737	0.221242	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.957333	0.0426667	0	0	0.484667	0.515333	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.002	0.998	0	0	0	0.348	0.652	0	0	0.997333	0.00266667	0	0	0.772667	0.227333	0	0	0.998667	0.00133333	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.006	0.994	0	0	0.32	0.68	0
13	3.23151	0.252928	0.601116	0.232366	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.569333	0.430667	0	0	0.702667	0.297333	0	0	0.998667	0.00133333	0	0	0.989333	0.0106667	0	0	0.997333	0.00266667	0	0	0.986667	0.0133333	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	0	1	0	0	0	1	0	0	0.713333	0.286667	0	0	0.768	0.232	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	0.997333	0.00266667	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.00666667	0.993333	0	0	0.307333	0.692667	0
25	3.22825	0.144162	0.604051	0.187992	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.144667	0.855333	0	0	0	1	0	0	0.932667	0.0673333	0	0	0.946667	0.0533333	0	0	0.996	0.004	0	0	0.996667	0.00333333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00266667	0.997333	0	0	0	0	1	0	0	0.963333	0.0366667	0	0	0.856	0.144	0	0.000666667	0.971333	0.028	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.002	0.998	0	0	0.00533333	0.994667	0	0	0.300667	0.699333	0
23	5.7603	0.45665	0.628512	0.257797	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0333333	0.966667	0	0	0.000666667	0.999333	0	0	0.964	0.036	0	0	0.976	0.024	0	0	1	0	0	0	0.959333	0.0406667	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0.018	0.982	0	0	0	0	1	0	0	0	1	0	0	0.801333	0.198667	0	0	0.864667	0.135333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.321333	0.678667	0
5	3.90471	0.268862	0.590141	0.249566	0	0	0.00466667	0.995333	0	0	0.00266667	0.997333	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.511333	0.488667	0	0	0	1	0	0	1	0	0	0.00266667	0.997333	0	0	0.002	0.998	0	0	0.00466667	0.995333	0	0	0.0226667	0.366	0.611333	0	0.00266667	0.997333	0	0	0.00466667	0.995333	0	0	0.0106667	0.989333	0	0	0	0	1	0	0	0.006	0.994	0	0	0.654667	0.345333	0	0	0.75	0.25	0	0	1	0	0	0.00866667	0.991333	0	0	0.00466667	0.995333	0	0	0.00533333	0.994667	0	0	0.00533333	0.994667	0	0	0.0226667	0.977333	0	0	0.026	0.974	0	0	0.042	0.958	0	0	0.346667	0.653333	0
26	6.33086	0.264469	0.559803	0.206742	0	0	0.00933333	0.990667	0	0	0.022	0.978	0	0	0.00466667	0.995333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00866667	0.991333	0	0	0	1	0	0.00933333	0.965333	0.0253333	0	0.00933333	0.976667	0.014	0	0.0806667	0.912	0.00733333	0	0.052	0.948	0	0	0.000666667	0.999333	0	0	0.002	0.998	0	0	0.02	0.98	0	0	0.00533333	0.994667	0	0	0.0446667	0.955333	0	0	0.0446667	0.955333	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0.0306667	0.969333	0	0	0.0173333	0.982667	0	0	0.0566667	0.943333	0	0	0.0806667	0.919333	0	0	0.0333333	0.966667	0	0	0.0806667	0.919333	0	0	0.105333	0.894667	0	0	0.105333	0.894667	0	0	0.112	0.888	0	0	0.352	0.648	0
27	3.76597	0.177003	0.609272	0.255826	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0413333	0.958667	0	0	0.0173333	0.982667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00133333	0.998667	0	0	0	0.318667	0.681333	0	0	0.920667	0.0793333	0	0	0	1	0	0	0.941333	0.0586667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.002	0.998	0	0	0.314	0.686	0
28	6.52709	0.234991	0.631196	0.330295	0	0	0.004	0.996	0	0	0.0146667	0.985333	0	0	0.038	0.962	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0233333	0.976667	0	0	0	1	0	0.00266667	0.997333	0	0	0.00266667	0	0.997333	0	0.00266667	0.997333	0	0	0.00333333	0.996667	0	0	0	1	0	0	0.008	0.992	0	0	0.268667	0.731333	0	0	0.294	0.706	0	0	0	0.504667	0.495333	0	0	0.972667	0.0273333	0	0	1	0	0	0.0146667	0.985333	0	0	0	1	0	0	0.0273333	0.972667	0	0	0.00266667	0.997333	0	0	0.004	0.996	0	0	0.004	0.996	0	0	0.00933333	0.990667	0	0	0.0446667	0.955333	0	0	0.108667	0.891333	0	0	0.594	0.406	0
6	4.32596	0.207809	0.586861	0.246423	0	0	0.00333333	0.996667	0	0	0.000666667	0.999333	0	0	0.092	0.908	0	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0.938	0.062	0	0	0.0713333	0.928667	0	0	1	0	0	0	0.996	0.004	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0186667	0.981333	0	0	0.152	0.848	0	0	0.172	0.828	0	0	0	0.109333	0.890667	0	0	0.991333	0.00866667	0	0	0.996667	0.00333333	0	0.002	0.997333	0.000666667	0	0	1	0	0	0.01	0.99	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.0206667	0.979333	0	0	0.0546667	0.945333	0	0	0.455333	0.544667	0
29	6.16117	0.312153	0.323469	0.765234	0	0	0.0253333	0.974667	0	0	0.0106667	0.989333	0	0	0.0846667	0.915333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0953333	0.904667	0	0	0.002	0.998	0	0.578667	0.421333	0	0	0.682667	0.310667	0.00666667	0	0.462	0.538	0	0	0.514	0.486	0	0	0.542	0.458	0	0	0.566667	0.433333	0	0	0.028	0.972	0	0	0.0986667	0.901333	0	0	0	0	1	0	0	0.938	0.062	0	0	0.998667	0.00133333	0	0.558	0.441333	0.000666667	0	0	1	0	0	0.641333	0.358667	0	0	0.698667	0.301333	0	0	0.698667	0.301333	0	0	0.702	0.298	0	0	0.704	0.296	0	0	0.709333	0.290667	0	0	0.715333	0.284667	0	0	0.824	0.176	0
