No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
21	21	-530.49563	-511.22085	-501.47373	19.274782	-9.7471201	-517.01746	-495.15063	-483.48244
22	22	-821.79439	-742.3958	-747.61778	79.398584	5.2219721	-806.47717	-732.73369	-732.51978
23	23	-895.42267	-836.24269	-826.17346	59.17998	-10.069236	-883.57851	-822.68844	-808.90538
24	24	-664.2283	-628.38103	-634.13068	35.847268	5.7496467	-649.33969	-615.80521	-615.78066
25	25	-394.04548	-370.24796	-376.74016	23.797514	6.4922011	-381.40587	-362.60219	-362.60008
26	26	-656.59579	-592.93114	-599.88432	63.664651	6.9531855	-640.59711	-584.44021	-582.79122
27	27	-528.50364	-499.68472	-498.11608	28.818921	-1.568635	-515.68398	-491.86206	-481.01389
28	28	-760.13359	-707.29988	-673.83817	52.833712	-33.461709	-743.87477	-688.02914	-651.09282
29	29	-703.04743	-646.56233	-646.49976	56.485104	-0.062570072	-691.70816	-637.84712	-629.82277
30	30	-765.16642	-713.37567	-714.51065	51.790743	1.1349723	-751.25541	-696.98585	-696.51013
31	31	-627.60222	-578.9615	-586.0235	48.640714	7.0619951	-613.36029	-569.86471	-569.62272
32	32	-804.6785	-731.68249	-734.55114	72.996015	2.8686549	-784.17828	-718.46565	-718.61472
33	33	-630.36655	-575.14126	-573.68596	55.225286	-1.4552998	-619.02863	-566.44862	-556.96502
34	34	-707.85817	-646.77453	-651.53041	61.083638	4.7558704	-695.61019	-638.29728	-637.94978
35	35	-679.98139	-652.12844	-646.06881	27.852953	-6.0596254	-659.25242	-635.66189	-622.85722
36	36	-500.93586	-476.97038	-474.95193	23.965473	-2.0184506	-487.81575	-467.03684	-456.6558
37	37	-488.77683	-466.70301	-467.20092	22.073823	0.49791185	-476.34436	-455.59391	-448.64503
38	38	-489.44126	-468.21705	-473.03384	21.224211	4.8167934	-472.94679	-456.94059	-455.50007
39	39	-571.1137	-526.46733	-530.11155	44.646365	3.6442196	-557.91282	-514.91356	-511.35738
40	40	-556.97608	-525.79674	-523.41734	31.179343	-2.3793951	-543.91111	-515.95882	-504.17538
41	41	-524.59039	-513.00657	-510.4534	11.583817	-2.553167	-512.06432	-498.20288	-491.79019
42	42	-633.73403	-574.60234	-581.33809	59.131694	6.7357564	-620.09076	-565.18066	-562.52173
43	43	-484.3671	-459.75878	-462.90236	24.608321	3.1435728	-471.7565	-450.27424	-445.70021
44	44	-662.71733	-638.81125	-635.93195	23.906084	-2.8793017	-649.8762	-624.08844	-614.9975
45	45	-695.55433	-669.19011	-672.33969	26.364218	3.1495788	-686.76645	-656.6103	-653.54558
46	46	-477.77296	-449.85656	-457.90719	27.916404	8.0506271	-464.50858	-440.83577	-440.68308
47	47	-547.82012	-522.68115	-528.71292	25.138969	6.0317692	-532.45803	-510.82346	-510.31447
48	48	-514.0999	-494.00106	-499.99996	20.098838	5.9988962	-500.15307	-485.34274	-483.8882
49	49	-421.45903	-407.24086	-412.9933	14.218169	5.7524377	-408.55553	-398.65444	-397.14996
50	50	-581.94278	-558.53861	-562.71885	23.404171	4.1802386	-571.49537	-548.02966	-547.58431
51	51	-468.50682	-423.86617	-431.72165	44.640651	7.8554856	-454.0804	-415.40777	-415.40751
52	52	-659.23408	-606.03379	-611.89706	53.200293	5.8632725	-646.36809	-597.47172	-596.60945
53	53	-601.37539	-568.91803	-572.2885	32.457365	3.3704774	-588.31681	-558.55145	-554.28261
54	54	-439.3542	-414.95529	-420.092	24.398908	5.1367136	-426.25465	-407.16538	-407.26655
55	55	-416.71929	-389.8065	-395.7937	26.912788	5.9871978	-403.44359	-379.08782	-379.09368
56	56	-629.53754	-542.6404	-551.15789	86.89714	8.5174928	-611.8998	-532.62275	-532.63649
57	57	-587.82456	-569.77311	-554.91718	18.051447	-14.855927	-573.79284	-553.3955	-537.87227
58	58	-600.16909	-568.99532	-574.5211	31.173772	5.5257824	-587.64796	-559.63678	-558.34262
59	59	-790.09915	-737.86176	-720.24527	52.237392	-17.616484	-778.06352	-723.09153	-700.72013
60	60	-669.05375	-595.88094	-592.82251	73.172808	-3.0584383	-656.72894	-586.85728	-575.9754
61	61	-791.28912	-716.57725	-719.99627	74.711871	3.4190153	-778.8554	-703.75859	-700.65438
62	62	-721.68619	-666.93244	-666.30128	54.753742	-0.63115921	-707.64596	-650.01546	-646.08699
63	63	-480.87549	-454.69154	-461.59395	26.183949	6.9024084	-467.64055	-446.67423	-445.90705
64	64	-673.58606	-663.4403	-661.76036	10.145757	-1.67994	-664.87512	-650.28146	-645.27127
65	65	-573.69918	-518.69242	-524.78643	55.006759	6.0940066	-558.87151	-509.40824	-509.32423
66	66	-645.42476	-595.75082	-584.66551	49.673941	-11.085309	-633.87365	-583.50047	-567.05024
67	67	-663.28123	-610.0046	-614.84343	53.276631	4.8388259	-649.36217	-595.41528	-595.2559
68	68	-1329.1179	-1203.732	-1144.2135	125.38592	-59.518511	-1323.9382	-1190.6397	-1120.7868
69	69	-613.22884	-591.77049	-596.76962	21.458348	4.9991271	-601.35708	-582.98457	-582.40797
70	70	-679.00145	-624.39982	-630.12533	54.601638	5.7255108	-665.09539	-613.88953	-611.96007
71	71	-408.89598	-386.9668	-390.66169	21.929178	3.694882	-395.3413	-378.917	-377.5658
72	72	-583.76141	-538.64868	-544.47195	45.112736	5.8232781	-570.13447	-531.21953	-531.21881
73	73	-504.86094	-479.62562	-484.75329	25.235325	5.1276699	-491.86392	-470.20773	-469.30686
74	74	-648.20926	-601.68432	-601.84221	46.524937	0.15788911	-628.84862	-592.94408	-584.13933
75	75	-593.48938	-589.10229	-575.05464	4.3870826	-14.047655	-583.56151	-571.59393	-553.21866
76	76	-643.5895	-611.00569	-613.49808	32.583808	2.4923921	-633.50503	-599.13678	-598.40357
77	77	-802.54103	-742.48321	-741.1175	60.057815	-1.3657134	-790.22957	-727.45006	-727.43096
78	78	-654.55052	-598.15119	-586.66603	56.399328	-11.485158	-641.7576	-584.62395	-571.10832
79	79	-762.27839	-684.80862	-686.45464	77.469777	1.6460274	-747.70958	-674.73977	-669.42611
80	80	-679.55696	-654.84164	-651.15783	24.715319	-3.6838072	-664.63235	-637.23014	-630.76086
81	81	-590.1147	-574.96648	-573.61684	15.148225	-1.3496441	-580.63426	-563.50951	-556.59247
82	82	-697.5644	-667.16606	-663.8571	30.398333	-3.3089638	-684.89437	-652.41521	-643.37244
83	83	-685.9775	-650.95298	-651.26341	35.02452	0.31043197	-673.41974	-634.91179	-634.89608
84	84	-439.03937	-410.40232	-415.11668	28.637049	4.7143601	-426.17535	-405.35382	-403.97247
85	85	-512.36156	-495.49555	-498.67019	16.866016	3.1746453	-500.19976	-486.93653	-483.13054
86	86	-666.82321	-632.51147	-629.4344	34.311741	-3.0770694	-652.58143	-615.74817	-611.65679
87	87	-577.34317	-534.76222	-539.40753	42.580944	4.6453083	-563.209	-523.92873	-522.83173
88	88	-684.53281	-666.76616	-669.21264	17.76665	2.4464742	-675.12349	-654.53405	-652.10337
89	89	-574.35125	-532.01685	-537.71847	42.334402	5.7016197	-561.48773	-521.59902	-521.60296
90	90	-600.42833	-585.41906	-581.93168	15.009276	-3.4873754	-587.11507	-572.84445	-563.56516
91	91	-542.73375	-521.26966	-524.30087	21.464094	3.0312114	-531.99695	-514.78699	-511.31623
92	92	-688.73722	-642.65756	-639.48017	46.079651	-3.1773997	-667.2764	-623.74284	-616.22835
93	93	-650.31283	-621.3055	-620.3529	29.007328	-0.95260716	-639.1133	-608.99243	-600.75015
94	94	-747.58562	-707.90936	-710.08702	39.676256	2.1776533	-738.28076	-694.88778	-694.8779
95	95	-939.8373	-877.16956	-857.91576	62.667747	-19.253796	-929.29805	-861.25713	-841.24268
96	96	-721.13732	-685.02686	-675.01756	36.110459	-10.009301	-708.75053	-670.58966	-655.54795
97	97	-409.95487	-396.32693	-397.19879	13.627943	0.87185556	-397.40282	-392.04874	-386.13396
98	98	-591.96756	-548.68749	-555.1301	43.280062	6.4426065	-577.42994	-534.53077	-533.78273
99	99	-496.07279	-436.84327	-443.25551	59.229523	6.4122393	-483.33091	-429.14008	-429.13935
