No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut.aptFor_0	taeGut.aptFor_1	taeGut.aptFor_2	taeGut.aptFor_3	taeGut.galGal_0	taeGut.galGal_1	taeGut.galGal_2	taeGut.galGal_3	aptHaa.aptOwe_0	aptHaa.aptOwe_1	aptHaa.aptOwe_2	aptHaa.aptOwe_3	aptHaa.aptRow_0	aptHaa.aptRow_1	aptHaa.aptRow_2	aptHaa.aptRow_3	casCas.droNov_0	casCas.droNov_1	casCas.droNov_2	casCas.droNov_3	aptHaa.casCas_0	aptHaa.casCas_1	aptHaa.casCas_2	aptHaa.casCas_3	rheAme.rhePen_0	rheAme.rhePen_1	rheAme.rhePen_2	rheAme.rhePen_3	aptHaa.rheAme_0	aptHaa.rheAme_1	aptHaa.rheAme_2	aptHaa.rheAme_3	cryCin.tinGut_0	cryCin.tinGut_1	cryCin.tinGut_2	cryCin.tinGut_3	eudEle.notPer_0	eudEle.notPer_1	eudEle.notPer_2	eudEle.notPer_3	cryCin.eudEle_0	cryCin.eudEle_1	cryCin.eudEle_2	cryCin.eudEle_3	cryCin.anoDid_0	cryCin.anoDid_1	cryCin.anoDid_2	cryCin.anoDid_3	aptHaa.cryCin_0	aptHaa.cryCin_1	aptHaa.cryCin_2	aptHaa.cryCin_3	aptHaa.strCam_0	aptHaa.strCam_1	aptHaa.strCam_2	aptHaa.strCam_3	taeGut.aptHaa_0	taeGut.aptHaa_1	taeGut.aptHaa_2	taeGut.aptHaa_3
8	1	0.120331	0.0422515	0.502886	0	0	1	0	0	0	0.407333	0.592667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.934	0.066	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
14	1	0.179121	0.0632654	0.500137	0	0	0.683333	0.316667	0	0	0.942667	0.0573333	0	0	0.982667	0.0173333	0	0	1	0	0	0	0.981333	0.0186667	0	0	1	0	0	0	0.997333	0.00266667	0	0	0.998667	0.00133333	0	0	0.978667	0.0213333	0	0	0.976667	0.0233333	0	0	0.640667	0.359333	0	0	0.732	0.268	0	0	0.778667	0.221333	0	0	0.784	0.216	0	0	0.854667	0.145333	0	0	0.526	0.474	0	0	0.994	0.006	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.984667	0.0153333	0	0	1	0	0	0	0.740667	0.259333	0	0	0.784667	0.215333	0	0	0.786	0.214	0	0	0.945333	0.0546667	0	0	1	0	0	0	1	0	0	0	1	0	0
0	1	0.25696	0.210368	0.496584	0	0	0.61	0.39	0	0	0.958667	0.0413333	0	0	0.294667	0.705333	0	0	0.940667	0.0593333	0	0	0.757333	0.242667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0433333	0.956667	0	0	0.0426667	0.957333	0	0	0.302	0.698	0	0	0.218	0.782	0	0	0.296667	0.703333	0	0	0.178667	0.821333	0	0	0.281333	0.718667	0	0	0.146667	0.853333	0	0	0.959333	0.0406667	0	0	0.960667	0.0393333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0546667	0.945333	0	0	1	0	0	0	0.303333	0.696667	0	0	0.298667	0.701333	0	0	0.307333	0.692667	0	0	0.356	0.644	0	0	1	0	0	0	1	0	0	0	1	0	0
18	1	0.204848	0.233332	0.506159	0	0	0.434	0.566	0	0	0.644667	0.355333	0	0	0.000666667	0.999333	0	0	0.956667	0.0433333	0	0	1	0	0	0	0.831333	0.168667	0	0	0.996667	0.00333333	0	0	1	0	0	0	0.41	0.59	0	0	0.4	0.6	0	0	0.00266667	0.997333	0	0	0.00666667	0.993333	0	0	0.0253333	0.974667	0	0	0.00333333	0.996667	0	0	0.123333	0.876667	0	0	0.291333	0.708667	0	0	0.662667	0.337333	0	0	0.98	0.02	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.564	0.436	0	0	1	0	0	0	0.008	0.992	0	0	0.0253333	0.974667	0	0	0.0266667	0.973333	0	0	0.349333	0.650667	0	0	1	0	0	0	1	0	0	0	1	0	0
15	1	0.186859	0.0669512	0.509751	0	0	0.194667	0.805333	0	0	0.078	0.922	0	0	0.501333	0.498667	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	0.998	0.002	0	0	0.999333	0.000666667	0	0	0.854667	0.145333	0	0	0.962	0.038	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.410667	0.589333	0	0	0.521333	0.478667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.97	0.03	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
9	1	0.189874	0.242793	0.518672	0	0	0.298	0.702	0	0	0.248667	0.751333	0	0	0.000666667	0.999333	0	0	1	0	0	0	0.975333	0.0246667	0	0	0.998	0.002	0	0	1	0	0	0	0.998667	0.00133333	0	0	0.0146667	0.985333	0	0	0.0153333	0.984667	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0106667	0.989333	0	0	0.244667	0.755333	0	0	0.3	0.7	0	0	0.310667	0.689333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.024	0.976	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0406667	0.959333	0	0	1	0	0	0	1	0	0	0	1	0	0
19	1	0.172516	0.0895376	0.48533	0	0	0.002	0.998	0	0	0.000666667	0.999333	0	0	0.002	0.998	0	0	1	0	0	0	0.999333	0.000666667	0	0	0.97	0.03	0	0	1	0	0	0	1	0	0	0	0.862	0.138	0	0	0.966	0.034	0	0	0.998	0.002	0	0	0.793333	0.206667	0	0	0.993333	0.00666667	0	0	0.995333	0.00466667	0	0	0.91	0.09	0	0	0.774	0.226	0	0	0.002	0.998	0	0	0.0693333	0.930667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.997333	0.00266667	0	0	1	0	0	0	0.998	0.002	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
1	1	0.206845	0.234491	0.491035	0	0	0.0493333	0.950667	0	0	0.0386667	0.961333	0	0	0	1	0	0	0.926	0.074	0	0	0.862667	0.137333	0	0	1	0	0	0	0.988667	0.0113333	0	0	0.982	0.018	0	0	0.618	0.382	0	0	0.479333	0.520667	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0.084	0.916	0	0	0.054	0.946	0	0	0.170667	0.829333	0	0	1	0	0	0	1	0	0	0	0.998667	0.00133333	0	0	1	0	0	0	0.676	0.324	0	0	1	0	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0.00133333	0.998667	0	0	0.024	0.976	0	0	1	0	0	0	1	0	0	0	1	0	0
16	1	0.199944	0.147215	0.510944	0	0	0.00733333	0.992667	0	0	0.01	0.99	0	0	0	1	0	0	0.995333	0.00466667	0	0	1	0	0	0	0.992667	0.00733333	0	0	1	0	0	0	1	0	0	0	0.964	0.036	0	0	0.974667	0.0253333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0753333	0.924667	0	0	0.868667	0.131333	0	0	0.0113333	0.988667	0	0	0.0226667	0.977333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.977333	0.0226667	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.117333	0.882667	0	0	1	0	0	0	1	0	0	0	1	0	0
10	1	0.271043	0.192718	0.51868	0	0	0.323333	0.676667	0	0	0.044	0.956	0	0	0.15	0.85	0	0	0.889333	0.110667	0	0	0.824667	0.175333	0	0	0.753333	0.246667	0	0	0.888	0.112	0	0	0.894	0.106	0	0	0.161333	0.838667	0	0	0.155333	0.844667	0	0	0.516667	0.483333	0	0	0.138667	0.861333	0	0	0.62	0.38	0	0	0.618	0.382	0	0	0.251333	0.748667	0	0	0.697333	0.302667	0	0	0.336667	0.663333	0	0	0.350667	0.649333	0	0	0.892	0.108	0	0	0.893333	0.106667	0	0	0.894	0.106	0	0	0.894	0.106	0	0	0.198667	0.801333	0	0	0.894	0.106	0	0	0.526667	0.473333	0	0	0.625333	0.374667	0	0	0.628	0.372	0	0	0.642	0.358	0	0	0.894	0.106	0	0	0.894667	0.105333	0	0	0.925333	0.0746667	0
20	1	0.105886	0.266583	0.498165	0	0	0.002	0.998	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.008	0.992	0	0	0.008	0.992	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.002	0.998	0	0	0.0493333	0.950667	0	0	0.00333333	0.996667	0	0	0.00933333	0.990667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.012	0.988	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0213333	0.978667	0	0	1	0	0	0	1	0	0	0	1	0	0
2	1	0.200425	0.194671	0.495697	0	0	0.000666667	0.999333	0	0	0.00133333	0.998667	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0.995333	0.00466667	0	0	1	0	0	0	1	0	0	0	0.136667	0.863333	0	0	0.172	0.828	0	0	0.00466667	0.995333	0	0	0.0313333	0.968667	0	0	0.186667	0.813333	0	0	0.114667	0.885333	0	0	0.636	0.364	0	0	0.896	0.104	0	0	0.006	0.994	0	0	0.0213333	0.978667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.181333	0.818667	0	0	1	0	0	0	0.0493333	0.950667	0	0	0.205333	0.794667	0	0	0.352	0.648	0	0	0.658667	0.341333	0	0	1	0	0	0	1	0	0	0	1	0	0
17	1	0.164716	0.278264	0.510994	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.822	0.178	0	0	1	0	0	0	0.782	0.218	0	0	0.889333	0.110667	0	0	0.998667	0.00133333	0	0	0.0293333	0.970667	0	0	0.036	0.964	0	0	0.09	0.91	0	0	0.103333	0.896667	0	0	0.0326667	0.967333	0	0	0.00866667	0.991333	0	0	0.308	0.692	0	0	0.0533333	0.946667	0	0	0.000666667	0.999333	0	0	0.0173333	0.982667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0453333	0.954667	0	0	1	0	0	0	0.104	0.896	0	0	0.042	0.958	0	0	0.104	0.896	0	0	0.326667	0.673333	0	0	1	0	0	0	1	0	0	0	1	0	0
11	1	0.254099	0.256358	0.503869	0	0	0.0586667	0.941333	0	0	0.0646667	0.935333	0	0	0.00133333	0.998667	0	0	1	0	0	0	0.987333	0.0126667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.112667	0.887333	0	0	0.109333	0.890667	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0.00133333	0.998667	0	0	0.186	0.814	0	0	0.101333	0.898667	0	0	0.0713333	0.928667	0	0	0.149333	0.850667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.153333	0.846667	0	0	1	0	0	0	0.000666667	0.999333	0	0	0.00133333	0.998667	0	0	0.00133333	0.998667	0	0	0.222	0.778	0	0	1	0	0	0	1	0	0	0	1	0	0
21	1	0.158704	0.149969	0.488888	0	0	0.0893333	0.910667	0	0	0.0366667	0.963333	0	0	0	1	0	0	0.965333	0.0346667	0	0	0.999333	0.000666667	0	0	0.906	0.094	0	0	1	0	0	0	0.997333	0.00266667	0	0	0.998667	0.00133333	0	0	0.943333	0.0566667	0	0	0.986	0.014	0	0	0.940667	0.0593333	0	0	0.01	0.99	0	0	0.18	0.82	0	0	0.558667	0.441333	0	0	0.479333	0.520667	0	0	0.09	0.91	0	0	0.140667	0.859333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.998667	0.00133333	0	0	1	0	0	0	0.986	0.014	0	0	0.248	0.752	0	0	0.986	0.014	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0
3	1	0.288161	0.2147	0.497245	0	0	0.195333	0.804667	0	0	0.24	0.76	0	0	0.002	0.998	0	0	0.998667	0.00133333	0	0	0.999333	0.000666667	0	0	0.990667	0.00933333	0	0	0.99	0.01	0	0	1	0	0	0	0.068	0.932	0	0	0.072	0.928	0	0	0.0573333	0.942667	0	0	0.044	0.956	0	0	0.0813333	0.918667	0	0	0.0213333	0.978667	0	0	0.325333	0.674667	0	0	0.589333	0.410667	0	0	0.241333	0.758667	0	0	0.259333	0.740667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.084	0.916	0	0	1	0	0	0	0.0586667	0.941333	0	0	0.0813333	0.918667	0	0	0.0813333	0.918667	0	0	0.351333	0.648667	0	0	1	0	0	0	1	0	0	0	1	0	0
