No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut.aptFor_0	taeGut.aptFor_1	taeGut.aptFor_2	taeGut.aptFor_3	taeGut.galGal_0	taeGut.galGal_1	taeGut.galGal_2	taeGut.galGal_3	aptHaa.aptOwe_0	aptHaa.aptOwe_1	aptHaa.aptOwe_2	aptHaa.aptOwe_3	aptHaa.aptRow_0	aptHaa.aptRow_1	aptHaa.aptRow_2	aptHaa.aptRow_3	casCas.droNov_0	casCas.droNov_1	casCas.droNov_2	casCas.droNov_3	aptHaa.casCas_0	aptHaa.casCas_1	aptHaa.casCas_2	aptHaa.casCas_3	rheAme.rhePen_0	rheAme.rhePen_1	rheAme.rhePen_2	rheAme.rhePen_3	aptHaa.rheAme_0	aptHaa.rheAme_1	aptHaa.rheAme_2	aptHaa.rheAme_3	cryCin.tinGut_0	cryCin.tinGut_1	cryCin.tinGut_2	cryCin.tinGut_3	eudEle.notPer_0	eudEle.notPer_1	eudEle.notPer_2	eudEle.notPer_3	cryCin.eudEle_0	cryCin.eudEle_1	cryCin.eudEle_2	cryCin.eudEle_3	cryCin.anoDid_0	cryCin.anoDid_1	cryCin.anoDid_2	cryCin.anoDid_3	aptHaa.cryCin_0	aptHaa.cryCin_1	aptHaa.cryCin_2	aptHaa.cryCin_3	aptHaa.strCam_0	aptHaa.strCam_1	aptHaa.strCam_2	aptHaa.strCam_3	taeGut.aptHaa_0	taeGut.aptHaa_1	taeGut.aptHaa_2	taeGut.aptHaa_3
42	6.19456	0.276519	0.611695	0.554102	0	0	0.0166667	0.983333	0	0	0.0153333	0.984667	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0.002	0.998	0	0	0.0153333	0.984667	0	0	0.018	0.982	0	0	0.042	0.958	0	0	0	0.510667	0.489333	0	0	1	0	0	0	0.986667	0.0133333	0	0.00733333	0.992667	0	0	0	1	0	0	0.00933333	0.990667	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.00333333	0.996667	0	0	0.0133333	0.986667	0	0	0.0533333	0.946667	0	0	0.324667	0.675333	0
88	3.78391	0.32921	0.23518	0.669801	0	0	1	0	0	0	0.916	0.084	0	0	0.142	0.858	0	0	0	0	1	0	0	0	1	0	0.00266667	0.0186667	0.978667	0	0	0	1	0	0	0	1	0	0.495333	0.504667	0	0	0.608667	0.391333	0	0	0.219333	0.780667	0	0	0.253333	0.746667	0	0	0.448667	0.551333	0	0	0.422	0.578	0	0	0.388	0.612	0	0	0.648667	0.351333	0	0	1	0	0	0	1	0	0	0	0	0.136667	0.863333	0	0.00266667	0.814667	0.182667	0	0	0.144	0.856	0	0.0666667	0.844	0.0893333	0	0.637333	0.362667	0	0	0.652	0.348	0	0	0.322	0.678	0	0	0.452	0.548	0	0	0.454	0.546	0	0	0.518667	0.481333	0	0	0.666667	0.333333	0	0	0.708	0.292	0	0	1	0	0
89	4.27279	0.196817	0.577591	0.660464	0	0	0.0253333	0.974667	0	0	0.0246667	0.975333	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.0466667	0.953333	0	0	0.05	0.95	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00133333	0.998667	0	0	0.120667	0.879333	0	0	0.026	0.974	0	0	0.0786667	0.921333	0	0	0	0	1	0	0	0	1	0	0	0.285333	0.714667	0	0	0.564667	0.435333	0	0.0973333	0.902667	0	0	0.116667	0.883333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.127333	0.872667	0	0	0.168	0.832	0	0	0.23	0.77	0	0	0.459333	0.540667	0
84	3.27312	0.165783	0.610951	0.658459	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.00333333	0.996667	0	0	0.00733333	0.992667	0	0	0.00933333	0.990667	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.00733333	0.992667	0	0	0	0.01	0.99	0	0.000666667	0.00933333	0.99	0	0	0.189333	0.810667	0	0.000666667	0.383333	0.616	0	0	1	0	0	0.00133333	0.998667	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.00133333	0.998667	0	0	0.002	0.998	0	0	0.0133333	0.986667	0	0	0.278667	0.721333	0
43	3.48423	0.24595	0.5995	0.559345	0	0	0.00466667	0.995333	0	0	0.00733333	0.992667	0	0	0	1	0	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.0573333	0.942667	0	0	0.000666667	0.999333	0	0	0.00133333	0.998667	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.01	0.99	0	0	0.0466667	0.953333	0	0	0	0.292667	0.707333	0	0	0.731333	0.268667	0	0	0.918667	0.0813333	0	0.000666667	0.949333	0.05	0	0.000666667	0.999333	0	0	0.00133333	0.998667	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00266667	0.997333	0	0	0.03	0.97	0	0	0.286667	0.713333	0
92	5.83249	0.163516	0.30389	0.76823	0	0	0.962667	0.0373333	0	0	0.772667	0.227333	0	0	0.194667	0.805333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.658	0.342	0	0	0.592667	0.407333	0	0	0.754	0.246	0	0	0.79	0.21	0	0	0.257333	0.742667	0	0	0.008	0.992	0	0	0.0593333	0.940667	0	0	0.0693333	0.930667	0	0	0.974667	0.0253333	0	0	0.980667	0.0193333	0	0	0	0	1	0	0	0.998667	0.00133333	0	0	0.999333	0.000666667	0	0.593333	0.406667	0	0	0.669333	0.330667	0	0	0.780667	0.219333	0	0	0.79	0.21	0	0	0.522667	0.477333	0	0	0.79	0.21	0	0	0.791333	0.208667	0	0	0.833333	0.166667	0	0	0.886667	0.113333	0	0	0.988	0.012	0
90	3.57753	0.410681	0.392308	0.529449	0	0	0.67	0.33	0	0	0.425333	0.574667	0	0	0.134667	0.865333	0	0	0	0	1	0	0	0	1	0	0.00466667	0.0213333	0.974	0	0.178	0.462	0.36	0	0.203333	0.0806667	0.716	0	0.203333	0.796667	0	0	0.202667	0.797333	0	0	0.124	0.876	0	0	0.124	0.876	0	0	0.126	0.874	0	0	0.126	0.874	0	0	0.133333	0.866667	0	0	0.114667	0.885333	0	0	0.67	0.33	0	0	0.672667	0.327333	0	0	0	0.285333	0.714667	0	0.00466667	0.938667	0.0566667	0	0.206	0.487333	0.306667	0	0.210667	0.752667	0.0366667	0	0.206667	0.793333	0	0	0.218	0.782	0	0	0.125333	0.874667	0	0	0.126667	0.873333	0	0	0.126667	0.873333	0	0	0.141333	0.858667	0	0	0.220667	0.779333	0	0	0.238	0.762	0	0	0.767333	0.232667	0
94	5.07496	0.270784	0.252112	0.634783	0	0	0.0466667	0.953333	0	0	0.0346667	0.965333	0	0	0.0913333	0.908667	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0.096	0.904	0	0	0.0926667	0.907333	0	0	0.64	0.36	0	0	0.646	0.354	0	0	0.575333	0.424667	0	0	0.732667	0.267333	0	0	0.958667	0.0413333	0	0	0.961333	0.0386667	0	0	0.0526667	0.947333	0	0	0.136667	0.863333	0	0	0	0.034	0.966	0	0	0.088	0.912	0	0	0.872667	0.127333	0	0.0126667	0.971333	0.016	0	0.13	0.87	0	0	0.464	0.536	0	0	0.734	0.266	0	0	0.790667	0.209333	0	0	0.909333	0.0906667	0	0	0.966667	0.0333333	0	0	0.968667	0.0313333	0	0	0.974667	0.0253333	0	0	0.987333	0.0126667	0
44	3.5975	0.140721	0.20081	0.618088	0	0	0.924	0.076	0	0	0.99	0.01	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.248	0.752	0	0	0.256	0.744	0	0	0.955333	0.0446667	0	0	0.948	0.052	0	0	0.795333	0.204667	0	0	0.840667	0.159333	0	0	0.100667	0.899333	0	0	0.996667	0.00333333	0	0	0.99	0.01	0	0	0.99	0.01	0	0	0	0	1	0	0	0.990667	0.00933333	0	0	0.00133333	0.998667	0	0.000666667	0.993333	0.006	0	0.268667	0.731333	0	0	0.484	0.516	0	0	0.955333	0.0446667	0	0	0.913333	0.0866667	0	0	0.956	0.044	0	0	0.958	0.042	0	0	0.964667	0.0353333	0	0	0.996667	0.00333333	0	0	0.997333	0.00266667	0
93	4.34738	0.355502	0.505162	0.610582	0	0	0.255333	0.744667	0	0	0.130667	0.869333	0	0	0.291333	0.708667	0	0	0	0	1	0	0	0	1	0	0.0513333	0.00866667	0.94	0	0.00133333	0.00133333	0.997333	0	0.00133333	0.00266667	0.996	0	0.117333	0.882667	0	0	0.122667	0.877333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.122667	0.877333	0	0	0.178	0.822	0	0	0.711333	0.288667	0	0	0.724667	0.275333	0	0	0	0.232	0.768	0	0.058	0.373333	0.568667	0	0.00133333	0.769333	0.229333	0	0.106	0.74	0.154	0	0.125333	0.874667	0	0	0.153333	0.846667	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.124667	0.875333	0	0	0.168	0.832	0	0	0.274	0.726	0	0	0.812667	0.187333	0
95	7.5976	0.217871	0.150975	0.812578	0	0	0.928667	0.0713333	0	0	0.992667	0.00733333	0	0	0.159333	0.840667	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.999333	0.000666667	0	0	0.999333	0.000666667	0	0	0.988667	0.0113333	0	0	0.996667	0.00333333	0	0	0.905333	0.0946667	0	0	1	0	0	0	0.965333	0.0346667	0	0	0.694	0.306	0	0	0.996667	0.00333333	0	0	1	0	0	0	0	0.00666667	0.993333	0	0	0.986	0.014	0	0	1	0	0	0.684667	0.315333	0	0	1	0	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
91	3.04363	0.297618	0.557959	0.693287	0	0	0.00133333	0.998667	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.002	0.998	0	0	0.002	0.998	0	0	0.00333333	0.996667	0	0	0.00333333	0.996667	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.00533333	0.994667	0	0	0.356667	0.643333	0	0	0.00133333	0.998667	0	0	0.088	0.912	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.111333	0.888667	0	0.002	0.998	0	0	0.004	0.996	0	0	0.00333333	0.996667	0	0	0.00133333	0.998667	0	0	0.00333333	0.996667	0	0	0.00666667	0.993333	0	0	0.0646667	0.935333	0	0	0.401333	0.598667	0	0	0.580667	0.419333	0
45	4.47212	0.106613	0.110415	0.634076	0	0	1	0	0	0	0.999333	0.000666667	0	0	0.998667	0.00133333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.0126667	0.987333	0	0	0.012	0.988	0	0	1	0	0	0	1	0	0	0	0.988667	0.0113333	0	0	1	0	0	0	1	0	0	0	0.976	0.024	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0.999333	0.000666667	0	0.248	0.752	0	0	0.0146667	0.985333	0	0	0.376	0.624	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
96	4.76798	0.22693	0.241588	0.606974	0	0	0.609333	0.390667	0	0	0.908	0.092	0	0	0.919333	0.0806667	0	0	0	0	1	0	0	0	1	0	0	0.026	0.974	0	0	0	1	0	0	0	1	0	0.0106667	0.989333	0	0	0.00866667	0.991333	0	0	0.0913333	0.908667	0	0	0.117333	0.882667	0	0	0.006	0.994	0	0	0.00733333	0.992667	0	0	1	0	0	0	1	0	0	0	0.910667	0.0893333	0	0	0.942667	0.0573333	0	0	0	0.419333	0.580667	0	0	0.976	0.024	0	0	0	1	0	0	0.988	0.012	0	0.0126667	0.987333	0	0	0.29	0.71	0	0	0.12	0.88	0	0	0.0206667	0.979333	0	0	0.123333	0.876667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
97	1.92075	0.185542	0.601643	0.660659	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.0133333	0.986667	0	0	0.05	0.95	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.00266667	0.997333	0	0	0	0.088	0.912	0	0	0.182667	0.817333	0	0	0.0253333	0.974667	0	0.000666667	0.203333	0.796	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00133333	0.998667	0	0	0.00533333	0.994667	0	0	0.275333	0.724667	0
98	5.20066	0.223476	0.452361	0.579514	0	0	0.954667	0.0453333	0	0	0.234	0.766	0	0	0.076	0.924	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.05	0.95	0	0	0.032	0.968	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.118667	0.881333	0	0	0.954667	0.0453333	0	0	0.986	0.014	0	0	0	0.446	0.554	0	0	0.996	0.004	0	0	0.986	0.014	0	0.133333	0.866	0.000666667	0	0.0573333	0.942667	0	0	0.178	0.822	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0113333	0.988667	0	0	0.225333	0.774667	0	0	0.761333	0.238667	0	0	0.996667	0.00333333	0
46	4.05675	0.172803	0.600326	0.55708	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0146667	0.985333	0	0	0	1	0	0.00666667	0.993333	0	0	0.00533333	0.994667	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00866667	0.991333	0	0	0.000666667	0.999333	0	0	0.00466667	0.995333	0	0	0	0.406	0.594	0	0	0.954	0.046	0	0	0.997333	0.00266667	0	0.0106667	0.988667	0.000666667	0	0.0153333	0.984667	0	0	0.0153333	0.984667	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.002	0.998	0	0	0.0166667	0.983333	0	0	0.0193333	0.980667	0	0	0.272	0.728	0
99	5.99226	0.119531	0.615945	0.55973	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00133333	0.998667	0	0	0	0	1	0	0	0.980667	0.0193333	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00133333	0.998667	0	0	0.272	0.728	0
47	3.29533	0.26265	0.467675	0.573375	0	0	0.424	0.576	0	0	0.370667	0.629333	0	0	0	1	0	0	0	0.0106667	0.989333	0	0	0	1	0	0.00133333	0.00533333	0.993333	0	0	0	1	0	0	0.000666667	0.999333	0	0.000666667	0.999333	0	0	0.00133333	0.998667	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.012	0.988	0	0	0.424667	0.575333	0	0	0.426667	0.573333	0	0	0	0.202667	0.797333	0	0.002	0.513333	0.484667	0	0	0.953333	0.0466667	0	0.006	0.965333	0.0286667	0	0.00133333	0.998667	0	0	0.00666667	0.993333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00733333	0.992667	0	0	0.0206667	0.979333	0	0	0.573333	0.426667	0
