No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut-aptFor_0	taeGut-aptFor_1	taeGut-aptFor_2	taeGut-aptFor_3	taeGut-galGal_0	taeGut-galGal_1	taeGut-galGal_2	taeGut-galGal_3	aptHaa-aptOwe_0	aptHaa-aptOwe_1	aptHaa-aptOwe_2	aptHaa-aptOwe_3	aptHaa-aptRow_0	aptHaa-aptRow_1	aptHaa-aptRow_2	aptHaa-aptRow_3	casCas-droNov_0	casCas-droNov_1	casCas-droNov_2	casCas-droNov_3	aptHaa-casCas_0	aptHaa-casCas_1	aptHaa-casCas_2	aptHaa-casCas_3	rheAme-rhePen_0	rheAme-rhePen_1	rheAme-rhePen_2	rheAme-rhePen_3	aptHaa-rheAme_0	aptHaa-rheAme_1	aptHaa-rheAme_2	aptHaa-rheAme_3	cryCin-tinGut_0	cryCin-tinGut_1	cryCin-tinGut_2	cryCin-tinGut_3	eudEle-notPer_0	eudEle-notPer_1	eudEle-notPer_2	eudEle-notPer_3	cryCin-eudEle_0	cryCin-eudEle_1	cryCin-eudEle_2	cryCin-eudEle_3	cryCin-anoDid_0	cryCin-anoDid_1	cryCin-anoDid_2	cryCin-anoDid_3	aptHaa-cryCin_0	aptHaa-cryCin_1	aptHaa-cryCin_2	aptHaa-cryCin_3	aptHaa-strCam_0	aptHaa-strCam_1	aptHaa-strCam_2	aptHaa-strCam_3	taeGut-aptHaa_0	taeGut-aptHaa_1	taeGut-aptHaa_2	taeGut-aptHaa_3
8	4.37121	0.241384	0.583933	0.670959	0	0	0.012	0.988	0	0	0.00133333	0.998667	0	0	0.00133333	0.998667	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0253333	0.0266667	0.948	0	0.0286667	0	0.971333	0	0.0573333	0.942667	0	0	0.0626667	0.937333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.310667	0.689333	0	0	1	0	0	0.016	0.984	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0253333	0.974667	0	0	0.0273333	0.972667	0	0	0.0286667	0.971333	0	0	0.31	0.69	0
0	4.63799	0.400124	0.487589	0.715703	0	0	0.00666667	0.993333	0	0	0.0186667	0.981333	0	0	0.002	0.998	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.194	0.006	0.8	0	0.140667	0.204667	0.654667	0	0	0	1	0	0	0	1	0	0.00266667	0.997333	0	0	0.00266667	0.997333	0	0	0.00466667	0.995333	0	0	0.002	0.998	0	0	0.008	0	0.992	0	0.705333	0.172	0.122667	0	0.0266667	0.973333	0	0	0.131333	0.868667	0	0	0	0	1	0	0	0.999333	0.000666667	0	0.199333	0.316	0.484667	0	0.372667	0.627333	0	0	0	1	0	0	0.514	0.486	0	0	0.00266667	0.997333	0	0	0.00466667	0.995333	0	0	0.00466667	0.995333	0	0	0.008	0.992	0	0	0.574667	0.425333	0	0	0.768667	0.231333	0	0	0.842667	0.157333	0
18	7.9099	0.174229	0.436539	0.873247	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.00733333	0.992667	0	0	0.0733333	0.926667	0	0	0.0306667	0.969333	0	0	0.0206667	0.979333	0	0	0.966667	0.0293333	0.004	0	0.974667	0	0.0253333	0	0.000666667	0.999333	0	0	0.036	0.964	0	0	0	0.00133333	0.998667	0	0	1	0	0	0	1	0	0	0.772667	0.227333	0	0	0	1	0	0	0.896667	0.103333	0	0	0.254667	0.745333	0	0	0.582	0.418	0	0	0.586	0.414	0	0	0.968667	0.0313333	0	0	0.972	0.028	0	0	0.974667	0.0253333	0	0	0.979333	0.0206667	0
14	2.35001	0.21591	0.564253	0.596702	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.00333333	0.996667	0	0	0	1	0	0	0	1	0	0	0.034	0.966	0	0	0	1	0	0	0	1	0	0	0.00133333	0.998667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.03	0.712	0.258	0	0.0533333	0.0486667	0.898	0	0	1	0	0	0.00333333	0.996667	0	0	0	0.0133333	0.986667	0	0	0.0306667	0.969333	0	0	0.703333	0.296667	0	0.0106667	0.709333	0.28	0	0	0.21	0.79	0	0.0293333	0.756	0.214667	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0346667	0.965333	0	0	0.0413333	0.958667	0	0	0.054	0.946	0	0	0.273333	0.726667	0
9	3.28198	0.361099	0.615514	0.818649	0	0	0.00666667	0.993333	0	0	0.006	0.994	0	0	0.00533333	0.994667	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0.0193333	0	0.980667	0	0.022	0.978	0	0	0.261333	0.738667	0	0	0	0	1	0	0	0	1	0	0	0.0106667	0.989333	0	0	0.0513333	0.948667	0	0	0	1	0	0	0.222	0.778	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00466667	0.995333	0	0	0.0193333	0.980667	0	0	0.453333	0.546667	0
19	6.31581	0.170434	0.436999	0.705332	0	0	0	1	0	0	0.00533333	0.994667	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.633333	0.016	0.350667	0	0.648667	0	0.351333	0	0.0106667	0.989333	0	0	0.048	0.952	0	0	0	0	1	0	0	0	1	0	0	0.516	0.484	0	0	0.740667	0.259333	0	0	1	0	0	0.428	0.572	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0.002	0.998	0	0	0.633333	0.366667	0	0	0.644	0.356	0	0	0.648667	0.351333	0	0	0.747333	0.252667	0
15	5.68708	0.204743	0.527052	0.643338	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0.58	0.0213333	0.398667	0	0.000666667	0.999333	0	0	0.00933333	0.990667	0	0	0	0	1	0	0	0.998667	0.00133333	0	0	0	1	0	0	0.999333	0.000666667	0	0	1	0	0	0.206667	0.793333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.287333	0.712667	0	0	0.580667	0.419333	0	0	0.682667	0.317333	0
1	4.07198	0.250061	0.377608	0.811976	0	0	0.008	0.992	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.000666667	0.000666667	0.998667	0	0.000666667	0	0.999333	0	0.00933333	0	0.990667	0	0.008	0.0753333	0.916667	0	0.52	0.48	0	0	0.380667	0.619333	0	0	0.006	0.994	0	0	0.008	0.992	0	0	0.79	0.0833333	0.126667	0	0.813333	0.00133333	0.185333	0	0.008	0.992	0	0	0.0306667	0.969333	0	0	0	0	1	0	0	0.982667	0.0173333	0	0.000666667	0.994	0.00533333	0	0.635333	0.364	0.000666667	0	0.00933333	0.988	0.00266667	0	0.744	0.256	0	0	0.524667	0.475333	0	0	0.176	0.824	0	0	0.539333	0.460667	0	0	0.806	0.194	0	0	0.813333	0.186667	0	0	0.814667	0.185333	0	0	0.862667	0.137333	0
10	5.42357	0.186953	0.328694	0.862288	0	0	0.00666667	0.993333	0	0	0.00933333	0.990667	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.858667	0.098	0.0433333	0	0.921333	0.0353333	0.0433333	0	0	0	1	0	0	0	1	0	0.004	0.996	0	0	0.0153333	0.984667	0	0	0.00266667	0.997333	0	0	0.0113333	0.988667	0	0	0.981333	0.000666667	0.018	0	0.988667	0.0113333	0	0	0.0106667	0.989333	0	0	0.0293333	0.970667	0	0	0	0.0206667	0.979333	0	0	1	0	0	0.956667	0.0346667	0.00866667	0	0.985333	0.0146667	0	0	0	1	0	0	0.994	0.006	0	0	0.108	0.892	0	0	0.0393333	0.960667	0	0	0.282	0.718	0	0	0.982	0.018	0	0	0.998667	0.00133333	0	0	0.999333	0.000666667	0	0	0.999333	0.000666667	0
16	3.22998	0.0951845	0.571623	0.671958	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0406667	0.00933333	0.95	0	0.0473333	0	0.952667	0	0	1	0	0	0.00666667	0.993333	0	0	0	0	1	0	0	0	1	0	0	0.00133333	0.998667	0	0	0.288	0.712	0	0	0.998667	0.00133333	0	0.0213333	0.977333	0.00133333	0	0	1	0	0	0	1	0	0	0.00133333	0.998667	0	0	0.0406667	0.959333	0	0	0.0453333	0.954667	0	0	0.0473333	0.952667	0	0	0.271333	0.728667	0
