No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut-aptFor_0	taeGut-aptFor_1	taeGut-aptFor_2	taeGut-aptFor_3	taeGut-galGal_0	taeGut-galGal_1	taeGut-galGal_2	taeGut-galGal_3	aptHaa-aptOwe_0	aptHaa-aptOwe_1	aptHaa-aptOwe_2	aptHaa-aptOwe_3	aptHaa-aptRow_0	aptHaa-aptRow_1	aptHaa-aptRow_2	aptHaa-aptRow_3	casCas-droNov_0	casCas-droNov_1	casCas-droNov_2	casCas-droNov_3	aptHaa-casCas_0	aptHaa-casCas_1	aptHaa-casCas_2	aptHaa-casCas_3	rheAme-rhePen_0	rheAme-rhePen_1	rheAme-rhePen_2	rheAme-rhePen_3	aptHaa-rheAme_0	aptHaa-rheAme_1	aptHaa-rheAme_2	aptHaa-rheAme_3	cryCin-tinGut_0	cryCin-tinGut_1	cryCin-tinGut_2	cryCin-tinGut_3	eudEle-notPer_0	eudEle-notPer_1	eudEle-notPer_2	eudEle-notPer_3	cryCin-eudEle_0	cryCin-eudEle_1	cryCin-eudEle_2	cryCin-eudEle_3	cryCin-anoDid_0	cryCin-anoDid_1	cryCin-anoDid_2	cryCin-anoDid_3	aptHaa-cryCin_0	aptHaa-cryCin_1	aptHaa-cryCin_2	aptHaa-cryCin_3	aptHaa-strCam_0	aptHaa-strCam_1	aptHaa-strCam_2	aptHaa-strCam_3	taeGut-aptHaa_0	taeGut-aptHaa_1	taeGut-aptHaa_2	taeGut-aptHaa_3
47	1.73268	0.0894691	0.525981	0.167597	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.752286	0.247714	0	0	0.739429	0.260571	0	0	0.862571	0.137429	0	0	0.743714	0.256286	0	0	0.595571	0.404429	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00171429	0.998286	0	0	0	0.889571	0.110429	0	0	0.994429	0.00557143	0	0	0.963571	0.0364286	0	0	0.996	0.004	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0827143	0.917286	0
123	1.86382	0.130197	0.524573	0.0956963	0	0	0.000142857	0.999857	0	0	0	1	0	0	0	1	0	0	0	0.857571	0.142429	0	0	0.861143	0.138857	0	0	0.925429	0.0745714	0	0	0.930714	0.0692857	0	0	0.979714	0.0202857	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000142857	0.999857	0	0	0.000285714	0.999714	0	0	0	0.953	0.047	0	0	0.999286	0.000714286	0	0	0.999286	0.000714286	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000142857	0.999857	0	0	0.0524286	0.947571	0
0	1.85157	0.301676	0.53781	0.109618	0	0	0.00128571	0.998714	0	0	0.00314286	0.996857	0	0	0.025	0.975	0	0	0	0.811857	0.188143	0	0	0.814571	0.185429	0	0	0.889	0.111	0	0	0.948286	0.0517143	0	0	0.900571	0.0994286	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000428571	0.999571	0	0	0.00628571	0.993714	0	0	0.0331429	0.966857	0	0	0	0.917143	0.0828571	0	0	0.984714	0.0152857	0	0	0.990714	0.00928571	0	0.000142857	0.996143	0.00371429	0	0	1	0	0	0.000142857	0.999857	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000142857	0.999857	0	0	0.00257143	0.997429	0	0	0.136714	0.863286	0
112	1.74232	0.171105	0.52012	0.12545	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.766429	0.233571	0	0	0.754	0.246	0	0	0.867571	0.132429	0	0	0.859857	0.140143	0	0	0.767	0.233	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.001	0.999	0	0	0	0.877429	0.122571	0	0	0.970714	0.0292857	0	0	0.898429	0.101571	0	0	0.977857	0.0221429	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000714286	0.999286	0	0	0.0724286	0.927571	0
84	1.83212	0.106201	0.623577	0.113561	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.814429	0.185571	0	0	0.816714	0.183286	0	0	0.906286	0.0937143	0	0	0.944714	0.0552857	0	0	0.818286	0.181714	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0227143	0.977286	0	0	0	0.930429	0.0695714	0	0	0.998286	0.00171429	0	0	0.982857	0.0171429	0	0.000142857	0.999143	0.000714286	0	0	1	0	0	0.000142857	0.999857	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000285714	0.999714	0	0	0.00242857	0.997571	0	0	0.371714	0.628286	0
25	1.82076	0.254949	0.569304	0.114554	0	0	0.0675714	0.932429	0	0	0.17	0.83	0	0	0.000857143	0.999143	0	0	0	0.822714	0.177286	0	0	0.832714	0.167286	0	0	0.906857	0.0931429	0	0	0.906	0.094	0	0	0.851429	0.148571	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000142857	0.999857	0	0	0.282286	0.717714	0	0	0.299714	0.700286	0	0	0	0.935429	0.0645714	0	0	0.995143	0.00485714	0	0	0.991143	0.00885714	0	0	0.998429	0.00157143	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00142857	0.998571	0	0	0.465571	0.534429	0
99	1.84762	0.297899	0.582201	0.153688	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000285714	0.752714	0.247	0	0.000142857	0.751286	0.248571	0	0.000285714	0.742429	0.257286	0	0.00285714	0.786429	0.210714	0	0.00385714	0.777571	0.218571	0	0.0151429	0.984857	0	0	0.0158571	0.984143	0	0	0.000571429	0.999429	0	0	0	1	0	0	0.000428571	0.999571	0	0	0.000428571	0.999571	0	0	0.0121429	0.987857	0	0	0.004	0.996	0	0	0.000285714	0.999714	0	0	0.00771429	0.992286	0	0	0.000428571	0.886143	0.113429	0	0.00114286	0.979143	0.0197143	0	0.00671429	0.960714	0.0325714	0	0.0184286	0.972286	0.00928571	0	0.0341429	0.965857	0	0	0.042	0.958	0	0	0.00157143	0.998429	0	0	0.00128571	0.998714	0	0	0.00442857	0.995571	0	0	0.0352857	0.964714	0	0	0.055	0.945	0	0	0.0628571	0.937143	0	0	0.271	0.729	0
67	1.88036	0.295786	0.617905	0.121166	0	0	0.00242857	0.997571	0	0	0.000857143	0.999143	0	0	0.00157143	0.998429	0	0	0.000142857	0.777143	0.222714	0	0.000142857	0.752571	0.247286	0	0.000142857	0.826	0.173857	0	0.000142857	0.949714	0.0501429	0	0.000142857	0.914286	0.0855714	0	0.00128571	0.998714	0	0	0.00214286	0.997857	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000142857	0.999857	0	0	0.000571429	0.999429	0	0	0.0207143	0.979286	0	0	0.0594286	0.940571	0	0	0.000142857	0.881571	0.118286	0	0.000142857	0.994143	0.00571429	0	0.000142857	0.995571	0.00428571	0	0.000571429	0.998286	0.00114286	0	0.00271429	0.997286	0	0	0.00314286	0.996857	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000428571	0.999571	0	0	0.00442857	0.995571	0	0	0.0232857	0.976714	0	0	0.329	0.671	0
26	1.90408	0.161322	0.530926	0.136353	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0.638571	0.361429	0	0	0.554714	0.445286	0	0	0.880857	0.119143	0	0	0.942714	0.0572857	0	0	0.955143	0.0448571	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00657143	0.993429	0	0	0	1	0	0	0.003	0.997	0	0	0	0.726571	0.273429	0	0	0.985714	0.0142857	0	0	0.988143	0.0118571	0	0	0.996143	0.00385714	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0125714	0.987429	0	0	0.102	0.898	0
48	1.79312	0.120911	0.548157	0.133582	0	0	0.000142857	0.999857	0	0	0	1	0	0	0	1	0	0	0	0.690286	0.309714	0	0	0.621143	0.378857	0	0	0.815143	0.184857	0	0	0.862	0.138	0	0	0.948	0.052	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000285714	0.999714	0	0	0.000857143	0.999143	0	0	0.0128571	0.987143	0	0	0	0.777429	0.222571	0	0	0.9	0.1	0	0	0.990571	0.00942857	0	0	0.993143	0.00685714	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.00628571	0.993714	0	0	0.131571	0.868429	0
